,Arizona,forecast,interval_low,interval_high
2020-04-03,9.0,7.825636386871338,3.123373508453369,9.019756317138672
2020-04-04,8.0,8.75196647644043,8.002397537231445,11.104818344116211
2020-04-05,12.0,11.959124565124512,11.92495346069336,11.982953071594238
2020-04-06,1.0,1.0142924785614014,0.9976924657821655,1.0536715984344482
2020-04-07,8.0,8.03054428100586,8.007801055908203,8.05300235748291
2020-04-08,16.0,14.531062126159668,8.825510025024414,15.963882446289062
2020-04-09,9.0,8.916772842407227,8.534438133239746,9.081476211547852
2020-04-10,8.0,8.035173416137695,7.997529983520508,8.067422866821289
2020-04-11,11.0,10.973087310791016,10.962209701538086,10.98371696472168
2020-04-12,8.0,8.012272834777832,7.997063159942627,8.027826309204102
2020-04-13,7.0,5.604185104370117,2.83101487159729,7.021208763122559
2020-04-14,11.0,10.90898323059082,8.481426239013672,13.15642261505127
2020-04-15,12.0,12.087830543518066,11.963187217712402,12.373785972595215
2020-04-16,9.0,12.482876777648926,9.042289733886719,18.749216079711914
2020-04-17,19.0,18.936996459960938,18.88310432434082,18.97164535522461
2020-04-18,-3.0,3.634751558303833,-2.9461658000946045,15.070651054382324
2020-04-19,4.0,3.107837200164795,-2.719552516937256,6.342494964599609
2020-04-20,7.0,7.261656761169434,7.016165256500244,7.78897762298584
2020-04-21,17.0,14.891523361206055,6.564669132232666,17.03631591796875
2020-04-22,23.0,19.46210289001465,16.444828033447266,23.023284912109375
2020-04-23,18.0,17.51254653930664,15.633890151977539,18.012779235839844
2020-04-24,17.0,17.01124382019043,16.963504791259766,17.028079986572266
2020-04-25,7.0,7.00020694732666,6.970338821411133,7.0427350997924805
2020-04-26,2.0,1.9958442449569702,1.9706262350082397,2.0141634941101074
2020-04-27,0.0,-1.2460823059082031,-3.968508720397949,0.006390511989593506
2020-04-28,0.0,4.392237663269043,0.015176892280578613,15.711503982543945
2020-04-29,33.0,29.252023696899414,14.36102294921875,32.98017501831055
2020-04-30,12.0,15.5568208694458,12.009984970092773,29.737346649169922
2020-05-01,10.0,17.503732681274414,9.97985553741455,47.521392822265625
2020-05-02,0.0,12.56818675994873,-0.0041002631187438965,40.108890533447266
2020-05-03,32.0,19.478002548217773,-0.8043112754821777,32.00731658935547
2020-05-04,0.0,3.428959369659424,-0.009307503700256348,17.134733200073242
2020-05-05,33.0,27.077068328857422,16.667720794677734,32.96900939941406
2020-05-06,31.0,31.023513793945312,30.993467330932617,31.07260513305664
2020-05-07,24.0,24.003925323486328,23.948345184326172,24.041276931762695
