,Virgin Islands,forecast,interval_low,interval_high
2020-03-27,0.0,-7.781982276355848e-05,-0.00032407045364379883,6.124377250671387e-05
2020-03-28,0.0,8.500814146827906e-05,1.3113021850585938e-06,0.00021889805793762207
2020-03-29,0.0,6.460547592723742e-05,-2.944469451904297e-05,0.00017580389976501465
2020-03-30,0.0,4.18365016230382e-05,-8.940696716308594e-05,0.00013890862464904785
2020-03-31,0.0,4.18365016230382e-05,-8.940696716308594e-05,0.00013890862464904785
2020-04-01,0.0,-0.0002431094617350027,-0.0015017986297607422,0.0001945793628692627
2020-04-02,0.0,5.926489757257514e-05,-6.210803985595703e-05,0.0001945793628692627
2020-04-03,0.0,1.8274784451932646e-05,-0.00039190053939819336,0.00030615925788879395
2020-04-04,0.0,0.1514659821987152,-0.00033158063888549805,0.7569757699966431
2020-04-05,1.0,0.7902385592460632,-0.03547477722167969,0.9983142614364624
2020-04-06,0.0,0.0002735912858042866,8.046627044677734e-07,0.0005333125591278076
2020-04-07,0.0,0.0002735912858042866,8.046627044677734e-07,0.0005333125591278076
2020-04-08,0.0,0.00015597343735862523,-0.0001093745231628418,0.0005333125591278076
2020-04-09,0.0,0.00015597343735862523,-0.0001093745231628418,0.0005333125591278076
2020-04-10,0.0,0.12411459535360336,-0.0007585287094116211,0.6154200434684753
2020-04-11,0.0,0.20258469879627228,6.064772605895996e-05,0.6154006719589233
2020-04-12,0.0,0.36221450567245483,0.0002022087574005127,0.9567510485649109
2020-04-13,0.0,0.00013952850713394582,5.0574541091918945e-05,0.00036138296127319336
2020-04-14,0.0,0.00013952850713394582,5.0574541091918945e-05,0.00036138296127319336
2020-04-15,0.0,0.010256737470626831,-8.225440979003906e-05,0.050893813371658325
2020-04-16,0.0,0.010256737470626831,-8.225440979003906e-05,0.050893813371658325
2020-04-17,1.0,0.6657909750938416,6.0170888900756836e-05,0.9988963007926941
2020-04-18,1.0,0.7979540228843689,6.0170888900756836e-05,0.9988963007926941
2020-04-19,0.0,0.567009687423706,6.0170888900756836e-05,1.1842682361602783
2020-04-20,0.0,0.00010182261758018285,-0.00033038854598999023,0.00042873620986938477
2020-04-21,0.0,-4.977583739673719e-05,-0.00033038854598999023,0.0003787875175476074
2020-04-22,0.0,-4.977583739673719e-05,-0.00033038854598999023,0.0003787875175476074
2020-04-23,0.0,-4.977583739673719e-05,-0.00033038854598999023,0.0003787875175476074
2020-04-24,0.0,0.006055730395019054,6.0170888900756836e-05,0.026954174041748047
2020-04-25,0.0,0.0019742012955248356,6.0170888900756836e-05,0.005133926868438721
2020-04-26,1.0,0.6038011312484741,6.0170888900756836e-05,0.9976105690002441
2020-04-27,0.0,4.966259075445123e-05,-9.828805923461914e-05,0.0004127919673919678
2020-04-28,0.0,4.966259075445123e-05,-9.828805923461914e-05,0.0004127919673919678
2020-04-29,0.0,0.00013909340486861765,-9.137392044067383e-05,0.0004127919673919678
2020-04-30,0.0,0.00013909340486861765,-9.137392044067383e-05,0.0004127919673919678
2020-05-01,0.0,-9.816884812607896e-06,-0.0008843541145324707,0.0009328722953796387
2020-05-02,0.0,-0.00043770670890808105,-0.0011566877365112305,6.064772605895996e-05
2020-05-03,0.0,0.199746772646904,-6.93202018737793e-05,0.9955489039421082
2020-05-04,0.0,0.0003314792993478477,6.064772605895996e-05,0.0008116662502288818
2020-05-05,0.0,0.00034927725209854543,6.064772605895996e-05,0.0008116662502288818
2020-05-06,0.0,-0.00010982155799865723,-0.000530242919921875,0.00010466575622558594
2020-05-07,0.0,-0.00010982155799865723,-0.000530242919921875,0.00010466575622558594
2020-05-08,0.0,-0.00023277402215171605,-0.0012461543083190918,0.0002499818801879883
2020-05-09,0.0,-0.0011541306739673018,-0.004306912422180176,6.064772605895996e-05
2020-05-10,0.0,0.19944491982460022,-0.0008502006530761719,0.9955489039421082
2020-05-11,1.0,0.4163164496421814,3.0159950256347656e-05,0.9942716956138611
2020-05-12,1.0,0.7957441210746765,3.0159950256347656e-05,0.9955489039421082
2020-05-13,0.0,-2.9408931368379854e-05,-0.00038737058639526367,0.00012624263763427734
2020-05-14,0.0,-2.9408931368379854e-05,-0.00038737058639526367,0.00012624263763427734
2020-05-15,0.0,0.00019958018674515188,-1.3828277587890625e-05,0.0008015632629394531
2020-05-16,0.0,1.0669231414794922e-05,-0.0007683038711547852,0.0008015632629394531
2020-05-17,0.0,0.009462505578994751,-6.93202018737793e-05,0.04694795608520508
2020-05-18,0.0,0.00035169124021194875,-8.612871170043945e-05,0.0017303228378295898
2020-05-19,0.0,-0.00014241933240555227,-0.0007510185241699219,0.0001556873321533203
2020-05-20,0.0,-4.8244000936392695e-05,-0.00020831823348999023,8.386373519897461e-05
2020-05-21,0.0,-5.259514000499621e-05,-0.00020831823348999023,6.210803985595703e-05
2020-05-22,0.0,-0.00012691020674537867,-0.0006847381591796875,6.210803985595703e-05
2020-05-23,0.0,-0.001393175101839006,-0.0064484477043151855,8.338689804077148e-05
2020-05-24,0.0,8.959174010669813e-05,-6.93202018737793e-05,0.00037741661071777344
2020-05-25,0.0,0.00015447140322066844,2.3752450942993164e-05,0.0004437267780303955
2020-05-26,0.0,4.7451256250496954e-05,-9.137392044067383e-05,0.00018259882926940918
2020-05-27,0.0,-7.462501525878906e-05,-0.0004277825355529785,6.210803985595703e-05
2020-05-28,0.0,-7.462501525878906e-05,-0.0004277825355529785,6.210803985595703e-05
2020-05-29,0.0,-5.728006362915039e-05,-0.0002633333206176758,6.210803985595703e-05
2020-05-30,0.0,-0.0034093023277819157,-0.01704472303390503,8.338689804077148e-05
2020-05-31,0.0,0.00032826661481522024,6.0170888900756836e-05,0.0005967915058135986
2020-06-01,0.0,6.673335883533582e-05,-5.346536636352539e-05,0.0002455711364746094
2020-06-02,0.0,6.673335883533582e-05,-5.346536636352539e-05,0.0002455711364746094
2020-06-03,0.0,-0.00012884140596725047,-0.0006576180458068848,6.109476089477539e-05
2020-06-04,0.0,-0.00012884140596725047,-0.0006576180458068848,6.109476089477539e-05
2020-06-05,0.0,-0.0001376748114125803,-0.0006576180458068848,6.064772605895996e-05
2020-06-06,0.0,-7.99179106252268e-05,-0.00031894445419311523,6.064772605895996e-05
2020-06-07,0.0,0.19926400482654572,-6.93202018737793e-05,0.9955489039421082
2020-06-08,0.0,0.00011332034773658961,-3.6835670471191406e-05,0.00046187639236450195
2020-06-09,0.0,0.00011332034773658961,-3.6835670471191406e-05,0.00046187639236450195
2020-06-10,0.0,-8.951425843406469e-05,-0.0009398460388183594,0.0005399584770202637
2020-06-11,0.0,9.441375368623994e-06,-0.00022453069686889648,0.0001805126667022705
2020-06-12,0.0,0.0004816233995370567,-9.810924530029297e-05,0.0023174285888671875
2020-06-13,0.0,-5.6779383157845587e-05,-0.001517951488494873,0.0012139678001403809
2020-06-14,0.0,4.157423973083496e-05,-0.00015670061111450195,0.00037741661071777344
2020-06-15,0.0,0.00015813708887435496,2.3752450942993164e-05,0.00036337971687316895
2020-06-16,0.0,0.00017618536367081106,2.3752450942993164e-05,0.00040346384048461914
2020-06-17,0.0,5.3799150919076055e-05,-0.0010951757431030273,0.0013663768768310547
2020-06-18,0.0,0.00041860342025756836,2.3752450942993164e-05,0.0013663768768310547
2020-06-19,0.0,-0.0002666235086508095,-0.0006847381591796875,6.0170888900756836e-05
2020-06-20,0.0,-3.31759438267909e-05,-0.0006847381591796875,0.0004176497459411621
2020-06-21,0.0,7.198452658485621e-05,-6.93202018737793e-05,0.00037741661071777344
2020-06-22,0.0,6.568431854248047e-05,-0.00020068883895874023,0.00040203332901000977
2020-06-23,0.0,6.568431854248047e-05,-0.00020068883895874023,0.00040203332901000977
2020-06-24,0.0,-7.358193397521973e-05,-0.0004277825355529785,0.00017663836479187012
2020-06-25,0.0,5.530118869501166e-05,-0.0004277825355529785,0.0004437267780303955
2020-06-26,0.0,-3.4373999369563535e-05,-0.0002633333206176758,0.00017663836479187012
2020-06-27,0.0,-0.0034269094467163086,-0.01704472303390503,6.0170888900756836e-05
2020-06-28,0.0,0.00031065940856933594,-4.649162292480469e-06,0.0005967915058135986
2020-06-29,0.0,4.366040229797363e-05,-9.137392044067383e-05,0.00018259882926940918
2020-06-30,0.0,4.366040229797363e-05,-9.137392044067383e-05,0.00018259882926940918
2020-07-01,0.0,-9.293555922340602e-05,-0.0004780888557434082,6.109476089477539e-05
2020-07-02,0.0,-9.293555922340602e-05,-0.0004780888557434082,6.109476089477539e-05
2020-07-03,0.0,-0.00010176897194469348,-0.0004780888557434082,6.064772605895996e-05
2020-07-04,0.0,-0.00023634433455299586,-0.001101076602935791,6.064772605895996e-05
2020-07-05,0.0,0.19927160441875458,-6.93202018737793e-05,0.9955489039421082
2020-07-06,0.0,0.00013474821753334254,1.9818544387817383e-05,0.00046187639236450195
2020-07-07,0.0,0.00013474821753334254,1.9818544387817383e-05,0.00046187639236450195
2020-07-08,0.0,-1.5437602996826172e-05,-0.00012814998626708984,6.109476089477539e-05
2020-07-09,0.0,-1.5437602996826172e-05,-0.00012814998626708984,6.109476089477539e-05
2020-07-10,0.0,-0.0004123687685932964,-0.0019235610961914062,6.064772605895996e-05
2020-07-11,0.0,-0.00936903990805149,-0.04702293872833252,0.0001805126667022705
2020-07-12,0.0,0.00017576813115738332,-9.810924530029297e-05,0.0004899501800537109
2020-07-13,0.0,0.0001771032839315012,2.3752450942993164e-05,0.0004080533981323242
2020-07-14,0.0,0.0001771032839315012,2.3752450942993164e-05,0.0004080533981323242
2020-07-15,0.0,-0.0001419544278178364,-0.0005768537521362305,6.0170888900756836e-05
2020-07-16,0.0,-0.0001419544278178364,-0.0005768537521362305,6.0170888900756836e-05
2020-07-17,0.0,0.02141520380973816,-0.0033341050148010254,0.11022409796714783
2020-07-18,0.0,0.022324759513139725,2.3752450942993164e-05,0.11022409796714783
2020-07-19,0.0,4.215836452203803e-05,-0.0001537799835205078,0.00037741661071777344
2020-07-20,,7.858276512706652e-05,-0.00020068883895874023,0.00040203332901000977
2020-07-21,,7.422566704917699e-05,-0.00020068883895874023,0.00040203332901000977
2020-07-22,,-2.1153688066988252e-05,-0.00020831823348999023,0.0002193152904510498
2020-07-23,,-2.1153688066988252e-05,-0.00020831823348999023,0.0002193152904510498
2020-07-24,,-0.000538772321306169,-0.0029012560844421387,0.0002193152904510498
2020-07-25,,-0.005348873324692249,-0.021916091442108154,6.0170888900756836e-05
2020-07-26,,0.007898563519120216,6.0170888900756836e-05,0.03787243366241455
