,New Hampshire,forecast,interval_low,interval_high
2020-06-24,27.0,46.34984857362746,,
2020-06-25,40.0,17.99683764897705,,
2020-06-26,33.0,7.7705813191756565,,
2020-06-27,46.0,16.893267417824006,,
2020-06-28,30.0,-0.3778283138563907,,
2020-06-29,13.0,21.371158831222886,,
2020-06-30,22.0,42.70478931092161,,
2020-07-01,20.0,33.50537173813597,,
2020-07-02,20.0,36.29345211630266,,
2020-07-03,35.0,33.57709431136904,,
2020-07-04,15.0,14.310106558008542,,
2020-07-05,25.0,34.23500495387397,,
2020-07-06,17.0,17.50723055315622,,
2020-07-07,18.0,30.683968522534034,,
2020-07-08,20.0,27.164848355597908,,
2020-07-09,21.0,26.568859977557313,,
2020-07-10,18.0,24.85054098761806,,
2020-07-11,33.0,25.561933166798816,,
2020-07-12,30.0,8.430299828737072,,
2020-07-13,14.0,13.97854582103301,,
2020-07-14,23.0,34.28612160885994,,
2020-07-15,22.0,22.19794263096774,,
2020-07-16,26.0,24.425503386905895,,
2020-07-17,26.0,20.64384480213018,,
2020-07-18,23.0,23.71840849206263,,
2020-07-19,,24.21506032919616,-29.219501703958397,77.64962236235071
2020-07-20,,22.112504652254568,-32.03602938610625,76.26103869061538
2020-07-21,,24.804629196052225,-31.30276342784469,80.91202181994913
2020-07-22,,24.243251958082634,-31.931767487722762,80.41827140388803
2020-07-23,,25.474976327304702,-31.712014920823925,82.66196757543332
2020-07-24,,24.59861418895104,-32.97311383434165,82.17034221224372
2020-07-25,,24.701015637453967,-35.07105737400882,84.47308864891674
