,New Hampshire,forecast,interval_low,interval_high
2020-03-09,4.0,38.65876388549805,27.442731857299805,45.63003921508789
2020-03-10,4.0,48.222808837890625,34.685264587402344,57.24070739746094
2020-03-11,5.0,55.28244400024414,38.861839294433594,71.99992370605469
2020-03-12,6.0,64.68167877197266,45.07025909423828,84.45044708251953
2020-03-13,6.0,73.36251068115234,54.333614349365234,90.80641174316406
2020-03-14,7.0,84.68433380126953,58.675228118896484,111.05657196044922
2020-03-15,7.0,39.1685905456543,29.49530792236328,44.820472717285156
2020-03-16,17.0,41.92350387573242,31.203645706176758,48.523258209228516
2020-03-17,26.0,51.6226692199707,38.54335021972656,60.30494689941406
2020-03-18,37.0,59.04243087768555,43.21249008178711,75.23513793945312
2020-03-19,42.0,68.6745376586914,49.85972595214844,87.75505828857422
2020-03-20,53.0,77.48282623291016,59.18750762939453,94.31986236572266
2020-03-21,61.0,89.13504028320312,64.1400146484375,114.63836669921875
2020-03-22,73.0,46.5250129699707,37.58979797363281,51.858585357666016
2020-03-23,101.0,50.377132415771484,40.787567138671875,56.09162139892578
2020-03-24,101.0,60.01069641113281,47.9703254699707,67.8994369506836
2020-03-25,108.0,68.48661804199219,53.91945266723633,83.53433990478516
2020-03-26,137.0,79.01210021972656,61.916133880615234,96.57585144042969
2020-03-27,158.0,88.15775299072266,71.46955871582031,103.63069915771484
2020-03-28,187.0,100.37847900390625,77.58319091796875,123.94820404052734
2020-03-29,214.0,108.53101348876953,105.91949462890625,110.93106842041016
2020-03-30,314.0,120.89879608154297,119.22523498535156,122.45038604736328
2020-03-31,357.0,132.63511657714844,129.5719451904297,134.48110961914062
2020-04-01,367.0,148.7435302734375,145.4800262451172,153.59471130371094
2020-04-02,479.0,164.79591369628906,162.45530700683594,168.9539794921875
2020-04-03,479.0,176.71630859375,174.15956115722656,180.33309936523438
2020-04-04,540.0,195.07847595214844,191.7686767578125,201.67694091796875
2020-04-05,621.0,261.5484619140625,254.27996826171875,272.4408874511719
2020-04-06,715.0,292.5807800292969,275.6336975097656,312.46923828125
2020-04-07,715.0,307.8860778808594,295.1455383300781,323.3544616699219
2020-04-08,747.0,341.3900146484375,325.26055908203125,360.8056640625
2020-04-09,819.0,371.0521545410156,347.8484802246094,399.5811767578125
2020-04-10,819.0,390.1815490722656,369.4945373535156,415.97119140625
2020-04-11,885.0,420.52197265625,392.5780334472656,455.82025146484375
2020-04-12,929.0,671.1033325195312,651.386474609375,705.792724609375
2020-04-13,985.0,735.7077026367188,695.6072387695312,786.4199829101562
2020-04-14,922.0,769.591064453125,734.6688842773438,815.4677124023438
2020-04-15,1139.0,833.4121704101562,780.6485595703125,889.8905029296875
2020-04-16,1139.0,885.16845703125,816.0802001953125,960.9633178710938
2020-04-17,1287.0,924.7763061523438,864.4129638671875,994.9584350585938
2020-04-18,1342.0,980.74072265625,896.3909301757812,1075.0616455078125
2020-04-19,1390.0,1059.5853271484375,1039.59814453125,1099.4560546875
2020-04-20,1447.0,1141.2828369140625,1100.5052490234375,1195.545654296875
2020-04-21,1490.0,1195.9107666015625,1159.17626953125,1246.8995361328125
2020-04-22,1588.0,1272.430908203125,1209.841552734375,1335.709228515625
2020-04-23,1670.0,1334.09765625,1254.4788818359375,1416.5152587890625
2020-04-24,1720.0,1392.70166015625,1325.7899169921875,1468.3939208984375
2020-04-25,1797.0,1464.4000244140625,1369.14404296875,1565.510986328125
2020-04-26,1864.0,1562.75390625,1542.1363525390625,1596.620849609375
2020-04-27,1938.0,1654.5540771484375,1626.822265625,1696.1815185546875
2020-04-28,2010.0,1722.9649658203125,1696.8245849609375,1763.847900390625
2020-04-29,2058.0,1807.7164306640625,1753.366455078125,1858.6337890625
2020-04-30,2146.0,1883.6556396484375,1816.27392578125,1948.380859375
2020-05-01,2310.0,1961.5706787109375,1909.815673828125,2018.636474609375
2020-05-02,2429.0,2037.7685546875,1960.823486328125,2114.052734375
2020-05-03,2518.0,2102.156982421875,2083.146484375,2118.200439453125
2020-05-04,2588.0,2195.029296875,2180.850341796875,2211.033935546875
2020-05-05,2636.0,2274.698486328125,2260.251953125,2292.2548828125
2020-05-06,2741.0,2357.391357421875,2326.761962890625,2382.460693359375
2020-05-07,2843.0,2440.9912109375,2403.899169921875,2472.715087890625
2020-05-08,2947.0,2533.0107421875,2513.9560546875,2555.17578125
2020-05-09,3011.0,2609.510986328125,2573.320556640625,2641.635986328125
2020-05-10,3071.0,2728.212646484375,2711.6826171875,2749.710205078125
2020-05-11,3160.0,2813.761474609375,2798.833251953125,2840.737548828125
2020-05-12,3239.0,2897.764892578125,2883.43603515625,2920.90234375
2020-05-13,3299.0,2972.673828125,2968.446044921875,2976.91455078125
2020-05-14,3382.0,3061.342529296875,3057.5478515625,3065.194580078125
2020-05-15,3453.0,3159.021240234375,3143.40966796875,3178.103271484375
2020-05-16,3556.0,3229.390869140625,3214.016845703125,3241.628173828125
2020-05-17,3596.0,3379.225830078125,3351.45361328125,3422.474609375
2020-05-18,3652.0,3456.181640625,3418.212890625,3511.254638671875
2020-05-19,3721.0,3538.976318359375,3504.589599609375,3588.978271484375
2020-05-20,3868.0,3600.783935546875,3569.397705078125,3633.1357421875
2020-05-21,3935.0,3684.40625,3650.294189453125,3720.814208984375
2020-05-22,4014.0,3779.007080078125,3730.84130859375,3834.305419921875
2020-05-23,4089.0,3845.40234375,3790.42041015625,3903.042236328125
2020-05-24,4149.0,3896.927978515625,3860.047607421875,3949.594482421875
2020-05-25,4197.0,3965.153076171875,3918.56201171875,4030.523681640625
2020-05-26,4231.0,4041.937744140625,3998.012451171875,4102.96923828125
2020-05-27,4286.0,4093.398193359375,4051.451416015625,4142.33837890625
2020-05-28,4389.0,4169.26611328125,4124.93701171875,4222.7294921875
2020-05-29,4492.0,4253.64404296875,4194.49560546875,4324.10498046875
2020-05-30,4492.0,4315.24853515625,4246.4677734375,4392.80224609375
2020-05-31,4651.0,4409.52099609375,4373.83740234375,4462.251953125
2020-06-01,4685.0,4468.28466796875,4425.83056640625,4530.703125
2020-06-02,4749.0,4534.72021484375,4492.82177734375,4595.3466796875
2020-06-03,4795.0,4577.72998046875,4537.09423828125,4632.26220703125
2020-06-04,4876.0,4643.01611328125,4602.73779296875,4700.1064453125
2020-06-05,4953.0,4711.68603515625,4656.73828125,4782.615234375
2020-06-06,5019.0,4767.08740234375,4702.32275390625,4847.07763671875
2020-06-07,5043.0,4817.92333984375,4792.75927734375,4861.4892578125
2020-06-08,5079.0,4868.1875,4839.94384765625,4916.572265625
2020-06-09,5079.0,4921.2578125,4891.029296875,4971.28662109375
2020-06-10,5178.0,4961.5,4932.0869140625,5010.49658203125
2020-06-11,5209.0,5017.8046875,4992.75634765625,5065.935546875
2020-06-12,5251.0,5071.47900390625,5032.4169921875,5130.2265625
2020-06-13,5299.0,5118.82177734375,5071.703125,5186.05615234375
2020-06-14,5318.0,5196.10009765625,5175.48974609375,5228.46533203125
2020-06-15,5345.0,5241.04833984375,5220.5888671875,5270.3037109375
2020-06-16,5364.0,5285.39599609375,5264.12255859375,5320.84423828125
2020-06-17,5436.0,5318.87841796875,5293.61865234375,5357.2001953125
2020-06-18,5450.0,5362.849609375,5333.43310546875,5396.56884765625
2020-06-19,5486.0,5398.01708984375,5374.2666015625,5439.12255859375
2020-06-20,5518.0,5441.41064453125,5416.298828125,5488.61328125
2020-06-21,5544.0,5441.74951171875,5419.5,5463.22412109375
2020-06-22,5558.0,5483.59619140625,5463.5927734375,5496.18017578125
2020-06-23,5571.0,5519.638671875,5497.755859375,5541.87353515625
2020-06-24,5598.0,5550.96337890625,5522.203125,5578.34033203125
2020-06-25,5638.0,5586.70654296875,5553.59326171875,5606.60302734375
2020-06-26,5671.0,5609.52587890625,5583.634765625,5634.73193359375
2020-06-27,5717.0,5648.73681640625,5621.37646484375,5677.896484375
2020-06-28,5747.0,5620.23291015625,5596.7080078125,5632.4794921875
2020-06-29,5760.0,5659.10107421875,5639.900390625,5680.36181640625
2020-06-30,5782.0,5689.25634765625,5667.14892578125,5701.052734375
2020-07-01,5802.0,5719.26416015625,5688.12939453125,5736.23193359375
2020-07-02,5822.0,5748.79052734375,5713.4267578125,5776.744140625
2020-07-03,5857.0,5761.85205078125,5734.82861328125,5777.6474609375
2020-07-04,5872.0,5796.99609375,5768.87255859375,5811.58447265625
2020-07-05,5897.0,5764.64208984375,5740.18212890625,5788.1728515625
2020-07-06,5914.0,5800.14697265625,5782.0361328125,5834.1611328125
2020-07-07,5932.0,5824.41650390625,5802.39306640625,5847.7099609375
2020-07-08,5952.0,5854.70849609375,5821.85693359375,5880.91162109375
2020-07-09,5973.0,5879.69140625,5842.89404296875,5921.20849609375
2020-07-10,5991.0,5885.09619140625,5857.53515625,5914.72607421875
2020-07-11,6024.0,5915.18212890625,5887.109375,5944.36083984375
2020-07-12,6054.0,5890.732421875,5865.21240234375,5923.98291015625
2020-07-13,6068.0,5924.32958984375,5896.31982421875,5969.4580078125
2020-07-14,6091.0,5944.38525390625,5922.39892578125,5977.64501953125
2020-07-15,6113.0,5973.875,5939.50732421875,6010.7958984375
2020-07-16,6139.0,5993.94677734375,5955.984375,6047.23779296875
2020-07-17,6165.0,5991.92041015625,5963.96630859375,6033.51416015625
2020-07-18,6188.0,6018.61474609375,5990.87841796875,6060.26416015625
2020-07-19,,5999.521484375,5973.1806640625,6042.35107421875
2020-07-20,,6030.76025390625,5991.111328125,6086.41845703125
2020-07-21,,6046.44677734375,6024.64453125,6089.33642578125
2020-07-22,,6076.16015625,6040.59619140625,6123.3720703125
2020-07-23,,6092.408203125,6053.67333984375,6156.86376953125
2020-07-24,,6084.21337890625,6056.1669921875,6137.06298828125
2020-07-25,,6106.72509765625,6079.68701171875,6159.89013671875
