,Nevada,forecast,interval_low,interval_high
2020-06-22,288.0,324.5423278808594,311.5090026855469,348.1073303222656
2020-06-23,469.0,341.48717825753346,320.43292236328125,389.8201599121094
2020-06-24,365.0,359.45667811802457,324.64599609375,406.5917663574219
2020-06-25,497.0,382.4352068219866,341.76348876953125,439.733154296875
2020-06-26,381.0,409.1167515345982,357.0601806640625,467.8885803222656
2020-06-27,1099.0,433.816659109933,377.7703552246094,479.70050048828125
2020-06-28,821.0,466.8301565987723,400.5915222167969,551.4835815429688
2020-06-29,734.0,505.9447980608259,431.5958251953125,640.2340087890625
2020-06-30,562.0,549.3442470005581,455.6589050292969,715.686279296875
2020-07-01,645.0,596.3766043526786,501.4158935546875,736.7565307617188
2020-07-02,632.0,649.7127423967634,512.9319458007812,786.291748046875
2020-07-03,985.0,706.082013811384,537.6394653320312,820.6683349609375
2020-07-04,857.0,774.7748587472098,615.5660400390625,894.0651245117188
2020-07-05,843.0,823.0614885602679,706.96142578125,929.70361328125
2020-07-06,491.0,854.5140816824777,778.3935546875,966.3670043945312
2020-07-07,876.0,865.6526663643973,804.0205688476562,940.0253295898438
2020-07-08,516.0,884.0704520089286,853.1370239257812,957.523681640625
2020-07-09,603.0,896.2290126255581,855.947265625,948.7827758789062
2020-07-10,1004.0,906.4107142857143,858.24658203125,957.4956665039062
2020-07-11,930.0,903.6323590959821,852.8750610351562,937.2478637695312
2020-07-12,845.0,904.19140625,854.7817993164062,949.2767944335938
2020-07-13,832.0,899.5250941685268,849.4235229492188,928.8909301757812
2020-07-14,1104.0,904.2347673688616,869.546142578125,932.5403442382812
2020-07-15,849.0,910.6788853236607,885.9851684570312,928.2777709960938
2020-07-16,1447.0,926.657453264509,886.67041015625,965.1901245117188
2020-07-17,1380.0,956.0715244838169,901.0350952148438,1060.4688720703125
2020-07-18,1182.0,990.5256086077009,892.0986328125,1093.7327880859375
2020-07-19,1288.0,1028.121128627232,913.7908325195312,1118.5352783203125
2020-07-20,948.0,1068.246573311942,959.9984130859375,1157.250732421875
2020-07-21,815.0,1106.6483328683037,979.9733276367188,1185.53857421875
2020-07-22,1129.0,1143.7305196126301,1020.5466918945312,1227.287841796875
2020-07-23,1262.0,1175.549560546875,1107.7337646484375,1266.7435302734375
2020-07-24,966.0,1183.1177673339844,1136.58740234375,1247.810546875
2020-07-25,931.0,1185.21240234375,1153.4180908203125,1209.5853271484375
2020-07-26,1027.0,1195.606201171875,1188.296875,1202.91552734375
2020-07-27,988.0,1192.136962890625,1192.136962890625,1192.136962890625
2020-07-28,,1069.5584716796875,1069.5584716796875,1069.5584716796875
2020-07-29,,1111.0533447265625,1111.0533447265625,1111.0533447265625
2020-07-30,,1158.64306640625,1158.64306640625,1158.64306640625
2020-07-31,,1137.076171875,1137.076171875,1137.076171875
2020-08-01,,1122.551025390625,1122.551025390625,1122.551025390625
2020-08-02,,1114.8807373046875,1114.8807373046875,1114.8807373046875
2020-08-03,,1112.292724609375,1112.292724609375,1112.292724609375
