,New Hampshire,forecast,interval_low,interval_high
2020-04-13,0.0,1.5769914388656616,1.367194414138794,1.6532469987869263
2020-04-14,2.0,1.448606252670288,1.1046117544174194,1.8558349609375
2020-04-15,7.0,1.9107067584991455,1.6750870943069458,2.0992271900177
2020-04-16,0.0,1.90447998046875,1.755717396736145,2.0551774501800537
2020-04-17,5.0,1.859198808670044,1.7615056037902832,1.8933590650558472
2020-04-18,1.0,2.08164644241333,1.7803380489349365,2.5142998695373535
2020-04-19,0.0,4.422715663909912,3.9980998039245605,4.866799354553223
2020-04-20,4.0,2.918510675430298,2.3747739791870117,3.450962543487549
2020-04-21,0.0,0.6785353422164917,0.0,1.7236559391021729
2020-04-22,6.0,0.0,0.0,1.1086914539337158
2020-04-23,3.0,2.379666805267334,1.5766355991363525,3.0933027267456055
2020-04-24,2.0,3.139007091522217,2.2243664264678955,3.5543110370635986
2020-04-25,0.0,3.8330109119415283,3.2849884033203125,4.761773586273193
2020-04-26,7.0,2.7755649089813232,2.4777534008026123,2.923846960067749
2020-04-27,0.0,2.048745632171631,1.7535287141799927,2.193549871444702
2020-04-28,0.0,1.6795482635498047,1.2776010036468506,1.943042278289795
2020-04-29,0.0,2.5979838371276855,2.405867099761963,2.844935655593872
2020-04-30,12.0,2.848909854888916,2.6428632736206055,3.166102409362793
2020-05-01,9.0,2.8973941802978516,2.731163501739502,2.986051559448242
2020-05-02,3.0,3.121891498565674,2.7469570636749268,3.5762743949890137
2020-05-03,2.0,3.35577130317688,3.0333950519561768,3.6025848388671875
2020-05-04,0.0,3.380035400390625,2.9569878578186035,3.7402238845825195
2020-05-05,6.0,3.3113372325897217,2.7272400856018066,4.024289131164551
2020-05-06,0.0,1.9345118999481201,1.4621831178665161,2.473341226577759
2020-05-07,22.0,2.3586301803588867,2.175048828125,2.5472300052642822
2020-05-08,7.0,1.6427342891693115,1.3486770391464233,1.8491629362106323
2020-05-09,10.0,1.8097130060195923,1.4739043712615967,2.3814430236816406
2020-05-10,2.0,7.857165336608887,7.2049760818481445,8.730131149291992
2020-05-11,0.0,6.878146171569824,6.601272106170654,7.192741394042969
2020-05-12,9.0,7.027060031890869,5.980362892150879,8.292424201965332
2020-05-13,8.0,0.27988678216934204,0.0,1.7418392896652222
2020-05-14,1.0,1.2271921634674072,0.0,2.820380210876465
2020-05-15,0.0,3.2012252807617188,1.2983381748199463,5.4060378074646
2020-05-16,20.0,5.8714280128479,4.291543006896973,7.025138854980469
2020-05-17,1.0,3.6203079223632812,0.0,9.120707511901855
2020-05-18,0.0,3.3968024253845215,0.7666434645652771,7.786080837249756
2020-05-19,0.0,13.413355827331543,7.0925612449646,21.106300354003906
2020-05-20,18.0,0.9543493390083313,0.0,2.573239326477051
2020-05-21,9.0,1.8145482540130615,0.44108879566192627,3.759686231613159
2020-05-22,5.0,2.604978084564209,2.0201683044433594,3.7387325763702393
2020-05-23,4.0,13.632916450500488,7.878904342651367,17.642974853515625
2020-05-24,1.0,5.4515557289123535,4.695847034454346,6.079339027404785
2020-05-25,1.0,4.47451114654541,3.277326822280884,5.920341968536377
2020-05-26,4.0,2.878575086593628,1.373328447341919,3.9844040870666504
2020-05-27,9.0,6.470223903656006,5.0492658615112305,7.504598617553711
2020-05-28,9.0,3.4052786827087402,1.547917127609253,5.513182640075684
2020-05-29,6.0,4.621484279632568,3.7011191844940186,5.592618465423584
2020-05-30,0.0,5.990865707397461,5.3227763175964355,6.475276947021484
2020-05-31,7.0,6.504260063171387,5.843165397644043,6.890618324279785
2020-06-01,0.0,4.986332893371582,4.346562385559082,5.398491859436035
2020-06-02,11.0,3.2618250846862793,2.43814754486084,3.695436954498291
2020-06-03,9.0,2.018389940261841,1.4149668216705322,2.625800609588623
2020-06-04,8.0,2.5255777835845947,1.5887001752853394,3.5204124450683594
2020-06-05,5.0,4.275265216827393,3.345259666442871,5.083181858062744
2020-06-06,5.0,6.077397346496582,5.759938716888428,6.659852504730225
2020-06-07,3.0,5.478907108306885,5.032988548278809,5.753112316131592
2020-06-08,0.0,4.349130630493164,3.9932632446289062,4.846259593963623
2020-06-09,0.0,3.975198745727539,3.3388874530792236,4.560078144073486
2020-06-10,15.0,3.7836596965789795,3.1884541511535645,4.288703441619873
2020-06-11,7.0,4.639135837554932,3.4485628604888916,5.504026889801025
2020-06-12,7.0,6.306993007659912,5.4391350746154785,7.065029144287109
2020-06-13,3.0,7.575812339782715,6.727497100830078,8.266134262084961
2020-06-14,2.0,6.940615653991699,6.0571699142456055,7.4075164794921875
2020-06-15,0.0,5.458423137664795,4.123775482177734,6.238866329193115
2020-06-16,6.0,2.6050570011138916,1.4235906600952148,3.2509829998016357
2020-06-17,4.0,3.641429901123047,2.796389579772949,4.6509175300598145
2020-06-18,1.0,2.2699179649353027,1.2119805812835693,3.617659091949463
2020-06-19,6.0,3.8289005756378174,3.5515615940093994,4.12485933303833
2020-06-20,2.0,5.901872158050537,4.754265785217285,7.161910057067871
2020-06-21,0.0,6.148685932159424,5.491772651672363,6.579505443572998
2020-06-22,0.0,5.225653648376465,4.6202287673950195,5.583083629608154
2020-06-23,4.0,4.386630058288574,3.642291307449341,5.203726768493652
2020-06-24,4.0,1.9637649059295654,1.145930528640747,2.6560816764831543
2020-06-25,10.0,2.5685648918151855,1.424735426902771,3.5760738849639893
2020-06-26,8.0,3.7762322425842285,2.848068952560425,4.513286590576172
2020-06-27,2.0,5.101370811462402,4.543286323547363,5.772723197937012
2020-06-28,0.0,3.5099263191223145,3.145935297012329,3.7526166439056396
2020-06-29,0.0,2.7523696422576904,2.3776674270629883,2.9540908336639404
2020-06-30,4.0,2.1321544647216797,1.5524922609329224,2.5713448524475098
2020-07-01,2.0,1.8668272495269775,1.5877679586410522,2.3653194904327393
2020-07-02,2.0,2.585441827774048,2.447359323501587,2.777362823486328
2020-07-03,1.0,2.8186845779418945,2.5531837940216064,2.9906411170959473
2020-07-04,3.0,3.321467638015747,2.8850677013397217,3.85549259185791
2020-07-05,2.0,7.362546443939209,6.509271144866943,7.919382572174072
2020-07-06,1.0,5.718145847320557,4.926712989807129,6.3547773361206055
2020-07-07,2.0,4.468371391296387,3.8765902519226074,4.81609582901001
2020-07-08,2.0,0.0,0.0,1.1108944416046143
2020-07-09,1.0,0.633867621421814,0.0,2.1168060302734375
2020-07-10,3.0,2.8350160121917725,1.1826637983322144,4.195581436157227
2020-07-11,1.0,5.023491859436035,4.265857219696045,5.471713066101074
2020-07-12,0.0,2.6756439208984375,2.481081962585449,2.865017890930176
2020-07-13,0.0,2.324296474456787,2.1113650798797607,2.565969944000244
2020-07-14,1.0,2.3181114196777344,1.927220106124878,2.7095203399658203
2020-07-15,2.0,2.2655153274536133,2.01271390914917,2.5187039375305176
2020-07-16,1.0,2.6680328845977783,2.459106206893921,3.044137477874756
2020-07-17,0.0,2.285219669342041,2.212066888809204,2.3759446144104004
2020-07-18,1.0,2.4093830585479736,2.148505449295044,2.899959087371826
2020-07-19,,2.1879255771636963,2.107358932495117,2.4364445209503174
2020-07-20,,1.7775061130523682,1.5775036811828613,1.9816421270370483
2020-07-21,,1.2641360759735107,0.8079822063446045,1.6218140125274658
2020-07-22,,0.626345157623291,0.2968909442424774,1.0735280513763428
2020-07-23,,1.3769365549087524,1.246345043182373,1.4656040668487549
2020-07-24,,1.3832051753997803,1.2203618288040161,1.5191960334777832
2020-07-25,,1.7882808446884155,1.4236494302749634,2.1654858589172363
