,Nevada,forecast,interval_low,interval_high
2020-03-09,4.0,193.845458984375,169.37216186523438,240.28866577148438
2020-03-10,4.0,211.9049072265625,191.45574951171875,249.3612823486328
2020-03-11,7.0,239.8982391357422,191.271728515625,299.84515380859375
2020-03-12,10.0,264.8343811035156,217.8805694580078,333.6647033691406
2020-03-13,18.0,298.6063232421875,246.84608459472656,366.4541931152344
2020-03-14,20.0,326.8679504394531,281.1540832519531,389.1991882324219
2020-03-15,20.0,148.62657165527344,124.4171142578125,196.06216430664062
2020-03-16,45.0,196.0126953125,171.53823852539062,242.52883911132812
2020-03-17,55.0,214.3236541748047,193.75196838378906,251.89137268066406
2020-03-18,55.0,242.1723175048828,193.47589111328125,302.1846923828125
2020-03-19,95.0,267.0208740234375,219.99014282226562,335.9270935058594
2020-03-20,161.0,301.0284118652344,249.20997619628906,368.935546875
2020-03-21,161.0,329.1446838378906,283.3695983886719,391.536865234375
2020-03-22,190.0,167.00230407714844,142.81414794921875,215.3530731201172
2020-03-23,245.0,215.3367462158203,190.85902404785156,262.4306945800781
2020-03-24,278.0,236.0023956298828,214.34327697753906,274.5579833984375
2020-03-25,323.0,262.6444396972656,213.35650634765625,323.2072448730469
2020-03-26,420.0,286.2826232910156,238.59068298339844,355.8380432128906
2020-03-27,536.0,322.9798583984375,270.6449279785156,391.4156494140625
2020-03-28,626.0,349.2842712402344,303.02447509765625,412.15362548828125
2020-03-29,920.0,298.2763366699219,269.2938232421875,351.05523681640625
2020-03-30,1012.0,348.3836669921875,322.82147216796875,398.2501525878906
2020-03-31,1114.0,379.2735900878906,352.56097412109375,421.81414794921875
2020-04-01,1279.0,401.29345703125,349.61572265625,463.7107238769531
2020-04-02,1463.0,422.3438720703125,372.0483703613281,494.17431640625
2020-04-03,1514.0,468.05615234375,414.10687255859375,537.9241333007812
2020-04-04,1742.0,489.9501647949219,441.81597900390625,554.3985595703125
2020-04-05,1855.0,786.64208984375,740.0577392578125,855.5596923828125
2020-04-06,1953.0,845.8060913085938,809.4981689453125,905.8017578125
2020-04-07,2124.0,916.2156372070312,870.376708984375,974.0348510742188
2020-04-08,2259.0,920.7066040039062,859.89501953125,990.318603515625
2020-04-09,2456.0,931.7332153320312,871.3911743164062,1012.4832763671875
2020-04-10,2722.0,1013.541259765625,953.0906982421875,1089.31005859375
2020-04-11,2702.0,1017.0918579101562,961.7742919921875,1087.686767578125
2020-04-12,2836.0,1813.6605224609375,1757.295166015625,1885.868896484375
2020-04-13,2990.0,1861.6600341796875,1820.8721923828125,1922.1917724609375
2020-04-14,3134.0,1943.37255859375,1889.9395751953125,1996.5491943359375
2020-04-15,3211.0,1967.7677001953125,1910.893310546875,2026.3887939453125
2020-04-16,3214.0,2004.7435302734375,1949.36767578125,2075.3291015625
2020-04-17,3524.0,2081.05859375,2030.802734375,2142.382568359375
2020-04-18,3626.0,2116.443603515625,2068.121337890625,2174.802001953125
2020-04-19,3728.0,2892.314453125,2826.86083984375,2966.899658203125
2020-04-20,3830.0,2937.933349609375,2892.17822265625,2999.718017578125
2020-04-21,3937.0,3032.24609375,2970.0986328125,3082.064697265625
2020-04-22,4081.0,3081.858154296875,3026.754150390625,3131.72265625
2020-04-23,4208.0,3147.76953125,3095.028076171875,3210.97265625
2020-04-24,4398.0,3225.203857421875,3182.469482421875,3275.008056640625
2020-04-25,4539.0,3293.995849609375,3250.646240234375,3342.445068359375
2020-04-26,4734.0,3810.670654296875,3739.248046875,3885.534423828125
2020-04-27,4700.0,3860.593994140625,3811.034912109375,3923.319091796875
2020-04-28,4821.0,3965.05859375,3895.77587890625,4012.31689453125
2020-04-29,4934.0,4040.376953125,3985.69970703125,4084.163330078125
2020-04-30,5053.0,4133.6298828125,4082.014892578125,4192.1884765625
2020-05-01,5248.0,4215.2509765625,4177.17724609375,4257.3408203125
2020-05-02,5389.0,4314.1123046875,4273.962890625,4355.5634765625
2020-05-03,5472.0,4813.533203125,4735.9111328125,4888.5732421875
2020-05-04,5630.0,4875.68017578125,4821.20166015625,4940.6796875
2020-05-05,5660.0,4992.6103515625,4914.45068359375,5038.9345703125
2020-05-06,5741.0,5098.98779296875,5042.27490234375,5139.11279296875
2020-05-07,5855.0,5222.61083984375,5169.603515625,5279.42724609375
2020-05-08,5920.0,5315.26318359375,5279.091796875,5352.65283203125
2020-05-09,6171.0,5446.65771484375,5407.5498046875,5483.52490234375
2020-05-10,6120.0,5746.19482421875,5664.03125,5820.25927734375
2020-05-11,6152.0,5827.60888671875,5768.73681640625,5894.90771484375
2020-05-12,6313.0,5957.73681640625,5870.95654296875,6004.2275390625
2020-05-13,6476.0,6096.146484375,6036.09521484375,6134.68505859375
2020-05-14,6504.0,6247.79345703125,6191.978515625,6305.09375
2020-05-15,6733.0,6357.833984375,6321.2275390625,6393.52197265625
2020-05-16,6813.0,6517.58837890625,6478.251953125,6551.8603515625
2020-05-17,6949.0,6551.099609375,6470.79443359375,6618.03466796875
2020-05-18,7061.0,6647.91748046875,6588.63037109375,6713.63623046875
2020-05-19,7096.0,6775.91015625,6687.81640625,6823.77099609375
2020-05-20,7388.0,6955.79833984375,6896.35498046875,6989.2216796875
2020-05-21,7400.0,7139.64453125,7085.71142578125,7192.94384765625
2020-05-22,7525.0,7254.01708984375,7220.33935546875,7284.7275390625
2020-05-23,7526.0,7450.79638671875,7414.95654296875,7478.93798828125
2020-05-24,7881.0,7406.404296875,7320.07763671875,7474.9765625
2020-05-25,7956.0,7533.19287109375,7467.45703125,7604.4697265625
2020-05-26,8057.0,7683.37255859375,7583.1162109375,7737.3291015625
2020-05-27,8150.0,7890.041015625,7822.208984375,7928.36328125
2020-05-28,8248.0,8097.63134765625,8035.39501953125,8158.4697265625
2020-05-29,8376.0,8243.2177734375,8202.6953125,8279.9658203125
2020-05-30,8517.0,8460.2041015625,8418.98046875,8492.3740234375
2020-05-31,8628.0,8395.1572265625,8306.1943359375,8461.0478515625
2020-06-01,8702.0,8560.6513671875,8490.0986328125,8635.783203125
2020-06-02,8858.0,8730.5771484375,8619.947265625,8791.3916015625
2020-06-03,8951.0,8977.54296875,8901.8876953125,9019.6689453125
2020-06-04,9129.0,9215.8896484375,9146.392578125,9283.3037109375
2020-06-05,9309.0,9396.640625,9349.5380859375,9439.1455078125
2020-06-06,9491.0,9641.2177734375,9596.1083984375,9675.7939453125
2020-06-07,9669.0,9359.4951171875,9269.482421875,9421.3955078125
2020-06-08,9816.0,9562.0634765625,9486.9013671875,9641.296875
2020-06-09,10045.0,9744.83203125,9626.369140625,9811.84375
2020-06-10,10218.0,10038.3046875,9954.703125,10084.7685546875
2020-06-11,10473.0,10312.8076171875,10236.52734375,10386.83203125
2020-06-12,10704.0,10522.3525390625,10468.376953125,10571.26953125
2020-06-13,10997.0,10804.6728515625,10755.34765625,10842.486328125
2020-06-14,11201.0,10483.1806640625,10384.2626953125,10549.458984375
2020-06-15,11315.0,10745.2158203125,10659.4189453125,10835.87109375
2020-06-16,11683.0,10971.1103515625,10832.7958984375,11043.1328125
2020-06-17,11854.0,11300.1826171875,11198.4833984375,11361.912109375
2020-06-18,12169.0,11605.2763671875,11510.7607421875,11698.958984375
2020-06-19,12524.0,11878.6455078125,11806.6005859375,11946.5537109375
2020-06-20,12976.0,12182.7744140625,12119.7333984375,12234.72265625
2020-06-21,13240.0,12179.0751953125,12073.236328125,12245.662109375
2020-06-22,13528.0,12531.5048828125,12433.9482421875,12635.765625
2020-06-23,13997.0,12811.5107421875,12651.45703125,12892.86328125
2020-06-24,14362.0,13209.8955078125,13084.51171875,13291.2890625
2020-06-25,14859.0,13572.6923828125,13455.64453125,13691.7333984375
2020-06-26,15240.0,13934.2978515625,13838.197265625,14027.9638671875
2020-06-27,16339.0,14289.7001953125,14210.0966796875,14359.390625
2020-06-28,17160.0,14457.23828125,14339.568359375,14529.1396484375
2020-06-29,17894.0,14943.0888671875,14830.091796875,15067.69921875
2020-06-30,18456.0,15319.2890625,15129.46875,15424.93359375
2020-07-01,19101.0,15802.00390625,15641.69140625,15914.3984375
2020-07-02,19733.0,16244.0234375,16093.3818359375,16402.705078125
2020-07-03,20718.0,16745.7421875,16613.236328125,16879.513671875
2020-07-04,21575.0,17169.556640625,17065.005859375,17267.919921875
2020-07-05,22418.0,18369.130859375,18214.294921875,18475.326171875
2020-07-06,22909.0,19085.19140625,18948.8203125,19247.75
2020-07-07,23785.0,19716.09375,19474.478515625,19872.587890625
2020-07-08,24301.0,20282.806640625,20061.578125,20451.587890625
2020-07-09,24904.0,20868.26953125,20655.677734375,21103.234375
2020-07-10,25908.0,21654.556640625,21459.51171875,21858.251953125
2020-07-11,26838.0,22196.587890625,22047.0859375,22350.40234375
2020-07-12,27683.0,24518.490234375,24401.2421875,24590.462890625
2020-07-13,28515.0,25399.625,25349.20703125,25499.986328125
2020-07-14,29619.0,26234.537109375,26127.537109375,26323.859375
2020-07-15,30468.0,27118.71875,26971.056640625,27192.595703125
2020-07-16,31915.0,28082.583984375,27972.736328125,28225.50390625
2020-07-17,33295.0,29088.3203125,28986.416015625,29192.076171875
2020-07-18,34477.0,30152.763671875,30118.8359375,30197.044921875
2020-07-19,,30539.185546875,30510.6484375,30565.716796875
2020-07-20,,31294.84375,31204.09375,31463.23046875
2020-07-21,,32353.267578125,32044.712890625,32574.671875
2020-07-22,,33500.67578125,33277.12890625,33616.86328125
2020-07-23,,34949.00390625,34780.8125,35148.53125
2020-07-24,,36001.125,35774.81640625,36206.74609375
2020-07-25,,37804.45703125,37516.73828125,38098.1484375
