,North Carolina,forecast,interval_low,interval_high
2020-04-07,8.0,6.120358291192362,6.120358291192362,6.120358291192362
2020-04-08,13.0,10.962779108826899,10.962779108826899,10.962779108826899
2020-04-09,10.0,5.774991715366894,5.774991715366894,5.774991715366894
2020-04-10,7.0,5.834791528520025,5.834791528520025,5.834791528520025
2020-04-11,6.0,6.471315103964985,6.471315103964985,6.471315103964985
2020-04-12,0.0,0.0,0.0,0.0
2020-04-13,5.0,12.115294493823203,12.115294493823203,12.115294493823203
2020-04-14,18.0,20.34792911370647,20.34792911370647,20.34792911370647
2020-04-15,18.0,11.649945721926336,11.649945721926336,11.649945721926336
2020-04-16,20.0,15.79355653236771,15.79355653236771,15.79355653236771
2020-04-17,27.0,18.000736435376947,18.000736435376947,18.000736435376947
2020-04-18,10.0,0.0,0.0,0.0
2020-04-19,13.0,14.048002840835,14.048002840835,14.048002840835
2020-04-20,18.0,15.601177968447818,15.601177968447818,15.601177968447818
2020-04-21,27.0,26.05125502030937,26.05125502030937,26.05125502030937
2020-04-22,20.0,15.537764460314328,15.537764460314328,15.537764460314328
2020-04-23,16.0,19.03241656154661,19.03241656154661,19.03241656154661
2020-04-24,13.0,16.171493977873087,16.171493977873087,16.171493977873087
2020-04-25,11.0,10.697772808918948,10.697772808918948,10.697772808918948
2020-04-26,19.0,23.711409941582016,23.711409941582016,23.711409941582016
2020-04-27,16.0,16.22273926612977,16.22273926612977,16.22273926612977
2020-04-28,23.0,29.411124320898733,29.411124320898733,29.411124320898733
2020-04-29,19.0,14.795164045189662,14.795164045189662,14.795164045189662
2020-04-30,24.0,22.34352611653379,22.34352611653379,22.34352611653379
2020-05-01,13.0,5.7339031171084995,5.7339031171084995,5.7339031171084995
2020-05-02,12.0,15.535256752356679,15.535256752356679,15.535256752356679
2020-05-03,3.0,7.6577291959406235,7.6577291959406235,7.6577291959406235
2020-05-04,8.0,19.833464373250788,19.833464373250788,19.833464373250788
2020-05-05,30.0,38.37604452591347,38.37604452591347,38.37604452591347
2020-05-06,20.0,9.419676090824712,9.419676090824712,9.419676090824712
2020-05-07,21.0,24.984859340450726,24.984859340450726,24.984859340450726
2020-05-08,17.0,10.685209281205282,10.685209281205282,10.685209281205282
2020-05-09,21.0,15.592225892316414,15.592225892316414,15.592225892316414
2020-05-10,13.0,5.149700313450073,5.149700313450073,5.149700313450073
2020-05-11,11.0,15.726211457143565,15.726211457143565,15.726211457143565
2020-05-12,25.0,35.05335865496011,35.05335865496011,35.05335865496011
2020-05-13,25.0,18.725979687026886,18.725979687026886,18.725979687026886
2020-05-14,16.0,14.536543091175732,14.536543091175732,14.536543091175732
2020-05-15,26.0,29.998207363395167,29.998207363395167,29.998207363395167
2020-05-16,9.0,0.27724718516103763,0.27724718516103763,0.27724718516103763
2020-05-17,10.0,17.929114209060387,17.929114209060387,17.929114209060387
2020-05-18,7.0,11.774661188429391,11.774661188429391,11.774661188429391
2020-05-19,0.0,10.884661781233415,10.884661781233415,10.884661781233415
2020-05-20,33.0,50.11214682197851,50.11214682197851,50.11214682197851
2020-05-21,2.0,0.0,0.0,0.0
2020-05-22,47.0,66.72855502419725,66.72855502419725,66.72855502419725
2020-05-23,3.0,0.0,0.0,0.0
2020-05-24,6.0,19.14643121703968,19.14643121703968,19.14643121703968
2020-05-25,6.0,7.6794697465654655,7.6794697465654655,7.6794697465654655
2020-05-26,11.0,11.015514282755543,11.015514282755543,11.015514282755543
2020-05-27,43.0,54.2934338839122,54.2934338839122,54.2934338839122
2020-05-28,32.0,8.790509113153753,8.790509113153753,8.790509113153753
2020-05-29,43.0,44.9823650482095,44.9823650482095,44.9823650482095
2020-05-30,10.0,0.0,0.0,0.0
2020-05-31,8.0,12.144551875752043,12.144551875752043,12.144551875752043
2020-06-01,11.0,14.007206008118027,14.007206008118027,14.007206008118027
2020-06-02,13.0,19.732850001985774,19.732850001985774,19.732850001985774
2020-06-03,38.0,57.12308161142081,57.12308161142081,57.12308161142081
2020-06-04,7.0,0.0,0.0,0.0
2020-06-05,9.0,30.720776514758093,30.720776514758093,30.720776514758093
2020-06-06,13.0,11.941919729994275,11.941919729994275,11.941919729994275
2020-06-07,4.0,0.0,0.0,0.0
2020-06-08,9.0,21.038744087913994,21.038744087913994,21.038744087913994
2020-06-09,27.0,32.84834450739446,32.84834450739446,32.84834450739446
2020-06-10,22.0,16.629241852467967,16.629241852467967,16.629241852467967
2020-06-11,16.0,10.855377722825756,10.855377722825756,10.855377722825756
2020-06-12,15.0,12.525678950155484,12.525678950155484,12.525678950155484
2020-06-13,6.0,1.7611621194908533,1.7611621194908533,1.7611621194908533
2020-06-14,5.0,9.48647966207815,9.48647966207815,9.48647966207815
2020-06-15,8.0,15.895646312677357,15.895646312677357,15.895646312677357
2020-06-16,29.0,38.752069217771165,38.752069217771165,38.752069217771165
2020-06-17,12.0,2.4234286083922427,2.4234286083922427,2.4234286083922427
2020-06-18,7.0,14.09269165996314,14.09269165996314,14.09269165996314
2020-06-19,14.0,17.210867522574617,17.210867522574617,17.210867522574617
2020-06-20,13.0,4.9895123739695,4.9895123739695,4.9895123739695
2020-06-21,8.0,7.88574964008678,7.88574964008678,7.88574964008678
2020-06-22,55.0,61.59883605225721,61.59883605225721,61.59883605225721
2020-06-23,18.0,0.0,0.0,0.0
2020-06-24,29.0,35.847353577873385,35.847353577873385,35.847353577873385
2020-06-25,11.0,0.0,0.0,0.0
2020-06-26,12.0,14.635637293568026,14.635637293568026,14.635637293568026
2020-06-27,5.0,10.245402563477152,10.245402563477152,10.245402563477152
2020-06-28,-1.0,12.29144569303287,12.29144569303287,12.29144569303287
2020-06-29,5.0,33.29038198613184,33.29038198613184,33.29038198613184
2020-06-30,23.0,31.466823519943333,31.466823519943333,31.466823519943333
2020-07-01,18.0,13.960164519295253,13.960164519295253,13.960164519295253
2020-07-02,11.0,9.459059917158603,9.459059917158603,9.459059917158603
2020-07-03,10.0,9.822199860849071,9.822199860849071,9.822199860849071
2020-07-04,3.0,0.0,0.0,0.0
2020-07-05,1.0,4.053648081427938,4.053648081427938,4.053648081427938
2020-07-06,9.0,17.298089424398977,17.298089424398977,17.298089424398977
2020-07-07,14.0,19.38148821491547,19.38148821491547,19.38148821491547
2020-07-08,16.0,16.753619904267165,16.753619904267165,16.753619904267165
2020-07-09,15.0,11.614892010575069,11.614892010575069,11.614892010575069
2020-07-10,20.0,15.115452262938476,15.115452262938476,15.115452262938476
2020-07-11,16.0,4.517126797662279,4.517126797662279,4.517126797662279
2020-07-12,9.0,3.8762774699323037,3.8762774699323037,3.8762774699323037
2020-07-13,7.0,10.644943919220278,10.644943919220278,10.644943919220278
2020-07-14,42.0,47.10046670450887,47.10046670450887,47.10046670450887
2020-07-15,18.0,0.0,0.0,0.0
2020-07-16,18.0,25.51568631018529,25.51568631018529,25.51568631018529
2020-07-17,16.0,15.393897692658236,15.393897692658236,15.393897692658236
2020-07-18,25.0,21.11013869890469,21.11013869890469,21.11013869890469
2020-07-19,,17.448977351955023,2.612467249351557,32.28548745455849
2020-07-20,,21.535990538014072,6.537358196978429,36.534622879049714
2020-07-21,,27.026255259937496,11.375716251391157,42.67679426848383
2020-07-22,,20.02125969782788,4.356200360003847,35.68631903565191
2020-07-23,,21.957422094988825,6.292324194564877,37.62251999541277
2020-07-24,,19.678458430337308,3.8718430829015116,35.4850737777731
2020-07-25,,21.915466410492986,5.783236549388455,38.047696271597516
