,Michigan,forecast,interval_low,interval_high
2020-01-22,0.0,-0.05729778856039047,-2.1893129348754883,1.7199276685714722
2020-01-23,0.0,-20.23307991027832,-97.16045379638672,1.6964629888534546
2020-01-24,0.0,-7.758781433105469,-45.581111907958984,8.305255889892578
2020-01-25,0.0,-0.19930532574653625,-0.8833777904510498,0.356914222240448
2020-01-26,0.0,0.6905826926231384,-0.03631478548049927,2.39462947845459
2020-01-27,0.0,-0.17686429619789124,-2.3751964569091797,0.6258298754692078
2020-01-28,0.0,1.4586427211761475,-1.5698444843292236,8.686025619506836
2020-01-29,0.0,37.05561065673828,1.088835597038269,180.1693115234375
2020-01-30,0.0,-0.5353056788444519,-3.573481559753418,0.5543774962425232
2020-01-31,0.0,-2.2358078956604004,-11.66795825958252,0.6292687058448792
2020-02-01,0.0,0.26809343695640564,-0.16675817966461182,1.22699773311615
2020-02-02,0.0,-0.1902717649936676,-1.2932716608047485,0.2525755763053894
2020-02-03,0.0,-2.4008450508117676,-14.198246955871582,1.6224035024642944
2020-02-04,0.0,0.3132413923740387,-1.681462287902832,2.673152208328247
2020-02-05,0.0,0.4818796217441559,-8.516722679138184,12.485289573669434
2020-02-06,0.0,0.39536768198013306,-1.3109630346298218,2.4119770526885986
2020-02-07,0.0,-0.5818730592727661,-2.256685733795166,1.3233182430267334
2020-02-08,0.0,-11.332891464233398,-54.3006591796875,1.4321091175079346
2020-02-09,0.0,0.09323835372924805,-0.430783212184906,0.8973710536956787
2020-02-10,0.0,-0.9213951826095581,-3.223100185394287,0.8967829942703247
2020-02-11,0.0,0.5877893567085266,-0.23962873220443726,1.187940001487732
2020-02-12,0.0,-4.240441799163818,-45.53608322143555,25.23468017578125
2020-02-13,0.0,1.0101836919784546,-1.6615545749664307,3.176551103591919
2020-02-14,0.0,22.12506103515625,-1.6497719287872314,103.57066345214844
2020-02-15,0.0,51.872718811035156,-6.8564372062683105,265.1106872558594
2020-02-16,0.0,-0.28384074568748474,-1.3788446187973022,0.3481770157814026
2020-02-17,0.0,-4.579495429992676,-26.176877975463867,1.9060394763946533
2020-02-18,0.0,1.9235191345214844,-2.360722064971924,11.361844062805176
2020-02-19,0.0,8.381442070007324,-2.140939474105835,36.650177001953125
2020-02-20,0.0,-4.868058204650879,-13.578269004821777,-0.0897473692893982
2020-02-21,0.0,0.21190957725048065,-1.532151222229004,0.9832430481910706
2020-02-22,0.0,-1.3939651250839233,-7.0893731117248535,1.0882925987243652
2020-02-23,0.0,-0.34983688592910767,-2.261566638946533,2.188237428665161
2020-02-24,0.0,-0.7291717529296875,-2.831083297729492,-0.031227827072143555
2020-02-25,0.0,1.0821359157562256,-0.45886528491973877,3.6471216678619385
2020-02-26,0.0,2.0770010948181152,-0.5458823442459106,5.782672882080078
2020-02-27,0.0,4.420474052429199,-1.9800376892089844,22.25943374633789
2020-02-28,0.0,-4.127358436584473,-18.289751052856445,0.21797913312911987
2020-02-29,0.0,0.5538537502288818,-0.7134280204772949,1.4473695755004883
2020-03-01,0.0,0.43761807680130005,0.15092790126800537,0.8245759010314941
2020-03-02,0.0,0.07880763709545135,-0.1453058123588562,0.21875792741775513
2020-03-03,0.0,2.2008297443389893,-0.6432467699050903,12.08087158203125
2020-03-04,0.0,-1.491334319114685,-1.9321925640106201,-0.8908801078796387
2020-03-05,0.0,0.40974053740501404,-0.33107519149780273,1.0313844680786133
2020-03-06,0.0,0.9727069735527039,-3.3307876586914062,9.273422241210938
2020-03-07,0.0,0.6544474363327026,-2.4726336002349854,3.3183562755584717
2020-03-08,0.0,-0.14107882976531982,-2.4119040966033936,1.737678050994873
2020-03-09,0.0,46.51819610595703,1.3443580865859985,217.4625701904297
2020-03-10,0.0,-4.799912452697754,-16.569313049316406,0.10367852449417114
2020-03-11,2.0,1.5518447160720825,-0.4961583614349365,4.463434219360352
2020-03-12,3.0,4.377313613891602,-1.352250576019287,8.26108169555664
2020-03-13,24.0,24.464923858642578,20.63138771057129,28.82292366027832
2020-03-14,36.0,35.72808074951172,32.7612190246582,37.659202575683594
2020-03-15,45.0,97.00304412841797,39.6193733215332,312.96484375
2020-03-16,76.0,67.32732391357422,48.692317962646484,76.4148178100586
2020-03-17,90.0,98.63369750976562,89.68206024169922,125.54560852050781
2020-03-18,159.0,193.70108032226562,155.1332244873047,331.1775817871094
2020-03-19,314.0,375.49603271484375,312.7103576660156,623.0167236328125
2020-03-20,471.0,471.02716064453125,468.217529296875,473.26690673828125
2020-03-21,625.0,625.3126220703125,623.4458618164062,627.2913208007812
2020-03-22,1131.0,1033.0794677734375,634.9456787109375,1135.206787109375
2020-03-23,1454.0,1638.9332275390625,1452.297607421875,1934.16552734375
2020-03-24,1942.0,1849.016845703125,1448.07470703125,2464.18017578125
2020-03-25,2468.0,2921.132080078125,2469.394775390625,3234.83056640625
2020-03-26,3032.0,3029.425048828125,3026.23974609375,3032.521728515625
2020-03-27,3848.0,3676.421875,2985.458984375,3851.947021484375
2020-03-28,4890.0,4683.4052734375,3052.10302734375,5698.212890625
2020-03-29,5753.0,6113.8037109375,5751.67919921875,7553.5908203125
2020-03-30,6803.0,6787.3046875,5730.30615234375,7798.53857421875
2020-03-31,7951.0,7056.26708984375,5833.59521484375,7951.45703125
2020-04-01,9717.0,9953.1328125,9715.474609375,10896.275390625
2020-04-02,11230.0,11599.6796875,11226.5947265625,13072.3974609375
2020-04-03,13221.0,13181.162109375,10957.650390625,15292.4462890625
2020-04-04,14735.0,15095.0341796875,14734.4755859375,16524.96875
