,Idaho,forecast,interval_low,interval_high
2020-03-06,0.0,10.78171443939209,7.207511901855469,15.700079917907715
2020-03-07,0.0,12.312615394592285,5.218194484710693,17.980588912963867
2020-03-08,0.0,14.878134727478027,11.89523696899414,16.875930786132812
2020-03-09,0.0,9.573593139648438,7.445244312286377,12.757279396057129
2020-03-10,0.0,8.861151695251465,4.0590901374816895,13.002546310424805
2020-03-11,0.0,10.051478385925293,6.415678024291992,13.56873893737793
2020-03-12,0.0,10.876235961914062,5.511340141296387,14.066529273986816
2020-03-13,1.0,10.78171443939209,7.207511901855469,15.700079917907715
2020-03-14,1.0,12.312615394592285,5.218194484710693,17.980588912963867
2020-03-15,2.0,14.878134727478027,11.89523696899414,16.875930786132812
2020-03-16,0.0,9.573593139648438,7.445244312286377,12.757279396057129
2020-03-17,4.0,8.861151695251465,4.0590901374816895,13.002546310424805
2020-03-18,1.0,10.051478385925293,6.415678024291992,13.56873893737793
2020-03-19,14.0,10.876235961914062,5.511340141296387,14.066529273986816
2020-03-20,13.0,10.78171443939209,7.207511901855469,15.700079917907715
2020-03-21,6.0,12.312615394592285,5.218194484710693,17.980588912963867
2020-03-22,0.0,14.878134727478027,11.89523696899414,16.875930786132812
2020-03-23,26.0,10.766207695007324,8.590921401977539,14.041985511779785
2020-03-24,13.0,10.04245376586914,5.379219055175781,14.158954620361328
2020-03-25,10.0,11.33729076385498,7.691164970397949,14.808876037597656
2020-03-26,55.0,12.183817863464355,6.8403825759887695,15.425663948059082
2020-03-27,59.0,12.193293571472168,8.490987777709961,17.11653709411621
2020-03-28,29.0,13.803199768066406,6.753623962402344,19.54961395263672
2020-03-29,47.0,16.395828247070312,13.358283042907715,18.494850158691406
2020-03-30,59.0,20.952062606811523,18.688573837280273,24.420143127441406
2020-03-31,175.0,20.363523483276367,16.193132400512695,24.940685272216797
2020-04-01,51.0,22.386138916015625,18.128572463989258,26.00870704650879
2020-04-02,210.0,23.990806579589844,18.574321746826172,27.759782791137695
2020-04-03,115.0,24.453733444213867,20.238656997680664,29.583080291748047
2020-04-04,131.0,26.394018173217773,19.610742568969727,32.595943450927734
2020-04-05,56.0,29.232088088989258,25.73666763305664,31.841541290283203
2020-04-06,23.0,75.67153930664062,71.61808013916016,82.63298797607422
2020-04-07,69.0,74.98136138916016,69.46727752685547,79.46855163574219
2020-04-08,40.0,81.59054565429688,75.93736267089844,84.71956634521484
2020-04-09,22.0,85.38895416259766,80.83380126953125,91.10945892333984
2020-04-10,122.0,89.79180145263672,81.3593521118164,95.3467788696289
2020-04-11,42.0,94.68070220947266,89.83415222167969,103.95649719238281
2020-04-12,11.0,98.43592071533203,92.51895904541016,104.80467987060547
2020-04-13,19.0,112.84215545654297,110.5379409790039,114.00740814208984
2020-04-14,38.0,116.32646942138672,107.43877410888672,133.8189697265625
2020-04-15,9.0,123.00045776367188,106.68582916259766,135.4044952392578
2020-04-16,114.0,139.47120666503906,130.4907684326172,148.7152099609375
2020-04-17,22.0,138.2257080078125,129.0081024169922,147.16180419921875
2020-04-18,46.0,138.59954833984375,133.60057067871094,145.792724609375
2020-04-19,13.0,143.23585510253906,135.96170043945312,147.71961975097656
2020-04-20,4.0,50.129638671875,49.17042922973633,51.326995849609375
2020-04-21,64.0,50.92635726928711,45.01860427856445,59.947147369384766
2020-04-22,30.0,54.27439498901367,45.871150970458984,60.971981048583984
2020-04-23,70.0,60.61277770996094,53.83900833129883,66.42876434326172
2020-04-24,34.0,60.31669235229492,56.79298782348633,66.99580383300781
2020-04-25,17.0,61.771453857421875,55.58109664916992,68.24561309814453
2020-04-26,10.0,65.62477111816406,61.122989654541016,68.30435943603516
2020-04-27,0.0,52.20856857299805,50.58418655395508,54.62002182006836
2020-04-28,55.0,52.825164794921875,48.14459991455078,60.80980682373047
2020-04-29,0.0,56.65646743774414,49.03591537475586,62.35468673706055
2020-04-30,32.0,62.46480178833008,56.10924530029297,67.98033142089844
2020-05-01,31.0,63.03592300415039,59.53201675415039,69.09280395507812
2020-05-02,46.0,64.78728485107422,58.348026275634766,71.75740814208984
2020-05-03,0.0,68.04613494873047,62.99635696411133,71.02967071533203
2020-05-04,45.0,37.277679443359375,35.827693939208984,39.24905014038086
2020-05-05,21.0,37.590152740478516,32.16044998168945,44.905540466308594
2020-05-06,31.0,40.27827453613281,33.5084114074707,45.762596130371094
2020-05-07,20.0,44.801273345947266,38.508060455322266,49.71683120727539
2020-05-08,0.0,44.6854248046875,41.40681838989258,50.6109504699707
2020-05-09,27.0,46.16179275512695,39.519737243652344,52.42988967895508
2020-05-10,25.0,49.43502426147461,45.22370147705078,51.87443542480469
2020-05-11,30.0,38.936920166015625,36.72678756713867,42.412132263183594
2020-05-12,33.0,38.7579345703125,35.03959655761719,44.572933197021484
2020-05-13,0.0,41.99117660522461,36.33019256591797,46.26386260986328
2020-05-14,58.0,45.32467269897461,39.63827896118164,50.04316329956055
2020-05-15,0.0,46.308109283447266,41.66929244995117,51.92809295654297
2020-05-16,68.0,48.579288482666016,42.21385192871094,55.456912994384766
2020-05-17,0.0,51.81438064575195,47.55204391479492,55.07362747192383
2020-05-18,36.0,29.35325813293457,27.24094581604004,32.55123519897461
2020-05-19,0.0,28.892532348632812,24.739131927490234,34.2189826965332
2020-05-20,51.0,31.383947372436523,26.297151565551758,35.48714828491211
2020-05-21,0.0,33.81879806518555,28.2303524017334,38.14675521850586
2020-05-22,89.0,34.37917709350586,29.723360061645508,39.933712005615234
2020-05-23,0.0,36.59209060668945,30.243183135986328,42.98101043701172
2020-05-24,31.0,39.933284759521484,36.28121566772461,42.93894577026367
2020-05-25,0.0,39.44968795776367,37.20914077758789,43.02257537841797
2020-05-26,0.0,39.39848327636719,35.70567321777344,45.252498626708984
2020-05-27,73.0,42.708282470703125,37.03129196166992,46.97405242919922
2020-05-28,71.0,46.19606018066406,40.48159408569336,50.872703552246094
2020-05-29,0.0,47.21860885620117,42.882904052734375,52.7386474609375
2020-05-30,33.0,49.32939147949219,42.76531219482422,56.291481018066406
2020-05-31,36.0,52.32231140136719,47.885520935058594,55.44710922241211
2020-06-01,0.0,35.09978485107422,32.28007888793945,39.801246643066406
2020-06-02,94.0,34.724979400634766,32.10204315185547,39.16143798828125
2020-06-03,0.0,38.072998046875,33.63746643066406,41.26654815673828
2020-06-04,57.0,40.30305099487305,35.05863952636719,44.51450729370117
2020-06-05,121.0,41.9488525390625,37.13709259033203,46.975242614746094
2020-06-06,28.0,44.336368560791016,37.59251403808594,51.59065246582031
2020-06-07,0.0,46.90964126586914,42.47909927368164,50.27732849121094
2020-06-08,50.0,43.47676467895508,41.413631439208984,46.59334182739258
2020-06-09,32.0,43.414031982421875,39.485015869140625,49.82128143310547
2020-06-10,39.0,46.818145751953125,40.56532669067383,51.46800994873047
2020-06-11,0.0,50.78245162963867,44.95085525512695,55.81733322143555
2020-06-12,93.0,51.67045211791992,46.98972702026367,57.48451614379883
2020-06-13,0.0,54.022212982177734,47.869346618652344,60.88990020751953
2020-06-14,46.0,57.50619888305664,53.088565826416016,60.90604782104492
2020-06-15,0.0,58.13167190551758,56.71406173706055,60.24703598022461
2020-06-16,63.0,58.92778015136719,54.09746551513672,67.62939453125
2020-06-17,170.0,63.0841178894043,54.74579620361328,69.31444549560547
2020-06-18,111.0,69.65262603759766,63.10831069946289,75.57344818115234
2020-06-19,128.0,70.18269348144531,66.6135025024414,76.63011932373047
2020-06-20,133.0,71.98809814453125,65.83514404296875,79.06763458251953
2020-06-21,2.0,75.5728530883789,70.46245574951172,78.72160339355469
2020-06-22,250.0,54.366912841796875,48.545249938964844,64.84217071533203
2020-06-23,-2.0,52.943302154541016,49.27591323852539,56.84573745727539
2020-06-24,148.0,59.12521743774414,57.742523193359375,61.4978141784668
2020-06-25,463.0,58.67755126953125,55.45561981201172,62.469696044921875
2020-06-26,0.0,64.78189849853516,55.80951690673828,70.14344024658203
2020-06-27,457.0,69.91016387939453,63.7316780090332,79.90135955810547
2020-06-28,0.0,71.57427978515625,65.63539123535156,77.90483856201172
2020-06-29,430.0,124.70531463623047,122.04762268066406,129.75885009765625
2020-06-30,365.0,126.04253387451172,116.09563446044922,136.35679626464844
2020-07-01,253.0,135.4671630859375,123.88946533203125,142.13327026367188
2020-07-02,223.0,146.70875549316406,140.82196044921875,154.64195251464844
2020-07-03,401.0,150.7772674560547,144.51466369628906,158.31265258789062
2020-07-04,376.0,155.14112854003906,148.6416473388672,165.1352996826172
2020-07-05,363.0,159.51556396484375,152.04026794433594,165.923583984375
2020-07-06,319.0,326.8261413574219,320.9250183105469,336.9220886230469
2020-07-07,487.0,330.2699890136719,303.014404296875,348.3154296875
2020-07-08,430.0,354.1966247558594,332.0023193359375,365.5343322753906
2020-07-09,460.0,387.4545593261719,379.8826904296875,397.2333984375
2020-07-10,500.0,397.2109069824219,390.07196044921875,406.7688293457031
2020-07-11,577.0,406.64990234375,387.02197265625,420.96832275390625
2020-07-12,397.0,410.9267883300781,398.6686706542969,422.43426513671875
2020-07-13,501.0,433.2930908203125,423.2059631347656,451.33184814453125
2020-07-14,316.0,435.447998046875,401.5098571777344,455.4743957519531
2020-07-15,729.0,468.0360107421875,444.9374694824219,483.6856384277344
2020-07-16,685.0,510.797607421875,502.2785949707031,517.2543334960938
2020-07-17,619.0,525.9025268554688,520.6563110351562,534.9561157226562
2020-07-18,550.0,541.38818359375,514.9894409179688,557.48193359375
2020-07-19,571.0,544.5740356445312,532.7120361328125,558.4031982421875
2020-07-20,,593.59521484375,580.5419921875,613.1605224609375
2020-07-21,,597.5198364257812,556.7522583007812,622.9087524414062
2020-07-22,,639.1502075195312,608.8552856445312,660.7618408203125
2020-07-23,,713.0708618164062,707.4829711914062,718.462158203125
2020-07-24,,727.3877563476562,707.6528930664062,739.9094848632812
2020-07-25,,745.3341674804688,716.2801513671875,761.6046142578125
2020-07-26,,743.0166015625,734.7488403320312,750.8972778320312
