,California,forecast,interval_low,interval_high
2020-03-06,0.0,3.858670473098755,2.877246379852295,4.843302249908447
2020-03-07,0.0,4.103240489959717,3.130908250808716,5.384740352630615
2020-03-08,0.0,4.431222438812256,3.5515992641448975,5.97623872756958
2020-03-09,0.0,0.8114452958106995,0.28952527046203613,1.5723177194595337
2020-03-10,1.0,3.160305976867676,2.7784719467163086,3.7945961952209473
2020-03-11,2.0,3.572222948074341,2.9142279624938965,3.9323370456695557
2020-03-12,0.0,4.156942844390869,3.8058576583862305,4.67809534072876
2020-03-13,0.0,3.9599382877349854,3.021937131881714,4.917769908905029
2020-03-14,-1.0,4.290001392364502,3.306853771209717,5.572282791137695
2020-03-15,2.0,4.68304443359375,3.8025221824645996,6.218140602111816
2020-03-16,2.0,1.1004685163497925,0.5841202735900879,1.8349827527999878
2020-03-17,5.0,3.172281265258789,2.7906808853149414,3.822481870651245
2020-03-18,4.0,3.5840494632720947,2.9046738147735596,3.9265103340148926
2020-03-19,2.0,4.30084228515625,3.9761641025543213,4.819440841674805
2020-03-20,6.0,4.285188674926758,3.428447961807251,5.200601100921631
2020-03-21,1.0,4.728281021118164,3.7374250888824463,5.999162197113037
2020-03-22,5.0,5.167718410491943,4.301869869232178,6.673047065734863
2020-03-23,9.0,2.270581007003784,1.7355979681015015,2.9294605255126953
2020-03-24,11.0,3.4266891479492188,3.00618577003479,4.138098239898682
2020-03-25,15.0,4.091399192810059,3.2397403717041016,4.628293514251709
2020-03-26,16.0,5.508563995361328,5.32675313949585,5.851646423339844
2020-03-27,13.0,6.294866561889648,5.791236400604248,7.055964946746826
2020-03-28,16.0,6.949054718017578,6.009942531585693,8.101377487182617
2020-03-29,14.0,7.250458240509033,6.536078453063965,8.578055381774902
2020-03-30,22.0,9.114028930664062,8.641010284423828,9.647774696350098
2020-03-31,27.0,7.309868335723877,6.175297260284424,8.122420310974121
2020-04-01,26.0,7.842649936676025,6.341940879821777,9.2239408493042
2020-04-02,39.0,10.192160606384277,9.604657173156738,10.703853607177734
2020-04-03,27.0,13.363407135009766,12.836929321289062,14.08545207977295
2020-04-04,24.0,15.212647438049316,14.831307411193848,15.46810531616211
2020-04-05,59.0,16.101566314697266,15.203152656555176,16.98004150390625
2020-04-06,32.0,25.167268753051758,23.585248947143555,27.25872802734375
2020-04-07,52.0,19.593053817749023,16.73175048828125,23.28218650817871
2020-04-08,63.0,19.890830993652344,17.03546905517578,22.6453914642334
2020-04-09,49.0,22.88689613342285,20.199928283691406,24.959184646606445
2020-04-10,39.0,29.817419052124023,27.971435546875,32.19501495361328
2020-04-11,21.0,33.2275505065918,31.205581665039062,36.270606994628906
2020-04-12,36.0,34.474422454833984,31.580215454101562,39.36435317993164
2020-04-13,74.0,49.44241714477539,47.369598388671875,52.11610412597656
2020-04-14,53.0,37.6013298034668,33.55705261230469,42.67810821533203
2020-04-15,93.0,38.51864242553711,34.977970123291016,41.35176086425781
2020-04-16,96.0,44.88322830200195,41.90236282348633,46.72978973388672
2020-04-17,81.0,56.6428108215332,54.63147735595703,59.173255920410156
2020-04-18,103.0,63.20698165893555,59.456565856933594,67.85682678222656
2020-04-19,37.0,63.46577453613281,59.34332275390625,70.59751892089844
2020-04-20,48.0,60.291988372802734,57.607635498046875,63.1895751953125
2020-04-21,57.0,40.64451217651367,37.426231384277344,44.6667366027832
2020-04-22,139.0,40.08644104003906,37.71603775024414,41.30448913574219
2020-04-23,112.0,49.226837158203125,47.65583419799805,51.82853698730469
2020-04-24,88.0,65.0121841430664,63.27070999145508,66.8034439086914
2020-04-25,68.0,77.20092010498047,73.3621826171875,81.9745101928711
2020-04-26,36.0,78.99657440185547,75.03241729736328,86.62060546875
2020-04-27,54.0,102.20703887939453,100.57079315185547,105.2352523803711
2020-04-28,85.0,90.2020034790039,88.28302001953125,92.84313201904297
2020-04-29,82.0,69.2520980834961,68.30107879638672,70.18164825439453
2020-04-30,85.0,55.05112838745117,48.72616195678711,60.34574508666992
2020-05-01,95.0,49.58531188964844,46.610252380371094,52.99643325805664
2020-05-02,54.0,66.7017822265625,60.687171936035156,69.86530303955078
2020-05-03,36.0,92.42029571533203,87.15159606933594,96.22632598876953
2020-05-04,62.0,95.59754180908203,93.13184356689453,98.49417114257812
2020-05-05,103.0,90.8916244506836,87.40138244628906,92.91700744628906
2020-05-06,83.0,72.32195281982422,70.58683776855469,74.1535873413086
2020-05-07,71.0,55.89668655395508,48.44379806518555,61.381629943847656
2020-05-08,78.0,49.20976257324219,44.9702262878418,52.126163482666016
2020-05-09,74.0,60.284236907958984,54.83537673950195,63.051639556884766
2020-05-10,29.0,81.15495300292969,75.32148742675781,88.6703872680664
2020-05-11,63.0,85.404296875,83.66860961914062,88.07136535644531
2020-05-12,100.0,76.3908462524414,72.91834259033203,78.85729217529297
2020-05-13,78.0,66.3211441040039,64.63024139404297,68.07051849365234
2020-05-14,95.0,62.33487319946289,54.93666458129883,67.2255630493164
2020-05-15,84.0,63.91093826293945,60.040199279785156,66.95994567871094
2020-05-16,72.0,74.34819793701172,69.85515594482422,76.73927307128906
2020-05-17,32.0,84.94312286376953,80.01930236816406,91.30623626708984
2020-05-18,39.0,76.7394027709961,75.38652801513672,78.70010375976562
2020-05-19,124.0,69.08430480957031,65.27986145019531,72.20773315429688
2020-05-20,94.0,64.56327056884766,62.082618713378906,66.33584594726562
2020-05-21,86.0,65.27928924560547,59.86496353149414,68.23057556152344
2020-05-22,82.0,69.2883529663086,66.41595458984375,71.85325622558594
2020-05-23,72.0,76.50464630126953,72.56412506103516,78.50347137451172
2020-05-24,16.0,81.04391479492188,77.17636108398438,86.48344421386719
2020-05-25,15.0,93.04572296142578,91.3621826171875,95.70304870605469
2020-05-26,50.0,78.96602630615234,76.15287017822266,80.64759826660156
2020-05-27,76.0,64.37704467773438,63.74176025390625,65.58782958984375
2020-05-28,99.0,58.8547477722168,50.12077713012695,65.14418029785156
2020-05-29,84.0,60.98472213745117,56.73666763305664,64.1343765258789
2020-05-30,67.0,76.61621856689453,71.84857177734375,79.20323181152344
2020-05-31,28.0,92.3448486328125,86.58284759521484,98.91789245605469
2020-06-01,45.0,88.11322784423828,84.96219635009766,92.92606353759766
2020-06-02,88.0,82.5000228881836,78.39292907714844,88.84798431396484
2020-06-03,69.0,60.93244552612305,58.39827346801758,63.387237548828125
2020-06-04,70.0,38.534732818603516,36.63280487060547,39.70876693725586
2020-06-05,85.0,32.5797233581543,29.899555206298828,36.113136291503906
2020-06-06,78.0,44.53390884399414,39.91127014160156,48.302738189697266
2020-06-07,25.0,70.75373077392578,65.15477752685547,80.80892181396484
2020-06-08,25.0,88.87081146240234,86.57556915283203,92.82819366455078
2020-06-09,88.0,84.10897827148438,79.9966049194336,87.99647521972656
2020-06-10,109.0,68.13641357421875,65.76132202148438,69.55325317382812
2020-06-11,80.0,53.781341552734375,47.94605255126953,57.633758544921875
2020-06-12,44.0,49.663543701171875,45.98447799682617,51.530662536621094
2020-06-13,98.0,59.29282760620117,54.323692321777344,62.09136199951172
2020-06-14,23.0,77.2125473022461,71.68013763427734,85.50265502929688
2020-06-15,15.0,89.52559661865234,88.28596496582031,91.65022277832031
2020-06-16,86.0,73.4938735961914,70.54396057128906,76.44828033447266
2020-06-17,71.0,57.99937438964844,57.14571762084961,58.475589752197266
2020-06-18,84.0,50.60227966308594,45.61475372314453,53.841976165771484
2020-06-19,71.0,53.70908737182617,51.476993560791016,54.86160659790039
2020-06-20,68.0,70.4108657836914,65.50479125976562,73.74584197998047
2020-06-21,21.0,89.0677261352539,83.72748565673828,95.94737243652344
2020-06-22,51.0,78.17359161376953,76.1551742553711,81.82140350341797
2020-06-23,60.0,70.2574691772461,65.90917205810547,75.57408905029297
2020-06-24,99.0,58.68715286254883,55.96668243408203,60.76241683959961
2020-06-25,81.0,49.96425247192383,47.2250862121582,51.65034484863281
2020-06-26,62.0,51.169952392578125,49.47203063964844,52.62069320678711
2020-06-27,31.0,60.66471862792969,56.08207702636719,64.0679702758789
2020-06-28,33.0,74.44524383544922,69.73848724365234,82.51728820800781
2020-06-29,51.0,86.73587799072266,85.05233001708984,89.915283203125
2020-06-30,99.0,74.2719955444336,70.77843475341797,78.19049072265625
2020-07-01,87.0,58.86521530151367,57.33769226074219,59.641815185546875
2020-07-02,96.0,49.02690124511719,44.60734939575195,51.701778411865234
2020-07-03,50.0,50.42506790161133,48.13313674926758,52.07122802734375
2020-07-04,19.0,64.58767700195312,59.60249710083008,68.31497192382812
2020-07-05,39.0,83.06143188476562,77.64022064208984,91.11651611328125
2020-07-06,68.0,78.720458984375,75.00623321533203,83.31983947753906
2020-07-07,132.0,59.61540603637695,56.40033721923828,63.674381256103516
2020-07-08,145.0,50.66154861450195,49.38939666748047,51.97005081176758
2020-07-09,141.0,51.761962890625,45.84297180175781,54.789459228515625
2020-07-10,96.0,62.66584396362305,60.9753303527832,64.37498474121094
2020-07-11,72.0,78.3287353515625,73.89234161376953,82.53443908691406
2020-07-12,24.0,88.17041015625,82.71732330322266,97.46676635742188
2020-07-13,38.0,91.6834716796875,86.87535095214844,96.0022964477539
2020-07-14,161.0,52.26926040649414,51.52061462402344,53.039791107177734
2020-07-15,125.0,43.20709228515625,39.090084075927734,45.56388473510742
2020-07-16,114.0,55.89439392089844,44.543487548828125,63.09299087524414
2020-07-17,114.0,79.11766815185547,75.81302642822266,81.7983169555664
2020-07-18,99.0,108.42566680908203,105.38419342041016,112.09471893310547
2020-07-19,13.0,118.15087890625,111.60923767089844,126.94451904296875
2020-07-20,,121.480224609375,119.52252960205078,123.69871520996094
2020-07-21,,95.95537567138672,92.94080352783203,99.32332611083984
2020-07-22,,65.31055450439453,61.62310028076172,68.5189208984375
2020-07-23,,52.26536560058594,36.96200180053711,65.41230773925781
2020-07-24,,51.37137985229492,44.811946868896484,56.47639083862305
2020-07-25,,81.95781707763672,75.70205688476562,85.901123046875
2020-07-26,,114.73990631103516,105.82075500488281,121.74272155761719
