,North Carolina,forecast,interval_low,interval_high
2020-04-01,2.0,4.132021903991699,2.0001068115234375,7.564610004425049
2020-04-02,7.0,6.9157843589782715,6.146435260772705,7.443465232849121
2020-04-03,6.0,6.514828681945801,6.000597953796387,7.071835041046143
2020-04-04,7.0,6.994622230529785,6.992616176605225,6.99936580657959
2020-04-05,4.0,3.9997642040252686,3.9964420795440674,4.001824378967285
2020-04-06,7.0,7.203629970550537,6.991286754608154,8.025384902954102
2020-04-07,8.0,9.767744064331055,8.012413024902344,12.955416679382324
2020-04-08,13.0,12.974003791809082,12.952741622924805,12.983794212341309
2020-04-09,10.0,9.783376693725586,8.862397193908691,10.024015426635742
2020-04-10,7.0,8.600054740905762,6.996764183044434,12.50783920288086
2020-04-11,6.0,5.219229698181152,2.107654571533203,6.000497341156006
2020-04-12,0.0,0.0014784097438678145,-0.004179775714874268,0.011155009269714355
2020-04-13,5.0,5.559588432312012,2.5028820037841797,10.262225151062012
2020-04-14,18.0,18.10379409790039,17.99120330810547,18.35244369506836
2020-04-15,18.0,18.81166648864746,18.000858306884766,22.0210018157959
2020-04-16,20.0,20.008159637451172,19.99388313293457,20.041982650756836
2020-04-17,27.0,26.97100257873535,26.951358795166016,26.99678611755371
2020-04-18,10.0,10.016942977905273,10.009675979614258,10.020235061645508
2020-04-19,13.0,12.471463203430176,10.403534889221191,12.997245788574219
2020-04-20,18.0,18.071117401123047,14.110258102416992,22.195659637451172
2020-04-21,27.0,25.45350456237793,19.362951278686523,26.984628677368164
2020-04-22,20.0,21.366291046142578,19.997394561767578,26.754796981811523
2020-04-23,16.0,15.710676193237305,14.630951881408691,15.998088836669922
2020-04-24,13.0,15.854141235351562,13.01430892944336,27.160888671875
2020-04-25,11.0,11.809155464172363,10.986390113830566,15.059078216552734
2020-04-26,19.0,15.149772644042969,8.190080642700195,18.991046905517578
2020-04-27,16.0,15.99659538269043,15.97942066192627,16.008636474609375
2020-04-28,23.0,22.995956420898438,22.9914493560791,23.002431869506836
