,Maryland,forecast,interval_low,interval_high
2020-03-06,0.0,2.927294969558716,1.6433056592941284,4.500821590423584
2020-03-07,0.0,3.9608006477355957,2.7425484657287598,5.236695289611816
2020-03-08,0.0,0.9939984083175659,0.0,2.681119441986084
2020-03-09,0.0,1.475907564163208,0.0,2.8110337257385254
2020-03-10,0.0,2.7461323738098145,1.448251724243164,5.087057590484619
2020-03-11,0.0,1.4941303730010986,0.5425003170967102,2.140465021133423
2020-03-12,0.0,2.7075512409210205,1.5858627557754517,3.6055963039398193
2020-03-13,0.0,2.927294969558716,1.6433056592941284,4.500821590423584
2020-03-14,0.0,3.9608006477355957,2.7425484657287598,5.236695289611816
2020-03-15,0.0,0.9939984083175659,0.0,2.681119441986084
2020-03-16,0.0,1.475907564163208,0.0,2.8110337257385254
2020-03-17,0.0,2.7461323738098145,1.448251724243164,5.087057590484619
2020-03-18,0.0,1.4941303730010986,0.5425003170967102,2.140465021133423
2020-03-19,1.0,2.7075512409210205,1.5858627557754517,3.6055963039398193
2020-03-20,1.0,2.927294969558716,1.6433056592941284,4.500821590423584
2020-03-21,0.0,3.9608006477355957,2.7425484657287598,5.236695289611816
2020-03-22,1.0,0.9939984083175659,0.0,2.681119441986084
2020-03-23,0.0,1.475907564163208,0.0,2.8110337257385254
2020-03-24,1.0,2.7461323738098145,1.448251724243164,5.087057590484619
2020-03-25,0.0,1.4941303730010986,0.5425003170967102,2.140465021133423
2020-03-26,0.0,2.7075512409210205,1.5858627557754517,3.6055963039398193
2020-03-27,1.0,2.927294969558716,1.6433056592941284,4.500821590423584
2020-03-28,0.0,3.9608006477355957,2.7425484657287598,5.236695289611816
2020-03-29,5.0,1.5489709377288818,0.0,3.1675734519958496
2020-03-30,5.0,1.9915802478790283,0.06353634595870972,3.3192217350006104
2020-03-31,3.0,3.2391858100891113,1.970442533493042,5.567756175994873
2020-04-01,13.0,1.9965438842773438,1.0415457487106323,2.627394199371338
2020-04-02,5.0,3.1804251670837402,2.044208288192749,4.09584379196167
