,Arkansas,forecast,interval_low,interval_high
2020-03-31,1.0,1.0010675191879272,0.9998857975006104,1.0020203590393066
2020-04-01,2.0,1.7930196523666382,0.9735557436943054,2.0005459785461426
2020-04-02,2.0,1.999373435974121,1.995723843574524,2.005946159362793
2020-04-03,0.0,0.005822598934173584,0.0010276734828948975,0.008336365222930908
2020-04-04,2.0,2.000030994415283,1.998803734779358,2.0018815994262695
2020-04-05,2.0,1.941452980041504,1.7176158428192139,1.9986318349838257
2020-04-06,0.0,0.004603242967277765,0.0013583898544311523,0.012452691793441772
2020-04-07,2.0,1.9956703186035156,1.9914350509643555,1.9994333982467651
2020-04-08,0.0,1.0695856809616089,0.007087886333465576,2.6977851390838623
2020-04-09,3.0,2.9905686378479004,2.984973192214966,2.9974682331085205
2020-04-10,0.0,0.6390339732170105,0.004355520009994507,3.159903049468994
2020-04-11,4.0,3.9906229972839355,3.987330913543701,3.997126340866089
2020-04-12,2.0,2.003239870071411,1.9994491338729858,2.0068960189819336
2020-04-13,2.0,2.003894805908203,1.7939226627349854,2.217116355895996
2020-04-14,3.0,2.6210241317749023,1.124906063079834,2.9991865158081055
2020-04-15,1.0,1.0068517923355103,0.9959538578987122,1.0116976499557495
2020-04-16,4.0,3.347747802734375,0.789339542388916,3.99379825592041
2020-04-17,0.0,0.47637471556663513,0.007382243871688843,2.3306870460510254
2020-04-18,1.0,0.9873208999633789,0.9310325384140015,1.0169339179992676
2020-04-19,1.0,0.9335572123527527,0.6736646294593811,1.0066008567810059
2020-04-20,2.0,1.996541976928711,1.9919071197509766,1.9982154369354248
2020-04-21,1.0,0.9296194911003113,0.6226992607116699,1.0174849033355713
2020-04-22,0.0,0.28482741117477417,0.00045806169509887695,1.4062907695770264
2020-04-23,3.0,2.9450812339782715,2.7493577003479004,3.0004844665527344
2020-04-24,2.0,2.0005929470062256,1.990249514579773,2.0133166313171387
2020-04-25,1.0,1.0056205987930298,0.9975089430809021,1.0108695030212402
2020-04-26,3.0,2.9959352016448975,2.991464614868164,3.001068592071533
2020-04-27,0.0,1.465325117111206,-0.0003847479820251465,4.662922382354736
2020-04-28,6.0,4.809720039367676,0.0780048668384552,6.000111103057861
2020-04-29,0.0,1.1645348072052002,0.005297988653182983,5.789499759674072
2020-04-30,4.0,3.997515916824341,3.995124578475952,4.001607418060303
2020-05-01,3.0,3.4743919372558594,0.4730539321899414,7.90384578704834
2020-05-02,8.0,5.016973972320557,2.127495765686035,7.994752883911133
2020-05-03,4.0,3.872129440307617,3.354445219039917,4.003068923950195
2020-05-04,4.0,3.4847826957702637,2.321751117706299,3.9998981952667236
2020-05-05,3.0,2.8920700550079346,2.4409303665161133,3.010453224182129
2020-05-06,4.0,3.3099308013916016,0.5895199775695801,3.9993157386779785
2020-05-07,0.0,0.010265922173857689,-0.001360476016998291,0.018862783908843994
2020-05-08,1.0,0.49908965826034546,-0.267352819442749,0.9989509582519531
2020-05-09,0.0,0.45352116227149963,0.0023305118083953857,2.2299721240997314
2020-05-10,3.0,2.993314743041992,2.9870593547821045,2.9965407848358154
2020-05-11,3.0,2.28619384765625,0.7672581672668457,2.9998555183410645
2020-05-12,1.0,1.2156462669372559,1.0006062984466553,2.051486015319824
2020-05-13,2.0,1.7739756107330322,0.904687762260437,1.993018388748169
2020-05-14,1.0,0.8810725212097168,0.38882267475128174,1.0080323219299316
2020-05-15,0.0,0.00610159058123827,-0.003089308738708496,0.011502295732498169
2020-05-16,0.0,0.13279645144939423,-0.14659804105758667,0.8229885101318359
2020-05-17,0.0,0.22981961071491241,-0.0007391571998596191,1.1344773769378662
2020-05-18,2.0,1.8395789861679077,1.1865270137786865,2.008427619934082
2020-05-19,2.0,2.5535006523132324,2.0016603469848633,4.157306671142578
2020-05-20,5.0,4.988630771636963,4.98360538482666,4.99083137512207
2020-05-21,3.0,3.0594630241394043,3.0017616748809814,3.2665069103240967
2020-05-22,3.0,3.1630406379699707,2.987407684326172,3.822585105895996
2020-05-23,2.0,1.92085862159729,1.6110897064208984,2.0141799449920654
2020-05-24,1.0,1.0014047622680664,0.9931900501251221,1.0099540948867798
2020-05-25,1.0,1.0929237604141235,0.9539322853088379,1.508089542388916
2020-05-26,2.0,1.9974462985992432,1.99517023563385,1.9987939596176147
2020-05-27,1.0,1.7263256311416626,1.0007922649383545,4.611471652984619
2020-05-28,5.0,5.0010151863098145,4.998448848724365,5.0046772956848145
2020-05-29,7.0,6.993550777435303,6.988951206207275,6.999098300933838
2020-05-30,1.0,1.1825655698776245,1.0005794763565063,1.897375464439392
2020-05-31,0.0,0.5229328274726868,-0.0017731189727783203,2.6117441654205322
2020-06-01,0.0,0.0006198287010192871,-0.0005235671997070312,0.0021538734436035156
2020-06-02,3.0,3.5559616088867188,3.000173330307007,5.777540683746338
2020-06-03,6.0,6.470545291900635,5.994816780090332,8.353084564208984
2020-06-04,9.0,6.9945878982543945,3.2258927822113037,8.991898536682129
2020-06-05,1.0,1.3781691789627075,1.0016560554504395,2.8708486557006836
2020-06-06,2.0,1.7994718551635742,1.0097792148590088,2.000811815261841
2020-06-07,0.0,0.45110639929771423,-0.0007903575897216797,1.1318137645721436
2020-06-08,1.0,2.1784348487854004,1.0002045631408691,3.984401226043701
2020-06-09,6.0,5.444973468780518,3.2414283752441406,5.999964237213135
2020-06-10,4.0,4.797983169555664,4.007208824157715,6.488165378570557
2020-06-11,6.0,5.99919319152832,5.995729446411133,6.0006489753723145
2020-06-12,5.0,3.6614983081817627,1.0891995429992676,5.834896564483643
2020-06-13,1.0,1.8937381505966187,1.0033864974975586,5.4270405769348145
2020-06-14,2.0,1.7218726873397827,0.624467134475708,1.9981822967529297
2020-06-15,3.0,3.0492348670959473,2.9897305965423584,3.268080472946167
2020-06-16,6.0,6.006233215332031,6.003215312957764,6.0099101066589355
2020-06-17,9.0,8.999527931213379,8.996868133544922,9.003442764282227
2020-06-18,11.0,10.403156280517578,8.064371109008789,10.993612289428711
2020-06-19,6.0,7.7549614906311035,6.004369258880615,11.0265531539917
2020-06-20,10.0,8.471887588500977,2.369873046875,10.003240585327148
2020-06-21,1.0,1.0017876625061035,0.9993596076965332,1.006293773651123
2020-06-22,2.0,3.6833348274230957,1.6110219955444336,6.702603816986084
2020-06-23,10.0,9.999920845031738,9.994306564331055,10.009109497070312
2020-06-24,3.0,3.8110885620117188,0.6511486172676086,9.410423278808594
2020-06-25,0.0,1.928612470626831,-0.0005890130996704102,9.631816864013672
2020-06-26,9.0,9.052343368530273,7.89693546295166,9.938705444335938
2020-06-27,10.0,8.60128116607666,5.308623313903809,9.997349739074707
2020-06-28,5.0,4.759008884429932,3.7908763885498047,5.003704071044922
2020-06-29,1.0,0.9995903968811035,0.9987749457359314,1.0002148151397705
2020-06-30,5.0,5.716629505157471,4.300980091094971,9.2792329788208
2020-07-01,7.0,5.937551975250244,1.684590458869934,7.002506256103516
2020-07-02,2.0,2.527252674102783,1.9973137378692627,4.633368968963623
2020-07-03,2.0,2.0004055500030518,1.9990112781524658,2.0017504692077637
2020-07-04,5.0,4.928467273712158,4.649713039398193,4.999062538146973
2020-07-05,1.0,1.078466773033142,0.999917209148407,1.3858097791671753
2020-07-06,5.0,4.600207328796387,3.0012874603271484,5.000415802001953
2020-07-07,9.0,8.226908683776855,5.156883239746094,9.00013542175293
2020-07-08,4.0,4.0010199546813965,3.9959797859191895,4.004615306854248
2020-07-09,4.0,4.001561641693115,3.9966013431549072,4.006887435913086
2020-07-10,4.0,4.325666904449463,3.995532274246216,5.631271839141846
2020-07-11,6.0,5.148491859436035,3.807451009750366,5.999838829040527
2020-07-12,2.0,2.0154409408569336,1.8917107582092285,2.1882286071777344
2020-07-13,2.0,2.0002028942108154,1.9986976385116577,2.0019290447235107
2020-07-14,8.0,7.350740909576416,4.760135650634766,8.000194549560547
2020-07-15,4.0,4.437171459197998,4.000089645385742,6.1788649559021
2020-07-16,6.0,6.00199556350708,6.000483989715576,6.005543231964111
2020-07-17,12.0,10.382349967956543,3.93361496925354,11.995652198791504
2020-07-18,4.0,5.527970314025879,4.002175331115723,11.626326560974121
2020-07-19,0.0,0.06893657147884369,-0.0037941932678222656,0.3504337668418884
2020-07-20,6.0,5.506141662597656,3.5216734409332275,6.00325870513916
2020-07-21,11.0,10.999213218688965,10.998611450195312,10.9995698928833
2020-07-22,,9.490364074707031,8.369885444641113,10.614283561706543
2020-07-23,,9.286340713500977,7.675128936767578,11.648714065551758
2020-07-24,,7.522303581237793,5.408302307128906,11.684467315673828
2020-07-25,,5.215130805969238,2.777620315551758,7.317654609680176
2020-07-26,,3.8421530723571777,1.1451873779296875,6.297056198120117
2020-07-27,,3.4095230102539062,1.3541008234024048,5.00950288772583
2020-07-28,,7.181334495544434,4.801936626434326,11.030855178833008
