,Alaska,forecast,interval_low,interval_high
2020-04-10,11.0,19.97781047952424,19.97781047952424,19.97781047952424
2020-04-11,11.0,13.785515154986864,13.785515154986864,13.785515154986864
2020-04-12,15.0,13.373081133326496,13.373081133326496,13.373081133326496
2020-04-13,5.0,0.07983613011079882,0.07983613011079882,0.07983613011079882
2020-04-14,8.0,27.08570910210998,27.08570910210998,27.08570910210998
2020-04-15,8.0,8.040940429584131,8.040940429584131,8.040940429584131
2020-04-16,7.0,8.335413956960979,8.335413956960979,8.335413956960979
2020-04-17,9.0,11.39667646996421,11.39667646996421,11.39667646996421
2020-04-18,5.0,6.228510866338573,6.228510866338573,6.228510866338573
2020-04-19,5.0,13.266026639414914,13.266026639414914,13.266026639414914
2020-04-20,2.0,3.8490782934827195,3.8490782934827195,3.8490782934827195
2020-04-21,8.0,14.925331636975066,14.925331636975066,14.925331636975066
2020-04-22,6.0,0.0,0.0,0.0
2020-04-23,2.0,5.826711743189469,5.826711743189469,5.826711743189469
2020-04-24,2.0,10.382869373159375,10.382869373159375,10.382869373159375
2020-04-25,0.0,3.4858073391236735,3.4858073391236735,3.4858073391236735
2020-04-26,1.0,4.975986364526829,4.975986364526829,4.975986364526829
2020-04-27,5.0,5.5435759438151,5.5435759438151,5.5435759438151
2020-04-28,6.0,3.3521735570100613,3.3521735570100613,3.3521735570100613
2020-04-29,4.0,3.270705029378374,3.270705029378374,3.270705029378374
2020-04-30,0.0,3.61451386641075,3.61451386641075,3.61451386641075
2020-05-01,9.0,16.357628347591174,16.357628347591174,16.357628347591174
2020-05-02,1.0,0.0,0.0,0.0
2020-05-03,3.0,12.930079355873932,12.930079355873932,12.930079355873932
2020-05-04,2.0,2.633046928562634,2.633046928562634,2.633046928562634
2020-05-05,1.0,5.5160796322323264,5.5160796322323264,5.5160796322323264
2020-05-06,1.0,2.614250330197153,2.614250330197153,2.614250330197153
2020-05-07,2.0,4.605059971707537,4.605059971707537,4.605059971707537
2020-05-08,3.0,4.48076309063254,4.48076309063254,4.48076309063254
2020-05-09,1.0,0.48981198423069294,0.48981198423069294,0.48981198423069294
2020-05-10,1.0,5.462191592293664,5.462191592293664,5.462191592293664
2020-05-11,0.0,2.0002542747736003,2.0002542747736003,2.0002542747736003
2020-05-12,4.0,6.79882625855441,6.79882625855441,6.79882625855441
2020-05-13,0.0,0.0,0.0,0.0
2020-05-14,0.0,6.756238041808276,6.756238041808276,6.756238041808276
2020-05-15,5.0,7.74885998532242,7.74885998532242,7.74885998532242
2020-05-16,0.0,0.0,0.0,0.0
2020-05-17,0.0,6.469768627072566,6.469768627072566,6.469768627072566
2020-05-18,0.0,2.868398839846312,2.868398839846312,2.868398839846312
2020-05-19,12.0,14.767131052011333,14.767131052011333,14.767131052011333
2020-05-20,1.0,0.0,0.0,0.0
2020-05-21,0.0,14.378949322149314,14.378949322149314,14.378949322149314
2020-05-22,2.0,7.8749300079529085,7.8749300079529085,7.8749300079529085
2020-05-23,4.0,3.2929029218674395,3.2929029218674395,3.2929029218674395
2020-05-24,0.0,0.0,0.0,0.0
2020-05-25,1.0,9.071065361406479,9.071065361406479,9.071065361406479
2020-05-26,2.0,6.033272355132814,6.033272355132814,6.033272355132814
2020-05-27,1.0,0.6461528362849722,0.6461528362849722,0.6461528362849722
2020-05-28,13.0,14.871712964257151,14.871712964257151,14.871712964257151
2020-05-29,5.0,0.0,0.0,0.0
2020-05-30,4.0,13.784596390487852,13.784596390487852,13.784596390487852
2020-05-31,26.0,29.02968064074525,29.02968064074525,29.02968064074525
2020-06-01,7.0,0.0,0.0,0.0
2020-06-02,20.0,39.213281935438545,39.213281935438545,39.213281935438545
2020-06-03,18.0,2.5554027991690784,2.5554027991690784,2.5554027991690784
2020-06-04,8.0,10.740296185338032,10.740296185338032,10.740296185338032
2020-06-05,11.0,20.72803793437913,20.72803793437913,20.72803793437913
2020-06-06,12.0,13.633902414344533,13.633902414344533,13.633902414344533
2020-06-07,8.0,9.587540435674253,9.587540435674253,9.587540435674253
2020-06-08,19.0,25.339630325316463,25.339630325316463,25.339630325316463
2020-06-09,10.0,0.49294058303774335,0.49294058303774335,0.49294058303774335
2020-06-10,20.0,33.510899184744126,33.510899184744126,33.510899184744126
2020-06-11,17.0,4.101532498219129,4.101532498219129,4.101532498219129
2020-06-12,15.0,19.131922898053663,19.131922898053663,19.131922898053663
2020-06-13,29.0,31.088545517820375,31.088545517820375,31.088545517820375
2020-06-14,7.0,0.0,0.0,0.0
2020-06-15,3.0,32.60647235359133,32.60647235359133,32.60647235359133
2020-06-16,12.0,24.806233654533617,24.806233654533617,24.806233654533617
2020-06-17,20.0,14.219623090590295,14.219623090590295,14.219623090590295
2020-06-18,12.0,0.0,0.0,0.0
2020-06-19,13.0,28.21235255785606,28.21235255785606,28.21235255785606
2020-06-20,21.0,28.469230590078652,28.469230590078652,28.469230590078652
2020-06-21,11.0,0.0,0.0,0.0
2020-06-22,6.0,15.939869129686517,15.939869129686517,15.939869129686517
2020-06-23,2.0,15.011951294597461,15.011951294597461,15.011951294597461
2020-06-24,29.0,41.924055030209075,41.924055030209075,41.924055030209075
2020-06-25,24.0,0.0,0.0,0.0
2020-06-26,20.0,22.928801628057894,22.928801628057894,22.928801628057894
2020-06-27,18.0,27.187462477472593,27.187462477472593,27.187462477472593
2020-06-28,29.0,35.035658486951995,35.035658486951995,35.035658486951995
2020-06-29,21.0,0.0,0.0,0.0
2020-06-30,36.0,42.58778233945344,42.58778233945344,42.58778233945344
2020-07-01,38.0,21.185817399653924,21.185817399653924,21.185817399653924
2020-07-02,39.0,34.05699189823118,34.05699189823118,34.05699189823118
2020-07-03,46.0,39.98250452055968,39.98250452055968,39.98250452055968
2020-07-04,47.0,35.58030697736983,35.58030697736983,35.58030697736983
2020-07-05,27.0,20.57077102599394,20.57077102599394,20.57077102599394
2020-07-06,28.0,54.57323692278568,54.57323692278568,54.57323692278568
2020-07-07,18.0,24.85660835798772,24.85660835798772,24.85660835798772
2020-07-08,42.0,61.3174070129995,61.3174070129995,61.3174070129995
2020-07-09,46.0,17.08490336160433,17.08490336160433,17.08490336160433
2020-07-10,55.0,52.07923804975366,52.07923804975366,52.07923804975366
2020-07-11,62.0,49.97544498595437,49.97544498595437,49.97544498595437
2020-07-12,94.0,80.73052742993968,80.73052742993968,80.73052742993968
2020-07-13,60.0,0.4969416966485909,0.4969416966485909,0.4969416966485909
2020-07-14,40.0,71.28794402639544,71.28794402639544,71.28794402639544
2020-07-15,52.0,85.93273220347386,85.93273220347386,85.93273220347386
2020-07-16,62.0,51.98173580378957,51.98173580378957,51.98173580378957
2020-07-17,41.0,20.27126724881352,20.27126724881352,20.27126724881352
2020-07-18,62.0,100.16620688258872,100.16620688258872,100.16620688258872
2020-07-19,79.0,70.65408591114559,70.65408591114559,70.65408591114559
2020-07-20,,67.86955855626441,54.73865751396046,81.00045959856836
2020-07-21,,61.7577835141955,47.337584282384114,76.17798274600689
2020-07-22,,70.81651642189836,55.717804372344766,85.91522847145194
2020-07-23,,67.97528791856557,52.0857451056998,83.86483073143134
2020-07-24,,60.3537903540486,43.81596377518642,76.89161693291078
2020-07-25,,68.18204147218032,51.61988451175051,84.74419843261012
2020-07-26,,74.8261685678692,58.02827564817191,91.6240614875665
