,Louisiana,forecast,interval_low,interval_high
2020-04-06,1857.0,1759.37890625,1370.87548828125,1856.8037109375
2020-04-07,1417.0,1285.479736328125,760.388671875,1417.2271728515625
2020-04-08,746.0,945.0107421875,746.5269775390625,1248.9754638671875
2020-04-09,1253.0,1252.3602294921875,1251.22265625,1253.2061767578125
2020-04-10,970.0,929.1980590820312,765.7843627929688,970.3694458007812
2020-04-11,761.0,740.40283203125,655.6881103515625,763.1051025390625
2020-04-12,581.0,539.8955688476562,378.2527160644531,581.0657958984375
2020-04-13,421.0,421.841552734375,421.54547119140625,422.3861999511719
2020-04-14,502.0,511.1644592285156,501.29644775390625,549.6813354492188
2020-04-15,433.0,480.9646911621094,433.4508972167969,567.26611328125
2020-04-16,581.0,570.4345092773438,543.5940551757812,581.553466796875
2020-04-17,586.0,564.5564575195312,515.7514038085938,585.9019775390625
2020-04-18,462.0,472.63360595703125,461.0639953613281,507.6734924316406
2020-04-19,348.0,370.9364013671875,347.7603454589844,461.8043212890625
2020-04-20,595.0,495.7250061035156,332.5779724121094,594.5386962890625
2020-04-21,331.0,347.707275390625,331.773681640625,410.27459716796875
2020-04-22,404.0,403.92138671875,403.2269287109375,404.51556396484375
2020-04-23,481.0,480.385986328125,479.5703125,480.9143981933594
2020-04-24,401.0,413.23040771484375,395.5108337402344,456.2680969238281
2020-04-25,372.0,376.81842041015625,371.9197692871094,395.1535949707031
2020-04-26,261.0,244.9588165283203,181.14573669433594,261.5023193359375
2020-04-27,295.0,294.924072265625,294.50177001953125,295.26373291015625
2020-04-28,218.0,259.7750549316406,218.3532257080078,345.18731689453125
2020-04-29,374.0,330.2055969238281,158.51779174804688,373.37286376953125
2020-04-30,341.0,341.4607238769531,340.9510192871094,341.9341125488281
2020-05-01,710.0,628.2078857421875,301.1668701171875,710.2112426757812
2020-05-02,429.0,429.0873107910156,428.3290100097656,429.9816589355469
2020-05-03,200.0,218.61453247070312,199.7101287841797,292.3532409667969
2020-05-04,333.0,332.58746337890625,332.1915283203125,332.7965087890625
2020-05-05,323.0,333.2942810058594,322.2958068847656,375.2038269042969
2020-05-06,403.0,281.7559814453125,215.6936492919922,402.6928405761719
2020-05-07,253.0,253.550537109375,252.8907928466797,254.68539428710938
2020-05-08,203.0,232.4025115966797,203.1190948486328,347.2737121582031
2020-05-09,562.0,461.63983154296875,307.0195617675781,561.4122314453125
2020-05-10,183.0,183.00372314453125,182.50970458984375,183.24375915527344
2020-05-11,215.0,219.86068725585938,208.9781494140625,245.03440856933594
2020-05-12,235.0,405.2113952636719,235.31272888183594,573.2509765625
2020-05-13,612.0,630.288330078125,611.3201293945312,704.5836791992188
2020-05-14,827.0,773.7627563476562,565.7469482421875,826.2313842773438
2020-05-15,348.0,346.43524169921875,342.74249267578125,349.6159973144531
2020-05-16,280.0,320.22479248046875,280.6040954589844,407.4779968261719
2020-05-17,315.0,314.7961730957031,314.6893005371094,314.9683837890625
2020-05-18,277.0,277.53900146484375,277.2069396972656,278.54376220703125
2020-05-19,329.0,328.171875,327.1260070800781,329.1871337890625
2020-05-20,278.0,485.8065490722656,278.6893310546875,1123.7310791015625
2020-05-21,1188.0,878.45703125,372.6976623535156,1187.09423828125
2020-05-22,421.0,634.4900512695312,301.97686767578125,1091.798583984375
2020-05-23,0.0,281.41943359375,1.5459480285644531,672.1817016601562
2020-05-24,244.0,243.9446258544922,243.2921905517578,244.51109313964844
2020-05-25,640.0,639.3433227539062,638.7200317382812,639.8748168945312
2020-05-26,245.0,286.3162841796875,245.5110626220703,447.5419616699219
2020-05-27,443.0,406.55645751953125,261.74310302734375,443.0274658203125
2020-05-28,305.0,349.5573425292969,228.73004150390625,603.9696655273438
2020-05-29,0.0,257.63934326171875,-0.010123670101165771,696.824462890625
2020-05-30,775.0,551.8876953125,74.37092590332031,774.5880737304688
2020-05-31,339.0,333.29754638671875,-44.53417205810547,692.982666015625
2020-06-01,425.0,500.07562255859375,424.61981201171875,650.4664916992188
2020-06-02,405.0,565.7421875,404.84478759765625,926.3849487304688
2020-06-03,387.0,384.72271728515625,376.0617370605469,387.643798828125
2020-06-04,429.0,429.2022399902344,428.74267578125,429.7386779785156
2020-06-05,427.0,419.1754455566406,388.73486328125,428.0848083496094
2020-06-06,497.0,496.731689453125,495.4034118652344,497.2511291503906
2020-06-07,330.0,293.2721252441406,225.41026306152344,330.5180358886719
2020-06-08,234.0,290.2083435058594,234.26197814941406,512.7472534179688
2020-06-09,562.0,561.0714111328125,560.2098388671875,561.5116577148438
2020-06-10,418.0,426.01983642578125,411.02093505859375,461.96044921875
2020-06-11,442.0,457.28082275390625,429.5604248046875,529.179931640625
2020-06-12,523.0,742.5811157226562,458.02880859375,1162.24365234375
2020-06-13,1288.0,1117.642822265625,439.5114440917969,1287.5211181640625
2020-06-14,336.0,480.41961669921875,336.0975036621094,1057.0587158203125
2020-06-15,553.0,542.9373779296875,504.3847351074219,552.95166015625
2020-06-16,534.0,534.7428588867188,534.2750244140625,535.4464721679688
2020-06-17,928.0,927.1409912109375,926.7713012695312,927.3790283203125
2020-06-18,0.0,0.23171965777873993,-0.23001617193222046,1.3450427055358887
2020-06-19,-119.0,-42.42107391357422,-118.89593505859375,261.0854187011719
2020-06-20,870.0,579.5509643554688,-185.8050994873047,870.0076904296875
2020-06-21,393.0,393.1777648925781,69.45198822021484,716.7352905273438
2020-06-22,461.0,594.7427978515625,461.1777648925781,1128.48046875
2020-06-23,1356.0,1256.735107421875,861.4470825195312,1355.767578125
2020-06-24,882.0,908.6774291992188,880.6397705078125,1015.0137939453125
2020-06-25,938.0,938.3253784179688,937.6624755859375,939.2244262695312
2020-06-26,1354.0,1353.402099609375,1352.9326171875,1354.0712890625
2020-06-27,0.0,572.8362426757812,0.24432489275932312,1494.530517578125
2020-06-28,1467.0,1171.31591796875,-10.420621871948242,1467.0164794921875
2020-06-29,845.0,878.35107421875,844.9656372070312,1011.4490966796875
2020-06-30,1014.0,1013.9154052734375,1013.7288208007812,1014.0947875976562
2020-07-01,2083.0,1818.6732177734375,1392.8067626953125,2082.8232421875
2020-07-02,1383.0,1383.3076171875,1382.9442138671875,1383.768798828125
2020-07-03,1728.0,1406.70068359375,321.1966857910156,1727.3326416015625
2020-07-04,0.0,383.4974060058594,0.4914464056491852,1914.763671875
2020-07-05,1937.0,1936.676025390625,1936.4786376953125,1936.9403076171875
2020-07-06,1101.0,1101.2252197265625,1101.0718994140625,1101.3511962890625
2020-07-07,1936.0,1911.0491943359375,1878.6553955078125,1935.7716064453125
2020-07-08,1888.0,1887.796875,1887.4815673828125,1888.0693359375
2020-07-09,1843.0,1843.411865234375,1843.0838623046875,1844.089111328125
2020-07-10,2642.0,2198.98193359375,1998.783447265625,2641.693603515625
2020-07-11,2167.0,1950.44140625,1085.4671630859375,2167.07421875
2020-07-12,1319.0,1493.923583984375,1319.1029052734375,2192.080810546875
2020-07-13,1705.0,1704.9329833984375,1704.732666015625,1705.0526123046875
2020-07-14,2215.0,2191.507080078125,2097.53857421875,2215.17822265625
2020-07-15,2089.0,2089.09716796875,2089.04541015625,2089.159912109375
2020-07-16,2280.0,2236.38671875,2063.978515625,2279.68701171875
2020-07-17,2179.0,1818.696533203125,376.2335510253906,2179.532958984375
2020-07-18,0.0,406.7668762207031,-0.3086792230606079,2034.280029296875
2020-07-19,,271.8106384277344,-50.667266845703125,1307.6907958984375
2020-07-20,,625.2920532226562,160.7633819580078,1724.9803466796875
2020-07-21,,931.7969970703125,422.7037353515625,2224.53173828125
2020-07-22,,892.9140625,412.3962707519531,2087.8125
2020-07-23,,920.3182373046875,423.9368591308594,2107.96533203125
2020-07-24,,765.9000244140625,320.2682800292969,1945.2706298828125
2020-07-25,,467.0521545410156,-63.67369079589844,1878.8468017578125
