,New Jersey,forecast,interval_low,interval_high
2020-03-04,0.0,28.80051394871303,25.452051162719727,32.9410285949707
2020-03-05,0.0,28.80051394871303,25.452051162719727,32.9410285949707
2020-03-06,0.0,28.800512858799525,25.452043533325195,32.9410285949707
2020-03-07,0.0,28.800512858799525,25.452043533325195,32.9410285949707
2020-03-08,0.0,28.800512858799525,25.452043533325195,32.9410285949707
2020-03-09,0.0,28.800512858799525,25.452043533325195,32.9410285949707
2020-03-10,1.0,28.800512858799525,25.452043533325195,32.9410285949707
2020-03-11,0.0,28.8145569392613,25.452043533325195,32.9410285949707
2020-03-12,0.0,28.82665034702846,25.452043533325195,32.9410285949707
2020-03-13,0.0,28.83704158238002,25.452043533325195,32.9410285949707
2020-03-14,0.0,28.856318610055105,25.452043533325195,32.9410285949707
2020-03-15,1.0,28.8794800894601,25.554372787475586,32.9410285949707
2020-03-16,0.0,28.915830067225865,25.570398330688477,32.9410285949707
2020-03-17,1.0,28.94698578970773,25.57067108154297,33.07320785522461
2020-03-18,2.0,28.95165225437709,25.56243324279785,33.06661605834961
2020-03-19,4.0,28.987491880144393,25.549997329711914,33.05423355102539
2020-03-20,2.0,29.077154976981028,25.638416290283203,33.0398063659668
2020-03-21,5.0,29.196705681937082,25.640727996826172,33.02556228637695
2020-03-22,4.0,29.399918419974192,25.672998428344727,33.144775390625
2020-03-23,7.0,29.651812417166575,25.88542938232422,33.24610900878906
2020-03-24,17.0,30.012904030936106,26.314565658569336,33.598976135253906
2020-03-25,18.0,30.603454044887,26.561655044555664,34.299224853515625
2020-03-26,19.0,31.364956174577987,27.063623428344727,35.69976806640625
2020-03-27,27.0,32.23759024483817,27.411327362060547,37.299686431884766
2020-03-28,32.0,33.4918703351702,28.084911346435547,39.207557678222656
2020-03-29,21.0,35.12961905343192,29.015886306762695,42.12770462036133
2020-03-30,37.0,37.01880918230329,30.788137435913086,44.315773010253906
2020-03-31,69.0,39.322541918073384,32.598575592041016,47.227298736572266
2020-04-01,88.0,42.16734749930246,34.29526901245117,52.50636672973633
2020-04-02,182.0,45.57741710117885,36.895408630371094,59.80827331542969
2020-04-03,109.0,50.806197030203684,39.735450744628906,76.3916015625
2020-04-04,200.0,56.684169224330354,41.141292572021484,85.82970428466797
2020-04-05,71.0,64.63285446166992,43.928062438964844,103.43753051757812
2020-04-06,86.0,74.0310423714774,49.716915130615234,109.61334228515625
2020-04-07,229.0,84.30495725359235,56.871917724609375,114.77796173095703
2020-04-08,272.0,96.98060171944755,65.10919952392578,130.0299835205078
2020-04-09,205.0,110.32017190115792,84.78642272949219,147.78753662109375
2020-04-10,223.0,119.30426897321429,92.83589935302734,150.90199279785156
2020-04-11,251.0,128.084595816476,104.44944763183594,162.67518615722656
2020-04-12,167.0,135.6166501726423,105.41465759277344,168.621826171875
2020-04-13,93.0,145.06317356654577,110.43077087402344,178.05322265625
2020-04-14,362.0,155.30853380475725,127.01300811767578,180.9309539794922
2020-04-15,351.0,166.00070190429688,144.73292541503906,190.0924530029297
2020-04-16,362.0,173.9109170096261,152.17527770996094,197.88131713867188
2020-04-17,322.0,179.96684047154017,161.8193817138672,213.40740966796875
2020-04-18,230.0,185.57017299107142,162.53518676757812,223.63702392578125
2020-04-19,292.0,190.88946969168526,158.25860595703125,222.7279815673828
2020-04-20,134.0,199.5609370640346,160.57774353027344,234.1364288330078
2020-04-21,257.0,211.48184204101562,179.89454650878906,237.8230438232422
