,West Virginia,forecast,interval_low,interval_high
2020-01-23,0.0,0.16575048863887787,-0.0006707906723022461,0.7154359221458435
2020-01-24,0.0,-0.0002453923225402832,-0.0018872618675231934,0.0006676614284515381
2020-01-25,0.0,-0.0009505331399850547,-0.002138078212738037,0.0002880990505218506
2020-01-26,0.0,0.009301590733230114,-0.01493537425994873,0.05225822329521179
2020-01-27,0.0,-0.030981052666902542,-0.16461336612701416,0.010490357875823975
2020-01-28,0.0,0.00137041206471622,-0.0001907944679260254,0.0022126734256744385
2020-01-29,0.0,-0.18475398421287537,-0.917815089225769,-0.00023829936981201172
2020-01-30,0.0,0.0006597518804483116,-9.179115295410156e-05,0.0015928149223327637
2020-01-31,0.0,-0.022905951365828514,-0.11396807432174683,0.0005027949810028076
2020-02-01,0.0,-0.00015629529661964625,-0.0009540915489196777,0.0007631182670593262
2020-02-02,0.0,-0.00010022521018981934,-0.00032705068588256836,0.00010707974433898926
2020-02-03,0.0,0.0001603722630534321,-0.0009252429008483887,0.0006691217422485352
2020-02-04,0.0,-0.0007057070615701377,-0.0015810728073120117,-6.377696990966797e-06
2020-02-05,0.0,-0.0010101497173309326,-0.004279911518096924,0.0003387629985809326
2020-02-06,0.0,0.0010543346870690584,-0.0003274679183959961,0.0035029053688049316
2020-02-07,0.0,-5.348920967662707e-05,-0.0024440884590148926,0.0011593997478485107
2020-02-08,0.0,-0.0025600611697882414,-0.011978328227996826,0.0009674131870269775
2020-02-09,0.0,0.021043330430984497,0.00015035271644592285,0.09195846319198608
2020-02-10,0.0,-0.0003995776060037315,-0.0017821192741394043,0.0008214116096496582
2020-02-11,0.0,-0.0006133019924163818,-0.0036513805389404297,0.001973450183868408
2020-02-12,0.0,0.0015848636394366622,-0.0009623169898986816,0.004136979579925537
2020-02-13,0.0,-0.022660542279481888,-0.10150676965713501,-0.0005155205726623535
2020-02-14,0.0,0.002439212752506137,-0.010943830013275146,0.023366272449493408
2020-02-15,0.0,-0.000534182763658464,-0.0032752156257629395,0.0030041635036468506
2020-02-16,0.0,0.019869912415742874,-0.0021243691444396973,0.10130366683006287
2020-02-17,0.0,0.0064685167744755745,-0.00047701597213745117,0.024896085262298584
2020-02-18,0.0,-0.0009244263055734336,-0.0032902956008911133,0.0005039572715759277
2020-02-19,0.0,-0.025015544146299362,-0.06882566213607788,0.00043022632598876953
2020-02-20,0.0,0.0025711834896355867,-7.098913192749023e-05,0.005184203386306763
2020-02-21,0.0,0.0063402713276445866,-0.0030825138092041016,0.02173703908920288
2020-02-22,0.0,-0.007054656744003296,-0.0343361496925354,0.0013022124767303467
2020-02-23,0.0,0.0001882016658782959,-0.0014295578002929688,0.0008628666400909424
2020-02-24,0.0,-0.0002904772700276226,-0.001926720142364502,0.0006333887577056885
