,Missouri,forecast,interval_low,interval_high
2020-04-05,96.0,148.47134399414062,96.03018951416016,357.7649841308594
2020-04-06,462.0,427.8787536621094,292.1982727050781,461.9524841308594
2020-04-07,297.0,296.9675598144531,296.8441467285156,297.0199279785156
2020-04-08,184.0,197.64785766601562,184.02102661132812,251.15736389160156
2020-04-09,243.0,243.0907440185547,242.98194885253906,243.15786743164062
2020-04-10,395.0,330.73419189453125,226.57789611816406,394.739501953125
2020-04-11,246.0,245.94851684570312,245.71835327148438,246.02894592285156
2020-04-12,139.0,139.06082153320312,138.99212646484375,139.25454711914062
2020-04-13,180.0,181.89842224121094,179.8578643798828,189.66053771972656
2020-04-14,166.0,152.51284790039062,134.31126403808594,166.00746154785156
2020-04-15,125.0,139.7003631591797,125.07232666015625,197.25836181640625
2020-04-16,303.0,284.8598937988281,213.803466796875,302.8808288574219
2020-04-17,212.0,208.0067596435547,191.61061096191406,212.35507202148438
2020-04-18,193.0,196.93264770507812,193.0057830810547,211.9699249267578
2020-04-19,168.0,170.51254272460938,153.99453735351562,190.8781280517578
2020-04-20,162.0,177.94264221191406,162.05657958984375,204.1390380859375
2020-04-21,199.0,193.962158203125,174.4176788330078,199.0016326904297
2020-04-22,191.0,200.09483337402344,190.98521423339844,224.36915588378906
2020-04-23,267.0,260.00537109375,233.01551818847656,266.96734619140625
2020-04-24,243.0,234.6255645751953,201.7115478515625,243.0458984375
2020-04-25,165.0,165.1894073486328,165.05746459960938,165.31809997558594
2020-04-26,167.0,164.56552124023438,143.7203369140625,178.09494018554688
2020-04-27,169.0,167.4249725341797,147.04629516601562,183.64418029785156
2020-04-28,147.0,152.8524627685547,147.05308532714844,175.26657104492188
2020-04-29,170.0,167.01026916503906,162.084716796875,169.8842010498047
2020-04-30,195.0,201.7770538330078,194.95309448242188,227.27438354492188
2020-05-01,234.0,235.9922332763672,233.9137725830078,243.88160705566406
2020-05-02,259.0,261.9056396484375,215.60275268554688,291.66796875
2020-05-03,263.0,255.01339721679688,223.44259643554688,263.0139465332031
2020-05-04,286.0,280.595703125,259.2338562011719,285.9757080078125
2020-05-05,197.0,217.4967803955078,196.9994659423828,282.9405517578125
2020-05-06,252.0,258.34246826171875,249.681640625,286.0808410644531
2020-05-07,236.0,223.99838256835938,172.06185913085938,240.2946014404297
2020-05-08,146.0,147.48126220703125,145.42897033691406,153.26837158203125
2020-05-09,159.0,159.00921630859375,158.85983276367188,159.28189086914062
2020-05-10,117.0,116.96720886230469,116.73583221435547,117.20064544677734
2020-05-11,107.0,125.73724365234375,107.11751556396484,159.0143280029297
2020-05-12,117.0,125.01947021484375,116.72825622558594,156.9735870361328
2020-05-13,191.0,179.0394744873047,132.69931030273438,190.89988708496094
2020-05-14,164.0,164.3411102294922,164.1185760498047,164.52842712402344
2020-05-15,189.0,178.2893524169922,155.9314727783203,188.89361572265625
2020-05-16,176.0,174.9402313232422,171.36802673339844,176.08432006835938
2020-05-17,123.0,140.17462158203125,123.0028076171875,162.95858764648438
2020-05-18,148.0,144.8170166015625,132.4150848388672,147.935791015625
2020-05-19,132.0,135.1313934326172,131.94219970703125,147.01805114746094
2020-05-20,176.0,147.95425415039062,122.46307373046875,175.8180389404297
2020-05-21,147.0,160.8129425048828,147.12841796875,214.54127502441406
2020-05-22,211.0,210.8180694580078,210.44444274902344,210.98287963867188
2020-05-23,159.0,208.5709686279297,159.2155303955078,260.5541687011719
2020-05-24,249.0,234.3247833251953,176.1996307373047,248.9573516845703
2020-05-25,155.0,159.14688110351562,154.9432373046875,175.51174926757812
2020-05-26,172.0,169.9537353515625,161.96885681152344,172.1300811767578
2020-05-27,151.0,165.00265502929688,151.0543975830078,190.8081817626953
2020-05-28,211.0,210.7891845703125,210.68731689453125,210.9879913330078
2020-05-29,150.0,160.1489715576172,150.06605529785156,199.67489624023438
2020-05-30,167.0,170.95362854003906,166.89752197265625,181.1417694091797
2020-05-31,173.0,164.0399169921875,128.32261657714844,172.98646545410156
2020-06-01,214.0,214.0724639892578,213.98922729492188,214.19354248046875
2020-06-02,268.0,246.93374633789062,215.66244506835938,267.9072570800781
2020-06-03,243.0,248.07192993164062,242.9879150390625,268.1582336425781
2020-06-04,288.0,274.1547546386719,245.72740173339844,287.93499755859375
2020-06-05,167.0,185.57582092285156,167.09173583984375,258.9090576171875
2020-06-06,289.0,270.68145751953125,198.5314178466797,288.9366455078125
2020-06-07,90.0,124.33963775634766,90.07530975341797,260.8731689453125
2020-06-08,223.0,207.58975219726562,146.2058868408203,223.0701446533203
2020-06-09,211.0,203.95333862304688,175.45606994628906,211.49420166015625
2020-06-10,188.0,188.02645874023438,187.8995819091797,188.2420654296875
2020-06-11,192.0,175.28543090820312,108.83575439453125,192.04856872558594
2020-06-12,51.0,51.14591979980469,50.964603424072266,51.26704025268555
2020-06-13,235.0,122.9280776977539,33.162078857421875,234.96841430664062
2020-06-14,30.0,84.85145568847656,29.969987869262695,304.05792236328125
2020-06-15,349.0,307.28485107421875,141.63845825195312,348.9985046386719
2020-06-16,246.0,272.2652893066406,245.78515625,377.0237121582031
2020-06-17,212.0,241.21365356445312,212.02618408203125,291.4561462402344
2020-06-18,302.0,301.86480712890625,301.3860168457031,302.384521484375
2020-06-19,296.0,296.14251708984375,295.9413146972656,296.5512390136719
2020-06-20,390.0,389.53643798828125,387.8768005371094,390.10906982421875
2020-06-21,403.0,402.87042236328125,402.630615234375,403.03167724609375
2020-06-22,133.0,133.16204833984375,133.0762176513672,133.24169921875
2020-06-23,412.0,411.7713317871094,411.4399719238281,411.9460144042969
2020-06-24,118.0,118.2016372680664,118.00312042236328,118.39728546142578
2020-06-25,514.0,514.0187377929688,513.896240234375,514.1439208984375
2020-06-26,579.0,578.908447265625,578.7757568359375,579.001708984375
2020-06-27,356.0,425.040771484375,356.00030517578125,563.4943237304688
2020-06-28,224.0,248.88864135742188,224.04556274414062,348.1922912597656
2020-06-29,519.0,479.655517578125,322.433349609375,518.98291015625
2020-06-30,497.0,497.0245666503906,496.9881591796875,497.0729675292969
2020-07-01,292.0,335.83868408203125,291.9920959472656,511.0819396972656
2020-07-02,532.0,490.44805908203125,357.2757873535156,532.1602172851562
2020-07-03,524.0,510.3971252441406,472.3520812988281,523.9743041992188
2020-07-04,423.0,404.4241638183594,358.5461120605469,423.2676696777344
2020-07-05,233.0,232.9929962158203,232.9484405517578,233.05686950683594
2020-07-06,395.0,408.0337829589844,394.99139404296875,460.0491027832031
2020-07-07,707.0,652.1651611328125,458.79998779296875,707.0574951171875
2020-07-08,672.0,700.7711791992188,671.9635009765625,815.8828125
2020-07-09,820.0,791.1170654296875,676.48681640625,819.9039916992188
2020-07-10,659.0,675.7105102539062,658.99267578125,726.5071411132812
2020-07-11,537.0,537.0697021484375,537.0219116210938,537.1591796875
2020-07-12,274.0,337.52935791015625,273.79541015625,534.10205078125
2020-07-13,409.0,513.4754638671875,409.015380859375,931.1073608398438
2020-07-14,951.0,950.9482421875,950.8568725585938,951.0282592773438
2020-07-15,817.0,842.1746215820312,807.8677368164062,951.9765625
2020-07-16,816.0,847.5978393554688,816.023193359375,973.5457153320312
2020-07-17,865.0,885.0029296875,864.9663696289062,965.0619506835938
2020-07-18,966.0,925.6793823242188,764.6470336914062,965.9878540039062
2020-07-19,,691.2705078125,523.0210571289062,966.8540649414062
2020-07-20,,761.9176635742188,674.7332763671875,948.3265991210938
2020-07-21,,951.8636474609375,925.2463989257812,968.9097900390625
2020-07-22,,911.1324462890625,819.3787231445312,962.8780517578125
2020-07-23,,915.4212036132812,821.8800048828125,974.77880859375
2020-07-24,,922.1979370117188,865.5501098632812,965.0739135742188
2020-07-25,,919.00732421875,764.7276000976562,964.4151000976562
