,Connecticut,forecast,interval_low,interval_high
2020-05-06,30995.0,30298.484375,30058.033203125,30505.150390625
2020-05-07,31784.0,31153.873046875,30316.806640625,31698.05859375
2020-05-08,32411.0,31890.724609375,31310.103515625,32195.501953125
2020-05-09,32984.0,32600.583984375,31519.017578125,33232.03515625
2020-05-10,33554.0,32184.431640625,31578.185546875,32753.875
2020-05-11,33765.0,32814.31640625,32274.080078125,33294.578125
2020-05-12,34333.0,33404.3671875,32594.626953125,34073.328125
2020-05-13,34855.0,34114.59765625,33690.18359375,34475.1171875
2020-05-14,35464.0,34862.31640625,33880.984375,35567.03515625
2020-05-15,36085.0,35484.1171875,34768.3671875,35938.796875
2020-05-16,36703.0,36085.40234375,34888.8671875,36745.83984375
2020-05-17,37419.0,35659.515625,35108.01171875,36190.765625
2020-05-18,38116.0,36167.09375,35677.65234375,36634.109375
2020-05-19,38430.0,36644.87890625,35976.16015625,37237.703125
2020-05-20,39017.0,37232.62890625,36819.98046875,37606.37109375
2020-05-21,39208.0,37854.25390625,37005.24609375,38509.09765625
2020-05-22,39640.0,38360.1875,37738.03515625,38795.6640625
2020-05-23,40022.0,38848.8125,37862.6171875,39478.3046875
2020-05-24,40468.0,38853.609375,38512.39453125,39210.26171875
2020-05-25,40873.0,39210.98046875,38906.37890625,39543.4296875
2020-05-26,41303.0,39623.484375,39239.37890625,40008.69140625
2020-05-27,41288.0,40081.29296875,39826.7421875,40350.765625
2020-05-28,41559.0,40482.796875,39937.49609375,40934.99609375
2020-05-29,41762.0,40925.04296875,40541.61328125,41217.54296875
2020-05-30,42022.0,41198.25390625,40579.3203125,41654.4921875
2020-05-31,42201.0,41509.33984375,41401.36328125,41677.58203125
2020-06-01,42740.0,41765.25390625,41658.90625,41951.42578125
2020-06-02,42979.0,42053.44921875,41962.3515625,42221.20703125
2020-06-03,43091.0,42339.68359375,42251.05078125,42507.42578125
2020-06-04,43239.0,42651.65625,42411.83984375,42895.265625
2020-06-05,43460.0,42944.765625,42800.19921875,43095.50390625
2020-06-06,43818.0,43162.49609375,42927.83984375,43413.1953125
2020-06-07,43968.0,43013.73828125,42922.359375,43088.2578125
2020-06-08,44092.0,43208.71484375,43095.0703125,43271.265625
2020-06-09,44179.0,43432.64453125,43308.25,43555.91796875
2020-06-10,44347.0,43613.265625,43489.0078125,43688.98046875
2020-06-11,44461.0,43855.375,43790.7421875,43934.8671875
2020-06-12,44689.0,44068.69921875,43999.578125,44103.33984375
2020-06-13,44994.0,44231.703125,44108.11328125,44323.3828125
2020-06-14,45088.0,44187.02734375,44061.44140625,44431.36328125
2020-06-15,45235.0,44340.01953125,44197.30078125,44539.7578125
2020-06-16,45349.0,44510.87890625,44346.359375,44827.8671875
2020-06-17,45429.0,44602.91796875,44438.77734375,44781.05078125
2020-06-18,45440.0,44789.33984375,44674.0859375,44976.70703125
2020-06-19,45557.0,44934.671875,44812.1953125,45131.32421875
2020-06-20,45715.0,45050.23828125,44839.71875,45314.89453125
2020-06-21,45755.0,45016.96875,44777.21875,45395.39453125
2020-06-22,45782.0,45127.5625,44963.6171875,45445.9140625
2020-06-23,45899.0,45278.08984375,45003.7265625,45745.890625
2020-06-24,45913.0,45310.04296875,45116.40234375,45593.2578125
2020-06-25,45994.0,45429.71875,45234.66796875,45776.6171875
2020-06-26,46059.0,45549.8125,45385.515625,45875.8515625
2020-06-27,46206.0,45601.72265625,45329.37890625,46042.3203125
2020-06-28,46303.0,45562.01171875,45253.9765625,46022.4453125
2020-06-29,46362.0,45654.54296875,45442.8984375,46044.51171875
2020-06-30,46514.0,45771.88671875,45423.47265625,46333.20703125
2020-07-01,46572.0,45753.89453125,45540.30859375,46096.86328125
2020-07-02,46646.0,45861.05859375,45594.28125,46303.41796875
2020-07-03,46717.0,45938.66015625,45724.421875,46340.73046875
2020-07-04,46717.0,45986.32421875,45673.06640625,46540.44921875
2020-07-05,46717.0,45922.296875,45556.37890625,46449.80078125
