,New York,forecast,interval_low,interval_high
2020-04-08,151061.0,154893.609375,151034.78125,161710.6875
2020-04-09,161779.0,161781.65625,161750.484375,161807.875
2020-04-10,172348.0,173898.046875,172318.359375,180101.28125
2020-04-11,181026.0,184563.828125,180994.6875,190239.03125
2020-04-12,189033.0,189047.046875,189034.015625,189059.03125
2020-04-13,195749.0,199413.046875,195730.90625,214091.0625
2020-04-14,203020.0,207745.15625,202993.359375,214943.15625
2020-04-15,214454.0,212305.03125,203718.484375,214478.65625
2020-04-16,223691.0,225136.34375,223657.4375,230926.0625
2020-04-17,230597.0,233035.15625,230564.53125,237663.453125
2020-04-18,237474.0,236139.15625,230807.5,237498.734375
2020-04-19,243382.0,241242.28125,234270.203125,243398.84375
2020-04-20,248416.0,249312.65625,248413.796875,252875.125
2020-04-21,253519.0,253520.046875,253502.234375,253535.921875
2020-04-22,258222.0,259884.25,258198.421875,262746.25
2020-04-23,263460.0,267167.03125,263434.59375,273690.0
2020-04-24,271590.0,271665.09375,271608.875,271851.59375
2020-04-25,282143.0,282141.4375,282132.75,282147.71875
2020-04-26,288045.0,288038.25,288023.15625,288044.84375
2020-04-27,291996.0,289725.0,281779.25,292007.0625
2020-04-28,295106.0,297279.4375,295068.6875,306051.59375
2020-04-29,299691.0,301733.40625,299670.09375,309867.34375
2020-04-30,304372.0,304371.8125,304359.15625,304386.21875
2020-05-01,308314.0,309323.0625,308305.96875,313343.5
2020-05-02,312977.0,313628.0625,312966.1875,316225.875
2020-05-03,316415.0,315727.5625,312986.0,316426.71875
2020-05-04,318953.0,318950.84375,318937.5,318964.28125
2020-05-05,321192.0,321195.40625,321177.90625,321215.78125
2020-05-06,323978.0,323368.21875,321179.8125,323999.09375
2020-05-07,327469.0,328950.0,327440.96875,331401.3125
2020-05-08,330407.0,330676.0,330374.34375,331741.9375
2020-05-09,333122.0,332742.90625,331284.03125,333142.5625
2020-05-10,335395.0,335181.6875,334329.28125,335404.65625
2020-05-11,337055.0,337379.90625,337046.03125,338647.625
2020-05-12,338485.0,338487.3125,338468.9375,338503.40625
2020-05-13,340661.0,342422.0625,340653.5625,348205.78125
2020-05-14,343051.0,343053.96875,343029.875,343070.53125
2020-05-15,345813.0,346250.78125,345802.96875,347992.90625
2020-05-16,348232.0,349057.5625,348232.1875,350433.09375
2020-05-17,350121.0,350124.6875,350114.96875,350136.21875
2020-05-18,351371.0,351672.8125,351365.375,352885.25
2020-05-19,352845.0,353239.03125,352814.21875,354797.1875
2020-05-20,354370.0,354516.9375,354333.78125,355112.78125
2020-05-21,356458.0,356522.40625,355379.15625,357875.0625
2020-05-22,358154.0,358150.75,358126.53125,358174.25
2020-05-23,359926.0,359581.0625,358167.71875,359945.03125
2020-05-24,361515.0,361502.875,361489.625,361513.90625
2020-05-25,362764.0,363177.65625,362754.6875,364835.03125
2020-05-26,363836.0,363836.78125,363803.625,363860.09375
2020-05-27,364965.0,364963.375,364941.84375,364984.1875
2020-05-28,366733.0,366740.90625,366715.4375,366755.6875
2020-05-29,368284.0,368736.78125,368265.1875,370568.71875
2020-05-30,369660.0,369862.46875,369654.875,370651.78125
2020-05-31,370770.0,370768.75,370767.21875,370771.1875
2020-06-01,371711.0,370549.1875,365907.4375,371714.5
2020-06-02,373040.0,373089.53125,373028.84375,373277.71875
2020-06-03,374085.0,374075.5625,373505.5,374673.9375
2020-06-04,375133.0,376215.34375,375121.5,380551.65625
2020-06-05,376208.0,377611.75,375849.25,379887.71875
2020-06-06,377316.0,377494.59375,377330.4375,378114.0625
2020-06-07,378097.0,378093.75,378083.21875,378100.9375
2020-06-08,378799.0,378951.1875,378778.25,379546.6875
2020-06-09,379482.0,379562.4375,379455.21875,379877.5
2020-06-10,380156.0,380154.9375,380139.5,380174.84375
2020-06-11,380892.0,380888.09375,380869.15625,380903.28125
2020-06-12,381714.0,381949.4375,381674.5625,382933.375
2020-06-13,382630.0,382330.6875,381165.09375,382652.71875
2020-06-14,383324.0,382652.15625,379950.46875,383337.53125
2020-06-15,383944.0,384156.59375,383924.90625,385022.25
2020-06-16,384575.0,384655.5625,384561.8125,384956.8125
2020-06-17,385142.0,385144.3125,385118.90625,385166.6875
2020-06-18,385760.0,385765.3125,385745.21875,385791.46875
2020-06-19,386556.0,386549.84375,386534.65625,386569.9375
2020-06-20,387272.0,387519.25,387252.9375,387937.9375
2020-06-21,387936.0,387938.5625,387929.75,387946.21875
2020-06-22,388488.0,388490.1875,387812.15625,389147.3125
2020-06-23,389085.0,389087.15625,389084.34375,389091.25
2020-06-24,389666.0,389606.03125,389430.96875,389666.5625
2020-06-25,390415.0,390488.3125,390146.46875,391043.375
2020-06-26,391220.0,391699.71875,391211.8125,393603.75
2020-06-27,391923.0,391923.25,391905.15625,391936.8125
2020-06-28,392539.0,392636.28125,391453.90625,394106.0
2020-06-29,392930.0,393301.9375,392916.125,394003.625
2020-06-30,393454.0,392873.8125,390551.75,393457.59375
2020-07-01,394079.0,394020.0625,393339.96875,394504.28125
2020-07-02,394954.0,394835.3125,394107.03125,395220.375
2020-07-03,395872.0,396631.46875,395871.28125,397792.375
2020-07-04,396598.0,396670.03125,396586.375,396972.625
2020-07-05,397131.0,397227.34375,397124.875,397621.125
2020-07-06,397649.0,397677.15625,397630.53125,397810.15625
2020-07-07,398237.0,398234.03125,398224.28125,398241.5
2020-07-08,398929.0,398928.1875,398914.71875,398941.9375
2020-07-09,399513.0,399520.625,399513.0,399526.34375
2020-07-10,400299.0,400215.90625,399059.78125,401102.75
2020-07-11,401029.0,401468.75,401017.1875,402788.03125
2020-07-12,401706.0,401707.5,401700.125,401714.875
2020-07-13,402263.0,402430.84375,402257.4375,403108.78125
2020-07-14,403175.0,403174.0,403170.03125,403177.875
2020-07-15,404006.0,404183.0,404005.9375,404486.40625
2020-07-16,404775.0,404771.40625,404761.3125,404777.875
2020-07-17,405551.0,405657.5625,405547.6875,406069.96875
2020-07-18,406305.0,406065.5625,405121.4375,406304.375
2020-07-19,,405965.28125,405091.5,406299.15625
2020-07-20,,405652.90625,405004.9375,406057.71875
2020-07-21,,405651.1875,405149.15625,406076.875
2020-07-22,,405726.53125,405419.875,406070.65625
2020-07-23,,405746.71875,404742.78125,406303.3125
2020-07-24,,405943.25,405453.84375,406333.15625
2020-07-25,,405666.75,404886.4375,406275.34375
