,New York,forecast,interval_low,interval_high
2020-06-13,916.0,742.1974601448777,742.1974601448777,742.1974601448777
2020-06-14,694.0,435.4915354515114,435.4915354515114,435.4915354515114
2020-06-15,620.0,691.3801509387272,691.3801509387272,691.3801509387272
2020-06-16,631.0,676.08304935337,676.08304935337,676.08304935337
2020-06-17,567.0,550.6923702814737,550.6923702814737,550.6923702814737
2020-06-18,618.0,689.9909500526277,689.9909500526277,689.9909500526277
2020-06-19,796.0,752.8656921093545,752.8656921093545,752.8656921093545
2020-06-20,716.0,517.4028890763852,517.4028890763852,517.4028890763852
2020-06-21,664.0,632.981224823315,632.981224823315,632.981224823315
2020-06-22,552.0,540.0190295878065,540.0190295878065,540.0190295878065
2020-06-23,597.0,687.2279578233554,687.2279578233554,687.2279578233554
2020-06-24,581.0,556.5224713834409,556.5224713834409,556.5224713834409
2020-06-25,749.0,760.0048548638608,760.0048548638608,760.0048548638608
2020-06-26,805.0,658.7651065276929,658.7651065276929,658.7651065276929
2020-06-27,703.0,577.4144843775914,577.4144843775914,577.4144843775914
2020-06-28,616.0,660.4101040792575,660.4101040792575,660.4101040792575
2020-06-29,391.0,455.18512387228543,455.18512387228543,455.18512387228543
2020-06-30,524.0,790.8111255169188,790.8111255169188,790.8111255169188
2020-07-01,625.0,581.0321632150913,581.0321632150913,581.0321632150913
2020-07-02,875.0,795.4322380622428,795.4322380622428,795.4322380622428
2020-07-03,918.0,644.5368381711,644.5368381711,644.5368381711
2020-07-04,726.0,549.1791433941542,549.1791433941542,549.1791433941542
2020-07-05,533.0,641.2337480036114,641.2337480036114,641.2337480036114
2020-07-06,518.0,697.3282727169571,697.3282727169571,697.3282727169571
2020-07-07,588.0,702.12512119262,702.12512119262,702.12512119262
2020-07-08,692.0,708.0677453885579,708.0677453885579,708.0677453885579
2020-07-09,584.0,536.458636699538,536.458636699538,536.458636699538
2020-07-10,786.0,887.6204563615174,887.6204563615174,887.6204563615174
2020-07-11,730.0,509.27572224715766,509.27572224715766,509.27572224715766
2020-07-12,677.0,625.7668451317414,625.7668451317414,625.7668451317414
2020-07-13,557.0,578.2222031365523,578.2222031365523,578.2222031365523
2020-07-14,912.0,1033.5543318676514,1033.5543318676514,1033.5543318676514
2020-07-15,831.0,541.3560063941804,541.3560063941804,541.3560063941804
2020-07-16,769.0,762.2115497981041,762.2115497981041,762.2115497981041
2020-07-17,776.0,860.5702073559789,860.5702073559789,860.5702073559789
2020-07-18,754.0,756.9731402063271,756.9731402063271,756.9731402063271
2020-07-19,502.0,558.4010209001804,558.4010209001804,558.4010209001804
2020-07-20,,515.3484464350902,-942.2110145947272,1972.9079074649076
2020-07-21,,658.1440207764997,-1371.7286868255887,2688.016728378588
2020-07-22,,710.729968646803,-1538.3020680459829,2959.7620053395885
2020-07-23,,680.3428879941054,-1710.4220547783402,3071.1078307665507
2020-07-24,,620.0514589418208,-1931.0362465598291,3171.1391644434707
2020-07-25,,584.268158549385,-2222.6493461648624,3391.1856632636327
2020-07-26,,542.9494124568005,-2578.6980600586917,3664.5968849722926
