,Massachusetts,forecast,interval_low,interval_high
2020-03-03,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-04,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-05,0.0,4.90906548500061,2.8028483390808105,8.42442798614502
2020-03-06,0.0,4.90906548500061,2.8028483390808105,8.42442798614502
2020-03-07,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-08,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-09,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-10,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-11,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-12,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-13,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-14,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-15,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-16,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-17,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-18,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-19,0.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-20,1.0,4.909066234316144,2.8028483390808105,8.42442798614502
2020-03-21,0.0,4.918235540390015,2.8028483390808105,8.42442798614502
2020-03-22,4.0,4.9457413128444125,2.9352667331695557,8.42442798614502
2020-03-23,4.0,5.021031413759504,2.9854884147644043,8.42442798614502
2020-03-24,2.0,5.199767998286656,3.4202537536621094,8.42442798614502
2020-03-25,4.0,5.498802321297782,3.8282265663146973,8.42442798614502
2020-03-26,10.0,5.8890091351100375,4.552658557891846,8.42442798614502
2020-03-27,10.0,6.372438635144915,5.22109317779541,8.651130676269531
2020-03-28,9.0,7.048430374690464,5.5339226722717285,8.651202201843262
2020-03-29,4.0,8.036226681300572,6.040213108062744,9.532401084899902
2020-03-30,8.0,8.994318212781634,7.54453706741333,10.393969535827637
2020-03-31,33.0,9.785185268947057,8.652402877807617,10.685321807861328
2020-04-01,33.0,10.772059713091169,9.739559173583984,12.402288436889648
2020-04-02,32.0,12.411535808018275,9.717535972595215,15.782217025756836
2020-04-03,38.0,14.770256451198033,10.013524055480957,19.540224075317383
2020-04-04,24.0,17.696487426757812,12.73095703125,23.998437881469727
2020-04-05,15.0,20.874529702322825,13.010319709777832,27.78660011291504
2020-04-06,29.0,24.29206943511963,15.58670711517334,31.005769729614258
2020-04-07,96.0,27.40510286603655,21.320480346679688,32.59853744506836
2020-04-08,77.0,29.77140017918178,26.980024337768555,33.54133987426758
2020-04-09,70.0,33.23310824802944,27.069896697998047,40.41176986694336
2020-04-10,96.0,38.2983466557094,26.68756675720215,48.59796142578125
2020-04-11,87.0,43.864749908447266,30.941640853881836,57.94562911987305
2020-04-12,70.0,50.2423335484096,30.493064880371094,68.58197784423828
2020-04-13,88.0,58.573587145124165,32.453033447265625,76.92571258544922
2020-04-14,0.0,67.43192400251117,48.41172409057617,81.65797424316406
2020-04-15,264.0,72.1999282836914,60.22177505493164,82.06366729736328
2020-04-16,0.0,75.43330383300781,68.51006317138672,82.54408264160156
2020-04-17,137.0,79.90167781284877,66.4090576171875,88.6375732421875
2020-04-18,159.0,83.64013072422573,58.17861557006836,101.69168853759766
2020-04-19,302.0,86.97877284458706,68.18399810791016,99.02134704589844
2020-04-20,0.0,91.67019816807338,62.12905502319336,120.55974578857422
2020-04-21,255.0,104.72636577061245,60.96175003051758,140.22743225097656
2020-04-22,221.0,120.81006404331752,85.9613037109375,157.8380584716797
2020-04-23,178.0,126.61752755301339,87.52359008789062,155.1226043701172
2020-04-24,196.0,140.20958709716797,100.96019744873047,177.1272735595703
2020-04-25,174.0,156.80821555001395,117.67496490478516,183.85098266601562
2020-04-26,169.0,164.47201320103235,132.03033447265625,186.80328369140625
2020-04-27,104.0,163.42999267578125,132.46868896484375,179.8458709716797
2020-04-28,150.0,169.78067234584265,147.8077850341797,183.44996643066406
2020-04-29,252.0,167.4165540422712,157.91990661621094,177.63360595703125
2020-04-30,157.0,157.72444806780135,142.17808532714844,169.11949157714844
2020-05-01,154.0,154.2248818533761,136.38717651367188,173.14544677734375
2020-05-02,130.0,153.1063232421875,130.93092346191406,165.09304809570312
2020-05-03,158.0,150.3613226754325,119.53600311279297,164.18287658691406
2020-05-04,86.0,143.83067430768693,111.96769714355469,160.7635040283203
2020-05-05,122.0,146.1621573311942,114.18568420410156,156.40199279785156
2020-05-06,208.0,145.76070295061385,137.7764892578125,156.80201721191406
2020-05-07,132.0,138.49140167236328,123.8456802368164,151.64573669433594
2020-05-08,150.0,133.5182331630162,115.78060913085938,147.10308837890625
2020-05-09,138.0,131.26507132393974,109.73812866210938,138.66030883789062
2020-05-10,139.0,128.99483163016183,110.2398910522461,142.19276428222656
2020-05-11,129.0,125.85167694091797,99.80171966552734,142.2327423095703
2020-05-12,33.0,129.5508531842913,95.2022476196289,144.46102905273438
2020-05-13,174.0,133.03406742640905,126.5872802734375,139.4979248046875
2020-05-14,167.0,128.36627960205078,117.34761047363281,137.0494384765625
2020-05-15,110.0,123.87490408761161,106.11445617675781,137.07127380371094
2020-05-16,113.0,120.98089817592076,97.78658294677734,131.23292541503906
2020-05-17,92.0,119.46876416887555,106.62197875976562,130.64210510253906
2020-05-18,65.0,114.57641492571149,91.70335388183594,123.46087646484375
2020-05-19,76.0,110.83079746791294,86.02366638183594,122.27638244628906
2020-05-20,128.0,112.05506025041852,104.67579650878906,119.761474609375
2020-05-21,82.0,107.4089595249721,92.86361694335938,119.62482452392578
2020-05-22,80.0,101.17319815499442,86.89051055908203,117.16937255859375
2020-05-23,76.0,96.6799076625279,80.32518768310547,115.5876693725586
2020-05-24,68.0,91.06262534005302,84.20590209960938,107.70885467529297
2020-05-25,44.0,85.03299931117466,75.70449829101562,92.46056365966797
2020-05-26,57.0,81.72406659807477,72.02235412597656,87.76522064208984
2020-05-27,74.0,80.45679473876953,73.59806060791016,86.556396484375
2020-05-28,93.0,76.12274496895927,65.74725341796875,86.74295043945312
2020-05-29,78.0,72.222836630685,62.75082015991211,85.44485473632812
2020-05-30,50.0,69.81849942888532,58.05093002319336,83.6727294921875
2020-05-31,78.0,67.83638054983956,58.14497375488281,78.67904663085938
2020-06-01,189.0,66.27435084751674,59.6932487487793,73.7054672241211
2020-06-02,50.0,67.76145935058594,58.93804168701172,78.65001678466797
2020-06-03,67.0,73.22086497715541,63.03590774536133,87.25527954101562
2020-06-04,49.0,79.40304892403739,65.65129852294922,96.70988464355469
2020-06-05,34.0,82.14387948172433,69.52094268798828,93.89668273925781
2020-06-06,54.0,81.13560921805245,71.29222869873047,89.89562225341797
2020-06-07,27.0,80.7292731148856,70.73096466064453,95.31058502197266
2020-06-08,37.0,77.65844890049526,60.537017822265625,102.22176361083984
2020-06-09,55.0,67.78634316580636,45.910282135009766,93.65228271484375
2020-06-10,46.0,59.8378176007952,42.79615020751953,87.25373840332031
2020-06-11,38.0,52.51241847446987,42.016780853271484,76.28633880615234
2020-06-12,46.0,47.06759425571987,38.71677780151367,61.24497604370117
2020-06-13,38.0,44.1423089163644,40.10121536254883,51.088356018066406
2020-06-14,48.0,42.72361046927316,40.047176361083984,45.304595947265625
2020-06-15,23.0,43.78221566336496,40.30964660644531,46.05289077758789
2020-06-16,18.0,44.281344822474885,41.069061279296875,46.10329818725586
2020-06-17,69.0,43.65973826817104,39.13810348510742,48.231048583984375
2020-06-18,36.0,42.36737659999302,36.20607376098633,47.91105270385742
2020-06-19,30.0,41.42406572614397,36.54585647583008,48.422088623046875
2020-06-20,28.0,40.99635478428432,32.02560806274414,47.8788948059082
2020-06-21,30.0,40.37204197474888,37.53360366821289,48.179935455322266
2020-06-22,16.0,38.63651166643415,36.066558837890625,42.69742202758789
2020-06-23,16.0,37.88534600394113,34.9610481262207,41.46842956542969
2020-06-24,48.0,37.565303802490234,32.179988861083984,44.58672332763672
2020-06-25,25.0,35.13570703778948,27.8106632232666,44.43839645385742
2020-06-26,50.0,33.161592211042134,27.77867317199707,43.17732620239258
2020-06-27,28.0,32.14800262451172,24.4442081451416,40.836669921875
2020-06-28,19.0,31.846054894583567,27.539127349853516,39.561100006103516
2020-06-29,35.0,31.529352733067103,27.325881958007812,35.25425720214844
2020-06-30,-41.0,32.14057377406529,28.24704933166504,36.156856536865234
2020-07-01,27.0,32.78599739074707,29.466711044311523,35.151981353759766
2020-07-02,51.0,31.062645503452845,22.56939697265625,36.68450164794922
2020-07-03,17.0,28.88466807774135,17.434818267822266,40.069644927978516
2020-07-04,23.0,26.206674303327286,16.529024124145508,40.34809112548828
