,South Dakota,forecast,interval_low,interval_high
2020-04-18,1542.0,605.6653442382812,464.7717590332031,812.892333984375
2020-04-19,1635.0,894.611328125,729.1326293945312,1046.4583740234375
2020-04-20,1685.0,1025.9805908203125,844.4930419921875,1177.7568359375
2020-04-21,1755.0,998.191162109375,806.4050903320312,1232.6064453125
2020-04-22,1858.0,1165.3206787109375,904.2247314453125,1404.5155029296875
2020-04-23,1956.0,1201.07080078125,935.8939819335938,1477.9920654296875
2020-04-24,2040.0,1284.3206787109375,967.1546020507812,1589.7081298828125
2020-04-25,2147.0,1331.5552978515625,1020.0781860351562,1675.7999267578125
2020-04-26,2212.0,1845.3980712890625,1702.1978759765625,1934.6966552734375
2020-04-27,2244.0,1962.3013916015625,1829.210693359375,2031.639892578125
2020-04-28,2313.0,1992.8720703125,1824.1685791015625,2144.116455078125
2020-04-29,2373.0,2124.803955078125,1941.0711669921875,2222.15087890625
2020-04-30,2449.0,2205.377197265625,1995.5167236328125,2350.0478515625
2020-05-01,2525.0,2295.438232421875,2051.979248046875,2435.470703125
2020-05-02,2588.0,2365.88671875,2135.13427734375,2539.079345703125
2020-05-03,2631.0,2471.655517578125,2410.750244140625,2513.35498046875
2020-05-04,2668.0,2556.251953125,2520.803466796875,2593.751220703125
2020-05-05,2721.0,2635.509521484375,2556.5869140625,2681.520751953125
2020-05-06,2780.0,2719.671630859375,2662.975830078125,2784.35009765625
2020-05-07,2906.0,2818.46875,2729.826904296875,2883.7392578125
2020-05-08,3145.0,2902.806884765625,2801.240478515625,2993.83984375
2020-05-09,3393.0,2984.203857421875,2895.30224609375,3046.111328125
2020-05-10,3517.0,2931.1279296875,2907.985595703125,2952.3525390625
2020-05-11,3614.0,2990.9306640625,2949.573486328125,3025.84814453125
2020-05-12,3663.0,3102.848876953125,3083.02001953125,3133.799072265625
2020-05-13,3732.0,3154.689208984375,3092.900146484375,3186.538330078125
2020-05-14,3792.0,3260.168212890625,3215.624267578125,3307.600830078125
2020-05-15,3887.0,3340.675048828125,3283.976806640625,3400.98583984375
2020-05-16,3959.0,3427.600830078125,3375.488525390625,3472.53076171875
2020-05-17,3987.0,3589.076171875,3548.723876953125,3637.438720703125
2020-05-18,4027.0,3724.009521484375,3674.201904296875,3806.851806640625
2020-05-19,4085.0,3785.6708984375,3730.613037109375,3817.222900390625
2020-05-20,4177.0,3859.8916015625,3784.720947265625,3951.35888671875
2020-05-21,4177.0,3959.6650390625,3886.2607421875,4017.2099609375
2020-05-22,4356.0,4013.552490234375,3932.811767578125,4086.58837890625
2020-05-23,4464.0,4128.369140625,4043.505615234375,4199.56640625
2020-05-24,4563.0,4271.17822265625,4210.5068359375,4376.39453125
2020-05-25,4586.0,4315.861328125,4236.8232421875,4459.45068359375
2020-05-26,4653.0,4452.80126953125,4357.19287109375,4550.38671875
2020-05-27,4710.0,4472.47802734375,4392.0107421875,4624.99169921875
2020-05-28,4793.0,4570.671875,4475.50390625,4696.2041015625
2020-05-29,4866.0,4640.81982421875,4555.04736328125,4780.78271484375
2020-05-30,4960.0,4736.95654296875,4634.7802734375,4875.33544921875
2020-05-31,4993.0,4747.94921875,4694.20361328125,4853.8740234375
2020-06-01,5034.0,4814.451171875,4727.4658203125,4955.2744140625
2020-06-02,5067.0,4927.18115234375,4838.50146484375,5026.31884765625
2020-06-03,5162.0,4959.85546875,4877.783203125,5107.978515625
2020-06-04,5247.0,5049.22412109375,4968.19091796875,5173.96435546875
2020-06-05,5277.0,5113.5263671875,5043.24609375,5254.076171875
2020-06-06,5367.0,5210.201171875,5124.8046875,5343.736328125
2020-06-07,5438.0,5243.56494140625,5191.6982421875,5343.8466796875
2020-06-08,5471.0,5288.5234375,5208.37158203125,5420.74267578125
2020-06-09,5523.0,5405.79345703125,5324.40625,5505.47998046875
2020-06-10,5604.0,5435.08544921875,5364.29345703125,5569.31005859375
2020-06-11,5665.0,5514.544921875,5442.41845703125,5632.10546875
2020-06-12,5742.0,5584.33935546875,5518.83837890625,5713.52734375
2020-06-13,5833.0,5667.123046875,5591.47509765625,5788.90283203125
2020-06-14,5898.0,5660.66943359375,5619.3603515625,5742.08935546875
2020-06-15,5928.0,5709.19921875,5643.39208984375,5817.61767578125
2020-06-16,5966.0,5808.111328125,5746.59765625,5892.38427734375
2020-06-17,6050.0,5846.21337890625,5789.69775390625,5953.5302734375
