,Vermont,forecast,interval_low,interval_high
2020-05-27,4.0,3.030750274658203,2.461916208267212,3.3833909034729004
2020-05-28,3.0,3.0066306591033936,2.7105813026428223,3.257660388946533
2020-05-29,1.0,3.5909807682037354,3.4701883792877197,3.6758222579956055
2020-05-30,2.0,3.4349329471588135,3.161789894104004,3.7640230655670166
2020-05-31,4.0,4.497159957885742,4.06056547164917,4.867685317993164
2020-06-01,2.0,4.69568395614624,4.667890548706055,4.7443437576293945
2020-06-02,5.0,4.84222936630249,4.732692718505859,4.925198554992676
2020-06-03,2.0,5.066309452056885,4.4064154624938965,5.510822296142578
2020-06-04,36.0,5.17395544052124,4.907082557678223,5.513248920440674
2020-06-05,1.0,5.923882961273193,5.623379707336426,6.145514488220215
2020-06-06,19.0,6.0023193359375,5.522380352020264,6.698467254638672
2020-06-07,17.0,3.368872880935669,3.07472562789917,3.6113834381103516
2020-06-08,12.0,3.52441143989563,3.4932093620300293,3.5688962936401367
2020-06-09,9.0,3.7805728912353516,3.5460445880889893,3.902595281600952
2020-06-10,11.0,3.9953434467315674,3.3763647079467773,4.398525714874268
2020-06-11,15.0,4.052894115447998,3.785938024520874,4.328319549560547
2020-06-12,9.0,4.771390438079834,4.678641319274902,4.8336100578308105
2020-06-13,6.0,4.713104248046875,4.444860935211182,5.2250447273254395
2020-06-14,2.0,12.099745750427246,11.953210830688477,12.207077026367188
2020-06-15,1.0,12.796006202697754,12.554439544677734,12.996867179870605
2020-06-16,3.0,11.762675285339355,11.323494911193848,12.18416690826416
2020-06-17,-1.0,11.425430297851562,10.64946174621582,12.094961166381836
2020-06-18,5.0,11.065037727355957,10.395561218261719,12.276864051818848
2020-06-19,9.0,10.718701362609863,9.600871086120605,11.914445877075195
2020-06-20,3.0,10.948836326599121,9.910943031311035,12.210177421569824
2020-06-21,12.0,2.7789127826690674,2.5397660732269287,2.941584348678589
2020-06-22,4.0,3.099703788757324,2.7447617053985596,3.3782458305358887
2020-06-23,1.0,2.8053743839263916,2.4500672817230225,3.188082218170166
2020-06-24,20.0,2.652183771133423,2.1108343601226807,2.9721121788024902
2020-06-25,7.0,2.294337034225464,1.7979140281677246,2.813739061355591
2020-06-26,7.0,2.226252794265747,2.1700546741485596,2.3276968002319336
2020-06-27,2.0,2.4036672115325928,2.084350109100342,2.783677339553833
2020-06-28,2.0,9.370092391967773,8.106034278869629,10.548788070678711
2020-06-29,6.0,9.68630313873291,9.239848136901855,10.198123931884766
2020-06-30,0.0,9.444872856140137,8.936816215515137,9.996335983276367
2020-07-01,2.0,9.655952453613281,8.840237617492676,10.280919075012207
2020-07-02,17.0,10.077677726745605,9.764731407165527,10.630755424499512
2020-07-03,9.0,11.182635307312012,9.9972562789917,12.239813804626465
2020-07-04,2.0,11.887771606445312,10.38288688659668,13.515169143676758
2020-07-05,11.0,3.1410939693450928,3.0674490928649902,3.2030365467071533
2020-07-06,2.0,3.3912651538848877,3.2069177627563477,3.5624115467071533
2020-07-07,3.0,3.4273195266723633,3.124328374862671,3.683577060699463
2020-07-08,2.0,3.488260507583618,2.9259703159332275,3.836832284927368
