,Kansas,forecast,interval_low,interval_high
2020-02-16,0.0,0.006677836179733276,-0.16190743446350098,0.15889713168144226
2020-02-17,0.0,0.10634330660104752,-0.4338688254356384,1.2270212173461914
2020-02-18,0.0,-0.16349396109580994,-1.3881216049194336,0.39170753955841064
2020-02-19,0.0,0.008188629522919655,-0.061145126819610596,0.123159259557724
2020-02-20,0.0,0.13215374946594238,-0.16722100973129272,0.5445292592048645
2020-02-21,0.0,-0.1277294009923935,-0.436656653881073,-0.0029810070991516113
2020-02-22,0.0,0.45382118225097656,-1.1068729162216187,3.874840259552002
2020-02-23,0.0,4.191032886505127,0.007743328809738159,20.42901039123535
2020-02-24,0.0,0.06982538849115372,-0.035905420780181885,0.22650757431983948
2020-02-25,0.0,0.09080298244953156,-0.38422203063964844,0.7014889717102051
2020-02-26,0.0,0.16312161087989807,0.029005467891693115,0.30022990703582764
2020-02-27,0.0,0.4280911087989807,-0.17598938941955566,1.8123159408569336
2020-02-28,0.0,-0.001547098159790039,-0.07567864656448364,0.11787053942680359
2020-02-29,0.0,0.0591023787856102,-0.021709978580474854,0.11059573292732239
2020-03-01,0.0,0.05956388637423515,-0.5726773738861084,0.8295658230781555
2020-03-02,0.0,0.9820186495780945,0.01843234896659851,2.993385076522827
2020-03-03,0.0,-0.034396253526210785,-0.3477360010147095,0.1343681514263153
2020-03-04,0.0,-0.22226104140281677,-0.8278659582138062,0.17158445715904236
2020-03-05,0.0,0.3575546145439148,0.0441264808177948,1.1019582748413086
2020-03-06,0.0,-0.08936417102813721,-0.43594348430633545,0.22295135259628296
2020-03-07,0.0,0.22010402381420135,-0.11471259593963623,0.6987643241882324
2020-03-08,1.0,0.7335758209228516,0.40036720037460327,1.0504343509674072
2020-03-09,1.0,1.005652904510498,0.5793471336364746,1.2106051445007324
2020-03-10,1.0,1.4624404907226562,1.0614508390426636,2.378509521484375
2020-03-11,1.0,1.0574396848678589,0.6302564144134521,1.4735316038131714
2020-03-12,4.0,4.9054484367370605,0.9076430201530457,8.154417037963867
2020-03-13,6.0,6.714810371398926,5.3035993576049805,10.35511302947998
2020-03-14,8.0,7.944114685058594,7.1704888343811035,8.768974304199219
2020-03-15,8.0,8.143960952758789,7.69181489944458,8.777384757995605
2020-03-16,11.0,12.241055488586426,10.008482933044434,17.885759353637695
2020-03-17,18.0,18.563339233398438,17.43000602722168,21.741378784179688
2020-03-18,22.0,23.954158782958984,21.738033294677734,31.51959800720215
2020-03-19,35.0,43.77467346191406,34.95902633666992,63.128570556640625
2020-03-20,48.0,48.059906005859375,47.858726501464844,48.26510238647461
2020-03-21,57.0,56.93310546875,56.813018798828125,57.14303970336914
2020-03-22,65.0,65.54560852050781,56.993263244628906,75.60895538330078
2020-03-23,84.0,86.7729721069336,83.83963775634766,97.39881134033203
2020-03-24,100.0,99.7723388671875,99.25846862792969,100.1876220703125
2020-03-25,134.0,133.8978271484375,133.34829711914062,134.3058319091797
2020-03-26,172.0,185.89915466308594,171.6214599609375,207.8377685546875
2020-03-27,206.0,205.9080047607422,205.28961181640625,206.7083740234375
2020-03-28,266.0,253.17416381835938,201.5959930419922,266.4783630371094
2020-03-29,330.0,336.04583740234375,329.88494873046875,360.2574462890625
2020-03-30,372.0,384.083740234375,371.8840637207031,432.239990234375
2020-03-31,434.0,409.47296142578125,370.4490966796875,434.3551940917969
2020-04-01,485.0,498.21734619140625,484.92584228515625,551.0601196289062
2020-04-02,553.0,568.0792236328125,552.0227661132812,630.4306030273438
2020-04-03,629.0,643.8451538085938,628.8599243164062,702.7764282226562
2020-04-04,698.0,709.5064086914062,698.0300903320312,753.7352905273438
2020-04-05,751.0,768.541748046875,750.67333984375,801.5191040039062
2020-04-06,849.0,823.8732299804688,724.3108520507812,849.352783203125
2020-04-07,912.0,971.2093505859375,911.6587524414062,1064.3592529296875
2020-04-08,1046.0,1060.71484375,1046.490966796875,1116.6019287109375
2020-04-09,1116.0,1115.898681640625,1115.3292236328125,1116.5712890625
2020-04-10,1117.0,1148.610595703125,1116.30615234375,1276.483154296875
2020-04-11,1275.0,1301.385986328125,1273.8037109375,1342.1611328125
2020-04-12,1344.0,1344.044677734375,1343.67041015625,1344.3470458984375
2020-04-13,1390.0,1390.2198486328125,1390.016845703125,1390.563232421875
2020-04-14,1441.0,1440.001708984375,1375.2994384765625,1502.2259521484375
2020-04-15,1504.0,1570.480224609375,1503.16552734375,1731.4666748046875
2020-04-16,1615.0,1638.816650390625,1614.3406982421875,1732.7359619140625
2020-04-17,1730.0,1748.894287109375,1729.6483154296875,1823.7021484375
2020-04-18,1821.0,1835.7366943359375,1820.886474609375,1894.357421875
2020-04-19,1905.0,1904.7584228515625,1904.3145751953125,1905.142822265625
2020-04-20,2048.0,2047.555419921875,2046.8394775390625,2048.1826171875
2020-04-21,2164.0,2164.381103515625,2163.865966796875,2164.984375
2020-04-22,2331.0,2408.32958984375,2329.835693359375,2719.089111328125
2020-04-23,2721.0,2815.97998046875,2721.110595703125,2958.023681640625
2020-04-24,2959.0,2958.95751953125,2958.474609375,2959.6826171875
2020-04-25,3135.0,3134.92529296875,3134.373779296875,3135.2998046875
2020-04-26,3277.0,3276.870361328125,3276.46044921875,3277.266357421875
2020-04-27,3473.0,3551.621826171875,3473.0576171875,3697.75927734375
2020-04-28,3652.0,3687.11572265625,3651.846923828125,3826.946044921875
2020-04-29,3839.0,3838.727294921875,3838.333740234375,3839.3193359375
2020-04-30,4413.0,4413.1591796875,4412.89013671875,4413.36865234375
2020-05-01,4634.0,4705.37646484375,4633.79052734375,4836.62548828125
2020-05-02,4885.0,4942.68603515625,4885.0029296875,5173.0400390625
2020-05-03,5156.0,5212.73779296875,5155.79150390625,5439.98046875
2020-05-04,5383.0,5382.90185546875,5382.77099609375,5383.056640625
2020-05-05,5648.0,5597.35693359375,5394.75146484375,5648.5888671875
2020-05-06,5993.0,6136.9794921875,5992.86376953125,6711.39208984375
2020-05-07,6332.0,6410.17578125,6330.94775390625,6725.84033203125
2020-05-08,6667.0,6667.4140625,6667.1796875,6667.5771484375
2020-05-09,6829.0,6828.91943359375,6828.64599609375,6829.14404296875
2020-05-10,6951.0,6992.83349609375,6837.82666015625,7273.45166015625
2020-05-11,7159.0,7169.3203125,7158.84375,7210.6708984375
2020-05-12,7240.0,7267.58447265625,7239.251953125,7378.83349609375
2020-05-13,7518.0,7461.5673828125,7234.740234375,7518.6455078125
2020-05-14,7705.0,7729.90234375,7703.57958984375,7830.6025390625
2020-05-15,7886.0,7821.1279296875,7639.75732421875,7885.37744140625
2020-05-16,7939.0,7920.72265625,7784.759765625,8001.34033203125
2020-05-17,7953.0,8175.65478515625,7952.8544921875,8595.119140625
2020-05-18,8303.0,8302.93359375,8302.7021484375,8303.0986328125
2020-05-19,8353.0,8305.833984375,8116.0888671875,8353.6357421875
2020-05-20,8507.0,8584.888671875,8506.193359375,8655.6982421875
2020-05-21,8625.0,8672.7509765625,8623.6337890625,8863.48046875
2020-05-22,8909.0,8930.2255859375,8908.2333984375,9015.728515625
2020-05-23,8946.0,8973.7265625,8945.720703125,9082.6923828125
2020-05-24,9004.0,8934.3642578125,8656.6923828125,9004.1767578125
2020-05-25,9125.0,9122.2744140625,9111.2197265625,9125.69140625
2020-05-26,9199.0,9182.8759765625,9118.3427734375,9199.173828125
2020-05-27,9291.0,9361.89453125,9222.7705078125,9699.5068359375
2020-05-28,9371.0,9430.3935546875,9370.0927734375,9668.822265625
2020-05-29,9662.0,9662.43359375,9661.79296875,9662.97265625
2020-05-30,9690.0,9687.2021484375,9677.08984375,9690.0341796875
2020-05-31,9700.0,9702.931640625,9699.6943359375,9714.103515625
2020-06-01,9920.0,9920.087890625,9919.8984375,9920.3583984375
2020-06-02,9965.0,9990.642578125,9964.4638671875,10093.76171875
2020-06-03,10092.0,10092.162109375,10091.1875,10092.8916015625
2020-06-04,10167.0,10181.212890625,10166.8193359375,10237.388671875
2020-06-05,10306.0,10305.837890625,10305.6015625,10306.2607421875
2020-06-06,10361.0,10460.046875,10360.720703125,10543.041015625
2020-06-07,10406.0,10406.1572265625,10406.078125,10406.2578125
2020-06-08,10544.0,10443.4384765625,10041.23046875,10544.37890625
2020-06-09,10609.0,10632.470703125,10608.8408203125,10725.2880859375
2020-06-10,10750.0,10749.4072265625,10644.32421875,10854.8076171875
2020-06-11,10823.0,10850.537109375,10774.2548828125,11007.6572265625
2020-06-12,10973.0,10983.845703125,10972.615234375,11027.439453125
2020-06-13,11020.0,11019.841796875,11019.2109375,11020.9921875
2020-06-14,11101.0,11126.30859375,11100.7314453125,11226.5576171875
2020-06-15,11319.0,11279.0556640625,11118.96875,11319.26953125
2020-06-16,11411.0,11463.4990234375,11410.3681640625,11673.51171875
2020-06-17,11644.0,11640.3310546875,11625.62890625,11644.3974609375
2020-06-18,11753.0,11824.3671875,11752.5302734375,11949.9873046875
2020-06-19,12021.0,12020.861328125,12020.703125,12021.0703125
2020-06-20,12097.0,12106.0791015625,12096.9951171875,12141.7451171875
2020-06-21,12136.0,12143.169921875,12135.8583984375,12172.0263671875
2020-06-22,12428.0,12428.18359375,12427.8056640625,12428.3857421875
2020-06-23,12537.0,12733.380859375,12536.2119140625,13521.69921875
2020-06-24,12930.0,13101.642578125,12930.4296875,13483.0146484375
2020-06-25,13107.0,13107.1376953125,13106.5791015625,13107.7001953125
2020-06-26,13462.0,13513.146484375,13461.740234375,13634.8173828125
2020-06-27,13617.0,13617.041015625,13616.8916015625,13617.474609375
2020-06-28,13847.0,13846.9189453125,13846.609375,13847.1220703125
2020-06-29,14209.0,14208.9560546875,14208.7138671875,14209.138671875
2020-06-30,14370.0,14335.9560546875,14199.525390625,14370.26953125
2020-07-01,14830.0,15063.880859375,14829.572265625,16000.427734375
2020-07-02,15002.0,15313.291015625,15002.03515625,15791.93359375
2020-07-03,15659.0,15709.5625,15658.646484375,15911.771484375
2020-07-04,15911.0,15940.4501953125,15910.3564453125,16059.13671875
2020-07-05,16081.0,16234.0810546875,16080.70703125,16846.89453125
2020-07-06,16638.0,16638.068359375,16637.568359375,16638.455078125
2020-07-07,16860.0,16860.146484375,16859.927734375,16860.50390625
2020-07-08,17332.0,17418.12109375,17331.658203125,17762.86328125
2020-07-09,17785.0,17878.71875,17784.365234375,18254.767578125
2020-07-10,18303.0,18303.24609375,18302.951171875,18303.5234375
2020-07-11,18687.0,18745.62109375,18686.712890625,18979.763671875
2020-07-12,18981.0,19044.15234375,18980.9765625,19296.455078125
2020-07-13,19645.0,19517.5546875,19008.6171875,19645.0234375
2020-07-14,19887.0,19995.49609375,19886.623046875,20429.125
2020-07-15,20349.0,20543.55078125,20348.810546875,20917.837890625
2020-07-16,20817.0,21038.501953125,20816.8203125,21387.03515625
2020-07-17,21388.0,21388.0546875,21388.00390625,21388.115234375
2020-07-18,21693.0,21692.7734375,21692.693359375,21692.888671875
2020-07-19,,21690.6484375,21687.033203125,21693.10546875
2020-07-20,,21586.859375,21389.43359375,21675.869140625
2020-07-21,,21577.25390625,21374.826171875,21664.142578125
2020-07-22,,21579.634765625,21376.97265625,21669.390625
2020-07-23,,21575.1328125,21374.65625,21655.5
2020-07-24,,21587.54296875,21431.068359375,21656.244140625
2020-07-25,,21686.82421875,21679.08203125,21692.82421875
