,Maine,forecast,interval_low,interval_high
2020-03-28,211.0,3636.7767090807574,,
2020-03-29,253.0,3619.5783256437776,,
2020-03-30,275.0,3624.212741562759,,
2020-03-31,303.0,3639.9064913205284,,
2020-04-01,303.0,3637.1205594028625,,
2020-04-02,376.0,3655.702809600155,,
2020-04-03,432.0,3599.6637026220787,,
2020-04-04,456.0,3627.94352469026,,
2020-04-05,470.0,3644.9899368736824,,
2020-04-06,499.0,3656.2368036834823,,
2020-04-07,519.0,3634.838058545195,,
2020-04-08,537.0,3641.1551837012566,,
2020-04-09,560.0,3645.1515201078955,,
2020-04-10,586.0,3643.2163920201097,,
2020-04-11,616.0,3634.4444998500944,,
2020-04-12,633.0,3627.1099855896623,,
2020-04-13,698.0,3635.907990919399,,
2020-04-14,735.0,3603.191492252761,,
2020-04-15,770.0,3636.137758340176,,
2020-04-16,796.0,3636.789998226948,,
2020-04-17,827.0,3651.997548203606,,
2020-04-18,847.0,3639.352273076106,,
2020-04-19,867.0,3647.2625204641445,,
2020-04-20,875.0,3642.6347640298504,,
2020-04-21,888.0,3649.1525401195786,,
2020-04-22,907.0,3638.8242315258267,,
2020-04-23,937.0,3633.8820926203534,,
2020-04-24,965.0,3625.016116240871,,
2020-04-25,965.0,3630.0095323878377,,
2020-04-26,1015.0,3650.2555077235793,,
2020-04-27,1023.0,3612.8159318527573,,
2020-04-28,1040.0,3650.469744661367,,
2020-04-29,1056.0,3636.1518327134036,,
2020-04-30,1095.0,3646.842139661541,,
2020-05-01,1123.0,3620.578328240894,,
2020-05-02,1153.0,3634.3404525510477,,
2020-05-03,1185.0,3630.459722619364,,
2020-05-04,1205.0,3632.4754709330855,,
2020-05-05,1226.0,3639.825350357607,,
2020-05-06,1254.0,3640.9792843462374,,
2020-05-07,1330.0,3638.5464467995257,,
2020-05-08,1374.0,3604.816284907162,,
2020-05-09,1408.0,3634.6666763050803,,
2020-05-10,1436.0,3636.4348296983176,,
2020-05-11,1462.0,3644.5812436225574,,
2020-05-12,1477.0,3640.4292982061393,,
2020-05-13,1515.0,3653.2178061877185,,
2020-05-14,1565.0,3637.6490354924085,,
2020-05-15,1603.0,3629.1903503997464,,
2020-05-16,1648.0,3631.118889509038,,
2020-05-17,1687.0,3622.8667709689576,,
2020-05-18,1713.0,3628.6077683071776,,
2020-05-19,1741.0,3640.7213793698265,,
2020-05-20,1819.0,3647.2324062722055,,
2020-05-21,1877.0,3616.036713474691,,
2020-05-22,1948.0,3635.1106557565413,,
2020-05-23,2013.0,3619.1330991363225,,
2020-05-24,2055.0,3627.311458921732,,
2020-05-25,2074.0,3637.5315899532097,,
2020-05-26,2109.0,3659.9493055916905,,
2020-05-27,2137.0,3651.523470283057,,
2020-05-28,2189.0,3658.0166743984087,,
2020-05-29,2226.0,3632.612308052702,,
2020-05-30,2282.0,3638.876924692528,,
2020-05-31,2325.0,3611.3135381227594,,
2020-06-01,2349.0,3624.979123188415,,
2020-06-02,2377.0,3640.184529546794,,
2020-06-03,2418.0,3648.6615327228806,,
2020-06-04,2446.0,3644.203285201318,,
2020-06-05,2482.0,3652.2396063917527,,
2020-06-06,2524.0,3638.0610565778566,,
2020-06-07,2570.0,3626.3247399538427,,
2020-06-08,2588.0,3617.007886554797,,
2020-06-09,2606.0,3642.393239831765,,
2020-06-10,2637.0,3646.173719106032,,
2020-06-11,2667.0,3643.390497095378,,
2020-06-12,2721.0,3643.317890207024,,
2020-06-13,2757.0,3623.9395161514863,,
2020-06-14,2793.0,3634.7474251570056,,
2020-06-15,2810.0,3625.8351876978054,,
2020-06-16,2819.0,3643.215848535011,,
2020-06-17,2836.0,3648.272645916019,,
2020-06-18,2878.0,3649.171082977049,,
2020-06-19,2913.0,3632.31604596933,,
2020-06-20,2938.0,3636.226467945414,,
2020-06-21,2957.0,3635.041170153021,,
2020-06-22,2971.0,3633.7180887412474,,
2020-06-23,2996.0,3634.119452383932,,
2020-06-24,3017.0,3632.2210991312054,,
2020-06-25,3070.0,3644.894870587401,,
2020-06-26,3102.0,3624.2230223477945,,
2020-06-27,3154.0,3641.13297306867,,
2020-06-28,3191.0,3616.0414168089487,,
2020-06-29,3219.0,3631.1009731145336,,
2020-06-30,3253.0,3634.125421917362,,
2020-07-01,3294.0,3640.5457662565145,,
2020-07-02,3328.0,3640.2936837013553,,
2020-07-03,3373.0,3646.9587699629515,,
2020-07-04,3397.0,3634.5461320061872,,
2020-07-05,3415.0,3643.693193581571,,
2020-07-06,3423.0,3638.3089061331434,,
2020-07-07,3440.0,3646.6824510205215,,
2020-07-08,3460.0,3639.437950239669,,
2020-07-09,3486.0,3642.477374064503,,
2020-07-10,3499.0,3636.782626731711,,
2020-07-11,3520.0,3642.8785865524696,,
2020-07-12,3539.0,3628.8253569386484,,
2020-07-13,3558.0,3629.7998162805316,,
2020-07-14,3566.0,3630.8265275941562,,
2020-07-15,3578.0,3646.126414907494,,
2020-07-16,3598.0,3644.2605047870006,,
2020-07-17,3636.0,3638.299967598262,,
2020-07-18,3645.0,3621.8236602302127,,
2020-07-19,,3660.3005644778477,3637.2855843139714,3683.315544641724
2020-07-20,,3672.103588524544,3634.068399984648,3710.1387770644405
2020-07-21,,3686.8857828136547,3633.754242787651,3740.0173228396584
2020-07-22,,3701.055259552126,3633.1201058552456,3768.990413249006
2020-07-23,,3721.95500149924,3637.075901052917,3806.8341019455634
2020-07-24,,3744.1416885888325,3641.470577286408,3846.812799891257
2020-07-25,,3764.4978501451183,3641.904333200829,3887.0913670894074
