,Wisconsin,forecast,interval_low,interval_high
2020-06-16,23198.0,23199.099609375,23196.384765625,23201.87109375
2020-06-17,23456.0,23455.171875,23453.59765625,23457.7890625
2020-06-18,23876.0,23742.318359375,23209.1875,23877.673828125
2020-06-19,24154.0,24373.212890625,24152.03515625,25249.04296875
2020-06-20,24539.0,24539.21484375,24537.869140625,24541.353515625
2020-06-21,24819.0,24781.208984375,24633.37109375,24819.048828125
2020-06-22,25068.0,24932.203125,24390.20703125,25068.373046875
2020-06-23,25331.0,25657.22265625,25329.177734375,26497.42578125
2020-06-24,25763.0,25586.57421875,24877.6796875,25764.732421875
2020-06-25,26227.0,26435.12890625,25811.1015625,27684.291015625
2020-06-26,26747.0,26862.494140625,26309.181640625,27339.08203125
2020-06-27,27286.0,27455.28125,27283.8359375,27739.4765625
2020-06-28,27743.0,27743.265625,27742.990234375,27743.87109375
2020-06-29,28058.0,28155.21875,28057.74609375,28543.794921875
2020-06-30,28659.0,28558.94140625,28158.91015625,28659.091796875
2020-07-01,29199.0,29198.916015625,29198.552734375,29199.54296875
2020-07-02,29738.0,29913.57421875,29735.513671875,30617.6875
2020-07-03,30317.0,30485.884765625,30316.951171875,31159.19921875
2020-07-04,31055.0,31054.890625,31053.837890625,31055.431640625
2020-07-05,31577.0,31497.234375,30963.748046875,31791.876953125
2020-07-06,32061.0,32252.66015625,32060.537109375,33019.6484375
2020-07-07,32556.0,32943.2265625,32554.37890625,33276.24609375
2020-07-08,33154.0,33296.640625,33153.45703125,33864.45703125
2020-07-09,33908.0,33908.0703125,33906.453125,33909.40234375
2020-07-10,34753.0,34882.4375,34751.66796875,35401.99609375
2020-07-11,35679.0,35679.15234375,35677.9140625,35681.671875
2020-07-12,36448.0,36448.79296875,36448.26953125,36449.33984375
2020-07-13,36942.0,37045.76953125,36580.65234375,37822.57421875
2020-07-14,37906.0,38065.71875,37905.07421875,38705.046875
2020-07-15,38727.0,38912.3046875,38726.640625,39653.27734375
2020-07-16,39627.0,39626.99609375,39626.12109375,39627.55859375
2020-07-17,40507.0,40700.30859375,40506.61328125,41472.859375
2020-07-18,41485.0,41286.47265625,40494.34765625,41484.7265625
2020-07-19,,41279.77734375,40473.94140625,41482.984375
2020-07-20,,40923.6953125,40188.015625,41450.61328125
2020-07-21,,40962.82421875,40195.5546875,41479.7109375
2020-07-22,,40959.8515625,40196.05078125,41476.80078125
2020-07-23,,40947.84765625,40197.95703125,41444.125
2020-07-24,,41061.4140625,40500.453125,41479.51171875
2020-07-25,,41279.0859375,40484.7890625,41494.390625
