,Mississippi,forecast,interval_low,interval_high
2020-03-30,847.0,40826.48534354423,,
2020-03-31,937.0,40845.27757061234,,
2020-04-01,1073.0,40841.88901469774,,
2020-04-02,1177.0,40818.41844403927,,
2020-04-03,1358.0,40847.905350991154,,
2020-04-04,1455.0,40795.61998088688,,
2020-04-05,1638.0,40852.11253749418,,
2020-04-06,1738.0,40810.41474335439,,
2020-04-07,1915.0,40843.74122197843,,
2020-04-08,2003.0,40834.66670103739,,
2020-04-09,2260.0,40861.308033222456,,
2020-04-10,2469.0,40791.62377624441,,
2020-04-11,2642.0,40772.427459800834,,
2020-04-12,2781.0,40873.21387278283,,
2020-04-13,2942.0,40847.8433444341,,
2020-04-14,3087.0,40868.90062599422,,
2020-04-15,3360.0,40843.02372184039,,
2020-04-16,3624.0,40791.07566512588,,
2020-04-17,3793.0,40793.692379153166,,
2020-04-18,3974.0,40889.66268267546,,
2020-04-19,4274.0,40854.61766464754,,
2020-04-20,4512.0,40761.745141618194,,
2020-04-21,4716.0,40803.415443820195,,
2020-04-22,4894.0,40877.74706101466,,
2020-04-23,5153.0,40898.49922840319,,
2020-04-24,5434.0,40827.9958761636,,
2020-04-25,5718.0,40786.309303482085,,
2020-04-26,5911.0,40832.41985906892,,
2020-04-27,6094.0,40896.223972993736,,
2020-04-28,6342.0,40904.85032214277,,
2020-04-29,6569.0,40822.48336581571,,
2020-04-30,6815.0,40858.486365290475,,
2020-05-01,7212.0,40861.540537368666,,
2020-05-02,7441.0,40748.381756983326,,
2020-05-03,7550.0,40864.58099880091,,
2020-05-04,7877.0,40968.59506037877,,
2020-05-05,8207.0,40776.17999627445,,
2020-05-06,8424.0,40775.11193177415,,
2020-05-07,8686.0,40890.27738454151,,
2020-05-08,9090.0,40884.25837567152,,
2020-05-09,9378.0,40758.59319405898,,
2020-05-10,9501.0,40802.15726100825,,
2020-05-11,9674.0,40982.63633372221,,
2020-05-12,9908.0,40946.901284193664,,
2020-05-13,10090.0,40866.72414114665,,
2020-05-14,10483.0,40907.125573226884,,
2020-05-15,10801.0,40783.59903220961,,
2020-05-16,11123.0,40822.8072792256,,
2020-05-17,11296.0,40816.63326816467,,
2020-05-18,11432.0,40878.96703010859,,
2020-05-19,11704.0,40957.835520836314,,
2020-05-20,11967.0,40795.275733566596,,
2020-05-21,12222.0,40864.70910564369,,
2020-05-22,12625.0,40887.695906295194,,
2020-05-23,13005.0,40770.095813588436,,
2020-05-24,13260.0,40760.26969432776,,
2020-05-25,13458.0,40846.9863479623,,
2020-05-26,13731.0,40902.73181445209,,
2020-05-27,14044.0,40851.86626534104,,
2020-05-28,14372.0,40809.20227478872,,
2020-05-29,14793.0,40846.323802578736,,
2020-05-30,15229.0,40791.66221001931,,
2020-05-31,15523.0,40760.85967323821,,
2020-06-01,15752.0,40856.511601865415,,
2020-06-02,16041.0,40912.58112845448,,
2020-06-03,16322.0,40865.005233702264,,
2020-06-04,16560.0,40876.10772116141,,
2020-06-05,16769.0,40940.480522599726,,
2020-06-06,17039.0,40977.26064233539,,
2020-06-07,17270.0,40901.825918538605,,
2020-06-08,17768.0,40888.6729461636,,
2020-06-09,18123.0,40695.31702726902,,
2020-06-10,18483.0,40783.491535357025,,
2020-06-11,18483.0,40834.000579149324,,
2020-06-12,19091.0,41038.69306957496,,
2020-06-13,19348.0,40638.654397934435,,
2020-06-14,19516.0,40784.63878558497,,
2020-06-15,19799.0,41090.49010727604,,
2020-06-16,20152.0,40840.67908219824,,
2020-06-17,20641.0,40884.900188346954,,
2020-06-18,20641.0,40626.81098277734,,
2020-06-19,20641.0,41138.26297887731,,
2020-06-20,20641.0,41147.69062675722,,
2020-06-21,20641.0,40996.98437365707,,
2020-06-22,22329.0,41056.441612918636,,
2020-06-23,22898.0,39723.66540521099,,
2020-06-24,23424.0,40621.27193162101,,
2020-06-25,24516.0,40894.577225891495,,
2020-06-26,25066.0,40062.96086147859,,
2020-06-27,25531.0,40720.25745562602,,
2020-06-28,25892.0,40674.58509196114,,
2020-06-29,26567.0,41153.07084643681,,
2020-06-30,27247.0,40917.95084283121,,
2020-07-01,27900.0,40739.116696411664,,
2020-07-02,28770.0,40985.854104950304,,
2020-07-03,29684.0,40697.57677303491,,
2020-07-04,30674.0,40627.895870079505,,
2020-07-05,30900.0,40533.995120743115,,
2020-07-06,31257.0,41168.16708329373,,
2020-07-07,32214.0,41156.265094993905,,
2020-07-08,32888.0,40539.260266745354,,
2020-07-09,33591.0,40898.35955491314,,
2020-07-10,34622.0,40938.602840244166,,
2020-07-11,35419.0,40687.79880000569,,
2020-07-12,36287.0,40749.4650597705,,
2020-07-13,36680.0,40637.322882897904,,
2020-07-14,37542.0,41095.778704079996,,
2020-07-15,38567.0,40805.87779635106,,
2020-07-16,39797.0,40528.9947572053,,
2020-07-17,40829.0,40615.09556361438,,
2020-07-18,41846.0,40676.90027090438,,
2020-07-19,,42849.146050615665,42535.099069436845,43163.193031794486
2020-07-20,,43656.92406988726,43157.79215041207,44156.05598936245
2020-07-21,,44521.08789579441,43882.223473070364,45159.95231851845
2020-07-22,,45449.99843758608,44661.36876562617,46238.62810954599
2020-07-23,,46464.740589074914,45546.777233522684,47382.703944627145
2020-07-24,,47512.9547630185,46464.36869457143,48561.540831465565
2020-07-25,,48543.23017445673,47372.249169982504,49714.21117893096
