,New Mexico,forecast,interval_low,interval_high
2020-04-17,113.0,93.50439453125,89.30715942382812,97.39991760253906
2020-04-18,201.0,93.716552734375,88.95665740966797,98.26551818847656
2020-04-19,47.0,107.0724868774414,104.22700500488281,108.76798248291016
2020-04-20,126.0,111.1895980834961,106.03730010986328,114.71092987060547
2020-04-21,0.0,112.03296661376953,106.45801544189453,116.98226165771484
2020-04-22,239.0,110.04410552978516,107.04835510253906,114.43466186523438
2020-04-23,169.0,114.59222412109375,110.32332611083984,117.4664306640625
2020-04-24,142.0,115.72386932373047,111.5568618774414,118.11772918701172
2020-04-25,139.0,117.65189361572266,112.60020446777344,121.40142822265625
2020-04-26,66.0,111.64490509033203,109.67591857910156,114.90028381347656
2020-04-27,99.0,125.55419921875,120.95463562011719,128.2999725341797
