,District of Columbia,forecast,interval_low,interval_high
2020-04-04,145.0,144.83859252929688,144.69970703125,144.9755096435547
2020-04-05,100.0,107.89681243896484,100.03431701660156,139.10076904296875
2020-04-06,95.0,98.67701721191406,92.0431137084961,116.3766860961914
2020-04-07,114.0,119.48746490478516,113.9956283569336,141.3166046142578
2020-04-08,229.0,228.8363037109375,228.7661895751953,228.92625427246094
2020-04-09,83.0,100.68955993652344,83.11759185791016,170.68360900878906
2020-04-10,137.0,122.90898132324219,82.5894546508789,137.17684936523438
2020-04-11,118.0,114.51163482666016,109.08229064941406,118.26133728027344
2020-04-12,97.0,97.00057983398438,96.9023208618164,97.14189147949219
2020-04-13,80.0,80.05509948730469,79.97894287109375,80.11585235595703
2020-04-14,103.0,102.983154296875,102.8855209350586,103.07453918457031
2020-04-15,139.0,138.93499755859375,138.8291473388672,139.0736083984375
2020-04-16,153.0,147.82884216308594,127.67981719970703,152.9950408935547
2020-04-17,126.0,126.17623138427734,126.13461303710938,126.27307891845703
2020-04-18,190.0,189.78028869628906,189.6665802001953,189.83987426757812
2020-04-19,127.0,127.08426666259766,127.04889678955078,127.11724090576172
2020-04-20,134.0,132.12770080566406,124.71717071533203,133.99261474609375
2020-04-21,171.0,157.55076599121094,104.03622436523438,170.96156311035156
2020-04-22,108.0,128.37977600097656,108.14115905761719,153.4251708984375
2020-04-23,155.0,157.14627075195312,154.8992919921875,165.39434814453125
2020-04-24,167.0,168.25498962402344,166.80838012695312,173.62945556640625
2020-04-25,171.0,170.21714782714844,167.27508544921875,171.0443572998047
2020-04-26,142.0,142.00929260253906,141.9951934814453,142.03729248046875
2020-04-27,51.0,64.86656951904297,51.04216003417969,119.92005157470703
2020-04-28,102.0,104.0193099975586,101.94720458984375,111.99078369140625
2020-04-29,112.0,111.9279556274414,111.81304931640625,111.99723052978516
2020-04-30,217.0,217.017822265625,216.93971252441406,217.12518310546875
2020-05-01,335.0,296.84112548828125,144.43760681152344,335.00579833984375
2020-05-02,139.0,157.79087829589844,139.00799560546875,232.5537567138672
2020-05-03,219.0,204.69100952148438,147.55506896972656,219.03289794921875
2020-05-04,154.0,153.99130249023438,153.91505432128906,154.08432006835938
2020-05-05,152.0,143.09561157226562,107.86180114746094,151.9644775390625
2020-05-06,139.0,142.2843780517578,139.07069396972656,154.8151397705078
2020-05-07,193.0,194.8616943359375,192.95925903320312,202.22592163085938
2020-05-08,245.0,244.96133422851562,244.8443145751953,245.04747009277344
2020-05-09,203.0,202.98721313476562,202.8650360107422,203.1336669921875
2020-05-10,170.0,169.03564453125,165.28453063964844,170.08535766601562
2020-05-11,117.0,116.94911193847656,116.89971923828125,117.02857971191406
2020-05-12,96.0,100.0320053100586,95.93965148925781,115.94465637207031
2020-05-13,99.0,99.11991119384766,98.85344696044922,99.29600524902344
2020-05-14,152.0,152.61740112304688,151.73681640625,155.59506225585938
2020-05-15,135.0,149.87530517578125,135.15475463867188,174.8617706298828
2020-05-16,171.0,170.9141082763672,170.82269287109375,170.98110961914062
2020-05-17,81.0,97.09736633300781,81.02632904052734,161.30889892578125
2020-05-18,147.0,146.98472595214844,146.8702392578125,147.04345703125
2020-05-19,164.0,154.87728881835938,118.91131591796875,164.00701904296875
2020-05-20,117.0,135.43817138671875,117.13707733154297,172.63287353515625
2020-05-21,237.0,216.9217071533203,137.3184356689453,236.90423583984375
2020-05-22,105.0,97.6131591796875,65.59764099121094,107.39662170410156
2020-05-23,73.0,99.46971130371094,73.06266784667969,171.95462036132812
2020-05-24,144.0,124.15678405761719,79.93057250976562,144.02923583984375
2020-05-25,115.0,115.1283950805664,114.89248657226562,115.61173248291016
2020-05-26,109.0,102.57588958740234,77.1452865600586,109.01396942138672
2020-05-27,72.0,72.07417297363281,71.9803695678711,72.16185760498047
2020-05-28,86.0,78.56549835205078,49.18226623535156,86.04586791992188
2020-05-29,46.0,67.70118713378906,46.06832504272461,153.98439025878906
2020-05-30,179.0,140.98275756835938,82.33988952636719,178.99282836914062
2020-05-31,84.0,103.42243957519531,83.97230529785156,181.04153442382812
2020-06-01,56.0,46.38701248168945,25.68385887145996,56.02625274658203
2020-06-02,29.0,29.063817977905273,29.003963470458984,29.133996963500977
2020-06-03,130.0,122.10601806640625,90.84668731689453,129.9737091064453
2020-06-04,104.0,98.1117172241211,74.38459777832031,104.14611053466797
2020-06-05,79.0,79.00938415527344,78.93898010253906,79.122802734375
2020-06-06,70.0,69.9623794555664,69.79954528808594,70.09351348876953
2020-06-07,63.0,65.30835723876953,62.9759521484375,74.49530792236328
2020-06-08,57.0,59.445777893066406,57.06132888793945,68.89415740966797
2020-06-09,85.0,72.19218444824219,46.36069107055664,84.84366607666016
2020-06-10,63.0,63.17292022705078,62.90142822265625,63.93120574951172
2020-06-11,52.0,54.350799560546875,52.04035568237305,63.28783416748047
2020-06-12,65.0,59.6113395690918,50.968421936035156,65.00243377685547
2020-06-13,55.0,55.0532112121582,54.98871612548828,55.1728515625
2020-06-14,58.0,52.564453125,31.15380096435547,57.95287322998047
2020-06-15,32.0,32.03654861450195,31.97418975830078,32.13459014892578
2020-06-16,19.0,26.876129150390625,19.128992080688477,43.756046295166016
2020-06-17,29.0,25.12270164489746,9.8422269821167,28.982301712036133
2020-06-18,56.0,53.1072883605957,47.98359298706055,55.959468841552734
2020-06-19,49.0,46.227500915527344,34.95890808105469,49.16478729248047
2020-06-20,32.0,36.40968704223633,32.0322151184082,41.681251525878906
2020-06-21,36.0,39.23017120361328,31.163259506225586,57.5684814453125
2020-06-22,38.0,38.42314529418945,36.43811798095703,41.71826171875
2020-06-23,36.0,33.03092575073242,23.361204147338867,35.95391845703125
2020-06-24,34.0,34.350257873535156,33.994422912597656,35.62417221069336
2020-06-25,31.0,30.409042358398438,26.983484268188477,31.95719337463379
2020-06-26,26.0,26.027912139892578,25.93193817138672,26.156064987182617
2020-06-27,31.0,31.826168060302734,30.91130256652832,35.31841278076172
2020-06-28,32.0,32.00035858154297,31.9323673248291,32.08518981933594
2020-06-29,44.0,43.9952392578125,43.984764099121094,44.00957489013672
2020-06-30,35.0,49.285240173339844,34.995323181152344,79.56880187988281
2020-07-01,38.0,51.78248977661133,37.9778938293457,106.91959381103516
2020-07-02,25.0,25.82486343383789,24.916786193847656,29.25124740600586
2020-07-03,45.0,41.93952560424805,29.702564239501953,45.03542709350586
2020-07-04,12.0,26.311931610107422,12.046692848205566,57.691593170166016
2020-07-05,35.0,32.86628723144531,24.46540641784668,35.04580307006836
2020-07-06,33.0,33.01618576049805,32.980506896972656,33.07251739501953
2020-07-07,54.0,48.10966491699219,30.74585723876953,54.00794982910156
2020-07-08,73.0,72.11412048339844,67.53495788574219,74.06014251708984
2020-07-09,37.0,53.03483963012695,37.04156494140625,66.4242172241211
2020-07-10,64.0,63.9764518737793,63.94047546386719,64.00108337402344
2020-07-11,58.0,58.42504119873047,57.95966720581055,60.17819595336914
2020-07-12,46.0,51.34844207763672,45.97279357910156,60.527427673339844
2020-07-13,59.0,58.958351135253906,58.88817596435547,59.006160736083984
2020-07-14,40.0,50.57218551635742,40.0471076965332,73.61560821533203
2020-07-15,80.0,75.11250305175781,55.84816360473633,79.9401626586914
2020-07-16,50.0,51.91532516479492,49.98372268676758,59.50773239135742
2020-07-17,39.0,47.190711975097656,38.94388198852539,61.39305877685547
2020-07-18,79.0,79.01277923583984,78.97179412841797,79.03791046142578
2020-07-19,,59.3836555480957,55.113101959228516,62.08561706542969
2020-07-20,,66.91703796386719,59.772377014160156,75.67619323730469
2020-07-21,,82.77436828613281,70.20574951171875,96.40387725830078
2020-07-22,,62.063880920410156,54.67855453491211,65.64134979248047
2020-07-23,,48.076133728027344,33.4747428894043,58.79154586791992
2020-07-24,,51.620338439941406,40.588199615478516,59.879920959472656
2020-07-25,,58.94905471801758,55.29031753540039,61.23544692993164
