,Minnesota,forecast,interval_low,interval_high
2020-04-24,3185.0,2804.594482421875,2550.55322265625,2953.223876953125
2020-04-25,3446.0,2983.935791015625,2688.896728515625,3133.85693359375
2020-04-26,3602.0,2996.04296875,2700.056396484375,3190.311767578125
2020-04-27,3811.0,3184.587646484375,2882.635498046875,3385.607177734375
2020-04-28,4181.0,3449.403564453125,3057.822265625,3713.054443359375
2020-04-29,4644.0,3688.9697265625,3257.85595703125,3982.221435546875
2020-04-30,5136.0,3870.045654296875,3398.244140625,4110.4560546875
2020-05-01,5730.0,4137.38330078125,3619.541015625,4417.75537109375
2020-05-02,6232.0,4375.841796875,3769.2822265625,4688.97021484375
2020-05-03,6663.0,4605.90380859375,4147.13037109375,4884.80224609375
2020-05-04,7234.0,4885.68896484375,4404.060546875,5177.81201171875
2020-05-05,7851.0,5242.578125,4608.88232421875,5634.126953125
2020-05-06,8579.0,5572.77099609375,4863.80859375,6008.255859375
2020-05-07,9365.0,5841.34765625,5068.49853515625,6253.19091796875
2020-05-08,10088.0,6207.51806640625,5347.02783203125,6645.06640625
2020-05-09,10790.0,6534.12353515625,5522.85400390625,7095.681640625
2020-05-10,11271.0,8024.22998046875,7389.79150390625,8349.693359375
2020-05-11,11799.0,8485.6591796875,7801.46240234375,8838.806640625
2020-05-12,12494.0,8928.171875,8012.12255859375,9396.8544921875
2020-05-13,12917.0,9369.15625,8341.943359375,9891.33203125
2020-05-14,13435.0,9894.6689453125,8778.5107421875,10573.1669921875
2020-05-15,14240.0,10383.8017578125,9129.70703125,11122.2529296875
2020-05-16,14969.0,10867.3115234375,9385.8154296875,11790.873046875
2020-05-17,15668.0,13031.1484375,12546.5185546875,13409.0771484375
2020-05-18,16372.0,13656.1689453125,13108.9814453125,14051.359375
2020-05-19,17029.0,14266.2373046875,13499.5390625,14753.0439453125
2020-05-20,17670.0,14882.90625,14024.5693359375,15407.953125
2020-05-21,18200.0,15456.1533203125,14526.46875,16089.8955078125
2020-05-22,19005.0,16107.1728515625,15049.1142578125,16802.76171875
2020-05-23,19845.0,16683.4140625,15417.408203125,17536.001953125
2020-05-24,20573.0,17466.888671875,17308.84765625,17693.42578125
2020-05-25,21315.0,18167.431640625,18048.35546875,18374.818359375
2020-05-26,21960.0,18769.650390625,18547.123046875,18999.134765625
2020-05-27,22464.0,19426.685546875,19188.642578125,19615.755859375
2020-05-28,22947.0,20027.146484375,19749.501953125,20222.8828125
2020-05-29,23531.0,20678.978515625,20354.03515625,20880.474609375
2020-05-30,24190.0,21272.646484375,20829.392578125,21543.9375
2020-05-31,24850.0,22153.966796875,21765.9453125,22546.94921875
2020-06-01,25208.0,22859.09375,22550.5859375,23226.556640625
2020-06-02,25508.0,23365.603515625,23074.16796875,23783.11328125
2020-06-03,25870.0,23977.099609375,23711.484375,24469.53515625
2020-06-04,26273.0,24591.5859375,24244.216796875,25067.2578125
2020-06-05,26980.0,25157.400390625,24745.8046875,25692.880859375
2020-06-06,27501.0,25737.744140625,25321.10546875,26247.923828125
2020-06-07,27886.0,26191.806640625,25688.83984375,26863.830078125
2020-06-08,28224.0,26835.251953125,26395.50390625,27519.185546875
2020-06-09,28523.0,27305.775390625,26823.9140625,28142.1796875
2020-06-10,28869.0,27920.787109375,27360.2890625,28890.607421875
2020-06-11,29316.0,28350.8203125,27664.671875,29314.58203125
2020-06-12,29795.0,28870.244140625,28078.267578125,29978.166015625
2020-06-13,30172.0,29382.580078125,28562.65234375,30515.91796875
2020-06-14,30471.0,29217.796875,28833.267578125,29862.908203125
2020-06-15,30693.0,29793.8984375,29439.69921875,30484.720703125
2020-06-16,30882.0,30216.001953125,29722.755859375,31083.572265625
2020-06-17,31296.0,30783.9921875,30059.966796875,31804.873046875
2020-06-18,31675.0,31150.171875,30333.912109375,32171.958984375
2020-06-19,32031.0,31611.837890625,30647.06640625,32810.65234375
2020-06-20,32467.0,32096.09375,31107.5625,33320.23828125
2020-06-21,32920.0,31785.369140625,31466.29296875,32249.857421875
2020-06-22,33227.0,32290.8046875,31856.44921875,32834.390625
2020-06-23,33469.0,32709.5625,32116.79296875,33402.7734375
2020-06-24,33763.0,33251.265625,32427.4765625,34100.37109375
2020-06-25,34123.0,33517.86328125,32668.927734375,34381.92578125
2020-06-26,34616.0,33959.94140625,32914.3671875,35001.15625
2020-06-27,35033.0,34412.53125,33361.109375,35459.05859375
2020-06-28,35549.0,34126.78125,34008.20703125,34246.3125
2020-06-29,35861.0,34606.87890625,34444.1796875,34791.7890625
2020-06-30,36303.0,35007.88671875,34724.32421875,35282.7578125
2020-07-01,36716.0,35486.52734375,35059.53515625,35882.73046875
2020-07-02,37210.0,35808.8828125,35408.203125,36210.75390625
2020-07-03,37624.0,36249.08984375,35713.546875,36765.0546875
2020-07-04,37624.0,36726.60546875,36294.67578125,37194.69140625
2020-07-05,38136.0,36638.88671875,36289.02734375,36835.54296875
2020-07-06,38569.0,37067.80859375,36784.1484375,37279.46875
2020-07-07,39133.0,37463.89453125,37185.48046875,37623.03515625
2020-07-08,39589.0,37852.890625,37661.90234375,37958.57421875
2020-07-09,40163.0,38239.13671875,38047.40625,38409.1875
2020-07-10,40767.0,38686.453125,38527.16015625,38814.46875
2020-07-11,41571.0,39154.99609375,38917.4765625,39451.421875
2020-07-12,42281.0,39344.98046875,38407.0859375,39957.88671875
2020-07-13,42772.0,39697.890625,38842.9765625,40374.17578125
2020-07-14,43170.0,40127.92578125,39162.0234375,40868.66015625
2020-07-15,43742.0,40451.22265625,39533.89453125,41228.62109375
2020-07-16,44347.0,40819.48828125,39899.5546875,41682.7734375
2020-07-17,45013.0,41311.39453125,40321.90234375,42252.640625
2020-07-18,45470.0,41716.26953125,40637.203125,42862.16796875
2020-07-19,,42722.5,40908.6796875,43968.37890625
2020-07-20,,42946.87109375,41252.3984375,44301.67578125
2020-07-21,,43344.33203125,41415.09765625,44878.31640625
2020-07-22,,43453.27734375,41520.94921875,45160.21484375
2020-07-23,,44068.96875,42084.40234375,45911.359375
2020-07-24,,44550.60546875,42367.3359375,46632.32421875
2020-07-25,,44902.79296875,42632.25390625,47203.2734375
