,Delaware,forecast,interval_low,interval_high
2020-03-30,264.0,13347.677367263002,,
2020-03-31,319.0,13329.203518692055,,
2020-04-01,368.0,13315.747551787086,,
2020-04-02,393.0,13328.432676171231,,
2020-04-03,450.0,13350.503769785637,,
2020-04-04,593.0,13316.332676484653,,
2020-04-05,673.0,13246.934839677677,,
2020-04-06,783.0,13319.680772132271,,
2020-04-07,928.0,13293.7727962518,,
2020-04-08,1116.0,13272.301349851126,,
2020-04-09,1209.0,13262.586480597116,,
2020-04-10,1326.0,13363.244836482123,,
2020-04-11,1479.0,13333.542733500535,,
2020-04-12,1625.0,13318.790450820146,,
2020-04-13,1758.0,13329.82666866592,,
2020-04-14,1926.0,13338.178042211759,,
2020-04-15,2014.0,13292.824091424422,,
2020-04-16,2070.0,13398.81700592576,,
2020-04-17,2317.0,13412.06762759459,,
2020-04-18,2538.0,13220.372221622152,,
2020-04-19,2538.0,13261.574838707289,,
2020-04-20,2745.0,13482.290768086552,,
2020-04-21,2931.0,13246.818085773193,,
2020-04-22,3200.0,13317.391723504474,,
2020-04-23,3308.0,13251.628883639743,,
2020-04-24,3442.0,13372.21805895292,,
2020-04-25,3576.0,13365.108965949741,,
2020-04-26,4034.0,13392.655911242762,,
2020-04-27,4162.0,13056.64495546883,,
2020-04-28,4575.0,13420.790442325748,,
2020-04-29,4655.0,13105.303519558034,,
2020-04-30,4734.0,13499.62857307599,,
2020-05-01,4918.0,13503.47790672753,,
2020-05-02,5038.0,13380.815146587827,,
2020-05-03,5208.0,13392.973048108617,,
2020-05-04,5288.0,13373.826842066092,,
2020-05-05,5371.0,13345.617401787254,,
2020-05-06,5778.0,13438.666647844773,,
2020-05-07,5939.0,13052.84274690158,,
2020-05-08,6111.0,13367.154607345508,,
2020-05-09,6277.0,13327.86862941501,,
2020-05-10,6277.0,13343.145699780087,,
2020-05-11,6565.0,13550.503504762046,,
2020-05-12,6741.0,13238.922050841647,,
2020-05-13,6952.0,13302.22947397434,,
2020-05-14,7223.0,13317.43947689698,,
2020-05-15,7373.0,13207.725169483414,,
2020-05-16,7547.0,13397.299411271142,,
2020-05-17,7670.0,13378.824898481551,,
2020-05-18,7869.0,13392.904769013401,,
2020-05-19,8037.0,13349.314469321173,,
2020-05-20,8194.0,13340.628451695682,,
2020-05-21,8386.0,13351.893525092182,,
2020-05-22,8529.0,13313.602584846843,,
2020-05-23,8529.0,13366.870795722236,,
2020-05-24,8809.0,13510.197032282613,,
2020-05-25,8965.0,13198.09584432588,,
2020-05-26,9066.0,13350.151332578478,,
2020-05-27,9096.0,13389.745541900873,,
2020-05-28,9171.0,13427.768062156649,,
2020-05-29,9236.0,13399.564427732725,,
2020-05-30,9422.0,13418.33670220774,,
2020-05-31,9498.0,13231.407436228284,,
2020-06-01,9605.0,13369.524343311303,,
2020-06-02,9685.0,13314.593880189368,,
2020-06-03,9712.0,13371.386725841823,,
2020-06-04,9746.0,13413.714800393132,,
2020-06-05,9773.0,13407.089598208118,,
2020-06-06,9845.0,13370.51315957537,,
2020-06-07,9942.0,13345.586866635822,,
2020-06-08,9972.0,13284.955109552688,,
2020-06-09,10020.0,13371.583543200642,,
2020-06-10,10056.0,13340.749925886561,,
2020-06-11,10106.0,13365.035102296259,,
2020-06-12,10173.0,13351.140874607863,,
2020-06-13,10229.0,13323.924704637175,,
2020-06-14,10264.0,13330.044601891204,,
2020-06-15,10340.0,13359.38256254334,,
2020-06-16,10403.0,13311.543872600309,,
2020-06-17,10444.0,13338.468883726518,,
2020-06-18,10499.0,13354.255735173005,,
2020-06-19,10611.0,13337.654348847696,,
2020-06-20,10681.0,13286.141777951792,,
2020-06-21,10775.0,13339.777493258462,,
2020-06-22,10820.0,13307.731957391577,,
2020-06-23,10847.0,13366.05978817383,,
2020-06-24,10889.0,13388.249768058195,,
2020-06-25,10980.0,13366.106453842303,,
2020-06-26,11017.0,13307.146717023996,,
2020-06-27,11091.0,13365.166501815027,,
2020-06-28,11226.0,13310.326437781596,,
2020-06-29,11376.0,13267.396145649924,,
2020-06-30,11474.0,13268.004095547347,,
2020-07-01,11510.0,13331.503014446593,,
2020-07-02,11731.0,13388.605029216398,,
2020-07-03,11923.0,13228.9683972021,,
2020-07-04,11996.0,13271.466682029593,,
2020-07-05,12128.0,13393.835098854272,,
2020-07-06,12293.0,13314.897144652812,,
2020-07-07,12414.0,13316.463260114751,,
2020-07-08,12462.0,13377.501675184953,,
2020-07-09,12531.0,13404.030341056308,,
2020-07-10,12652.0,13384.803708533625,,
2020-07-11,12743.0,13336.95614474321,,
2020-07-12,12804.0,13355.343493874523,,
2020-07-13,12879.0,13365.327821460496,,
2020-07-14,12969.0,13346.68153734939,,
2020-07-15,13050.0,13344.586075939824,,
2020-07-16,13114.0,13347.709988293156,,
2020-07-17,13337.0,13353.344120184693,,
2020-07-18,13429.0,13201.403849678492,,
2020-07-19,,13536.106852321638,13421.793737418913,13650.419967224363
2020-07-20,,13643.987176394974,13478.7312927973,13809.243059992648
2020-07-21,,13750.837921506494,13536.235845444975,13965.439997568013
2020-07-22,,13881.771106864207,13616.555890661819,14146.986323066596
2020-07-23,,14008.128557392793,13689.506510818104,14326.75060396748
2020-07-24,,14108.442172184701,13724.414971378283,14492.46937299112
2020-07-25,,14236.610153941196,13780.800430899384,14692.419876983007
