,Michigan,forecast,interval_low,interval_high
2020-04-06,1552.0,1581.1224365234375,1551.3507080078125,1697.080078125
2020-04-07,1824.0,1671.324951171875,1434.3525390625,1823.9603271484375
2020-04-08,1432.0,1398.400390625,1259.667724609375,1434.3525390625
2020-04-09,1221.0,1220.1429443359375,1218.4595947265625,1221.366943359375
2020-04-10,982.0,1039.7135009765625,982.3569946289062,1265.6258544921875
2020-04-11,1221.0,988.3314208984375,779.4422607421875,1220.399658203125
2020-04-12,683.0,683.4107666015625,682.9158935546875,684.7679443359375
2020-04-13,1439.0,1391.32275390625,1203.3946533203125,1438.708984375
2020-04-14,1420.0,1374.471435546875,1268.84130859375,1420.61328125
2020-04-15,1102.0,1156.1141357421875,1101.4849853515625,1373.507568359375
2020-04-16,822.0,910.7277221679688,822.7153930664062,1260.382080078125
2020-04-17,1259.0,1195.2510986328125,944.3843994140625,1258.9725341796875
2020-04-18,806.0,806.4542846679688,805.6257934570312,807.6404418945312
2020-04-19,657.0,656.9088745117188,656.4281005859375,657.2454223632812
2020-04-20,636.0,696.5550537109375,635.9976196289062,799.654296875
2020-04-21,724.0,825.3367309570312,723.9535522460938,1229.10546875
2020-04-22,1356.0,1368.589111328125,1355.3756103515625,1419.7203369140625
2020-04-23,1441.0,1392.239013671875,1198.2056884765625,1441.31884765625
2020-04-24,1485.0,1235.2320556640625,832.497314453125,1484.2191162109375
2020-04-25,459.0,569.0452880859375,459.1459655761719,1007.086181640625
2020-04-26,751.0,513.6336669921875,300.1992492675781,751.3165283203125
2020-04-27,494.0,707.2421875,493.89617919921875,1049.840576171875
2020-04-28,1132.0,1026.588134765625,811.5093994140625,1132.0748291015625
2020-04-29,1213.0,1212.982421875,1212.41064453125,1213.362548828125
2020-04-30,1099.0,1162.813720703125,1099.0736083984375,1300.3980712890625
2020-05-01,1046.0,1046.3636474609375,1046.1456298828125,1046.728759765625
2020-05-02,900.0,843.81201171875,620.7542114257812,899.9797973632812
2020-05-03,623.0,523.3656005859375,330.972900390625,623.037841796875
2020-05-04,301.0,337.0466613769531,300.673095703125,481.7529602050781
2020-05-05,566.0,566.6576538085938,566.287109375,567.2617797851562
2020-05-06,824.0,822.8958740234375,822.5706787109375,823.354248046875
2020-05-07,674.0,675.0991821289062,674.766357421875,675.4949340820312
2020-05-08,758.0,730.8037109375,624.3911743164062,757.71728515625
2020-05-09,506.0,518.8857421875,504.49072265625,571.1134033203125
