,California,forecast,interval_low,interval_high
2020-05-23,72.0,69.30360412597656,58.65713882446289,71.99945831298828
2020-05-24,16.0,18.66950035095215,15.977950096130371,29.241914749145508
2020-05-25,15.0,14.976608276367188,14.942024230957031,14.996905326843262
2020-05-26,50.0,50.05100631713867,50.02831268310547,50.07364273071289
2020-05-27,76.0,78.16568756103516,75.99016571044922,86.79901123046875
2020-05-28,99.0,96.12635040283203,84.87522888183594,98.96665954589844
2020-05-29,84.0,81.80492401123047,73.04322052001953,84.0221939086914
2020-05-30,67.0,66.19407653808594,62.91801452636719,67.02447509765625
2020-05-31,28.0,28.00533103942871,27.99540138244629,28.014358520507812
2020-06-01,45.0,40.700599670410156,23.550745010375977,44.99666976928711
2020-06-02,88.0,83.45159149169922,72.28746795654297,88.00978088378906
2020-06-03,69.0,74.43721008300781,69.01663970947266,90.69998168945312
2020-06-04,70.0,75.33889770507812,69.99652099609375,87.65193176269531
2020-06-05,85.0,81.92622375488281,74.79154205322266,85.05088806152344
2020-06-06,78.0,72.2646255493164,62.9586181640625,78.03679656982422
2020-06-07,25.0,31.557811737060547,24.98731231689453,39.86478042602539
2020-06-08,25.0,25.03064727783203,25.016971588134766,25.05091094970703
2020-06-09,88.0,93.99767303466797,87.95172882080078,105.75354766845703
2020-06-10,109.0,93.15068054199219,81.61981964111328,108.97164916992188
2020-06-11,80.0,73.92242431640625,63.83578109741211,80.02969360351562
2020-06-12,44.0,70.3427505493164,44.02983474731445,96.55966186523438
2020-06-13,98.0,88.68583679199219,51.66178512573242,97.95003509521484
2020-06-14,23.0,23.00886344909668,22.992361068725586,23.034242630004883
2020-06-15,15.0,21.117206573486328,14.982036590576172,45.570308685302734
2020-06-16,86.0,85.97645568847656,85.94132232666016,86.0102767944336
2020-06-17,71.0,80.56476593017578,71.03541564941406,94.22846984863281
2020-06-18,84.0,82.54545593261719,76.53399658203125,84.4616470336914
2020-06-19,71.0,71.0285873413086,71.01448822021484,71.05850219726562
2020-06-20,68.0,64.1883316040039,49.02408218383789,68.00308990478516
2020-06-21,21.0,23.652172088623047,20.818973541259766,29.94930076599121
2020-06-22,51.0,50.990257263183594,50.95275115966797,51.00321578979492
2020-06-23,60.0,67.76274108886719,60.0037956237793,98.66049194335938
2020-06-24,99.0,94.88539123535156,78.58992004394531,98.97826385498047
2020-06-25,81.0,81.02462005615234,80.97549438476562,81.06149291992188
2020-06-26,62.0,61.70110321044922,60.61267852783203,61.98994064331055
2020-06-27,31.0,31.02206802368164,30.997634887695312,31.04412078857422
2020-06-28,33.0,27.916900634765625,7.607403755187988,32.999141693115234
2020-06-29,51.0,49.81365203857422,45.028873443603516,51.02085494995117
2020-06-30,99.0,98.99174499511719,98.98519897460938,98.99740600585938
2020-07-01,87.0,88.95887756347656,86.99332427978516,96.76978302001953
2020-07-02,96.0,89.29483032226562,62.50412368774414,96.00760650634766
2020-07-03,50.0,51.28046417236328,49.960208892822266,56.46089172363281
2020-07-04,19.0,25.453475952148438,19.00491714477539,51.185977935791016
2020-07-05,39.0,35.958168029785156,23.82140350341797,39.00102996826172
2020-07-06,68.0,67.98817443847656,67.96820831298828,68.0064468383789
2020-07-07,132.0,139.2481231689453,132.0115203857422,151.03515625
2020-07-08,145.0,142.69021606445312,137.70001220703125,145.0003662109375
2020-07-09,141.0,132.8670654296875,105.06517791748047,140.98721313476562
2020-07-10,96.0,103.64964294433594,95.99613189697266,128.77980041503906
2020-07-11,72.0,81.50113677978516,72.00731658935547,99.90199279785156
2020-07-12,24.0,21.00864028930664,9.037345886230469,24.004669189453125
2020-07-13,38.0,58.0415153503418,37.99379348754883,138.14947509765625
2020-07-14,161.0,152.15895080566406,116.86673736572266,160.98788452148438
2020-07-15,125.0,122.82878112792969,114.12345123291016,125.01747131347656
2020-07-16,114.0,114.01595306396484,114.00505065917969,114.02702331542969
2020-07-17,114.0,113.97491455078125,113.95079040527344,113.98612213134766
2020-07-18,99.0,93.25243377685547,70.24681854248047,99.0175552368164
2020-07-19,13.0,13.000711441040039,12.996781349182129,13.004343032836914
2020-07-20,,70.04148864746094,47.363136291503906,127.0288314819336
2020-07-21,,129.35955810546875,115.75460052490234,139.4932098388672
2020-07-22,,125.21238708496094,117.08747863769531,131.16224670410156
2020-07-23,,114.51319885253906,107.46418762207031,121.07742309570312
2020-07-24,,111.06462097167969,106.59247589111328,117.12125396728516
2020-07-25,,81.20323181152344,69.24485778808594,87.3223876953125
2020-07-26,,8.184226989746094,7.352331161499023,9.70221996307373
