,Maryland,forecast,interval_low,interval_high
2020-04-09,14.0,7.287658282876408,7.287658282876408,7.287658282876408
2020-04-10,33.0,34.08716191444335,34.08716191444335,34.08716191444335
2020-04-11,35.0,14.669080486084994,14.669080486084994,14.669080486084994
2020-04-12,30.0,11.32949772849399,11.32949772849399,11.32949772849399
2020-04-13,26.0,22.419630863950747,22.419630863950747,22.419630863950747
2020-04-14,40.0,43.283307571913184,43.283307571913184,43.283307571913184
2020-04-15,9.0,0.0,0.0,0.0
2020-04-16,8.0,29.008365020326973,29.008365020326973,29.008365020326973
2020-04-17,15.0,36.01591622649362,36.01591622649362,36.01591622649362
2020-04-18,87.0,96.56279641981061,96.56279641981061,96.56279641981061
2020-04-19,40.0,0.0,0.0,0.0
2020-04-20,121.0,112.30569319802808,112.30569319802808,112.30569319802808
2020-04-21,70.0,0.0,0.0,0.0
2020-04-22,46.0,30.859062946351223,30.859062946351223,30.859062946351223
2020-04-23,50.0,68.74182495237639,68.74182495237639,68.74182495237639
2020-04-24,50.0,53.685567731149824,53.685567731149824,53.685567731149824
2020-04-25,77.0,90.28936472194535,90.28936472194535,90.28936472194535
2020-04-26,35.0,15.757329598839625,15.757329598839625,15.757329598839625
2020-04-27,35.0,80.79114421934418,80.79114421934418,80.79114421934418
2020-04-28,71.0,112.30819094101301,112.30819094101301,112.30819094101301
2020-04-29,62.0,37.368737595166365,37.368737595166365,37.368737595166365
2020-04-30,62.0,37.78446443607772,37.78446443607772,37.78446443607772
2020-05-01,-60.0,0.0,0.0,0.0
2020-05-02,171.0,308.8420980365032,308.8420980365032,308.8420980365032
2020-05-03,30.0,0.0,0.0,0.0
2020-05-04,36.0,55.301709084043466,55.301709084043466,55.301709084043466
2020-05-05,73.0,103.21078018663034,103.21078018663034,103.21078018663034
2020-05-06,47.0,28.852059134428536,28.852059134428536,28.852059134428536
2020-05-07,66.0,83.87013589421244,83.87013589421244,83.87013589421244
2020-05-08,57.0,18.766934548331008,18.766934548331008,18.766934548331008
2020-05-09,54.0,55.327307770942575,55.327307770942575,55.327307770942575
2020-05-10,30.0,46.57680566101201,46.57680566101201,46.57680566101201
2020-05-11,39.0,74.38282561199871,74.38282561199871,74.38282561199871
2020-05-12,73.0,88.24955606837793,88.24955606837793,88.24955606837793
2020-05-13,53.0,17.38444838705926,17.38444838705926,17.38444838705926
2020-05-14,57.0,51.57360763889409,51.57360763889409,51.57360763889409
2020-05-15,45.0,43.918069374663474,43.918069374663474,43.918069374663474
2020-05-16,46.0,61.90195732088972,61.90195732088972,61.90195732088972
2020-05-17,35.0,41.06205410446342,41.06205410446342,41.06205410446342
2020-05-18,31.0,40.03571773302925,40.03571773302925,40.03571773302925
2020-05-19,58.0,74.75977056768258,74.75977056768258,74.75977056768258
2020-05-20,42.0,28.02148530279965,28.02148530279965,28.02148530279965
2020-05-21,36.0,44.20941810483099,44.20941810483099,44.20941810483099
2020-05-22,48.0,61.214734395445944,61.214734395445944,61.214734395445944
2020-05-23,36.0,29.137956759191272,29.137956759191272,29.137956759191272
2020-05-24,34.0,37.09479562215403,37.09479562215403,37.09479562215403
2020-05-25,25.0,27.291815072113085,27.291815072113085,27.291815072113085
2020-05-26,31.0,48.38242611354342,48.38242611354342,48.38242611354342
2020-05-27,59.0,69.62150004550855,69.62150004550855,69.62150004550855
2020-05-28,36.0,9.319808759658503,9.319808759658503,9.319808759658503
2020-05-29,38.0,41.880943198070355,41.880943198070355,41.880943198070355
2020-05-30,43.0,45.78149618185395,45.78149618185395,45.78149618185395
2020-05-31,23.0,17.60404431200103,17.60404431200103,17.60404431200103
2020-06-01,20.0,35.26408448600601,35.26408448600601,35.26408448600601
2020-06-02,45.0,59.45253668730053,59.45253668730053,59.45253668730053
2020-06-03,44.0,32.208489585404166,32.208489585404166,32.208489585404166
2020-06-04,27.0,19.479610122522786,19.479610122522786,19.479610122522786
2020-06-05,34.0,48.17803115528344,48.17803115528344,48.17803115528344
2020-06-06,38.0,42.14160632382848,42.14160632382848,42.14160632382848
2020-06-07,9.0,1.9010163054292306,1.9010163054292306,1.9010163054292306
2020-06-08,27.0,48.755933685950914,48.755933685950914,48.755933685950914
2020-06-09,35.0,36.03616297758664,36.03616297758664,36.03616297758664
2020-06-10,33.0,28.40891890329434,28.40891890329434,28.40891890329434
2020-06-11,31.0,30.14180242376888,30.14180242376888,30.14180242376888
2020-06-12,25.0,25.809510402113105,25.809510402113105,25.809510402113105
2020-06-13,26.0,34.12105636529034,34.12105636529034,34.12105636529034
2020-06-14,13.0,12.382713165990298,12.382713165990298,12.382713165990298
2020-06-15,8.0,19.51326473313007,19.51326473313007,19.51326473313007
2020-06-16,35.0,53.387365489080224,53.387365489080224,53.387365489080224
2020-06-17,14.0,0.5700990886744801,0.5700990886744801,0.5700990886744801
2020-06-18,20.0,33.008613361453804,33.008613361453804,33.008613361453804
2020-06-19,14.0,17.992335692753155,17.992335692753155,17.992335692753155
