,Wyoming,forecast,interval_low,interval_high
2020-04-10,239.0,246.0202178955078,238.99423217773438,257.8934326171875
2020-04-11,261.0,256.9998779296875,238.7986602783203,263.1488342285156
2020-04-12,270.0,271.41265869140625,267.9735107421875,279.2559814453125
2020-04-13,275.0,276.41839599609375,274.8658752441406,282.03131103515625
2020-04-14,282.0,281.3361511230469,273.1968078613281,287.46649169921875
2020-04-15,287.0,289.3990783691406,286.7921142578125,299.3283386230469
2020-04-16,296.0,296.08087158203125,295.92449951171875,296.1866760253906
2020-04-17,305.0,301.94561767578125,289.82196044921875,305.0679016113281
2020-04-18,309.0,309.6871643066406,308.9480895996094,312.3097229003906
2020-04-19,313.0,312.98162841796875,312.8506774902344,313.0417785644531
2020-04-20,317.0,365.05401611328125,316.964111328125,439.7166748046875
2020-04-21,443.0,443.0389709472656,442.9351806640625,443.2552185058594
2020-04-22,447.0,447.8457946777344,442.3202819824219,453.8039245605469
2020-04-23,453.0,457.79681396484375,452.7703552246094,476.9194641113281
2020-04-24,473.0,472.93829345703125,472.6622009277344,473.252685546875
2020-04-25,491.0,494.8836364746094,490.94146728515625,504.6662902832031
2020-04-26,502.0,505.55560302734375,492.3128662109375,529.5176391601562
2020-04-27,520.0,521.2615966796875,519.945068359375,526.3604125976562
2020-04-28,536.0,537.1131591796875,535.9760131835938,541.2399291992188
2020-04-29,545.0,544.9703979492188,544.7137451171875,545.1683959960938
2020-04-30,559.0,555.9065551757812,543.47412109375,559.2021484375
2020-05-01,566.0,565.99560546875,565.9696044921875,566.0501708984375
2020-05-02,579.0,580.52685546875,577.8765258789062,587.6297607421875
2020-05-03,586.0,586.17431640625,585.9752807617188,586.8299560546875
2020-05-04,596.0,595.0615234375,593.6102294921875,596.0724487304688
2020-05-05,604.0,608.5492553710938,603.7950439453125,627.04833984375
2020-05-06,631.0,630.9334716796875,625.3008422851562,636.2587890625
2020-05-07,635.0,636.8379516601562,634.8662719726562,644.2140502929688
2020-05-08,644.0,634.7874145507812,597.917724609375,644.0469970703125
2020-05-09,653.0,657.9486694335938,652.8541259765625,668.4220581054688
