,Arkansas,forecast,interval_low,interval_high
2020-04-23,3.0,2.62803053855896,2.4401869773864746,2.8444275856018066
2020-04-24,2.0,2.696162223815918,2.6259617805480957,2.7625744342803955
2020-04-25,1.0,2.6666343212127686,2.542141914367676,2.798689365386963
2020-04-26,3.0,2.580659866333008,2.4520421028137207,2.7832086086273193
2020-04-27,0.0,1.857813835144043,1.6392366886138916,2.073782205581665
2020-04-28,6.0,2.1657283306121826,1.9577381610870361,2.347707748413086
2020-04-29,0.0,1.8880866765975952,1.8024612665176392,2.008531332015991
2020-04-30,4.0,1.8174772262573242,1.6952812671661377,1.9515105485916138
2020-05-01,3.0,1.7585142850875854,1.6997061967849731,1.8132295608520508
2020-05-02,8.0,1.6211258172988892,1.551086664199829,1.6838879585266113
2020-05-03,4.0,1.5923080444335938,1.5112848281860352,1.635379672050476
2020-05-04,4.0,2.5890161991119385,2.4394161701202393,2.773432731628418
2020-05-05,3.0,2.752171754837036,2.604660749435425,2.885798931121826
2020-05-06,4.0,2.555462121963501,2.4771690368652344,2.6708383560180664
2020-05-07,0.0,2.5903003215789795,2.40837025642395,2.787548542022705
2020-05-08,1.0,2.6725871562957764,2.601490020751953,2.724669933319092
2020-05-09,0.0,2.6559998989105225,2.5375359058380127,2.774017572402954
2020-05-10,3.0,2.5765883922576904,2.4484238624572754,2.776207447052002
2020-05-11,3.0,4.203599452972412,4.09539794921875,4.366543769836426
2020-05-12,1.0,4.572262763977051,4.530961990356445,4.614587783813477
2020-05-13,2.0,4.299474239349365,4.2334089279174805,4.368720054626465
2020-05-14,1.0,4.337681293487549,4.159427642822266,4.66089391708374
2020-05-15,0.0,4.522674083709717,4.402319431304932,4.589176654815674
2020-05-16,0.0,4.297854900360107,4.096927165985107,4.457831382751465
2020-05-17,0.0,4.095779895782471,3.8619565963745117,4.353499889373779
2020-05-18,2.0,1.7671457529067993,1.7618834972381592,1.7774677276611328
2020-05-19,2.0,1.5644384622573853,1.5170156955718994,1.6293110847473145
2020-05-20,5.0,1.6330534219741821,1.5119779109954834,1.7528940439224243
2020-05-21,3.0,1.7936867475509644,1.6144312620162964,1.9156379699707031
2020-05-22,3.0,1.965253233909607,1.8030898571014404,2.1204233169555664
2020-05-23,2.0,2.2178995609283447,2.132554769515991,2.368711233139038
2020-05-24,1.0,2.2422046661376953,2.0228428840637207,2.5190658569335938
2020-05-25,1.0,1.5999542474746704,1.5127705335617065,1.7401680946350098
2020-05-26,2.0,1.133129596710205,1.1185295581817627,1.140787959098816
2020-05-27,1.0,1.201274037361145,0.9200295209884644,1.3853440284729004
2020-05-28,5.0,1.3881144523620605,1.2103289365768433,1.5417115688323975
2020-05-29,7.0,1.6171742677688599,1.4373875856399536,1.7559449672698975
2020-05-30,1.0,2.1818387508392334,2.0920560359954834,2.235114574432373
2020-05-31,0.0,2.3855395317077637,2.0388545989990234,2.764439582824707
2020-06-01,0.0,2.4241015911102295,2.184199810028076,2.694493293762207
2020-06-02,3.0,2.7778432369232178,2.5686841011047363,3.0070676803588867
2020-06-03,6.0,2.437487840652466,2.366349935531616,2.554264783859253
2020-06-04,9.0,2.3607404232025146,2.2025864124298096,2.5573315620422363
2020-06-05,1.0,2.3035056591033936,2.234157085418701,2.3519091606140137
