,North Dakota,forecast,interval_low,interval_high
2020-03-30,1.0,0.9996854066848755,0.9990652799606323,1.0002033710479736
2020-03-31,1.0,0.8992451429367065,0.49999284744262695,0.9995236396789551
2020-04-01,0.0,0.0005377233028411865,-0.0007371902465820312,0.0011873245239257812
2020-04-02,0.0,-0.0001388549862895161,-0.0008731484413146973,0.00017318129539489746
2020-04-03,0.0,0.011671667918562889,0.0002796053886413574,0.0544220507144928
2020-04-04,0.0,-4.2921303247567266e-05,-0.0013782382011413574,0.0008685886859893799
2020-04-05,0.0,-3.319978759463993e-06,-0.0011551380157470703,0.0006401538848876953
2020-04-06,0.0,0.08970765769481659,-0.0011230707168579102,0.4474641978740692
2020-04-07,1.0,0.40997380018234253,-0.028645813465118408,1.0001177787780762
2020-04-08,0.0,0.802952766418457,0.00034928321838378906,1.0122241973876953
2020-04-09,1.0,0.9756425023078918,0.916316032409668,1.0005278587341309
2020-04-10,1.0,0.9997723698616028,0.9983291625976562,1.0011804103851318
2020-04-11,1.0,0.6664472222328186,0.1521502435207367,0.9972913861274719
2020-04-12,0.0,0.002001303480938077,-2.5570392608642578e-05,0.0043592751026153564
2020-04-13,1.0,0.9953886270523071,0.9935877323150635,0.9978317022323608
2020-04-14,0.0,0.0038278282154351473,0.0010525286197662354,0.0058987438678741455
2020-04-15,1.0,0.7997212409973145,0.016163349151611328,0.997188150882721
2020-04-16,0.0,0.001710092998109758,0.00027367472648620605,0.0037637054920196533
2020-04-17,0.0,0.046383827924728394,-0.002492249011993408,0.22470158338546753
2020-04-18,0.0,-0.007675248198211193,-0.01941359043121338,0.0006337463855743408
2020-04-19,0.0,-0.007932132109999657,-0.03910583257675171,0.0012282729148864746
2020-04-20,0.0,0.0029963732231408358,0.001565307378768921,0.005945652723312378
2020-04-21,4.0,3.458482027053833,1.3096693754196167,3.9966540336608887
2020-04-22,1.0,1.0035372972488403,1.0006203651428223,1.0054739713668823
2020-04-23,1.0,0.9968109130859375,0.9952332377433777,1.0007035732269287
2020-04-24,0.0,0.465073823928833,0.004860430955886841,1.2770745754241943
2020-04-25,1.0,0.8040731549263,0.02520090341567993,1.0018982887268066
2020-04-26,1.0,0.8603294491767883,0.2990463376045227,1.0013635158538818
2020-04-27,2.0,1.2024325132369995,-0.020370781421661377,1.9990355968475342
2020-04-28,0.0,0.0003430068609304726,-0.0003897547721862793,0.0016859769821166992
2020-04-29,0.0,0.0009940683376044035,-0.0008391737937927246,0.002719700336456299
2020-04-30,0.0,0.04812319949269295,-0.0013071894645690918,0.2432304322719574
2020-05-01,4.0,2.841456890106201,1.0097051858901978,3.9992806911468506
2020-05-02,1.0,1.0005311965942383,0.9994745850563049,1.0010855197906494
2020-05-03,1.0,0.601784884929657,-0.10112673044204712,1.0000255107879639
2020-05-04,0.0,-0.17022868990898132,-0.8533445596694946,0.003613710403442383
2020-05-05,0.0,1.1895387172698975,0.0009967386722564697,5.93828821182251
2020-05-06,6.0,4.845227241516113,0.2459653913974762,5.996810436248779
2020-05-07,0.0,0.0032939016819000244,0.0002608299255371094,0.00556829571723938
2020-05-08,2.0,1.7203845977783203,0.3787674307823181,2.222191333770752
2020-05-09,2.0,1.5820502042770386,-0.06810182332992554,1.9952071905136108
2020-05-10,0.0,0.0022567748092114925,0.0002245008945465088,0.0046690404415130615
2020-05-11,1.0,0.9928094744682312,0.9590058326721191,1.0030505657196045
2020-05-12,2.0,1.9497592449188232,1.7598990201950073,1.9997622966766357
2020-05-13,2.0,2.0018577575683594,1.99789297580719,2.0041565895080566
2020-05-14,0.0,0.35793036222457886,-0.0004908442497253418,1.7839182615280151
2020-05-15,2.0,1.6572456359863281,0.2911507785320282,2.0026421546936035
2020-05-16,0.0,0.434102863073349,0.0008041858673095703,1.3566339015960693
2020-05-17,1.0,0.8051832318305969,0.032866090536117554,0.9989069700241089
2020-05-18,1.0,1.0005440711975098,0.997958779335022,1.0037000179290771
2020-05-19,1.0,2.0113003253936768,1.000105381011963,3.718322515487671
2020-05-20,4.0,3.994389295578003,3.992866039276123,3.9959399700164795
2020-05-21,2.0,1.7979507446289062,0.9813735485076904,2.0058038234710693
2020-05-22,1.0,1.0038403272628784,0.9966914653778076,1.0205843448638916
2020-05-23,0.0,0.002071207854896784,-0.0011211633682250977,0.006435692310333252
2020-05-24,1.0,0.8335945010185242,0.17685788869857788,0.9988053441047668
2020-05-25,1.0,1.0353940725326538,0.997303307056427,1.1830317974090576
2020-05-26,0.0,0.003786027431488037,0.002860516309738159,0.005172371864318848
2020-05-27,2.0,1.7520997524261475,0.7712365984916687,1.9980007410049438
2020-05-28,1.0,1.0023667812347412,0.9998242259025574,1.0031895637512207
2020-05-29,2.0,1.997123122215271,1.9963074922561646,1.9980283975601196
2020-05-30,1.0,1.0000584125518799,0.9996896982192993,1.0006283521652222
2020-05-31,1.0,1.0536530017852783,1.000560998916626,1.263744592666626
2020-06-01,0.0,0.6184120178222656,0.0007557570934295654,3.0878536701202393
2020-06-02,4.0,3.9971892833709717,3.996342420578003,3.9988908767700195
2020-06-03,1.0,1.1189626455307007,1.000004768371582,1.586503505706787
2020-06-04,0.0,0.0013527929550036788,-0.00027483701705932617,0.0034405887126922607
2020-06-05,5.0,4.997440814971924,4.995865821838379,4.999575138092041
2020-06-06,1.0,1.5400372743606567,0.030650705099105835,4.42718505859375
2020-06-07,0.0,0.48403024673461914,0.0006600022315979004,2.4148809909820557
2020-06-08,0.0,0.13511455059051514,-0.07499074935913086,0.7564210891723633
2020-06-09,0.0,0.3519743084907532,0.002284824848175049,1.7434827089309692
2020-06-10,1.0,0.7692474126815796,-0.1457720398902893,1.0000978708267212
2020-06-11,1.0,0.8077473640441895,0.04135620594024658,1.0014371871948242
2020-06-12,0.0,0.517490804195404,0.001582115888595581,1.3554449081420898
2020-06-13,0.0,-0.043415289372205734,-0.1334693431854248,0.0850006639957428
2020-06-14,0.0,-0.0014703035121783614,-0.003087937831878662,5.519390106201172e-05
2020-06-15,0.0,-0.07323439419269562,-0.3630940318107605,-4.017353057861328e-05
2020-06-16,0.0,0.021848659962415695,0.00011372566223144531,0.10618463158607483
2020-06-17,0.0,0.13384553790092468,-0.0027091503143310547,0.660338282585144
2020-06-18,1.0,0.7990645170211792,0.00550416111946106,0.9996179342269897
2020-06-19,1.0,0.805870532989502,0.0369279682636261,1.0003944635391235
