,Idaho,forecast,interval_low,interval_high
2020-03-09,0.0,52.39280319213867,20.089956283569336,79.37548065185547
2020-03-10,0.0,55.1899528503418,15.154541969299316,80.3662109375
2020-03-11,0.0,56.3063850402832,20.480466842651367,85.09396362304688
2020-03-12,0.0,74.1784439086914,34.42584991455078,100.34410858154297
2020-03-13,1.0,84.64891815185547,37.27870559692383,114.73945617675781
2020-03-14,2.0,91.82437133789062,35.47301483154297,128.23147583007812
2020-03-15,4.0,42.38738250732422,19.364910125732422,70.23058319091797
2020-03-16,4.0,52.39280319213867,20.089956283569336,79.37548065185547
2020-03-17,8.0,55.1899528503418,15.154541969299316,80.3662109375
2020-03-18,9.0,56.3063850402832,20.480466842651367,85.09396362304688
2020-03-19,23.0,74.1784439086914,34.42584991455078,100.34410858154297
2020-03-20,36.0,84.64891815185547,37.27870559692383,114.73945617675781
2020-03-21,42.0,91.82437133789062,35.47301483154297,128.23147583007812
2020-03-22,42.0,44.56838607788086,21.402965545654297,72.41658020019531
2020-03-23,68.0,55.08567810058594,22.5450439453125,82.0899887084961
2020-03-24,81.0,57.06821060180664,16.961536407470703,82.2826156616211
2020-03-25,91.0,59.42579650878906,23.348308563232422,88.22474670410156
2020-03-26,146.0,76.88626098632812,36.89129638671875,103.08743286132812
2020-03-27,205.0,87.3997802734375,39.856781005859375,117.61846923828125
2020-03-28,234.0,94.69934844970703,38.220664978027344,131.17291259765625
2020-03-29,281.0,80.00885772705078,55.32545852661133,107.99921417236328
2020-03-30,340.0,94.58972930908203,60.26957702636719,122.12969970703125
2020-03-31,515.0,90.69930267333984,50.07766342163086,116.50839233398438
2020-04-01,566.0,102.6691665649414,64.90069580078125,131.92298889160156
2020-04-02,776.0,117.32476806640625,75.8080062866211,144.32745361328125
2020-04-03,891.0,128.221435546875,80.04584503173828,158.11293029785156
2020-04-04,1022.0,136.2401580810547,79.9376449584961,171.29103088378906
2020-04-05,1078.0,270.3984375,237.9102783203125,299.1733093261719
2020-04-06,1101.0,306.3222351074219,262.7250061035156,336.65802001953125
2020-04-07,1170.0,272.0764465332031,228.92388916015625,301.0282287597656
2020-04-08,1210.0,335.40716552734375,288.69488525390625,367.0116882324219
2020-04-09,1232.0,334.6329650878906,285.0776062011719,365.76776123046875
2020-04-10,1354.0,348.1631774902344,296.4999084472656,376.6367492675781
2020-04-11,1396.0,360.932861328125,305.1653137207031,389.07061767578125
2020-04-12,1407.0,948.6875610351562,898.7615356445312,981.085205078125
2020-04-13,1426.0,1003.5447387695312,951.7664184570312,1044.23828125
2020-04-14,1464.0,969.47705078125,922.3333129882812,1007.89990234375
2020-04-15,1473.0,1064.1820068359375,1013.684814453125,1105.3812255859375
2020-04-16,1587.0,1071.4622802734375,1019.8494262695312,1116.6798095703125
2020-04-17,1609.0,1093.3819580078125,1050.5325927734375,1132.5211181640625
2020-04-18,1655.0,1111.3602294921875,1076.3233642578125,1159.3406982421875
2020-04-19,1668.0,1392.8934326171875,1338.23486328125,1427.821044921875
2020-04-20,1672.0,1429.42724609375,1385.670166015625,1476.4189453125
2020-04-21,1736.0,1450.8785400390625,1405.433837890625,1493.9661865234375
2020-04-22,1766.0,1501.5958251953125,1462.86181640625,1548.9429931640625
2020-04-23,1836.0,1535.9295654296875,1496.30810546875,1588.6153564453125
2020-04-24,1870.0,1567.5755615234375,1539.39697265625,1614.2330322265625
2020-04-25,1887.0,1590.48046875,1549.441162109375,1647.7164306640625
2020-04-26,1897.0,1689.0538330078125,1628.4683837890625,1725.48193359375
2020-04-27,1897.0,1725.7896728515625,1680.1378173828125,1775.7335205078125
2020-04-28,1952.0,1767.0106201171875,1718.9913330078125,1812.7158203125
2020-04-29,1952.0,1813.4365234375,1774.0836181640625,1863.2301025390625
2020-04-30,1984.0,1860.0859375,1819.3121337890625,1915.8192138671875
2020-05-01,2015.0,1899.9384765625,1872.528564453125,1949.3643798828125
2020-05-02,2061.0,1931.32421875,1884.6431884765625,1991.9765625
2020-05-03,2061.0,1961.3682861328125,1895.596923828125,1999.1312255859375
2020-05-04,2106.0,1996.5162353515625,1949.3052978515625,2048.720947265625
2020-05-05,2127.0,2060.744384765625,2009.9119873046875,2108.407958984375
2020-05-06,2158.0,2098.288330078125,2058.405517578125,2149.806396484375
2020-05-07,2178.0,2159.30859375,2117.136962890625,2216.956298828125
2020-05-08,2178.0,2207.768310546875,2180.034912109375,2258.580322265625
2020-05-09,2205.0,2248.21484375,2199.835205078125,2310.488037109375
2020-05-10,2230.0,2151.60693359375,2081.193359375,2190.25634765625
2020-05-11,2260.0,2191.640625,2140.26513671875,2244.969970703125
2020-05-12,2293.0,2263.333251953125,2209.283447265625,2312.259765625
2020-05-13,2293.0,2306.903076171875,2263.000244140625,2358.9931640625
2020-05-14,2351.0,2374.737548828125,2327.766357421875,2433.033935546875
2020-05-15,2351.0,2429.942138671875,2398.333251953125,2480.964111328125
2020-05-16,2419.0,2478.803466796875,2434.18212890625,2541.302978515625
2020-05-17,2419.0,2347.6025390625,2273.343017578125,2387.141845703125
2020-05-18,2455.0,2387.364501953125,2333.929931640625,2441.802734375
2020-05-19,2455.0,2476.096923828125,2419.278076171875,2526.024169921875
2020-05-20,2506.0,2514.782470703125,2469.199462890625,2567.474609375
2020-05-21,2506.0,2593.529296875,2543.930908203125,2652.250244140625
2020-05-22,2595.0,2656.236083984375,2622.26953125,2707.06103515625
2020-05-23,2595.0,2713.746337890625,2672.538818359375,2775.857421875
2020-05-24,2626.0,2552.20751953125,2472.487060546875,2592.6669921875
2020-05-25,2626.0,2597.9755859375,2538.909423828125,2653.12841796875
2020-05-26,2626.0,2696.061767578125,2634.380859375,2746.94873046875
2020-05-27,2699.0,2739.956298828125,2688.61669921875,2792.645751953125
2020-05-28,2770.0,2828.760498046875,2772.1689453125,2887.28857421875
2020-05-29,2770.0,2899.390625,2859.096923828125,2949.382080078125
2020-05-30,2803.0,2967.041015625,2934.1494140625,3028.02880859375
2020-05-31,2839.0,2778.656982421875,2693.87158203125,2822.009521484375
2020-06-01,2839.0,2826.242919921875,2763.021240234375,2882.089111328125
2020-06-02,2933.0,2943.26171875,2876.841796875,2994.884521484375
2020-06-03,2933.0,2983.410888671875,2927.93701171875,3036.046630859375
2020-06-04,2990.0,3086.570068359375,3024.352294921875,3144.556396484375
2020-06-05,3111.0,3166.815185546875,3120.897216796875,3215.365966796875
2020-06-06,3139.0,3246.068603515625,3210.740234375,3305.0546875
2020-06-07,3139.0,3038.198974609375,2946.75537109375,3087.16748046875
2020-06-08,3189.0,3095.642333984375,3024.23583984375,3151.83447265625
2020-06-09,3221.0,3222.9921875,3150.193603515625,3275.3994140625
2020-06-10,3260.0,3276.669677734375,3212.284912109375,3328.631591796875
2020-06-11,3260.0,3390.169921875,3317.2890625,3446.8798828125
2020-06-12,3353.0,3482.7900390625,3426.4541015625,3528.999755859375
2020-06-13,3353.0,3578.891845703125,3530.791748046875,3634.740966796875
2020-06-14,3399.0,3392.587890625,3291.2236328125,3450.057373046875
2020-06-15,3399.0,3464.929931640625,3380.662109375,3521.0595703125
2020-06-16,3462.0,3607.641845703125,3524.068603515625,3660.725341796875
2020-06-17,3632.0,3676.645751953125,3598.10693359375,3727.000244140625
2020-06-18,3743.0,3809.557373046875,3719.695556640625,3863.58984375
2020-06-19,3871.0,3919.427001953125,3846.234619140625,3961.419189453125
2020-06-20,4004.0,4038.354736328125,3969.69287109375,4088.672119140625
2020-06-21,4006.0,3707.763427734375,3600.130859375,3770.431884765625
2020-06-22,4256.0,3780.768310546875,3690.78857421875,3836.809326171875
2020-06-23,4254.0,3958.385986328125,3867.39501953125,4011.361083984375
2020-06-24,4402.0,4017.557861328125,3932.783203125,4066.663330078125
2020-06-25,4865.0,4175.01123046875,4076.306884765625,4226.24609375
2020-06-26,4865.0,4302.2587890625,4218.5927734375,4348.4892578125
2020-06-27,5322.0,4441.962890625,4358.19677734375,4486.06201171875
2020-06-28,5322.0,4439.94091796875,4309.2294921875,4523.22265625
2020-06-29,5752.0,4573.74365234375,4444.2412109375,4649.5009765625
2020-06-30,6117.0,4748.72509765625,4630.44140625,4813.44677734375
2020-07-01,6370.0,4895.93701171875,4766.1630859375,4982.4423828125
2020-07-02,6593.0,5082.3828125,4932.541015625,5189.69775390625
2020-07-03,6994.0,5253.12744140625,5118.76318359375,5361.904296875
2020-07-04,7370.0,5453.50439453125,5309.0927734375,5568.90625
2020-07-05,7733.0,6009.03955078125,5834.2021484375,6133.14599609375
2020-07-06,8052.0,6285.0234375,6073.17333984375,6447.98046875
2020-07-07,8539.0,6471.18603515625,6295.53515625,6593.205078125
2020-07-08,8969.0,6809.07958984375,6587.1875,6997.04248046875
2020-07-09,9429.0,7078.22802734375,6825.49072265625,7305.185546875
2020-07-10,9929.0,7359.72705078125,7120.64404296875,7595.408203125
2020-07-11,10506.0,7702.84619140625,7432.30126953125,7971.78857421875
2020-07-12,10903.0,8894.923828125,8686.4658203125,9050.916015625
2020-07-13,11404.0,9352.3017578125,9090.0498046875,9544.0693359375
2020-07-14,11720.0,9763.7568359375,9545.482421875,9914.9306640625
2020-07-15,12449.0,10246.0517578125,9988.4326171875,10435.1904296875
2020-07-16,13134.0,10784.484375,10520.3388671875,10991.2529296875
2020-07-17,13753.0,11327.6318359375,11060.6748046875,11559.3994140625
2020-07-18,14303.0,11879.5888671875,11584.7177734375,12125.021484375
2020-07-19,,12827.8798828125,12763.7861328125,12936.884765625
2020-07-20,,13619.2587890625,13409.9970703125,13851.6904296875
2020-07-21,,14417.9638671875,14248.744140625,14581.470703125
2020-07-22,,15090.7890625,14709.1767578125,15370.8701171875
2020-07-23,,16043.4609375,15383.158203125,16379.384765625
2020-07-24,,17069.29296875,16441.33984375,17401.27734375
2020-07-25,,17640.97265625,16704.34765625,18132.78125
