,Rhode Island,forecast,interval_low,interval_high
2020-01-23,0.0,-0.07649318873882294,-0.36716681718826294,0.04437705874443054
2020-01-24,0.0,0.008342516608536243,-0.07234656810760498,0.12876620888710022
2020-01-25,0.0,0.3935158848762512,-0.4039399027824402,2.246675968170166
2020-01-26,0.0,-0.011318963952362537,-0.03370678424835205,0.006898552179336548
2020-01-27,0.0,0.11775624752044678,-0.0009694099426269531,0.5220662355422974
2020-01-28,0.0,-1.953944206237793,-7.7258501052856445,0.002760082483291626
2020-01-29,0.0,0.04358603432774544,-0.044850826263427734,0.2943648099899292
2020-01-30,0.0,1.050693154335022,-0.011750876903533936,5.171492576599121
2020-01-31,0.0,-0.5272210240364075,-2.624382257461548,0.019045472145080566
2020-02-01,0.0,0.0016966521507129073,-0.003577291965484619,0.010086506605148315
2020-02-02,0.0,0.6206351518630981,-0.018795549869537354,3.074197769165039
2020-02-03,0.0,-0.029203802347183228,-0.12042707204818726,0.01532474160194397
2020-02-04,0.0,0.5561453104019165,-0.023507118225097656,2.735334873199463
2020-02-05,0.0,0.4735189974308014,-0.31139880418777466,2.662278175354004
2020-02-06,0.0,0.021282529458403587,-0.005297482013702393,0.07904031872749329
2020-02-07,0.0,-0.8517104983329773,-4.268759250640869,0.04105651378631592
2020-02-08,0.0,-0.022068411111831665,-0.06220269203186035,0.01562601327896118
2020-02-09,0.0,-0.018291562795639038,-0.09329837560653687,0.021447718143463135
2020-02-10,0.0,-0.8487070202827454,-4.266554832458496,0.19110208749771118
2020-02-11,0.0,0.023395782336592674,-0.07008486986160278,0.1356014609336853
2020-02-12,0.0,-0.2471468448638916,-1.2000129222869873,0.08922553062438965
2020-02-13,0.0,-0.025617480278015137,-0.1649787425994873,0.10773229598999023
2020-02-14,0.0,0.3653497099876404,-0.09020125865936279,1.711776614189148
2020-02-15,0.0,-0.1357330083847046,-1.3857141733169556,0.8725309371948242
2020-02-16,0.0,0.3939390778541565,-7.459844589233398,8.817337036132812
2020-02-17,0.0,0.03540419414639473,-0.022291123867034912,0.15657639503479004
2020-02-18,0.0,-0.003365588141605258,-0.1133882999420166,0.08855864405632019
2020-02-19,0.0,0.0815950483083725,-0.14574766159057617,0.27029505372047424
2020-02-20,0.0,-0.05976254492998123,-0.2266579270362854,0.14131006598472595
2020-02-21,0.0,-0.25219932198524475,-0.9462270736694336,0.21683451533317566
2020-02-22,0.0,0.004697668366134167,-0.05178499221801758,0.035886794328689575
2020-02-23,0.0,0.028575558215379715,-0.021481692790985107,0.060017555952072144
2020-02-24,0.0,0.025781024247407913,-0.022690176963806152,0.08875888586044312
2020-02-25,0.0,-0.03553803637623787,-0.16167008876800537,0.009163200855255127
2020-02-26,0.0,0.02764122560620308,-0.08351147174835205,0.18061155080795288
2020-02-27,0.0,0.0027083277236670256,-0.020352661609649658,0.018892258405685425
2020-02-28,0.0,0.015510886907577515,-0.010597050189971924,0.04667356610298157
2020-02-29,0.0,0.02496778964996338,-0.008857667446136475,0.0943668782711029
2020-03-01,1.0,0.46815115213394165,-0.07830053567886353,0.9883092641830444
2020-03-02,1.0,0.6791783571243286,-0.09581571817398071,1.0200660228729248
2020-03-03,0.0,0.6300356388092041,-0.03427863121032715,3.113593339920044
2020-03-04,0.0,0.01749972626566887,-0.13465559482574463,0.13058552145957947
2020-03-05,0.0,0.06515879929065704,0.006593167781829834,0.1321175992488861
2020-03-06,0.0,0.09361651539802551,-0.14206057786941528,0.7338638305664062
2020-03-07,1.0,0.8140710592269897,0.05161604285240173,1.0917211771011353
2020-03-08,0.0,0.16890676319599152,-0.007883608341217041,0.5763716697692871
2020-03-09,0.0,-0.10085376352071762,-0.5734767913818359,0.0846872329711914
2020-03-10,0.0,-0.9100834727287292,-4.197383403778076,2.0963428020477295
2020-03-11,2.0,1.2848293781280518,-1.4614876508712769,2.0458362102508545
2020-03-12,-2.0,-0.30209413170814514,-2.0501298904418945,6.425586700439453
2020-03-13,9.0,8.964956283569336,8.939927101135254,8.985148429870605
2020-03-14,8.0,8.226982116699219,7.966842174530029,9.064727783203125
2020-03-15,0.0,1.0097994804382324,0.023140430450439453,4.7667083740234375
2020-03-16,1.0,2.363187551498413,0.6754816770553589,8.355167388916016
2020-03-17,2.0,3.658832550048828,1.8060725927352905,10.127236366271973
2020-03-18,10.0,9.180694580078125,6.024245738983154,10.036869049072266
2020-03-19,11.0,10.882142066955566,10.535626411437988,11.135147094726562
2020-03-20,10.0,10.271687507629395,10.009716987609863,11.113719940185547
2020-03-21,12.0,12.828958511352539,11.978771209716797,16.117023468017578
2020-03-22,17.0,17.37076759338379,11.39661979675293,24.552379608154297
2020-03-23,23.0,21.847883224487305,17.405996322631836,23.028196334838867
2020-03-24,18.0,17.98879051208496,17.864078521728516,18.115047454833984
2020-03-25,8.0,13.503273010253906,8.040702819824219,34.87382888793945
2020-03-26,33.0,32.94623947143555,32.89241027832031,32.97260284423828
2020-03-27,38.0,37.52095031738281,35.841163635253906,38.058502197265625
2020-03-28,36.0,43.57294845581055,35.987403869628906,55.99993133544922
2020-03-29,55.0,63.050392150878906,54.962379455566406,95.28638458251953
2020-03-30,114.0,100.3648681640625,79.6221694946289,113.98645782470703
2020-03-31,80.0,80.01498413085938,80.00534057617188,80.0247802734375
2020-04-01,78.0,77.99832916259766,77.98114776611328,78.01754760742188
2020-04-02,79.0,72.69599914550781,67.33214569091797,78.97716522216797
2020-04-03,66.0,66.02424621582031,65.98947143554688,66.06063079833984
2020-04-04,95.0,110.71940612792969,94.93864440917969,152.75277709960938
2020-04-05,116.0,116.0034408569336,115.97509765625,116.03500366210938
2020-04-06,160.0,123.70075988769531,39.517967224121094,160.01722717285156
2020-04-07,147.0,165.00503540039062,146.97532653808594,236.4475860595703
2020-04-08,221.0,205.7069549560547,144.83396911621094,221.0748291015625
2020-04-09,277.0,173.8992156982422,4.860410213470459,277.0086669921875
2020-04-10,0.0,123.04769134521484,0.08129805326461792,614.6433715820312
2020-04-11,622.0,566.5679321289062,345.2111511230469,621.9978637695312
2020-04-12,316.0,316.0115966796875,315.9750061035156,316.0464172363281
2020-04-13,0.0,111.0007553100586,0.018093526363372803,554.3565673828125
2020-04-14,586.0,585.7354125976562,585.5816650390625,585.8982543945312
2020-04-15,0.0,130.96096801757812,0.15030929446220398,340.0938720703125
2020-04-16,278.0,278.09429931640625,277.9913330078125,278.32623291015625
2020-04-17,648.0,574.11767578125,279.5000915527344,647.869140625
2020-04-18,314.0,314.0444641113281,313.8422546386719,314.2658386230469
2020-04-19,215.0,215.0486297607422,214.98382568359375,215.10452270507812
2020-04-20,384.0,367.5602722167969,301.9595031738281,384.019775390625
2020-04-21,410.0,397.20758056640625,345.7693786621094,410.3332214355469
2020-04-22,341.0,351.5880432128906,341.0427551269531,393.5511169433594
2020-04-23,415.0,399.56451416015625,338.0169372558594,415.06732177734375
2020-04-24,443.0,432.21917724609375,401.7041931152344,443.01458740234375
2020-04-25,430.0,390.74945068359375,316.5803527832031,429.9831848144531
2020-04-26,310.0,271.58538818359375,180.8992919921875,310.0379638671875
2020-04-27,269.0,235.4732208251953,142.26901245117188,269.0014953613281
2020-04-28,219.0,219.0836181640625,219.02230834960938,219.12254333496094
2020-04-29,320.0,302.32379150390625,226.70993041992188,324.9440612792969
2020-04-30,374.0,349.2091369628906,250.2294464111328,373.989501953125
2020-05-01,341.0,329.4356689453125,282.9502258300781,341.1479797363281
2020-05-02,327.0,285.8907165527344,225.9076690673828,326.9010009765625
2020-05-03,188.0,204.77609252929688,188.00469970703125,271.6978759765625
2020-05-04,175.0,195.31845092773438,174.98095703125,276.3899841308594
2020-05-05,281.0,265.42034912109375,234.03651428222656,281.0299377441406
2020-05-06,272.0,281.66796875,272.04144287109375,313.8888854980469
2020-05-07,325.0,324.7095642089844,324.6090087890625,324.82037353515625
2020-05-08,249.0,249.1311492919922,249.0184326171875,249.24012756347656
2020-05-09,210.0,221.84765625,210.01620483398438,269.00885009765625
2020-05-10,285.0,267.96771240234375,200.254150390625,284.9985656738281
2020-05-11,176.0,165.90744018554688,125.68334197998047,175.9708251953125
2020-05-12,164.0,164.0755157470703,163.92112731933594,164.1690673828125
2020-05-13,221.0,213.03341674804688,181.86578369140625,220.9109649658203
2020-05-14,181.0,181.26968383789062,181.20152282714844,181.39651489257812
2020-05-15,203.0,202.90158081054688,202.81463623046875,203.0177459716797
2020-05-16,215.0,211.9994354248047,199.6721649169922,215.24041748046875
2020-05-17,240.0,239.9630889892578,239.9131622314453,240.04713439941406
2020-05-18,121.0,121.00144958496094,120.81929779052734,121.16024780273438
