,Idaho,forecast,interval_low,interval_high
2020-03-30,340.0,13743.503226489556,,
2020-03-31,515.0,13755.952202650486,,
2020-04-01,566.0,13637.67103757202,,
2020-04-02,776.0,13806.477531123825,,
2020-04-03,891.0,13616.234297570389,,
2020-04-04,1022.0,13793.374768371163,,
2020-04-05,1078.0,13787.875678521721,,
2020-04-06,1101.0,13850.421621477162,,
2020-04-07,1170.0,13879.673759298637,,
2020-04-08,1210.0,13801.122484636498,,
2020-04-09,1232.0,13792.638947171405,,
2020-04-10,1354.0,13798.241897593154,,
2020-04-11,1396.0,13642.689396568543,,
2020-04-12,1407.0,13798.998380749948,,
2020-04-13,1426.0,13792.71209933337,,
2020-04-14,1464.0,13774.809186993376,,
2020-04-15,1473.0,13774.660778311669,,
2020-04-16,1587.0,13786.635023762557,,
2020-04-17,1609.0,13633.787843262462,,
2020-04-18,1655.0,13789.349788075273,,
2020-04-19,1668.0,13741.075902159839,,
2020-04-20,1672.0,13788.22666393824,,
2020-04-21,1736.0,13805.899787407185,,
2020-04-22,1766.0,13715.751058543092,,
2020-04-23,1836.0,13752.233970753554,,
2020-04-24,1870.0,13712.444445091802,,
2020-04-25,1887.0,13750.933574116249,,
2020-04-26,1897.0,13795.120151174022,,
2020-04-27,1897.0,13780.40236207477,,
2020-04-28,1952.0,13792.44987283213,,
2020-04-29,1952.0,13715.086166276906,,
2020-04-30,1984.0,13775.785427046314,,
2020-05-01,2015.0,13729.682252815885,,
2020-05-02,2061.0,13737.925059292696,,
2020-05-03,2061.0,13741.922324331023,,
2020-05-04,2106.0,13784.944473524725,,
2020-05-05,2127.0,13725.010595888749,,
2020-05-06,2158.0,13775.195944246128,,
2020-05-07,2178.0,13750.578028578728,,
2020-05-08,2178.0,13759.93373910455,,
2020-05-09,2205.0,13781.993308270012,,
2020-05-10,2230.0,13748.815097379398,,
2020-05-11,2260.0,13746.941489088951,,
2020-05-12,2293.0,13747.431351716632,,
2020-05-13,2293.0,13734.039181268594,,
2020-05-14,2351.0,13787.805140677201,,
2020-05-15,2351.0,13713.693860162826,,
2020-05-16,2419.0,13795.37971911488,,
2020-05-17,2419.0,13704.875212457406,,
2020-05-18,2455.0,13792.316018978941,,
2020-05-19,2455.0,13748.12285601817,,
2020-05-20,2506.0,13787.821003534236,,
2020-05-21,2506.0,13726.081491279874,,
2020-05-22,2595.0,13790.886164452026,,
2020-05-23,2595.0,13670.660770484557,,
2020-05-24,2626.0,13808.409792320128,,
2020-05-25,2626.0,13747.626160621663,,
2020-05-26,2626.0,13794.765845837397,,
2020-05-27,2699.0,13786.086312985202,,
2020-05-28,2770.0,13695.881429427485,,
2020-05-29,2770.0,13703.960129555215,,
2020-05-30,2803.0,13804.798543143834,,
2020-05-31,2839.0,13734.774964152459,,
2020-06-01,2839.0,13780.821665336227,,
2020-06-02,2933.0,13805.350358493735,,
2020-06-03,2933.0,13668.51999810359,,
2020-06-04,2990.0,13805.482424114107,,
2020-06-05,3111.0,13728.876309757303,,
2020-06-06,3139.0,13663.421734894397,,
2020-06-07,3139.0,13820.906681440949,,
2020-06-08,3189.0,13805.899635942758,,
2020-06-09,3221.0,13744.9736242367,,
2020-06-10,3260.0,13807.058394374297,,
2020-06-11,3260.0,13744.804691087997,,
2020-06-12,3353.0,13779.113628431956,,
2020-06-13,3353.0,13685.222853174246,,
2020-06-14,3399.0,13813.584983466975,,
2020-06-15,3399.0,13732.235454559055,,
2020-06-16,3462.0,13792.065260168982,,
2020-06-17,3632.0,13726.602901253635,,
2020-06-18,3743.0,13615.673798446482,,
2020-06-19,3871.0,13718.943954454888,,
2020-06-20,4004.0,13714.240330615283,,
2020-06-21,4006.0,13734.365764789503,,
2020-06-22,4256.0,13936.95110766487,,
2020-06-23,4254.0,13590.955385599591,,
2020-06-24,4402.0,13938.665828610017,,
2020-06-25,4865.0,13698.738534229438,,
2020-06-26,4865.0,13370.66259794998,,
2020-06-27,5322.0,14057.742327850166,,
2020-06-28,5322.0,13402.064377024672,,
2020-06-29,5752.0,14065.489797852539,,
2020-06-30,6117.0,13602.5361325997,,
2020-07-01,6370.0,13645.178555592394,,
2020-07-02,6593.0,13864.411655035885,,
2020-07-03,6994.0,13823.44083353538,,
2020-07-04,7370.0,13651.311057022926,,
2020-07-05,7733.0,13829.49260522512,,
2020-07-06,8052.0,13690.294875785883,,
2020-07-07,8539.0,13822.159905458186,,
2020-07-08,8969.0,13639.6913519398,,
2020-07-09,9429.0,13803.119373714595,,
2020-07-10,9929.0,13710.896756500682,,
2020-07-11,10506.0,13718.741532374721,,
2020-07-12,10903.0,13686.88611428784,,
2020-07-13,11404.0,13936.14286378568,,
2020-07-14,11720.0,13746.858521442024,,
2020-07-15,12449.0,14015.6114556501,,
2020-07-16,13134.0,13490.095381537338,,
2020-07-17,13753.0,13630.417971341536,,
2020-07-18,14303.0,13721.823959071326,,
2020-07-19,,14910.635527754117,14794.951708010109,15026.319347498125
2020-07-20,,15593.332855593237,15435.099160796331,15751.566550390142
2020-07-21,,16329.465588209925,16108.022392224211,16550.90878419564
2020-07-22,,16979.85256952269,16700.819146189377,17258.885992856
2020-07-23,,17693.073026171474,17342.48328592883,18043.66276641412
2020-07-24,,18376.182092352596,17931.869146400477,18820.495038304714
2020-07-25,,19148.940443250245,18608.489270989096,19689.391615511395
