,Indiana,forecast,interval_low,interval_high
2020-03-10,3.0,4.354440689086914,0.0,27.101552963256836
2020-03-11,5.0,6.7700371742248535,0.0,33.94001770019531
2020-03-12,2.0,9.88821029663086,0.0,41.60316467285156
2020-03-13,0.0,12.010698318481445,0.0,49.84987258911133
2020-03-14,3.0,15.149800300598145,0.0,57.91276550292969
2020-03-15,4.0,7.202396392822266,2.226182222366333,21.943981170654297
2020-03-16,5.0,9.878625869750977,0.0,31.4151611328125
2020-03-17,5.0,12.495034217834473,1.9459991455078125,34.15913009643555
2020-03-18,8.0,17.69598960876465,1.4902528524398804,43.60321807861328
2020-03-19,22.0,21.452348709106445,4.428175926208496,46.206886291503906
2020-03-20,26.0,26.00406265258789,0.0,55.87178039550781
2020-03-21,42.0,31.93466567993164,0.2846623957157135,71.54366302490234
2020-03-22,76.0,16.599224090576172,9.159195899963379,32.115562438964844
2020-03-23,66.0,23.459863662719727,13.151325225830078,46.2470703125
2020-03-24,98.0,28.917715072631836,19.191076278686523,50.30241012573242
2020-03-25,109.0,38.0762825012207,26.786712646484375,63.64272689819336
2020-03-26,168.0,41.61927032470703,31.65795135498047,68.88278198242188
2020-03-27,334.0,51.27269744873047,37.49739456176758,78.71176147460938
2020-03-28,254.0,62.1087646484375,41.187652587890625,97.75498962402344
2020-03-29,280.0,167.9170379638672,85.76879119873047,203.07608032226562
2020-03-30,273.0,216.62582397460938,96.89745330810547,250.69000244140625
2020-03-31,372.0,247.19125366210938,100.99212646484375,287.66619873046875
2020-04-01,406.0,280.8323669433594,114.12187194824219,316.5919494628906
2020-04-02,474.0,307.7198181152344,123.78023529052734,368.54534912109375
2020-04-03,399.0,334.1980895996094,128.16773986816406,377.876953125
2020-04-04,516.0,373.57733154296875,148.38470458984375,415.0335388183594
2020-04-05,458.0,390.97198486328125,338.0594787597656,434.814453125
2020-04-06,545.0,393.8341979980469,352.9703369140625,457.8580322265625
2020-04-07,554.0,389.8948059082031,359.11236572265625,431.3211364746094
2020-04-08,433.0,396.3160095214844,366.47467041015625,439.7152099609375
2020-04-09,408.0,426.72503662109375,383.59027099609375,471.2365417480469
2020-04-10,556.0,448.211181640625,385.06451416015625,484.728271484375
2020-04-11,528.0,456.3111877441406,413.9375915527344,489.5964050292969
2020-04-12,493.0,456.02667236328125,414.25555419921875,487.9330749511719
2020-04-13,431.0,468.8330078125,437.61785888671875,500.5315856933594
2020-04-14,168.0,478.20001220703125,428.6723327636719,517.5570678710938
2020-04-15,433.0,497.6368103027344,448.3567810058594,521.17041015625
2020-04-16,582.0,499.6997985839844,448.6338806152344,530.2836303710938
2020-04-17,612.0,494.4566345214844,454.2855224609375,520.0673217773438
2020-04-18,487.0,484.3966369628906,420.61407470703125,527.9442749023438
2020-04-19,570.0,473.89605712890625,434.3172607421875,523.3355102539062
2020-04-20,477.0,518.6044311523438,460.49676513671875,579.6441650390625
2020-04-21,409.0,515.51171875,452.6376953125,584.6522216796875
2020-04-22,341.0,468.8829040527344,421.746826171875,539.7788696289062
2020-04-23,601.0,435.64996337890625,383.7882995605469,507.4014892578125
2020-04-24,642.0,442.17608642578125,399.4012145996094,502.4267883300781
2020-04-25,718.0,439.71441650390625,389.1372985839844,480.00030517578125
2020-04-26,613.0,462.517822265625,433.01171875,510.3883361816406
2020-04-27,949.0,510.8417053222656,486.89764404296875,545.8703002929688
2020-04-28,627.0,525.1932373046875,484.4434814453125,567.7411499023438
2020-04-29,594.0,505.22906494140625,464.09271240234375,557.7283325195312
2020-04-30,653.0,464.43804931640625,424.166015625,517.39892578125
2020-05-01,795.0,441.691650390625,406.2022399902344,516.5164794921875
2020-05-02,665.0,451.9019470214844,404.14752197265625,503.0768737792969
2020-05-03,638.0,595.6058349609375,549.6410522460938,670.0769653320312
2020-05-04,574.0,601.769287109375,566.5006103515625,683.2329711914062
2020-05-05,526.0,618.7498779296875,569.3450317382812,676.1961059570312
2020-05-06,837.0,623.3380126953125,561.546630859375,656.9624633789062
2020-05-07,633.0,613.2490844726562,543.4220581054688,659.7235107421875
2020-05-08,643.0,599.8261108398438,547.257080078125,671.3909301757812
2020-05-09,586.0,571.6268920898438,522.7438354492188,664.7630615234375
2020-05-10,394.0,674.829833984375,596.290283203125,741.7791748046875
2020-05-11,501.0,633.6549072265625,576.1377563476562,678.6083374023438
2020-05-12,500.0,596.134765625,542.244384765625,631.4437255859375
2020-05-13,346.0,564.9542846679688,496.64556884765625,628.9757080078125
2020-05-14,580.0,574.703125,503.61041259765625,620.727294921875
2020-05-15,603.0,611.4629516601562,567.0507202148438,650.3098754882812
2020-05-16,624.0,582.6617431640625,505.70953369140625,627.7946166992188
2020-05-17,498.0,476.70245361328125,442.6427001953125,523.7677612304688
2020-05-18,477.0,512.5079345703125,478.2435607910156,542.7930297851562
2020-05-19,450.0,523.85107421875,487.37353515625,560.0797119140625
2020-05-20,569.0,514.96630859375,468.6693420410156,578.5011596679688
2020-05-21,662.0,476.9979553222656,433.1944885253906,530.1860961914062
2020-05-22,473.0,446.19036865234375,416.3256530761719,524.71044921875
2020-05-23,492.0,471.23883056640625,418.4786682128906,518.6010131835938
2020-05-24,475.0,551.3460693359375,510.54705810546875,611.5181274414062
2020-05-25,339.0,554.0377197265625,518.7650146484375,595.8450317382812
2020-05-26,363.0,534.2820434570312,496.787841796875,573.0469970703125
2020-05-27,359.0,510.6248474121094,461.9888610839844,552.3165283203125
2020-05-28,631.0,497.9668884277344,449.77935791015625,547.5880126953125
2020-05-29,490.0,517.5393676757812,486.2415466308594,550.0965576171875
2020-05-30,653.0,515.5726318359375,478.4488525390625,547.2113037109375
2020-05-31,363.0,466.562255859375,437.8442077636719,500.66162109375
2020-06-01,256.0,498.35821533203125,466.65545654296875,551.6610717773438
2020-06-02,407.0,492.92022705078125,452.5148010253906,553.9794921875
2020-06-03,475.0,456.54827880859375,406.28509521484375,543.792236328125
2020-06-04,384.0,412.7689514160156,365.8036193847656,484.4599914550781
2020-06-05,482.0,408.1582336425781,378.7939147949219,488.15509033203125
2020-06-06,419.0,434.2718200683594,387.2159423828125,487.2525939941406
2020-06-07,400.0,527.9165649414062,459.3966064453125,584.9912719726562
2020-06-08,226.0,533.89404296875,477.322021484375,606.922607421875
2020-06-09,410.0,505.20831298828125,454.140625,572.9602661132812
2020-06-10,304.0,467.18743896484375,409.8251647949219,548.3162841796875
2020-06-11,411.0,443.6087341308594,383.73291015625,527.455322265625
2020-06-12,398.0,458.7920837402344,420.1521301269531,529.3301391601562
2020-06-13,397.0,487.10308837890625,416.75885009765625,570.6426391601562
2020-06-14,366.0,398.06182861328125,362.6485900878906,425.7983093261719
2020-06-15,521.0,417.01116943359375,370.9547119140625,439.46435546875
2020-06-16,356.0,408.99066162109375,342.1181640625,441.2771911621094
2020-06-17,227.0,384.3606262207031,311.5399169921875,433.56182861328125
2020-06-18,425.0,365.0912780761719,300.8806457519531,439.3167419433594
2020-06-19,308.0,370.6224060058594,319.16546630859375,444.24530029296875
2020-06-20,315.0,381.941162109375,316.5979309082031,446.54461669921875
2020-06-21,362.0,345.03778076171875,282.512939453125,411.36370849609375
2020-06-22,210.0,387.6347961425781,330.0164489746094,437.3899230957031
2020-06-23,238.0,407.87725830078125,336.02752685546875,454.43890380859375
2020-06-24,269.0,409.6957092285156,343.5843200683594,445.2624206542969
2020-06-25,515.0,385.31787109375,321.90496826171875,450.67828369140625
2020-06-26,485.0,366.8872985839844,310.9618835449219,453.20660400390625
2020-06-27,435.0,370.167724609375,293.333984375,454.484375
2020-06-28,355.0,362.3913269042969,340.6527099609375,386.8304443359375
2020-06-29,298.0,407.5215148925781,359.3692932128906,462.7362060546875
2020-06-30,366.0,393.3276062011719,357.6833190917969,457.0583801269531
2020-07-01,358.0,349.3576965332031,308.367431640625,412.7265625
2020-07-02,435.0,319.02166748046875,277.0977783203125,380.1509094238281
2020-07-03,528.0,313.53314208984375,269.20831298828125,389.381591796875
2020-07-04,517.0,342.76580810546875,309.53857421875,393.57379150390625
2020-07-05,769.0,438.70269775390625,411.20806884765625,475.2608642578125
2020-07-06,323.0,451.38946533203125,422.8337097167969,495.2002258300781
2020-07-07,102.0,433.934814453125,390.7896423339844,460.501953125
2020-07-08,437.0,400.5071716308594,352.5727233886719,451.4895324707031
2020-07-09,512.0,371.9931945800781,324.67987060546875,454.0563049316406
2020-07-10,725.0,383.346923828125,345.30413818359375,459.4376220703125
2020-07-11,779.0,406.9888610839844,362.9316711425781,457.694091796875
2020-07-12,533.0,489.3271484375,437.1775817871094,558.5582885742188
2020-07-13,425.0,550.32568359375,467.8298034667969,623.2840576171875
2020-07-14,648.0,555.2387084960938,460.08642578125,653.2117309570312
2020-07-15,685.0,491.7095642089844,437.30987548828125,564.5321655273438
2020-07-16,710.0,456.18212890625,390.0506896972656,536.7981567382812
2020-07-17,733.0,461.6607360839844,394.6990051269531,555.9771728515625
2020-07-18,841.0,448.81024169921875,378.1313171386719,524.6397094726562
2020-07-19,,610.741455078125,560.2780151367188,686.263427734375
2020-07-20,,586.8363037109375,538.3303833007812,632.1597290039062
2020-07-21,,561.1405029296875,478.2109375,606.2132568359375
2020-07-22,,551.5167846679688,470.3101806640625,600.21728515625
2020-07-23,,560.9820556640625,503.1055603027344,601.7601928710938
2020-07-24,,571.822021484375,502.5678405761719,617.6905517578125
2020-07-25,,558.3257446289062,473.7029113769531,605.5515747070312
