,Idaho,forecast,interval_low,interval_high
2020-01-22,0.0,0.06404870003461838,-0.0012612342834472656,0.1143154501914978
2020-01-23,0.0,-0.5486229658126831,-2.2266416549682617,-0.03672361373901367
2020-01-24,0.0,0.007325661368668079,-0.08330696821212769,0.18037700653076172
2020-01-25,0.0,0.26117366552352905,-0.2746180295944214,1.6305049657821655
2020-01-26,0.0,-0.05966712161898613,-0.8021050691604614,0.25944119691848755
2020-01-27,0.0,0.04377589747309685,-0.06734657287597656,0.19248315691947937
2020-01-28,0.0,-0.13059566915035248,-0.6049978733062744,0.018778741359710693
2020-01-29,0.0,-0.02236131951212883,-0.12023502588272095,0.07472720742225647
2020-01-30,0.0,0.009863430634140968,-0.024204611778259277,0.04031270742416382
2020-01-31,0.0,0.015657490119338036,-0.0286521315574646,0.0778639018535614
2020-02-01,0.0,0.265051931142807,-0.005449414253234863,1.238558053970337
2020-02-02,0.0,-0.5046449899673462,-2.4571664333343506,0.007882922887802124
2020-02-03,0.0,-0.01718190312385559,-0.0868261456489563,0.06710836291313171
2020-02-04,0.0,-0.22362232208251953,-0.7769989967346191,0.045954495668411255
2020-02-05,0.0,0.01165509782731533,-0.3138936758041382,0.2066744565963745
2020-02-06,0.0,-0.3695184588432312,-2.8554298877716064,0.3991559147834778
2020-02-07,0.0,0.4312972128391266,-0.21254980564117432,2.6643595695495605
2020-02-08,0.0,0.016249602660536766,-0.08027559518814087,0.12959498167037964
2020-02-09,0.0,1.6101709604263306,-0.01815265417098999,5.656125068664551
2020-02-10,0.0,0.02893083728849888,-0.11870181560516357,0.28365474939346313
2020-02-11,0.0,-0.1143169030547142,-1.014198899269104,0.6856554746627808
2020-02-12,0.0,-0.045223772525787354,-0.22454428672790527,0.09364685416221619
2020-02-13,0.0,-0.025823235511779785,-0.17130929231643677,0.11583426594734192
2020-02-14,0.0,0.550938069820404,0.135760098695755,1.3678138256072998
2020-02-15,0.0,-0.1082649827003479,-0.41509491205215454,0.08178967237472534
2020-02-16,0.0,2.1980793476104736,-0.27593326568603516,8.268712997436523
2020-02-17,0.0,-0.2711387276649475,-1.1226556301116943,0.11301127076148987
2020-02-18,0.0,-0.1053851991891861,-0.5166956186294556,0.07285591959953308
2020-02-19,0.0,0.04491492360830307,-0.18507522344589233,0.641789972782135
2020-02-20,0.0,-0.24427442252635956,-1.014220952987671,0.20592761039733887
2020-02-21,0.0,0.03267410397529602,-0.17583853006362915,0.35892972350120544
2020-02-22,0.0,0.11095551401376724,-0.1715649962425232,0.29331067204475403
2020-02-23,0.0,0.5856430530548096,-0.22656267881393433,3.3721489906311035
2020-02-24,0.0,0.06002550199627876,-0.002154409885406494,0.18694180250167847
2020-02-25,0.0,-0.013359248638153076,-0.04823911190032959,0.021575927734375
2020-02-26,0.0,0.03118942305445671,-0.12012672424316406,0.1247355043888092
2020-02-27,0.0,-0.03761494159698486,-0.07012742757797241,-0.01264578104019165
2020-02-28,0.0,0.28003227710723877,-0.0538715124130249,1.1025056838989258
2020-02-29,0.0,0.20300373435020447,-0.5540328025817871,1.198696494102478
2020-03-01,0.0,0.14163941144943237,-0.06786030530929565,0.6085769534111023
2020-03-02,0.0,-0.2288598120212555,-1.1597137451171875,0.02280139923095703
2020-03-03,0.0,-0.1889355480670929,-0.5320448875427246,0.001431792974472046
2020-03-04,0.0,-0.1425921469926834,-0.5051513910293579,0.14032965898513794
2020-03-05,0.0,-0.1443922221660614,-0.76888108253479,0.12717127799987793
2020-03-06,0.0,-0.8062675595283508,-4.120331764221191,0.3382028341293335
2020-03-07,0.0,0.4591588079929352,-0.13353180885314941,2.117405414581299
2020-03-08,0.0,-0.026425588876008987,-0.11215770244598389,0.08782446384429932
2020-03-09,0.0,-0.6824451088905334,-3.281127691268921,0.10111108422279358
2020-03-10,0.0,0.5470160841941833,-0.13930052518844604,2.8722174167633057
2020-03-11,0.0,0.1465994417667389,-0.2809455394744873,0.9286357760429382
2020-03-12,0.0,0.12588787078857422,0.02913302183151245,0.3218860626220703
2020-03-13,1.0,0.03152916580438614,-1.811293363571167,1.4354989528656006
2020-03-14,2.0,3.1216745376586914,1.900075078010559,4.216766834259033
2020-03-15,4.0,4.03590202331543,3.9153859615325928,4.190601348876953
2020-03-16,4.0,3.9651293754577637,3.760244607925415,4.087123394012451
2020-03-17,8.0,7.971262454986572,7.878847122192383,8.073884963989258
2020-03-18,9.0,16.352426528930664,9.0665283203125,31.604598999023438
2020-03-19,23.0,22.935115814208984,22.67153549194336,23.05132293701172
2020-03-20,36.0,37.96302795410156,35.95575714111328,45.794342041015625
2020-03-21,42.0,41.898460388183594,41.756587982177734,42.162139892578125
2020-03-22,42.0,47.194419860839844,41.975318908691406,67.63787078857422
2020-03-23,68.0,67.97346496582031,67.73622131347656,68.12561798095703
