,District of Columbia,forecast,interval_low,interval_high
2020-03-31,0.0,0.6835652589797974,-0.0011298656463623047,3.417208194732666
2020-04-01,0.0,0.0016798675060272217,-0.0024773478507995605,0.004380762577056885
2020-04-02,3.0,2.9753012657165527,2.8963091373443604,2.999307632446289
2020-04-03,3.0,3.533233642578125,2.6825337409973145,5.972140312194824
2020-04-04,6.0,5.0245161056518555,1.1536259651184082,5.997073173522949
2020-04-05,1.0,1.6376537084579468,1.0023435354232788,4.170683860778809
2020-04-06,2.0,0.9246476888656616,-0.9540271759033203,2.0000534057617188
2020-04-07,-2.0,-0.7868984341621399,-2.001089334487915,4.054642677307129
2020-04-08,5.0,3.7784857749938965,-1.7364368438720703,5.626955986022949
2020-04-09,5.0,5.495366096496582,4.999794960021973,6.39309549331665
2020-04-10,6.0,6.662350654602051,5.995384216308594,9.309832572937012
2020-04-11,9.0,6.040772438049316,3.046320676803589,8.991305351257324
2020-04-12,3.0,3.0049171447753906,2.9996166229248047,3.01035213470459
2020-04-13,2.0,4.463047981262207,2.0001940727233887,14.309051513671875
2020-04-14,15.0,12.920526504516602,4.668521881103516,14.9905424118042
2020-04-15,5.0,6.705804347991943,5.002439498901367,13.484435081481934
2020-04-16,9.0,8.244479179382324,5.26328706741333,8.996330261230469
2020-04-17,5.0,5.3747382164001465,5.012966632843018,6.225949287414551
2020-04-18,5.0,5.087544918060303,4.807770252227783,5.620843410491943
2020-04-19,5.0,5.637941837310791,4.5680108070373535,8.625295639038086
2020-04-20,9.0,7.555508613586426,5.9670729637146,8.995223999023438
2020-04-21,7.0,7.082897186279297,6.998005390167236,7.39683198928833
2020-04-22,15.0,11.980683326721191,10.069376945495605,14.981510162353516
2020-04-23,12.0,12.396021842956543,11.99582290649414,13.96059799194336
2020-04-24,14.0,13.990798950195312,13.978650093078613,14.002363204956055
2020-04-25,12.0,12.365636825561523,11.999948501586914,13.45942211151123
2020-04-26,13.0,12.790044784545898,11.950559616088867,13.005864143371582
2020-04-27,7.0,6.443443298339844,5.435767650604248,6.999560832977295
2020-04-28,5.0,5.004827499389648,4.997416973114014,5.01870059967041
2020-04-29,15.0,15.002790451049805,14.999241828918457,15.00772762298584
2020-04-30,19.0,18.9962158203125,18.993650436401367,18.999469757080078
2020-05-01,7.0,8.338432312011719,7.0017571449279785,11.205662727355957
2020-05-02,9.0,9.24632740020752,8.997636795043945,10.225357055664062
2020-05-03,11.0,10.998263359069824,10.996108055114746,10.999638557434082
2020-05-04,7.0,6.25860595703125,4.819939136505127,6.997311115264893
2020-05-05,6.0,6.007552623748779,6.005035400390625,6.009820461273193
2020-05-06,13.0,12.01983642578125,8.13766860961914,12.999427795410156
2020-05-07,8.0,12.134869575500488,8.00468635559082,18.64716148376465
2020-05-08,19.0,16.976945877075195,8.928199768066406,18.994935989379883
2020-05-09,7.0,10.176779747009277,7.0031633377075195,18.005462646484375
2020-05-10,12.0,11.36474609375,7.4470319747924805,13.393352508544922
2020-05-11,5.0,5.004739761352539,5.000855445861816,5.012142658233643
2020-05-12,8.0,7.994214057922363,7.9839677810668945,7.997078895568848
2020-05-13,14.0,12.952557563781738,8.759941101074219,14.0099515914917
2020-05-14,8.0,8.407876968383789,7.997499465942383,10.00831413269043
2020-05-15,10.0,9.004770278930664,7.412680149078369,9.993606567382812
2020-05-16,7.0,7.008187770843506,6.997030735015869,7.013784885406494
2020-05-17,8.0,7.735501289367676,6.689600467681885,7.999933242797852
2020-05-18,9.0,8.781709671020508,7.936959743499756,9.001766204833984
2020-05-19,8.0,8.004800796508789,7.99731969833374,8.012451171875
2020-05-20,7.0,6.637813568115234,5.2247161865234375,6.998299598693848
2020-05-21,5.0,5.006165504455566,4.993969917297363,5.018884658813477
2020-05-22,6.0,6.493465423583984,6.000086307525635,8.446435928344727
2020-05-23,9.0,8.325948715209961,5.678126335144043,8.993237495422363
2020-05-24,5.0,5.309542655944824,5.001410484313965,6.515083312988281
2020-05-25,8.0,6.372179985046387,-0.10188782215118408,7.998300552368164
2020-05-26,0.0,0.011181861162185669,0.0021813809871673584,0.020959466695785522
2020-05-27,5.0,5.534397602081299,4.997337341308594,7.675397872924805
2020-05-28,8.0,7.990276336669922,7.984780788421631,7.996397018432617
2020-05-29,7.0,6.049201011657715,2.243124008178711,7.0024733543396
2020-05-30,2.0,2.5141735076904297,2.004464626312256,4.539583683013916
2020-05-31,4.0,3.99798321723938,3.995256185531616,3.9996471405029297
2020-06-01,2.0,1.998708963394165,1.9973464012145996,2.0007100105285645
2020-06-02,2.0,2.2133572101593018,1.9973698854446411,3.0580832958221436
2020-06-03,3.0,2.9988646507263184,2.9932303428649902,3.0079362392425537
2020-06-04,2.0,2.357106924057007,1.9978959560394287,3.768131971359253
2020-06-05,4.0,3.9263663291931152,3.6678354740142822,3.9977738857269287
2020-06-06,4.0,4.006552696228027,4.002267837524414,4.0090837478637695
2020-06-07,6.0,5.130509376525879,3.6224892139434814,5.997401237487793
2020-06-08,2.0,1.769378662109375,0.8279215097427368,2.010286808013916
2020-06-09,4.0,3.7740302085876465,3.35310697555542,3.998405933380127
2020-06-10,4.0,3.708850860595703,3.275324583053589,4.000180244445801
2020-06-11,3.0,3.007943630218506,2.99951434135437,3.013692617416382
2020-06-12,4.0,4.153589725494385,3.998126745223999,4.763455390930176
2020-06-13,5.0,4.988936424255371,4.979416370391846,4.996247291564941
2020-06-14,4.0,4.012281894683838,3.927609443664551,4.127005100250244
2020-06-15,0.0,0.004373508505523205,0.0013874471187591553,0.009463399648666382
2020-06-16,5.0,4.99318790435791,4.990431785583496,4.996549129486084
2020-06-17,3.0,3.3207008838653564,3.0038669109344482,4.571221351623535
2020-06-18,4.0,3.5439236164093018,2.685274839401245,4.002013206481934
2020-06-19,3.0,2.7505745887756348,1.7579920291900635,3.0009584426879883
2020-06-20,1.0,1.2209423780441284,1.0040783882141113,2.067483425140381
2020-06-21,2.0,1.9526195526123047,1.7666147947311401,2.0000574588775635
2020-06-22,2.0,1.8878358602523804,1.4399619102478027,2.002796173095703
2020-06-23,2.0,2.150693893432617,1.9975228309631348,2.741215229034424
2020-06-24,4.0,3.668909788131714,2.377864122390747,3.995419979095459
2020-06-25,2.0,2.0059943199157715,1.9993113279342651,2.01129150390625
2020-06-26,3.0,2.5325653553009033,1.5502902269363403,2.9991133213043213
2020-06-27,2.0,1.9871597290039062,1.9715818166732788,2.000255584716797
2020-06-28,2.0,2.001249313354492,1.9994032382965088,2.0057907104492188
2020-06-29,1.0,0.8316566348075867,0.5737442374229431,1.0010560750961304
2020-06-30,0.0,-0.0008717000600881875,-0.0021696090698242188,0.0011788904666900635
2020-07-01,2.0,2.000110149383545,1.997462511062622,2.002814292907715
2020-07-02,1.0,1.3470066785812378,0.9955418109893799,1.881945252418518
2020-07-03,1.0,1.1648387908935547,1.0003244876861572,1.8116278648376465
2020-07-04,2.0,1.4582375288009644,0.3694440722465515,1.9983396530151367
2020-07-05,2.0,1.8024905920028687,1.0119668245315552,2.0016298294067383
2020-07-06,2.0,1.998586654663086,1.9974297285079956,2.000620126724243
2020-07-07,0.0,0.0020911097526550293,-3.7729740142822266e-05,0.004336327314376831
2020-07-08,3.0,3.1535844802856445,2.9986510276794434,3.7698864936828613
2020-07-09,4.0,2.44421124458313,-0.09553152322769165,3.9995341300964355
2020-07-10,0.0,0.0033518136478960514,-0.0052294135093688965,0.007724016904830933
2020-07-11,0.0,-0.002365970518440008,-0.00616687536239624,0.0017673969268798828
2020-07-12,0.0,0.37201422452926636,-0.00015741586685180664,1.1314568519592285
2020-07-13,0.0,-0.06463421881198883,-0.3236256241798401,0.0024791955947875977
2020-07-14,0.0,-0.023252034559845924,-0.12230455875396729,0.004745155572891235
2020-07-15,3.0,2.820140838623047,2.105417251586914,3.001491069793701
2020-07-16,3.0,3.1855204105377197,2.5124969482421875,4.410203456878662
2020-07-17,3.0,2.99638032913208,2.991975784301758,3.0001776218414307
2020-07-18,1.0,1.0010207891464233,0.9988744258880615,1.0037389993667603
2020-07-19,,1.1398473978042603,0.9341883659362793,1.3864555358886719
2020-07-20,,1.4423248767852783,0.378519207239151,2.824796438217163
2020-07-21,,0.9748131036758423,0.23251435160636902,2.124117851257324
2020-07-22,,2.9545767307281494,2.663259744644165,3.4981768131256104
2020-07-23,,2.8116323947906494,2.2975869178771973,3.791799545288086
2020-07-24,,2.6405138969421387,1.4298679828643799,3.727595806121826
2020-07-25,,1.2359650135040283,0.8440620303153992,1.6849400997161865
