,Arkansas,forecast,interval_low,interval_high
2020-04-05,94.0,72.1058349609375,39.394954681396484,93.86906433105469
2020-04-06,38.0,48.331878662109375,38.08654022216797,89.08548736572266
2020-04-07,71.0,70.81851196289062,70.76976776123047,70.89471435546875
2020-04-08,54.0,54.21759033203125,54.03862762451172,54.456947326660156
2020-04-09,119.0,105.1095962524414,50.747901916503906,118.79602813720703
2020-04-10,52.0,53.8738899230957,52.04810333251953,60.7182502746582
2020-04-11,57.0,50.51673126220703,24.754379272460938,57.010719299316406
2020-04-12,52.0,58.8855094909668,51.92496871948242,86.18443298339844
2020-04-13,130.0,129.91880798339844,129.80621337890625,130.00254821777344
2020-04-14,88.0,80.73997497558594,67.91365051269531,88.20511627197266
2020-04-15,71.0,70.89198303222656,70.7994155883789,70.9596176147461
2020-04-16,51.0,54.2505989074707,51.18631362915039,66.2378921508789
2020-04-17,75.0,69.90969848632812,50.220375061035156,74.87500762939453
2020-04-18,49.0,49.022186279296875,48.957603454589844,49.10780334472656
2020-04-19,37.0,51.627967834472656,36.99134826660156,109.66891479492188
2020-04-20,192.0,162.0656280517578,42.985816955566406,191.8912353515625
2020-04-21,17.0,17.15642738342285,17.108308792114258,17.268587112426758
2020-04-22,286.0,201.71286010742188,44.28002166748047,286.0435485839844
2020-04-23,323.0,276.7202453613281,92.29813385009766,322.8826904296875
2020-04-24,211.0,147.40573120117188,90.75756072998047,211.08499145507812
2020-04-25,101.0,120.73360443115234,100.87115478515625,199.6378631591797
2020-04-26,90.0,120.35649108886719,89.97986602783203,195.85574340820312
2020-04-27,68.0,66.73229217529297,61.861202239990234,68.01544952392578
2020-04-28,58.0,60.31501007080078,58.012298583984375,69.30831146240234
2020-04-29,66.0,66.46195983886719,63.31088638305664,71.21245574951172
2020-04-30,88.0,113.17985534667969,87.98052215576172,213.6539306640625
2020-05-01,56.0,50.346527099609375,35.65570831298828,56.945472717285156
2020-05-02,35.0,34.982086181640625,34.92689514160156,35.03208923339844
2020-05-03,65.0,82.96354675292969,36.086551666259766,183.70675659179688
2020-05-04,54.0,42.437808990478516,16.500375747680664,53.95841598510742
2020-05-05,34.0,34.08171844482422,33.961097717285156,34.189517974853516
2020-05-06,86.0,72.67237854003906,48.40985107421875,85.99885559082031
2020-05-07,92.0,87.29147338867188,70.39378356933594,92.32576751708984
2020-05-08,44.0,39.736778259277344,23.00558090209961,44.06424331665039
2020-05-09,0.0,0.2194511890411377,0.12658071517944336,0.35502004623413086
2020-05-10,265.0,212.25146484375,2.172865152359009,264.92816162109375
2020-05-11,31.0,31.14401626586914,31.022945404052734,31.406414031982422
2020-05-12,121.0,109.5197525024414,64.6125259399414,120.83872985839844
2020-05-13,72.0,72.17991638183594,72.04541015625,72.40255737304688
2020-05-14,130.0,129.85157775878906,129.79083251953125,129.9763946533203
2020-05-15,97.0,97.11973571777344,96.7955093383789,97.3312759399414
2020-05-16,115.0,98.28230285644531,70.05307006835938,114.88909912109375
2020-05-17,181.0,172.55487060546875,110.52436828613281,209.1546173095703
2020-05-18,54.0,61.96257400512695,54.00547790527344,93.52522277832031
2020-05-19,110.0,109.91093444824219,109.76266479492188,110.02225494384766
2020-05-20,80.0,80.15975952148438,80.0575942993164,80.25843811035156
2020-05-21,455.0,309.76373291015625,85.57845306396484,454.73614501953125
2020-05-22,154.0,155.8782501220703,153.99237060546875,162.54318237304688
2020-05-23,163.0,159.50326538085938,147.2163543701172,162.9702606201172
2020-05-24,147.0,147.07858276367188,147.0309295654297,147.15138244628906
2020-05-25,107.0,106.99969482421875,106.95891571044922,107.0433120727539
2020-05-26,151.0,131.56866455078125,109.20835876464844,150.843505859375
2020-05-27,97.0,97.09662628173828,96.97579956054688,97.22212982177734
2020-05-28,261.0,252.2422637939453,197.5139923095703,325.4766540527344
2020-05-29,239.0,238.9212646484375,238.7793426513672,239.01889038085938
2020-05-30,236.0,238.02914428710938,235.9364776611328,245.82252502441406
2020-05-31,240.0,236.70748901367188,223.77413940429688,240.00120544433594
2020-06-01,190.0,190.04135131835938,189.99497985839844,190.07481384277344
2020-06-02,375.0,349.4220275878906,247.54417419433594,374.966796875
2020-06-03,249.0,249.0388641357422,248.90599060058594,249.15432739257812
2020-06-04,358.0,311.0763244628906,233.02076721191406,358.1542663574219
2020-06-05,226.0,265.21624755859375,226.06491088867188,421.3931579589844
2020-06-06,450.0,449.89190673828125,449.7601013183594,449.9764099121094
2020-06-07,325.0,350.812255859375,325.03009033203125,392.76416015625
2020-06-08,314.0,313.9635314941406,313.8377685546875,314.0585632324219
2020-06-09,340.0,328.88250732421875,284.4180908203125,340.2513122558594
2020-06-10,288.0,299.8198547363281,287.9676208496094,346.7164306640625
2020-06-11,448.0,448.0416564941406,447.96832275390625,448.1540222167969
2020-06-12,731.0,688.8175659179688,520.5446166992188,731.016845703125
2020-06-13,548.0,582.9378051757812,547.7708740234375,722.4835205078125
2020-06-14,406.0,420.50909423828125,405.9687805175781,448.5303649902344
2020-06-15,416.0,416.3619079589844,415.79925537109375,418.1755065917969
2020-06-16,274.0,335.13458251953125,273.98529052734375,434.4800720214844
2020-06-17,415.0,377.59149169921875,228.4628143310547,415.0582275390625
2020-06-18,322.0,390.7882995605469,322.00823974609375,665.1466064453125
2020-06-19,703.0,702.8955078125,702.6883544921875,702.9698486328125
2020-06-20,511.0,537.2761840820312,510.9161682128906,642.2568969726562
2020-06-21,419.0,419.033935546875,418.9580383300781,419.18804931640625
2020-06-22,522.0,521.9832763671875,521.9317626953125,522.0194702148438
2020-06-23,595.0,601.5818481445312,594.8463134765625,627.9697265625
2020-06-24,697.0,680.785400390625,616.4876098632812,697.01318359375
2020-06-25,687.0,687.1048583984375,687.0110473632812,687.159423828125
2020-06-26,678.0,677.9793701171875,677.8890991210938,678.1409912109375
2020-06-27,570.0,582.3281860351562,569.903076171875,631.6799926757812
2020-06-28,508.0,481.600341796875,376.146484375,508.0033874511719
2020-06-29,439.0,439.0477600097656,439.0219421386719,439.0799255371094
2020-06-30,520.0,488.11041259765625,438.2377014160156,519.9671630859375
2020-07-01,420.0,495.2212829589844,419.9540710449219,796.02392578125
2020-07-02,878.0,877.94970703125,877.8944091796875,877.998046875
2020-07-03,547.0,574.61962890625,546.9960327148438,684.968017578125
2020-07-04,587.0,587.0452880859375,586.9972534179688,587.0958251953125
2020-07-05,605.0,525.6597900390625,340.37127685546875,605.0101318359375
2020-07-06,439.0,403.4081115722656,261.31256103515625,438.96405029296875
2020-07-07,259.0,259.1104736328125,259.08001708984375,259.13470458984375
2020-07-08,734.0,702.7366943359375,578.1708374023438,733.9474487304688
2020-07-09,806.0,806.0414428710938,805.9981079101562,806.0777587890625
2020-07-10,751.0,812.8948974609375,750.97998046875,1060.4168701171875
2020-07-11,1061.0,1060.9071044921875,1060.85498046875,1060.96533203125
2020-07-12,503.0,503.0360412597656,503.0052795410156,503.06298828125
2020-07-13,572.0,633.421630859375,353.11956787109375,874.4485473632812
2020-07-14,873.0,664.0392456054688,337.5849304199219,873.0188598632812
2020-07-15,485.0,485.0436096191406,484.97900390625,485.1178894042969
2020-07-16,817.0,786.653076171875,665.5556030273438,816.9652099609375
2020-07-17,648.0,703.6397705078125,648.0062866210938,801.7381591796875
2020-07-18,771.0,770.9838256835938,770.9057006835938,771.0272827148438
2020-07-19,,542.8379516601562,505.01214599609375,603.7805786132812
2020-07-20,,472.3185119628906,417.1410217285156,599.7997436523438
2020-07-21,,507.2549743652344,446.26507568359375,618.8118286132812
2020-07-22,,560.4024047851562,487.18353271484375,614.7749633789062
2020-07-23,,731.2443237304688,657.6886596679688,815.1935424804688
2020-07-24,,725.4053344726562,673.8117065429688,792.89306640625
2020-07-25,,752.4033203125,735.2706298828125,768.9002685546875
