,Vermont,forecast,interval_low,interval_high
2020-03-30,0.0,0.001152127981185913,-0.00015878677368164062,0.0018349289894104004
2020-03-31,1.0,0.7989915609359741,-0.0009799003601074219,0.9994750022888184
2020-04-01,3.0,1.9217485189437866,-0.010924160480499268,2.9981415271759033
2020-04-02,1.0,1.2948553562164307,0.9963836669921875,2.4805779457092285
2020-04-03,0.0,0.004114878363907337,0.0034867525100708008,0.005055338144302368
2020-04-04,3.0,2.2463536262512207,1.0119078159332275,2.9956769943237305
2020-04-05,2.0,2.1053009033203125,1.9970897436141968,2.5278544425964355
2020-04-06,1.0,0.8069413900375366,0.03871491551399231,0.9993047118186951
2020-04-07,0.0,0.2017182856798172,0.0016641020774841309,0.5139937400817871
2020-04-08,0.0,-0.08045953512191772,-0.387077271938324,0.003949284553527832
2020-04-09,0.0,0.9237867593765259,-3.272294998168945e-05,2.676753282546997
2020-04-10,1.0,0.7918232679367065,-0.026528775691986084,0.9991840124130249
2020-04-11,1.0,1.002703309059143,1.0002825260162354,1.0048828125
2020-04-12,2.0,1.9989134073257446,1.996760606765747,2.0014824867248535
2020-04-13,1.0,0.9709668159484863,0.8614981174468994,1.0024628639221191
2020-04-14,1.0,0.8295421600341797,0.15143170952796936,1.0008870363235474
2020-04-15,0.0,0.5835371613502502,0.0038577914237976074,2.897052526473999
2020-04-16,4.0,3.5459518432617188,1.7521958351135254,3.9957754611968994
2020-04-17,2.0,2.16607928276062,2.0004940032958984,2.8210809230804443
2020-04-18,3.0,2.5179872512817383,0.5993459224700928,3.001264810562134
2020-04-19,0.0,0.002150666667148471,0.0003934204578399658,0.003086954355239868
2020-04-20,0.0,0.416558176279068,0.0007111430168151855,2.075316905975342
2020-04-21,2.0,1.64471435546875,0.24431785941123962,1.996475100517273
2020-04-22,0.0,0.004681581165641546,0.0006304383277893066,0.007100433111190796
2020-04-23,3.0,2.9957587718963623,2.993943452835083,2.9996836185455322
2020-04-24,1.0,1.3324353694915771,1.002903938293457,2.245363235473633
2020-04-25,2.0,1.5953443050384521,0.9445673823356628,1.9952218532562256
2020-04-26,0.0,-0.015986204147338867,-0.08918440341949463,0.003041207790374756
2020-04-27,1.0,0.5962628126144409,-0.007860779762268066,0.9987633228302002
2020-04-28,0.0,0.3372407555580139,0.0004032552242279053,0.9358959794044495
2020-04-29,0.0,0.4380602240562439,-0.0007831454277038574,1.150453805923462
2020-04-30,2.0,1.6539065837860107,0.2711029648780823,2.0004525184631348
2020-05-01,1.0,0.9792521595954895,0.45823797583580017,1.4394018650054932
2020-05-02,1.0,1.001077651977539,0.9997494220733643,1.002284288406372
2020-05-03,2.0,1.511204481124878,-0.43590110540390015,1.9984148740768433
2020-05-04,-1.0,-0.9979571104049683,-1.000001072883606,-0.9970917701721191
2020-05-05,0.0,-0.011407876387238503,-0.05311906337738037,-0.0001538991928100586
2020-05-06,0.0,0.0009067773935385048,-0.0001652240753173828,0.0017227530479431152
2020-05-07,1.0,0.7934558391571045,-0.01583576202392578,0.9976451396942139
2020-05-08,0.0,0.012523042969405651,0.0012942254543304443,0.05358007550239563
2020-05-09,0.0,-0.0025602697860449553,-0.005740046501159668,-3.916025161743164e-05
2020-05-10,0.0,0.0021835744846612215,0.0006187260150909424,0.004086703062057495
2020-05-11,0.0,-0.0016170978778973222,-0.004181981086730957,0.0006036162376403809
