,Michigan,forecast,interval_low,interval_high
2020-03-09,0.0,819.74560546875,54.277156829833984,1208.48095703125
2020-03-10,0.0,985.6629028320312,54.59425354003906,1496.716064453125
2020-03-11,2.0,1185.7366943359375,136.43328857421875,1818.3968505859375
2020-03-12,3.0,1358.2503662109375,94.92305755615234,2091.425048828125
2020-03-13,24.0,1678.8677978515625,415.334716796875,2422.66064453125
2020-03-14,36.0,1908.82421875,465.13525390625,2780.681640625
2020-03-15,45.0,694.6267700195312,23.815189361572266,1142.4661865234375
2020-03-16,76.0,819.74560546875,54.277156829833984,1208.48095703125
2020-03-17,90.0,985.6629028320312,54.59425354003906,1496.716064453125
2020-03-18,159.0,1185.7366943359375,136.43328857421875,1818.3968505859375
2020-03-19,314.0,1358.2503662109375,94.92305755615234,2091.425048828125
2020-03-20,471.0,1678.8677978515625,415.334716796875,2422.66064453125
2020-03-21,625.0,1908.82421875,465.13525390625,2780.681640625
2020-03-22,1131.0,736.6625366210938,82.20809936523438,1172.1658935546875
2020-03-23,1454.0,870.6691284179688,129.45018005371094,1244.1063232421875
2020-03-24,1942.0,1045.1134033203125,147.80926513671875,1534.142333984375
2020-03-25,2468.0,1249.40869140625,239.3665008544922,1856.3431396484375
2020-03-26,3032.0,1434.5487060546875,224.40126037597656,2132.99560546875
2020-03-27,3848.0,1753.4219970703125,536.5341796875,2467.876953125
2020-03-28,4890.0,1991.3951416015625,605.5653686523438,2826.69580078125
2020-03-29,5753.0,1680.6983642578125,1413.6474609375,1833.353271484375
2020-03-30,6803.0,1989.45654296875,1797.7930908203125,2146.319580078125
2020-03-31,7951.0,2348.638427734375,2211.31494140625,2481.719970703125
2020-04-01,9717.0,2644.958740234375,2517.65576171875,2731.65673828125
2020-04-02,11230.0,3103.086669921875,3032.706787109375,3182.6142578125
2020-04-03,13221.0,3365.270263671875,3184.891357421875,3471.91064453125
2020-04-04,14735.0,3777.721923828125,3680.61767578125,3839.449462890625
2020-04-05,16268.0,7056.35009765625,5830.30029296875,8687.6103515625
2020-04-06,17820.0,7893.70166015625,6510.57177734375,10044.9912109375
2020-04-07,19644.0,8910.537109375,6988.3759765625,11795.734375
2020-04-08,21076.0,9607.337890625,7388.72900390625,12978.3359375
2020-04-09,22297.0,11019.3251953125,7992.45751953125,15547.345703125
2020-04-10,23279.0,10949.609375,8583.8583984375,14677.3154296875
2020-04-11,24500.0,11994.6953125,9044.2578125,16634.693359375
2020-04-12,25183.0,18291.224609375,16192.724609375,20784.033203125
2020-04-13,26622.0,19656.041015625,17733.373046875,22560.931640625
2020-04-14,28042.0,20802.396484375,18485.029296875,23972.29296875
2020-04-15,29144.0,21742.009765625,18994.228515625,25417.5625
2020-04-16,29966.0,23313.689453125,20011.4609375,27523.5234375
2020-04-17,31225.0,23724.666015625,20821.548828125,27720.3828125
2020-04-18,32031.0,24855.3984375,21442.921875,29428.154296875
2020-04-19,32688.0,28747.212890625,27587.451171875,29882.822265625
2020-04-20,33324.0,30040.306640625,29499.869140625,31028.9296875
2020-04-21,34048.0,31077.890625,30410.291015625,31998.83984375
2020-04-22,35404.0,31947.271484375,30933.806640625,33126.10546875
2020-04-23,36845.0,33037.59375,32007.64453125,34076.921875
2020-04-24,38330.0,33860.36328125,32762.59375,35086.2109375
2020-04-25,38789.0,34721.08984375,33465.65625,35970.54296875
2020-04-26,39540.0,36150.03515625,35853.41015625,36337.9375
2020-04-27,40034.0,37367.046875,37102.734375,37822.53125
2020-04-28,41166.0,38325.61328125,37953.8359375,38753.5859375
2020-04-29,42379.0,39105.125,38845.44921875,39266.09765625
2020-04-30,43478.0,39909.48828125,39328.359375,40296.83984375
2020-05-01,44524.0,40863.34765625,40551.4453125,41094.49609375
2020-05-02,45424.0,41605.05078125,41111.5546875,42000.828125
2020-05-03,46047.0,42649.21875,42157.38671875,42930.45703125
2020-05-04,46348.0,43834.13671875,42947.23828125,44820.1015625
2020-05-05,46914.0,44694.96875,43704.0859375,45706.60546875
2020-05-06,47738.0,45384.953125,44400.64453125,46209.03515625
2020-05-07,48412.0,46055.63671875,44716.66015625,47215.09375
2020-05-08,49170.0,47068.21484375,46023.04296875,47783.36328125
2020-05-09,49676.0,47765.32421875,46463.0390625,48586.08203125
2020-05-10,50086.0,48709.71875,47876.28125,49390.8046875
2020-05-11,50631.0,49773.01953125,48580.84375,51072.21484375
2020-05-12,51263.0,50532.07421875,49270.11328125,51865.7734375
2020-05-13,51819.0,51138.83984375,49812.390625,52355.61328125
2020-05-14,53167.0,51687.3125,50054.1171875,53265.25
2020-05-15,53810.0,52624.83203125,51244.0078125,53725.03125
2020-05-16,54315.0,53284.375,51634.21875,54535.9296875
2020-05-17,54963.0,52902.26953125,51979.3515625,53754.99609375
2020-05-18,55855.0,53832.51171875,52610.19140625,55216.9765625
2020-05-19,56465.0,54521.359375,53262.34375,55926.48828125
2020-05-20,57322.0,55064.67578125,53700.7421875,56404.0
2020-05-21,57988.0,55546.76953125,53948.23046875,57220.16015625
2020-05-22,58543.0,56378.765625,54972.26953125,57606.4609375
2020-05-23,59046.0,57006.01953125,55349.7421875,58394.73046875
2020-05-24,59395.0,57149.27734375,56406.30078125,57939.8359375
2020-05-25,59621.0,58006.76171875,57100.484375,59174.796875
2020-05-26,59974.0,58577.33203125,57646.3828125,59761.046875
2020-05-27,60592.0,59082.19140625,58024.18359375,60246.5
2020-05-28,61116.0,59578.03125,58361.2265625,61026.96875
2020-05-29,61833.0,60307.6875,59233.140625,61369.66015625
2020-05-30,62225.0,60934.41015625,59656.59765625,62141.33984375
2020-05-31,62711.0,61216.55078125,60710.7109375,61911.9453125
2020-06-01,62928.0,61893.296875,61320.078125,62863.19921875
2020-06-02,63240.0,62376.34375,61811.4921875,63326.62890625
2020-06-03,63657.0,62839.58984375,62134.35546875,63812.375
2020-06-04,63979.0,63283.08203125,62523.0625,64462.76953125
2020-06-05,64821.0,63808.62109375,63083.21875,64726.01953125
2020-06-06,64914.0,64398.21484375,63523.26171875,65440.41796875
2020-06-07,64969.0,64034.03515625,63732.40625,64537.05078125
2020-06-08,65104.0,64620.98828125,64113.51171875,65291.63671875
2020-06-09,65167.0,65017.51953125,64528.99609375,65652.0234375
2020-06-10,65182.0,65465.390625,65067.671875,66147.78125
2020-06-11,65449.0,65927.2890625,65371.2890625,66752.046875
2020-06-12,65672.0,66328.6484375,65967.921875,66988.59375
2020-06-13,65836.0,66904.2578125,66502.1015625,67663.3203125
2020-06-14,66054.0,66292.96875,65889.8515625,66631.1015625
2020-06-15,66085.0,66764.3046875,66151.8046875,67207.015625
2020-06-16,66269.0,67106.0625,66521.9765625,67487.046875
2020-06-17,66497.0,67539.3203125,67022.8203125,67987.96875
2020-06-18,66798.0,67983.2109375,67302.625,68512.9140625
2020-06-19,67097.0,68242.03125,67729.4765625,68711.890625
2020-06-20,67545.0,68789.8515625,68262.8828125,69338.2109375
2020-06-21,67711.0,67254.2578125,66810.4140625,67520.3046875
2020-06-22,67957.0,67675.8984375,67020.171875,68013.8046875
2020-06-23,68197.0,67995.5390625,67371.1796875,68356.3359375
2020-06-24,68555.0,68424.359375,67853.1015625,68760.8671875
2020-06-25,68989.0,68867.6953125,68132.8125,69256.65625
2020-06-26,69329.0,69071.4296875,68489.6171875,69446.1640625
2020-06-27,69679.0,69605.3984375,69001.40625,70047.484375
2020-06-28,69946.0,68579.15625,68075.890625,68984.0390625
2020-06-29,70223.0,68969.1328125,68253.5546875,69577.8203125
2020-06-30,70728.0,69240.328125,68556.0859375,69903.890625
2020-07-01,71089.0,69678.453125,69023.1796875,70238.828125
2020-07-02,71678.0,70158.0078125,69344.1640625,70860.78125
2020-07-03,72175.0,70302.546875,69617.65625,70829.953125
2020-07-04,72581.0,70833.8515625,70117.828125,71343.4921875
2020-07-05,72941.0,70426.5078125,69835.2890625,71154.578125
2020-07-06,73267.0,70749.7890625,69942.5,71764.65625
2020-07-07,73900.0,70958.2109375,70186.6484375,72042.9921875
2020-07-08,74551.0,71405.4609375,70629.7265625,72417.0859375
2020-07-09,75063.0,71922.3515625,70995.125,73125.0078125
2020-07-10,75685.0,71967.3359375,71132.9140625,72935.734375
2020-07-11,76370.0,72485.234375,71606.875,73474.0625
2020-07-12,76776.0,72778.578125,72071.953125,73968.953125
2020-07-13,77198.0,73024.7421875,72088.4140625,74623.796875
2020-07-14,77864.0,73135.8203125,72253.0234375,74801.5703125
2020-07-15,78913.0,73602.9453125,72670.78125,75241.1015625
2020-07-16,79839.0,74172.5703125,73105.2890625,76056.2265625
2020-07-17,80593.0,74091.2734375,73056.484375,75676.1328125
2020-07-18,81338.0,74591.7890625,73496.78125,76248.109375
2020-07-19,,75740.5703125,74767.546875,77569.40625
2020-07-20,,75887.7578125,74593.0,78299.265625
2020-07-21,,75856.2421875,74435.9921875,78298.0078125
2020-07-22,,76354.7890625,75007.0,78833.3515625
2020-07-23,,76993.21875,75441.578125,79781.34375
2020-07-24,,76750.0703125,75448.890625,79171.75
2020-07-25,,77219.9609375,75838.8671875,79778.3125
