,Indiana,forecast,interval_low,interval_high
2020-03-30,1786.0,54757.069797169876,,
2020-03-31,2158.0,54775.297652166744,,
2020-04-01,2564.0,54754.46912041093,,
2020-04-02,3038.0,54781.151475673854,,
2020-04-03,3437.0,54734.1121789446,,
2020-04-04,3953.0,54786.17811346543,,
2020-04-05,4411.0,54735.35660381148,,
2020-04-06,4956.0,54800.489631203585,,
2020-04-07,5510.0,54769.79880495473,,
2020-04-08,5943.0,54785.23874786218,,
2020-04-09,6351.0,54835.42054923579,,
2020-04-10,6907.0,54869.69229674613,,
2020-04-11,7435.0,54785.91719862764,,
2020-04-12,7928.0,54826.05871358774,,
2020-04-13,8359.0,54835.89237899513,,
2020-04-14,8527.0,54835.65486686202,,
2020-04-15,8960.0,54964.22337219501,,
2020-04-16,9542.0,54852.44953703057,,
2020-04-17,10154.0,54775.45174755829,,
2020-04-18,10641.0,54751.137531345106,,
2020-04-19,11211.0,54789.58133550079,,
2020-04-20,11688.0,54704.19490325537,,
2020-04-21,12097.0,54835.02640561455,,
2020-04-22,12438.0,54900.99036574095,,
2020-04-23,13039.0,54927.43838107945,,
2020-04-24,13681.0,54765.76693504851,,
2020-04-25,14399.0,54770.03976457134,,
2020-04-26,15012.0,54709.54265070146,,
2020-04-27,15961.0,54753.82897978563,,
2020-04-28,16588.0,54593.94649571416,,
2020-04-29,17182.0,54842.892199275244,,
2020-04-30,17835.0,54861.92450021717,,
2020-05-01,18630.0,54847.28673646461,,
2020-05-02,19295.0,54769.66572580179,,
2020-05-03,19933.0,54900.52474119285,,
2020-05-04,20507.0,54825.08966051698,,
2020-05-05,21033.0,54853.773580909,,
2020-05-06,21870.0,54894.98804359021,,
2020-05-07,22503.0,54763.43831431803,,
2020-05-08,23146.0,54840.73996726979,,
2020-05-09,23732.0,54817.390402498866,,
2020-05-10,24126.0,54832.46465020337,,
2020-05-11,24627.0,54929.10075122637,,
2020-05-12,25127.0,54927.268890714986,,
2020-05-13,25473.0,54873.75030760871,,
2020-05-14,26053.0,54940.53907459109,,
2020-05-15,26656.0,54789.932071898074,,
2020-05-16,27280.0,54747.94178676599,,
2020-05-17,27778.0,54766.960690681575,,
2020-05-18,28255.0,54826.21122000246,,
2020-05-19,28705.0,54811.202674394684,,
2020-05-20,29274.0,54883.72279137974,,
2020-05-21,29936.0,54826.05699622691,,
2020-05-22,30409.0,54780.5290678096,,
2020-05-23,30901.0,54845.285770558425,,
2020-05-24,31376.0,54824.53122609778,,
2020-05-25,31715.0,54836.33770818218,,
2020-05-26,32078.0,54933.13998339984,,
2020-05-27,32437.0,54920.83209494383,,
2020-05-28,33068.0,54871.82980402316,,
2020-05-29,33558.0,54737.6140154446,,
2020-05-30,34211.0,54806.81487663154,,
2020-05-31,34574.0,54693.22814777725,,
2020-06-01,34830.0,54857.86256345018,,
2020-06-02,35237.0,54914.19621162097,,
2020-06-03,35712.0,54891.73732341408,,
2020-06-04,36096.0,54829.87250349279,,
2020-06-05,36578.0,54894.25140748531,,
2020-06-06,36997.0,54764.10701624714,,
2020-06-07,37397.0,54786.695837559084,,
2020-06-08,37623.0,54836.57174903591,,
2020-06-09,38033.0,54932.02091270864,,
2020-06-10,38337.0,54813.79934473453,,
2020-06-11,38748.0,54890.62204435665,,
2020-06-12,39146.0,54811.58271182259,,
2020-06-13,39543.0,54808.77093140136,,
2020-06-14,39909.0,54777.92649158232,,
2020-06-15,40430.0,54835.86117038345,,
2020-06-16,40786.0,54740.01704219552,,
2020-06-17,41013.0,54855.485319700965,,
2020-06-18,41438.0,54907.67356879666,,
2020-06-19,41746.0,54802.728018720794,,
2020-06-20,42061.0,54866.529477024655,,
2020-06-21,42423.0,54881.6523560825,,
2020-06-22,42633.0,54809.76543997005,,
2020-06-23,42871.0,54865.6136078592,,
2020-06-24,43140.0,54885.69475163613,,
2020-06-25,43655.0,54840.0692379325,,
2020-06-26,44140.0,54722.662304247584,,
2020-06-27,44575.0,54752.86096715449,,
2020-06-28,44930.0,54746.43935290967,,
2020-06-29,45228.0,54802.37490145354,,
2020-06-30,45594.0,54852.81188515295,,
2020-07-01,45952.0,54873.53902674455,,
2020-07-02,46387.0,54864.02660847108,,
2020-07-03,46915.0,54805.2453314193,,
2020-07-04,47432.0,54741.42235941839,,
2020-07-05,48201.0,54745.485105367436,,
2020-07-06,48524.0,54645.558508740614,,
2020-07-07,48626.0,54886.13351279409,,
2020-07-08,49063.0,55001.64571808857,,
2020-07-09,49575.0,54847.2501945334,,
2020-07-10,50300.0,54825.12783794253,,
2020-07-11,51079.0,54751.7138138541,,
2020-07-12,51612.0,54618.56175865034,,
2020-07-13,52037.0,54723.128369001,,
2020-07-14,52685.0,54866.06427121205,,
2020-07-15,53370.0,54785.457080059175,,
2020-07-16,54080.0,54827.77309031179,,
2020-07-17,54813.0,54811.378500687424,,
2020-07-18,55654.0,54738.42767783528,,
2020-07-19,,56363.60374633608,56172.91109334108,56554.29639933108
2020-07-20,,57075.687212263176,56729.63405611681,57421.74036840954
2020-07-21,,57797.107273057416,57304.34299873294,58289.871547381896
2020-07-22,,58533.115612723996,57902.13101504682,59164.10021040117
2020-07-23,,59287.264261643766,58522.92573227908,60051.60279100845
2020-07-24,,60068.40286369053,59167.70642140782,60969.099305973235
2020-07-25,,60831.17088555281,59768.07166436102,61894.2701067446
