,Alaska,forecast,interval_low,interval_high
2020-04-13,5.0,15.013927459716797,14.168904304504395,15.932210922241211
2020-04-14,8.0,14.791987419128418,13.271736145019531,15.72122859954834
2020-04-15,8.0,14.667221069335938,13.87707805633545,15.117648124694824
2020-04-16,7.0,14.608322143554688,14.498311996459961,14.771428108215332
2020-04-17,9.0,15.545635223388672,14.84511661529541,16.665311813354492
2020-04-18,5.0,15.8458251953125,15.287060737609863,16.370635986328125
2020-04-19,5.0,9.043173789978027,8.503071784973145,9.776521682739258
2020-04-20,2.0,10.130825996398926,9.320213317871094,10.885519027709961
2020-04-21,8.0,10.309073448181152,9.408769607543945,11.307421684265137
2020-04-22,6.0,10.612360000610352,10.369794845581055,11.062549591064453
2020-04-23,2.0,10.44600772857666,10.283012390136719,10.539673805236816
2020-04-24,2.0,10.499730110168457,9.78889274597168,11.663719177246094
2020-04-25,0.0,10.43954849243164,9.722027778625488,11.18336296081543
2020-04-26,1.0,6.036248683929443,5.451155185699463,6.642445087432861
2020-04-27,5.0,6.455416202545166,6.173377513885498,6.955990314483643
2020-04-28,6.0,6.565258502960205,5.66465950012207,7.3397955894470215
2020-04-29,4.0,6.567138671875,6.399606227874756,6.861296653747559
2020-04-30,0.0,6.2482147216796875,5.99717903137207,6.401484489440918
2020-05-01,9.0,6.636068344116211,6.149994373321533,7.443804740905762
2020-05-02,1.0,6.433671951293945,5.892820358276367,6.900453567504883
2020-05-03,3.0,4.022472381591797,3.611001968383789,4.390819072723389
2020-05-04,2.0,3.2270259857177734,3.0012757778167725,3.389486074447632
2020-05-05,1.0,3.3055734634399414,2.6666507720947266,3.7899224758148193
2020-05-06,1.0,3.977581262588501,3.4661450386047363,4.475781440734863
2020-05-07,2.0,4.146955966949463,3.7107341289520264,4.378713607788086
2020-05-08,3.0,4.932229042053223,4.787215709686279,5.184927940368652
2020-05-09,1.0,4.7145209312438965,4.468754768371582,5.099514961242676
2020-05-10,1.0,2.1738343238830566,1.998241901397705,2.4360156059265137
2020-05-11,0.0,2.587045669555664,2.134751081466675,2.8291897773742676
2020-05-12,4.0,2.7776453495025635,2.4090120792388916,3.2336015701293945
2020-05-13,0.0,3.3695156574249268,3.051779270172119,3.6030349731445312
2020-05-14,0.0,3.4181435108184814,3.2248685359954834,3.7570667266845703
2020-05-15,5.0,3.4521453380584717,3.043023109436035,3.924405336380005
2020-05-16,0.0,3.29584002494812,2.942955493927002,3.485506772994995
2020-05-17,0.0,1.7777024507522583,1.63742196559906,2.014820098876953
2020-05-18,0.0,1.8228522539138794,1.5931687355041504,1.9459962844848633
2020-05-19,12.0,1.982147216796875,1.5978202819824219,2.3107504844665527
2020-05-20,1.0,2.587907552719116,2.4155590534210205,2.7497189044952393
2020-05-21,0.0,2.6749069690704346,2.474339485168457,3.0194177627563477
2020-05-22,2.0,2.9264976978302,2.7005250453948975,3.1791152954101562
2020-05-23,4.0,2.733391046524048,2.4803974628448486,3.0035240650177
2020-05-24,0.0,3.659015655517578,3.2942094802856445,3.9956908226013184
2020-05-25,1.0,2.9295170307159424,2.753525972366333,3.063699960708618
2020-05-26,2.0,3.0019474029541016,2.415884017944336,3.4517128467559814
2020-05-27,1.0,3.7127416133880615,3.263685941696167,4.145967960357666
2020-05-28,13.0,3.9243710041046143,3.4930994510650635,4.157467842102051
2020-05-29,5.0,4.652080535888672,4.513355731964111,4.875293731689453
2020-05-30,4.0,4.468060493469238,4.2174177169799805,4.8450422286987305
2020-05-31,26.0,1.771408200263977,1.6583189964294434,1.9861629009246826
2020-06-01,7.0,1.6815181970596313,1.440577745437622,1.8191314935684204
2020-06-02,20.0,1.8667491674423218,1.491611361503601,2.1295008659362793
2020-06-03,18.0,2.594982147216797,2.5063283443450928,2.73107647895813
2020-06-04,8.0,2.740015745162964,2.425647020339966,3.0932717323303223
2020-06-05,11.0,3.0067577362060547,2.8686482906341553,3.15166974067688
2020-06-06,12.0,2.7983181476593018,2.579759120941162,3.0981996059417725
2020-06-07,8.0,16.404430389404297,14.691967010498047,17.661956787109375
2020-06-08,19.0,14.782111167907715,13.691612243652344,15.62047290802002
2020-06-09,10.0,14.170357704162598,12.774703025817871,15.146361351013184
2020-06-10,20.0,14.317471504211426,13.060556411743164,15.55975341796875
2020-06-11,17.0,14.832386016845703,14.549312591552734,15.331114768981934
2020-06-12,15.0,16.492835998535156,15.783289909362793,16.86642837524414
2020-06-13,29.0,17.14215660095215,16.95963478088379,17.480741500854492
