,South Dakota,forecast,interval_low,interval_high
2020-01-23,0.0,,,
2020-01-24,0.0,0.31726631422073925,0.31726631422073925,0.31726631422073925
2020-01-25,0.0,0.3991455200252275,0.3991455200252275,0.3991455200252275
2020-01-26,0.0,0.44486686287803157,0.44486686287803157,0.44486686287803157
2020-01-27,0.0,0.5316233751888108,0.5316233751888108,0.5316233751888108
2020-01-28,0.0,0.5641468284506919,0.5641468284506919,0.5641468284506919
2020-01-29,0.0,0.7300201300938304,0.7300201300938304,0.7300201300938304
2020-01-30,0.0,0.8282721180244385,0.8282721180244385,0.8282721180244385
2020-01-31,0.0,0.6781174783914192,0.6781174783914192,0.6781174783914192
2020-02-01,0.0,0.6293017730273213,0.6293017730273213,0.6293017730273213
2020-02-02,0.0,0.7025715325917519,0.7025715325917519,0.7025715325917519
2020-02-03,0.0,0.7298447685217826,0.7298447685217826,0.7298447685217826
2020-02-04,0.0,0.6746172137847979,0.6746172137847979,0.6746172137847979
2020-02-05,0.0,0.660767298084572,0.660767298084572,0.660767298084572
2020-02-06,0.0,0.6933159404565131,0.6933159404565131,0.6933159404565131
2020-02-07,0.0,0.7005414076209816,0.7005414076209816,0.7005414076209816
2020-02-08,0.0,0.6781283544904146,0.6781283544904146,0.6781283544904146
2020-02-09,0.0,0.6747878343954882,0.6747878343954882,0.6747878343954882
2020-02-10,0.0,0.6887582843254755,0.6887582843254755,0.6887582843254755
2020-02-11,0.0,0.6901562907438306,0.6901562907438306,0.6901562907438306
2020-02-12,0.0,0.6809490603949382,0.6809490603949382,0.6809490603949382
2020-02-13,0.0,0.6805560796993114,0.6805560796993114,0.6805560796993114
2020-02-14,0.0,0.6863806638847528,0.6863806638847528,0.6863806638847528
2020-02-15,0.0,0.6863167517329927,0.6863167517329927,0.6863167517329927
2020-02-16,0.0,0.6825653449824409,0.6825653449824409,0.6825653449824409
2020-02-17,0.0,0.6828073770355606,0.6828073770355606,0.6828073770355606
2020-02-18,0.0,0.6851801864982686,0.6851801864982686,0.6851801864982686
2020-02-19,0.0,0.6848963352778767,0.6848963352778767,0.6848963352778767
2020-02-20,0.0,0.6833901392877645,0.6833901392877645,0.6833901392877645
2020-02-21,0.0,0.6836522532344448,0.6836522532344448,0.6836522532344448
2020-02-22,0.0,0.6845992237810877,0.6845992237810877,0.6845992237810877
2020-02-23,0.0,0.6843801734779911,0.6843801734779911,0.6843801734779911
2020-02-24,0.0,0.683785973471846,0.683785973471846,0.683785973471846
2020-02-25,0.0,0.683957889537068,0.683957889537068,0.683957889537068
2020-02-26,0.0,0.6843282310992626,0.6843282310992626,0.6843282310992626
2020-02-27,0.0,0.6841982390637388,0.6841982390637388,0.6841982390637388
2020-02-28,0.0,0.6839684206918766,0.6839684206918766,0.6839684206918766
2020-02-29,0.0,0.6840638800230006,0.6840638800230006,0.6840638800230006
2020-03-01,0.0,0.6842056151224891,0.6842056151224891,0.6842056151224891
2020-03-02,0.0,0.6841369161217702,0.6841369161217702,0.6841369161217702
2020-03-03,0.0,0.6840500064989599,0.6840500064989599,0.6840500064989599
2020-03-04,0.0,0.6840986052662178,0.6840986052662178,0.6840986052662178
2020-03-05,0.0,0.6841515378903446,0.6841515378903446,0.6841515378903446
2020-03-06,0.0,0.6841176075040568,0.6841176075040568,0.6841176075040568
2020-03-07,0.0,0.6840855994609728,0.6840855994609728,0.6840855994609728
2020-03-08,0.0,0.6841090161105009,0.6841090161105009,0.6841090161105009
2020-03-09,0.0,0.6841282137572494,0.6841282137572494,0.6841282137572494
2020-03-10,0.0,0.6841122067115872,0.6841122067115872,0.6841122067115872
2020-03-11,8.0,8.684100798102094,8.684100798102094,8.684100798102094
2020-03-12,-1.0,0.0,0.0,0.0
2020-03-13,1.0,3.6924260562829616,3.6924260562829616,3.6924260562829616
2020-03-14,0.0,0.0,0.0,0.0
2020-03-15,0.0,1.4800875606402595,1.4800875606402595,1.4800875606402595
2020-03-16,2.0,1.642668986175213,1.642668986175213,1.642668986175213
2020-03-17,1.0,3.11969124039753,3.11969124039753,3.11969124039753
2020-03-18,0.0,2.2617636024042156,2.2617636024042156,2.2617636024042156
2020-03-19,3.0,2.3527872461119186,2.3527872461119186,2.3527872461119186
2020-03-20,0.0,0.0,0.0,0.0
2020-03-21,0.0,2.049681839065519,2.049681839065519,2.049681839065519
2020-03-22,7.0,8.21715374150611,8.21715374150611,8.21715374150611
2020-03-23,7.0,5.454560383024613,5.454560383024613,5.454560383024613
2020-03-24,2.0,0.9165983733432972,0.9165983733432972,0.9165983733432972
2020-03-25,11.0,12.465657243785891,12.465657243785891,12.465657243785891
2020-03-26,5.0,2.8562210491096702,2.8562210491096702,2.8562210491096702
2020-03-27,12.0,12.129169147878763,12.129169147878763,12.129169147878763
2020-03-28,10.0,6.906689934865659,6.906689934865659,6.906689934865659
2020-03-29,22.0,25.287443667413314,25.287443667413314,25.287443667413314
2020-03-30,11.0,5.089534654535463,5.089534654535463,5.089534654535463
2020-03-31,7.0,8.307077706299847,8.307077706299847,8.307077706299847
2020-04-01,21.0,21.864079957504188,21.864079957504188,21.864079957504188
2020-04-02,36.0,33.37097764188647,33.37097764188647,33.37097764188647
2020-04-03,22.0,14.878780147513767,14.878780147513767,14.878780147513767
2020-04-04,25.0,27.971786056562223,27.971786056562223,27.971786056562223
2020-04-05,28.0,27.309396616487557,27.309396616487557,27.309396616487557
2020-04-06,48.0,42.30301269215195,42.30301269215195,42.30301269215195
2020-04-07,32.0,19.41961621268488,19.41961621268488,19.41961621268488
2020-04-08,73.0,82.18615346471833,82.18615346471833,82.18615346471833
2020-04-09,54.0,41.1942076420031,41.1942076420031,41.1942076420031
2020-04-10,89.0,84.57661079931745,84.57661079931745,84.57661079931745
2020-04-11,90.0,65.34463655688948,65.34463655688948,65.34463655688948
2020-04-12,104.0,103.69288859042969,103.69288859042969,103.69288859042969
2020-04-13,138.0,122.29850697231254,122.29850697231254,122.29850697231254
2020-04-14,120.0,98.03060393837251,98.03060393837251,98.03060393837251
2020-04-15,180.0,173.09851746518686,173.09851746518686,173.09851746518686
2020-04-16,143.0,112.6756583239677,112.6756583239677,112.6756583239677
2020-04-17,100.0,102.10230905913463,102.10230905913463,102.10230905913463
2020-04-18,131.0,131.5663110352298,131.5663110352298,131.5663110352298
2020-04-19,93.0,91.55435122655831,91.55435122655831,91.55435122655831
2020-04-20,50.0,66.56868313984921,66.56868313984921,66.56868313984921
2020-04-21,70.0,97.46619767188884,97.46619767188884,97.46619767188884
2020-04-22,103.0,128.0715496934705,128.0715496934705,128.0715496934705
2020-04-23,98.0,90.27341593294182,90.27341593294182,90.27341593294182
