,Louisiana,forecast,interval_low,interval_high
2020-03-08,0.0,557.8245849609375,64.42866516113281,1048.7623291015625
2020-03-09,0.0,891.7236328125,358.7617492675781,1410.446044921875
2020-03-10,0.0,1013.5789184570312,436.39019775390625,1571.569580078125
2020-03-11,5.0,1325.181396484375,670.4436645507812,1909.14306640625
2020-03-12,19.0,1584.0394287109375,940.418701171875,2113.3369140625
2020-03-13,29.0,1912.3289794921875,1322.2474365234375,2471.069091796875
2020-03-14,77.0,2410.080322265625,1802.4056396484375,2957.27490234375
2020-03-15,87.0,557.8245849609375,64.42866516113281,1048.7623291015625
2020-03-16,115.0,891.7236328125,358.7617492675781,1410.446044921875
2020-03-17,196.0,1013.5789184570312,436.39019775390625,1571.569580078125
2020-03-18,257.0,1325.181396484375,670.4436645507812,1909.14306640625
2020-03-19,392.0,1584.0394287109375,940.418701171875,2113.3369140625
2020-03-20,537.0,1912.3289794921875,1322.2474365234375,2471.069091796875
2020-03-21,763.0,2410.080322265625,1802.4056396484375,2957.27490234375
2020-03-22,837.0,653.407470703125,200.37869262695312,1115.6968994140625
2020-03-23,1172.0,971.598388671875,478.5502014160156,1462.4945068359375
2020-03-24,1388.0,1105.9022216796875,575.2513427734375,1631.7620849609375
2020-03-25,1795.0,1420.8980712890625,806.3284301757812,1976.41845703125
2020-03-26,2304.0,1684.0167236328125,1086.030517578125,2182.05322265625
2020-03-27,2744.0,2007.2191162109375,1456.813232421875,2537.251220703125
2020-03-28,3315.0,2478.523193359375,1902.419677734375,3003.463623046875
2020-03-29,3540.0,1499.5826416015625,1372.6234130859375,1742.16552734375
2020-03-30,4025.0,1737.1981201171875,1573.90771484375,2008.278564453125
2020-03-31,5237.0,1945.5103759765625,1788.7391357421875,2226.123046875
2020-04-01,6424.0,2245.487548828125,1936.5657958984375,2595.219482421875
2020-04-02,9149.0,2540.337646484375,2297.373779296875,2809.195068359375
2020-04-03,10297.0,2815.044921875,2549.573486328125,3147.716064453125
2020-04-04,12496.0,3141.114501953125,2812.351806640625,3500.470458984375
2020-04-05,13010.0,4418.98486328125,3991.843017578125,5203.27490234375
2020-04-06,14867.0,4487.05322265625,4056.893310546875,5256.28125
2020-04-07,16284.0,4863.09423828125,4366.92919921875,5739.89892578125
2020-04-08,17030.0,5066.97314453125,4737.46044921875,5592.37548828125
2020-04-09,18283.0,5449.59912109375,5051.93017578125,6188.6435546875
2020-04-10,19253.0,5565.42822265625,5253.97607421875,6046.0244140625
2020-04-11,20014.0,5587.14306640625,5305.048828125,5965.724609375
2020-04-12,20595.0,13966.5654296875,12301.978515625,16528.33203125
2020-04-13,21016.0,13520.7783203125,11887.3056640625,16049.14453125
2020-04-14,21518.0,14353.3466796875,12566.9501953125,17180.392578125
2020-04-15,21951.0,14649.9833984375,13049.052734375,17152.01171875
2020-04-16,22532.0,15184.6845703125,13390.240234375,18067.47265625
2020-04-17,23118.0,15129.6025390625,13562.73828125,17558.859375
2020-04-18,23580.0,14306.34375,12883.16796875,16610.8828125
2020-04-19,23928.0,21313.306640625,20386.517578125,22802.861328125
2020-04-20,24523.0,21414.181640625,20418.076171875,22987.05859375
2020-04-21,24854.0,21894.3203125,20938.115234375,23510.591796875
2020-04-22,25258.0,21964.25,21118.73046875,23403.8515625
2020-04-23,25739.0,22425.0,21507.8671875,24111.2109375
2020-04-24,26140.0,22456.154296875,21705.98046875,23782.06640625
2020-04-25,26512.0,22466.455078125,21596.765625,24014.044921875
2020-04-26,26773.0,24922.078125,24413.248046875,25790.98046875
2020-04-27,27068.0,25210.486328125,24604.109375,26196.892578125
2020-04-28,27286.0,25579.3125,25078.625,26513.25390625
2020-04-29,27660.0,25663.623046875,25221.720703125,26512.8359375
2020-04-30,28001.0,26107.646484375,25549.642578125,27117.8984375
2020-05-01,28711.0,26222.4375,25815.576171875,26966.912109375
2020-05-02,29140.0,26512.796875,25990.361328125,27547.0078125
2020-05-03,29340.0,27751.453125,27532.955078125,28180.58203125
2020-05-04,29673.0,28191.740234375,27861.103515625,28763.82421875
2020-05-05,29996.0,28490.234375,28216.736328125,28946.265625
2020-05-06,30399.0,28600.357421875,28325.5546875,29031.263671875
2020-05-07,30652.0,29038.919921875,28637.298828125,29561.330078125
2020-05-08,30855.0,29242.9609375,28953.81640625,29584.462890625
2020-05-09,31417.0,29745.330078125,29359.267578125,30412.193359375
2020-05-10,31600.0,30367.4453125,30239.078125,30573.791015625
2020-05-11,31815.0,30838.080078125,30640.474609375,31185.662109375
2020-05-12,32050.0,31156.291015625,30986.009765625,31370.83984375
2020-05-13,32662.0,31374.013671875,31170.400390625,31642.248046875
2020-05-14,33489.0,31832.984375,31523.3046875,32142.109375
2020-05-15,33837.0,32126.103515625,31889.650390625,32344.029296875
2020-05-16,34117.0,32661.5234375,32344.13671875,33192.03515625
2020-05-17,34432.0,32667.921875,32523.716796875,32838.34765625
2020-05-18,34709.0,33261.34375,33211.5703125,33299.1484375
2020-05-19,35038.0,33537.3671875,33375.1640625,33755.02734375
2020-05-20,35316.0,33792.51171875,33694.125,33977.546875
2020-05-21,36504.0,34264.4140625,34079.7734375,34541.73046875
2020-05-22,36925.0,34637.25,34497.9296875,34904.7734375
2020-05-23,36925.0,35341.27734375,35137.06640625,35529.45703125
2020-05-24,37169.0,35614.984375,35265.0703125,35914.87890625
2020-05-25,37809.0,36258.05859375,36062.31640625,36425.77734375
2020-05-26,38054.0,36571.25390625,36191.859375,36918.14453125
2020-05-27,38497.0,36950.24609375,36698.33984375,37232.484375
2020-05-28,38802.0,37465.546875,37163.65625,37861.09375
2020-05-29,38802.0,37950.29296875,37697.63671875,38290.67578125
2020-05-30,39577.0,38708.83203125,38580.7578125,38799.28515625
2020-05-31,39916.0,38692.58984375,38106.18359375,39156.86328125
2020-06-01,40341.0,39420.93359375,38989.65234375,39751.15625
2020-06-02,40746.0,39764.37890625,39137.60546875,40276.14453125
2020-06-03,41133.0,40255.55078125,39775.87109375,40689.3515625
2020-06-04,41562.0,40827.328125,40262.1015625,41387.4609375
2020-06-05,41989.0,41429.81640625,40979.75390625,41902.8359375
2020-06-06,42486.0,42292.796875,42101.66015625,42518.51953125
2020-06-07,42816.0,41381.25390625,40577.56640625,42007.40234375
2020-06-08,43050.0,42191.46484375,41536.8203125,42688.01171875
2020-06-09,43612.0,42565.87109375,41710.9453125,43243.265625
2020-06-10,44030.0,43154.24609375,42444.56640625,43752.1484375
2020-06-11,44472.0,43788.53515625,42974.84375,44514.01953125
2020-06-12,44995.0,44490.05859375,43827.1875,45115.375
2020-06-13,46283.0,45454.671875,45003.7109375,45849.921875
2020-06-14,46619.0,44476.578125,43522.98046875,45222.92578125
2020-06-15,47172.0,45411.29296875,44611.515625,46021.14453125
2020-06-16,47706.0,45830.70703125,44827.69140625,46620.50390625
2020-06-17,48634.0,46507.09375,45614.49609375,47237.78125
2020-06-18,48634.0,47224.77734375,46217.26171875,48075.140625
2020-06-19,48515.0,48053.125,47229.48828125,48793.8203125
2020-06-20,49385.0,49170.38671875,48523.84765625,49684.51171875
2020-06-21,49778.0,48478.6875,47622.13671875,49151.734375
2020-06-22,50239.0,49426.38671875,48692.91015625,49986.125
2020-06-23,51595.0,50026.734375,49147.58203125,50716.8828125
2020-06-24,52477.0,50921.81640625,50153.64453125,51544.64453125
2020-06-25,53415.0,51786.55078125,50923.3515625,52493.9375
2020-06-26,54769.0,52779.44140625,52142.00390625,53363.01953125
2020-06-27,54769.0,53874.94140625,53314.95703125,54286.58984375
2020-06-28,56236.0,52292.18359375,51157.82421875,53226.53515625
2020-06-29,57081.0,53494.984375,52495.94140625,54301.625
2020-06-30,58095.0,54130.30078125,52966.6328125,55087.28125
2020-07-01,60178.0,55051.0625,53833.6640625,56040.61328125
2020-07-02,61561.0,56074.75,54797.4609375,57098.99609375
2020-07-03,63289.0,57184.20703125,56056.4921875,58153.44921875
2020-07-04,63289.0,58637.953125,57539.96484375,59447.265625
2020-07-05,65226.0,59109.17578125,58614.5234375,59610.8203125
2020-07-06,66327.0,60394.9375,59993.1328125,60793.5703125
2020-07-07,68263.0,61451.15625,61032.5546875,61890.3515625
2020-07-08,70151.0,62676.3125,62065.890625,63216.9765625
2020-07-09,71994.0,64053.83984375,63528.43359375,64483.765625
2020-07-10,74636.0,65444.59375,65015.26171875,65877.6640625
2020-07-11,76803.0,66927.6484375,66359.765625,67302.359375
2020-07-12,78122.0,69418.6328125,68973.546875,70088.484375
2020-07-13,79827.0,71041.4765625,70647.90625,71752.109375
2020-07-14,82042.0,72804.2890625,72302.0703125,73729.6640625
2020-07-15,84131.0,74300.6328125,74052.2109375,74646.140625
2020-07-16,86411.0,76369.7421875,75824.6953125,77164.765625
2020-07-17,88590.0,78087.953125,77832.4375,78595.734375
2020-07-18,88590.0,79977.875,79810.0625,80151.9296875
2020-07-19,,84365.3125,82025.9765625,88173.0234375
2020-07-20,,86495.8671875,84073.40625,90206.4609375
2020-07-21,,89792.3125,86912.03125,94275.9921875
2020-07-22,,91675.7890625,89381.1171875,95174.203125
2020-07-23,,95014.0,91574.015625,99755.265625
2020-07-24,,97090.2421875,94640.7421875,100524.9296875
2020-07-25,,99669.1328125,97508.9375,102626.8984375
