,Missouri,forecast,interval_low,interval_high
2020-02-22,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-02-23,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-02-24,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-02-25,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-02-26,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-02-27,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-02-28,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-02-29,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-01,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-02,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-03,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-04,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-05,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-06,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-07,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-08,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-09,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-10,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-11,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-12,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-13,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-14,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-15,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-16,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-17,0.0,0.10389341452724,0.10389341452724,0.10389341452724
2020-03-18,1.0,1.10389341452724,1.10389341452724,1.10389341452724
2020-03-19,0.0,0.0,0.0,0.0
2020-03-20,2.0,2.256702352077377,2.256702352077377,2.256702352077377
2020-03-21,0.0,0.0,0.0,0.0
2020-03-22,0.0,0.42976078201397433,0.42976078201397433,0.42976078201397433
2020-03-23,1.0,1.456304046054759,1.456304046054759,1.456304046054759
2020-03-24,4.0,3.7238750673034424,3.7238750673034424,3.7238750673034424
2020-03-25,1.0,0.0,0.0,0.0
2020-03-26,0.0,0.6691815520574202,0.6691815520574202,0.6691815520574202
2020-03-27,0.0,0.6967587623334233,0.6967587623334233,0.6967587623334233
2020-03-28,4.0,4.432350286133208,4.432350286133208,4.432350286133208
2020-03-29,3.0,1.203248299720849,1.203248299720849,1.203248299720849
2020-03-30,0.0,0.0,0.0,0.0
2020-03-31,3.0,4.251745134906194,4.251745134906194,4.251745134906194
2020-04-01,5.0,3.4293406069082377,3.4293406069082377,3.4293406069082377
2020-04-02,8.0,5.742420785429545,5.742420785429545,5.742420785429545
2020-04-03,13.0,10.167704193048692,10.167704193048692,10.167704193048692
2020-04-04,6.0,0.0,0.0,0.0
2020-04-05,13.0,12.317980486994596,12.317980486994596,12.317980486994596
2020-04-06,8.0,3.096746110412581,3.096746110412581,3.096746110412581
2020-04-07,20.0,19.95042813569856,19.95042813569856,19.95042813569856
2020-04-08,15.0,8.01906507778678,8.01906507778678,8.01906507778678
2020-04-09,16.0,14.27097647818077,14.27097647818077,14.27097647818077
2020-04-10,10.0,7.085194039387232,7.085194039387232,7.085194039387232
2020-04-11,12.0,14.271840235421077,14.271840235421077,14.271840235421077
2020-04-12,12.0,12.340416355761912,12.340416355761912,12.340416355761912
2020-04-13,10.0,12.559453361788139,12.559453361788139,12.559453361788139
2020-04-14,18.0,20.822547733413455,20.822547733413455,20.822547733413455
2020-04-15,17.0,13.450921222543274,13.450921222543274,13.450921222543274
2020-04-16,14.0,10.820930991896955,10.820930991896955,10.820930991896955
2020-04-17,13.0,13.07687885059802,13.07687885059802,13.07687885059802
2020-04-18,7.0,7.080617224242131,7.080617224242131,7.080617224242131
