,Wisconsin,forecast,interval_low,interval_high
2020-04-11,145.0,117.9849577165746,117.9849577165746,117.9849577165746
2020-04-12,128.0,189.2501014772906,189.2501014772906,189.2501014772906
2020-04-13,87.0,105.40418258627086,105.40418258627086,105.40418258627086
2020-04-14,127.0,187.0523482625138,187.0523482625138,187.0523482625138
2020-04-15,166.0,122.57795149594119,122.57795149594119,122.57795149594119
2020-04-16,154.0,103.09626727525746,103.09626727525746,103.09626727525746
2020-04-17,178.0,179.5786561477213,179.5786561477213,179.5786561477213
2020-04-18,146.0,81.41725661296498,81.41725661296498,81.41725661296498
2020-04-19,147.0,153.16832195449393,153.16832195449393,153.16832195449393
2020-04-20,153.0,125.93580524024036,125.93580524024036,125.93580524024036
2020-04-21,126.0,121.02971746559612,121.02971746559612,121.02971746559612
2020-04-22,220.0,284.05520952571106,284.05520952571106,284.05520952571106
2020-04-23,207.0,93.63208525825553,93.63208525825553,93.63208525825553
2020-04-24,304.0,312.94889935348215,312.94889935348215,312.94889935348215
2020-04-25,331.0,154.6658792966818,154.6658792966818,154.6658792966818
2020-04-26,225.0,123.26021309769119,123.26021309769119,123.26021309769119
2020-04-27,169.0,280.5809975905071,280.5809975905071,280.5809975905071
2020-04-28,208.0,332.0308543087966,332.0308543087966,332.0308543087966
2020-04-29,231.0,273.82514568978183,273.82514568978183,273.82514568978183
2020-04-30,334.0,393.7417325313079,393.7417325313079,393.7417325313079
2020-05-01,460.0,383.7425181424654,383.7425181424654,383.7425181424654
2020-05-02,346.0,148.3743918237202,148.3743918237202,148.3743918237202
2020-05-03,304.0,376.2704838395439,376.2704838395439,376.2704838395439
2020-05-04,272.0,283.54803897222564,283.54803897222564,283.54803897222564
2020-05-05,330.0,395.91473982947656,395.91473982947656,395.91473982947656
2020-05-06,335.0,316.50639880987063,316.50639880987063,316.50639880987063
2020-05-07,314.0,406.55133099064216,406.55133099064216,406.55133099064216
2020-05-08,375.0,510.1849759743899,510.1849759743899,510.1849759743899
2020-05-09,349.0,306.5005421897903,306.5005421897903,306.5005421897903
2020-05-10,280.0,297.8578858476981,297.8578858476981,297.8578858476981
2020-05-11,199.0,283.2902403485077,283.2902403485077,283.2902403485077
2020-05-12,193.0,352.8097951962697,352.8097951962697,352.8097951962697
2020-05-13,291.0,372.75426270834305,372.75426270834305,372.75426270834305
2020-05-14,373.0,279.74191080775677,279.74191080775677,279.74191080775677
2020-05-15,410.0,275.8659861050535,275.8659861050535,275.8659861050535
2020-05-16,502.0,361.71125572529104,361.71125572529104,361.71125572529104
2020-05-17,356.0,77.60021669388414,77.60021669388414,77.60021669388414
2020-05-18,144.0,208.05127989561674,208.05127989561674,208.05127989561674
2020-05-19,198.0,503.8923790117717,503.8923790117717,503.8923790117717
2020-05-20,528.0,605.7838591804398,605.7838591804398,605.7838591804398
2020-05-21,472.0,113.41997332423438,113.41997332423438,113.41997332423438
2020-05-22,511.0,596.5228297984347,596.5228297984347,596.5228297984347
2020-05-23,481.0,407.24887499501256,407.24887499501256,407.24887499501256
2020-05-24,400.0,356.63517444939356,356.63517444939356,356.63517444939356
2020-05-25,307.0,317.01315140875965,317.01315140875965,317.01315140875965
2020-05-26,279.0,448.9156600063725,448.9156600063725,448.9156600063725
2020-05-27,599.0,827.3303641698963,827.3303641698963,827.3303641698963
2020-05-28,512.0,193.07376445444226,193.07376445444226,193.07376445444226
2020-05-29,733.0,867.06137716956,867.06137716956,867.06137716956
2020-05-30,523.0,134.96483834314768,134.96483834314768,134.96483834314768
2020-05-31,173.0,343.1362008110767,343.1362008110767,343.1362008110767
2020-06-01,140.0,628.7020677502749,628.7020677502749,628.7020677502749
2020-06-02,374.0,627.5458966471774,627.5458966471774,627.5458966471774
2020-06-03,483.0,392.78712604611763,392.78712604611763,392.78712604611763
2020-06-04,492.0,445.8612333471988,445.8612333471988,445.8612333471988
2020-06-05,357.0,354.8358524929805,354.8358524929805,354.8358524929805
2020-06-06,322.0,398.4200852295528,398.4200852295528,398.4200852295528
2020-06-07,264.0,128.71345978431947,128.71345978431947,128.71345978431947
2020-06-08,203.0,168.02721209042494,168.02721209042494,168.02721209042494
2020-06-09,270.0,392.02779678028907,392.02779678028907,392.02779678028907
2020-06-10,285.0,303.9355988274893,303.9355988274893,303.9355988274893
2020-06-11,333.0,375.61596038788343,375.61596038788343,375.61596038788343
2020-06-12,320.0,220.42041688354976,220.42041688354976,220.42041688354976
2020-06-13,272.0,197.024920979893,197.024920979893,197.024920979893
2020-06-14,240.0,199.15164313007188,199.15164313007188,199.15164313007188
2020-06-15,174.0,148.72234005002576,148.72234005002576,148.72234005002576
2020-06-16,266.0,360.12900596148364,360.12900596148364,360.12900596148364
2020-06-17,258.0,164.339246471793,164.339246471793,164.339246471793
2020-06-18,420.0,454.5677200877303,454.5677200877303,454.5677200877303
2020-06-19,278.0,15.720061614094618,15.720061614094618,15.720061614094618
2020-06-20,385.0,510.99075443484344,510.99075443484344,510.99075443484344
2020-06-21,280.0,57.10454813930602,57.10454813930602,57.10454813930602
2020-06-22,249.0,346.32594924172975,346.32594924172975,346.32594924172975
2020-06-23,263.0,332.4295979976689,332.4295979976689,332.4295979976689
2020-06-24,432.0,502.5086927632086,502.5086927632086,502.5086927632086
2020-06-25,464.0,288.7940968817318,288.7940968817318,288.7940968817318
