,Guam,forecast,interval_low,interval_high
2020-04-03,2.0,2.0155954360961914,2.0034706592559814,2.038722515106201
2020-04-04,9.0,7.076329708099365,3.8631432056427,8.990218162536621
2020-04-05,19.0,12.780878067016602,7.542072296142578,18.996646881103516
2020-04-06,1.0,1.9301884174346924,1.0024555921554565,5.153961658477783
2020-04-07,8.0,6.205711364746094,-0.9278708696365356,7.998307228088379
2020-04-08,0.0,0.01953158900141716,0.0063877105712890625,0.036151111125946045
2020-04-09,7.0,3.7113959789276123,1.0659666061401367,6.995363712310791
2020-04-10,2.0,2.0017781257629395,1.997257947921753,2.0099616050720215
2020-04-11,3.0,2.4007627964019775,0.0487419068813324,2.996393918991089
2020-04-12,0.0,0.012171363458037376,0.0009644031524658203,0.028604179620742798
