,Iowa,forecast,interval_low,interval_high
2020-04-01,2.0,1.9989200830459595,1.9972138404846191,2.0008716583251953
2020-04-02,2.0,1.6165878772735596,0.11608049273490906,1.997357964515686
2020-04-03,0.0,0.01001971960067749,0.00559118390083313,0.015810996294021606
2020-04-04,3.0,3.129167079925537,2.9942824840545654,3.660550355911255
2020-04-05,4.0,3.8708598613739014,3.348841905593872,4.008222579956055
2020-04-06,7.0,6.977813720703125,6.96531343460083,6.991138458251953
2020-04-07,0.0,1.7295507192611694,0.013290494680404663,4.471260070800781
2020-04-08,2.0,2.0255115032196045,1.985001802444458,2.164252758026123
2020-04-09,2.0,2.0065159797668457,1.9980388879776,2.024892807006836
2020-04-10,2.0,2.0009961128234863,1.9851711988449097,2.0217180252075195
2020-04-11,3.0,3.001957654953003,2.9885520935058594,3.0065066814422607
2020-04-12,7.0,5.2032365798950195,2.1903491020202637,6.998782634735107
2020-04-13,0.0,2.5498123168945312,0.005319416522979736,6.387265682220459
2020-04-14,8.0,6.532254695892334,0.7414186596870422,7.983308792114258
2020-04-15,4.0,4.639931678771973,4.002579212188721,7.140478134155273
2020-04-16,7.0,6.419557094573975,4.169999599456787,6.9964213371276855
2020-04-17,4.0,5.141640663146973,4.008140563964844,9.614583969116211
2020-04-18,10.0,9.977560043334961,9.965989112854004,9.987588882446289
2020-04-19,1.0,1.0060250759124756,1.002598524093628,1.0149734020233154
2020-04-20,4.0,3.5226681232452393,2.8002190589904785,4.001275539398193
2020-04-21,4.0,4.014960765838623,4.00886344909668,4.025575637817383
2020-04-22,7.0,6.631659030914307,5.223658084869385,7.003067493438721
2020-04-23,6.0,6.937900543212891,5.985644817352295,10.626036643981934
2020-04-24,11.0,9.765207290649414,4.910828113555908,10.994540214538574
2020-04-25,5.0,5.647156715393066,5.003367900848389,8.173385620117188
2020-04-26,6.0,6.5551862716674805,2.335418701171875,10.833969116210938
2020-04-27,9.0,8.554420471191406,6.830888271331787,8.993364334106445
2020-04-28,9.0,9.935932159423828,8.999215126037598,11.58597183227539
2020-04-29,12.0,12.003629684448242,11.976505279541016,12.015365600585938
2020-04-30,14.0,13.31322193145752,10.597555160522461,13.994272232055664
2020-05-01,8.0,8.315420150756836,4.973931789398193,12.598106384277344
2020-05-02,5.0,6.140468597412109,5.001190662384033,8.476072311401367
2020-05-03,9.0,8.614591598510742,7.101497173309326,8.997732162475586
2020-05-04,4.0,7.802597999572754,4.004302978515625,15.581579208374023
2020-05-05,19.0,12.014554977416992,5.472289085388184,18.999675750732422
2020-05-06,12.0,11.955562591552734,11.723236083984375,12.029208183288574
2020-05-07,12.0,11.941498756408691,11.7379732131958,11.997004508972168
2020-05-08,12.0,12.006610870361328,11.987764358520508,12.032766342163086
2020-05-09,9.0,10.818181991577148,8.997869491577148,14.631933212280273
2020-05-10,13.0,9.925565719604492,4.819733619689941,12.989913940429688
2020-05-11,6.0,8.701441764831543,5.998110771179199,14.49158763885498
2020-05-12,18.0,17.982051849365234,17.95048713684082,18.00922966003418
2020-05-13,17.0,16.36749267578125,13.818048477172852,17.031097412109375
2020-05-14,12.0,13.224352836608887,12.011898040771484,17.995868682861328
2020-05-15,18.0,17.978374481201172,17.96537971496582,17.988656997680664
2020-05-16,10.0,13.228050231933594,9.99896240234375,19.719213485717773
2020-05-17,5.0,8.659822463989258,4.999993801116943,14.860620498657227
2020-05-18,4.0,4.664536952972412,3.997065782546997,6.336899757385254
2020-05-19,12.0,12.009570121765137,12.003101348876953,12.01894760131836
2020-05-20,26.0,25.970108032226562,25.946313858032227,25.982681274414062
2020-05-21,17.0,16.998455047607422,16.993757247924805,17.000608444213867
2020-05-22,14.0,14.024638175964355,14.00469970703125,14.046382904052734
2020-05-23,22.0,19.74644660949707,10.843108177185059,21.982336044311523
2020-05-24,10.0,10.754416465759277,9.996562957763672,13.768791198730469
2020-05-25,0.0,3.873216152191162,0.0011644363403320312,19.317358016967773
2020-05-26,21.0,19.683650970458984,14.480621337890625,20.99070167541504
2020-05-27,19.0,17.437450408935547,11.156245231628418,19.039602279663086
2020-05-28,10.0,10.008233070373535,9.982046127319336,10.0252103805542
2020-05-29,18.0,14.790267944335938,9.060234069824219,17.99064826965332
2020-05-30,7.0,8.26924991607666,7.0002665519714355,13.318592071533203
2020-05-31,4.0,4.944070339202881,3.9948551654815674,8.711772918701172
2020-06-01,20.0,19.991592407226562,19.983821868896484,19.99756622314453
2020-06-02,6.0,7.581692695617676,6.002853870391846,13.84709358215332
2020-06-03,13.0,12.109704971313477,8.606343269348145,13.001022338867188
2020-06-04,9.0,9.01176929473877,8.99893856048584,9.026764869689941
2020-06-05,10.0,9.346620559692383,6.821869850158691,9.99260425567627
2020-06-06,6.0,6.146122455596924,5.876893520355225,6.823071479797363
2020-06-07,6.0,6.0195207595825195,5.996923923492432,6.0877251625061035
2020-06-08,12.0,10.143848419189453,6.194543361663818,11.99978256225586
2020-06-09,9.0,8.996341705322266,8.991869926452637,9.001616477966309
2020-06-10,5.0,5.02327299118042,5.010854721069336,5.0445637702941895
2020-06-11,9.0,8.977869987487793,8.964872360229492,8.98709774017334
2020-06-12,4.0,4.703370571136475,4.013601303100586,7.430328845977783
2020-06-13,6.0,5.154573440551758,1.8304672241210938,5.999937534332275
2020-06-14,2.0,2.7375476360321045,1.9984617233276367,5.664999485015869
2020-06-15,6.0,5.992233753204346,5.001977443695068,6.969176292419434
2020-06-16,7.0,7.663735866546631,6.9858503341674805,10.295234680175781
2020-06-17,10.0,8.948479652404785,4.807656764984131,9.993758201599121
2020-06-18,5.0,4.705374240875244,3.4986555576324463,5.02263879776001
2020-06-19,1.0,1.6828190088272095,0.9791302680969238,4.442334175109863
2020-06-20,0.0,0.017753351479768753,0.004599541425704956,0.026951730251312256
2020-06-21,5.0,4.033695220947266,0.2217547595500946,4.992426872253418
2020-06-22,0.0,1.062089443206787,0.00031375885009765625,2.960754632949829
2020-06-23,3.0,3.0009617805480957,2.9992518424987793,3.0044004917144775
2020-06-24,1.0,1.9769283533096313,1.0078691244125366,5.828188896179199
2020-06-25,6.0,5.991588115692139,5.983520984649658,5.998592853546143
2020-06-26,8.0,5.124350547790527,0.6897408366203308,8.001590728759766
2020-06-27,0.0,0.003658479545265436,-0.0031594038009643555,0.010140687227249146
2020-06-28,2.0,1.9987586736679077,1.9965177774429321,2.0002875328063965
2020-06-29,5.0,4.616380214691162,3.092531442642212,5.001158237457275
2020-06-30,5.0,5.000760555267334,4.998595237731934,5.002496719360352
2020-07-01,1.0,1.734567642211914,1.0002785921096802,4.656615257263184
2020-07-02,2.0,1.8668076992034912,1.3514423370361328,2.001906156539917
2020-07-03,2.0,1.9028680324554443,1.5083690881729126,2.0057780742645264
2020-07-04,0.0,-0.11701755225658417,-0.6312150955200195,0.06206929683685303
2020-07-05,0.0,0.004158091731369495,0.0006925463676452637,0.007367491722106934
2020-07-06,2.0,2.0066521167755127,2.001096725463867,2.014404296875
2020-07-07,9.0,8.984853744506836,8.979541778564453,8.992382049560547
2020-07-08,4.0,4.269678592681885,4.00864315032959,5.301942825317383
2020-07-09,5.0,4.546099662780762,2.753926992416382,5.00142765045166
2020-07-10,2.0,3.760589599609375,1.9986845254898071,5.559510231018066
2020-07-11,5.0,4.252169609069824,3.022026777267456,4.999715805053711
2020-07-12,4.0,4.002199649810791,3.9990530014038086,4.008858680725098
2020-07-13,3.0,2.996711254119873,2.989056348800659,3.001520872116089
2020-07-14,2.0,5.418268203735352,2.0046348571777344,19.056928634643555
2020-07-15,20.0,19.994234085083008,19.990266799926758,19.99870491027832
2020-07-16,4.0,4.157105445861816,4.0028181076049805,4.7630720138549805
2020-07-17,4.0,4.030078411102295,3.9247632026672363,4.231259346008301
2020-07-18,4.0,4.137757301330566,3.9975762367248535,4.531859397888184
2020-07-19,,3.748413562774658,2.792231559753418,4.14476203918457
2020-07-20,,16.87840461730957,14.254488945007324,20.022123336791992
2020-07-21,,17.739543914794922,14.359249114990234,20.052547454833984
2020-07-22,,17.238826751708984,14.70263957977295,18.64170265197754
2020-07-23,,3.641632080078125,2.042184591293335,5.293944835662842
2020-07-24,,3.9715981483459473,3.509714365005493,4.328334331512451
2020-07-25,,3.3019912242889404,2.01731538772583,4.201841354370117
