,Kentucky,forecast,interval_low,interval_high
2020-05-11,7.0,6.491358280181885,5.906437397003174,7.212594985961914
2020-05-12,10.0,6.58819191796439,5.906374931335449,7.413208484649658
2020-05-13,0.0,6.619924545288086,5.78662633895874,7.588597774505615
2020-05-14,7.0,6.428181988852365,5.187084197998047,7.3015923500061035
2020-05-15,4.0,6.057189464569092,4.570611476898193,7.017810344696045
2020-05-16,2.0,5.809280531747,4.579111576080322,7.303287029266357
2020-05-17,0.0,5.357306480407715,4.353247165679932,7.078773021697998
2020-05-18,12.0,5.056359699794224,4.330836296081543,6.6767168045043945
2020-05-19,20.0,4.75752980368478,4.441218376159668,5.829621315002441
2020-05-20,10.0,4.700459003448486,4.057906627655029,5.303067684173584
2020-05-21,10.0,4.723276615142822,3.9762439727783203,6.200697898864746
2020-05-22,5.0,4.947851453508649,4.032041549682617,6.718123435974121
2020-05-23,0.0,5.434610162462507,4.130329608917236,7.285758018493652
2020-05-24,0.0,5.976420198168073,4.367212772369385,7.611120223999023
2020-05-25,0.0,6.6015240124293735,4.552119255065918,7.90104341506958
2020-05-26,3.0,6.95911032812936,4.907062530517578,8.21108627319336
2020-05-27,6.0,6.89767278943743,4.313577175140381,8.966572761535645
2020-05-28,9.0,6.391247681209019,3.5397047996520996,7.8410444259643555
2020-05-29,9.0,5.694568395614624,3.089327573776245,8.002531051635742
2020-05-30,13.0,5.029731614249093,3.1037867069244385,7.825957298278809
2020-05-31,0.0,4.538484913962228,2.694338083267212,8.012964248657227
2020-06-01,8.0,4.22487085206168,2.8547587394714355,6.589573383331299
2020-06-02,3.0,4.214432784489223,2.944528579711914,6.143043518066406
2020-06-03,8.0,4.68021958214896,3.0369908809661865,6.366456508636475
2020-06-04,8.0,5.114619221006121,3.102351188659668,6.436159133911133
2020-06-05,8.0,5.6066770894186835,3.480088949203491,6.725128650665283
2020-06-06,4.0,5.8918657302856445,4.755915641784668,6.67950439453125
2020-06-07,0.0,5.9255435807364325,5.103649616241455,6.4364752769470215
2020-06-08,2.0,5.900833947317941,5.102832317352295,6.466012954711914
2020-06-09,5.0,5.732832091195243,4.853412628173828,6.501797676086426
2020-06-10,7.0,5.602997439248221,4.856550693511963,6.511674404144287
2020-06-11,9.0,5.3093856402805875,4.575980186462402,6.240787506103516
2020-06-12,4.0,5.039914403642927,4.368838310241699,6.048041820526123
2020-06-13,2.0,4.698905672345843,4.125906467437744,5.263326168060303
2020-06-14,0.0,4.5257366725376675,4.111127853393555,5.6228179931640625
2020-06-15,6.0,4.4022040367126465,3.9400486946105957,4.981125831604004
2020-06-16,0.0,4.431962626320975,4.149240016937256,4.996119499206543
2020-06-17,13.0,4.399679252079555,4.027562141418457,4.750263690948486
2020-06-18,2.0,4.314384051731655,3.9898877143859863,4.9092488288879395
2020-06-19,2.0,4.234296049390521,3.7476134300231934,4.616567134857178
2020-06-20,2.0,4.035605737141201,3.7058122158050537,4.602212905883789
2020-06-21,2.0,4.03699220929827,3.5884504318237305,4.556643962860107
2020-06-22,0.0,4.0126407487051825,3.6850051879882812,4.74232292175293
2020-06-23,11.0,3.90991963659014,3.5294606685638428,4.333130359649658
2020-06-24,1.0,3.898975678852626,3.5113468170166016,4.40100622177124
2020-06-25,8.0,3.7296557426452637,3.079241991043091,4.337564945220947
2020-06-26,7.0,3.606299502508981,2.980497121810913,4.194403171539307
