,Mississippi,forecast,interval_low,interval_high
2020-01-22,0.0,3.559030532836914,-0.3624868392944336,17.093311309814453
2020-01-23,0.0,0.7522444725036621,-0.2582246661186218,3.643770217895508
2020-01-24,0.0,-0.22465448081493378,-0.5691385269165039,0.394166499376297
2020-01-25,0.0,-0.4206225275993347,-1.9038562774658203,0.2014032006263733
2020-01-26,0.0,0.003835487412288785,-0.09201860427856445,0.18880075216293335
2020-01-27,0.0,-0.022741157561540604,-0.07795381546020508,0.046543776988983154
2020-01-28,0.0,-0.22911198437213898,-2.112847089767456,0.652145504951477
2020-01-29,0.0,-0.14053596556186676,-0.5511202812194824,0.04740267992019653
2020-01-30,0.0,-0.023169230669736862,-1.2184871435165405,1.170637845993042
2020-01-31,0.0,-0.013323843479156494,-0.43185746669769287,0.18225300312042236
2020-02-01,0.0,1.7042135000228882,-0.09306764602661133,8.029099464416504
2020-02-02,0.0,1.1053407192230225,-0.6075228452682495,5.884539604187012
2020-02-03,0.0,-2.3668160438537598,-7.66728401184082,-0.13476485013961792
2020-02-04,0.0,-0.14226694405078888,-0.941213846206665,0.11951950192451477
2020-02-05,0.0,0.08301442861557007,-0.32563215494155884,0.615533173084259
2020-02-06,0.0,1.7021119594573975,0.07227760553359985,4.721429347991943
2020-02-07,0.0,-0.06867557764053345,-1.103063941001892,0.866129457950592
2020-02-08,0.0,-1.9995368719100952,-7.654044151306152,0.28646981716156006
2020-02-09,0.0,0.20935216546058655,-0.37234973907470703,1.0608046054840088
2020-02-10,0.0,-0.27429038286209106,-0.5630141496658325,0.018364280462265015
2020-02-11,0.0,0.26058483123779297,-0.26582932472229004,0.7133296728134155
2020-02-12,0.0,-0.37511125206947327,-1.39756441116333,0.5717700123786926
2020-02-13,0.0,-0.02403874322772026,-0.48572832345962524,0.5350548028945923
2020-02-14,0.0,0.16025452315807343,-2.8089613914489746,5.513845443725586
2020-02-15,0.0,0.1365952044725418,-0.8444656133651733,1.8598122596740723
2020-02-16,0.0,-3.3643252849578857,-13.706864356994629,0.41346073150634766
2020-02-17,0.0,0.1542367786169052,-0.43759530782699585,0.8693341016769409
2020-02-18,0.0,-0.0652000680565834,-0.5886240005493164,0.23139142990112305
2020-02-19,0.0,0.30485400557518005,-0.14722555875778198,0.7136270999908447
2020-02-20,0.0,-0.1966966688632965,-0.814206600189209,0.470943421125412
2020-02-21,0.0,-0.03670325130224228,-0.7953304052352905,0.9570841789245605
2020-02-22,0.0,-1.9427845478057861,-11.499932289123535,1.9068726301193237
2020-02-23,0.0,-1.3375602960586548,-5.722151756286621,0.6984261274337769
2020-02-24,0.0,0.16029608249664307,-0.18109959363937378,0.7639536261558533
2020-02-25,0.0,0.5886363983154297,-0.19198036193847656,2.018698215484619
2020-02-26,0.0,0.34533944725990295,-0.03269648551940918,0.8179899454116821
2020-02-27,0.0,-0.3676149547100067,-0.8421463966369629,0.021165847778320312
2020-02-28,0.0,0.33675527572631836,0.09010326862335205,0.6441558599472046
2020-02-29,0.0,1.2815593481063843,-0.57811439037323,4.455384254455566
2020-03-01,0.0,0.8946754336357117,-0.08912205696105957,4.426678657531738
2020-03-02,0.0,-3.391786575317383,-16.990589141845703,0.3876032531261444
2020-03-03,0.0,3.267993927001953,-0.5121933221817017,16.55059242248535
2020-03-04,0.0,0.004737186245620251,-0.15933942794799805,0.22202610969543457
2020-03-05,0.0,0.2744311988353729,-0.20629453659057617,0.9061354398727417
2020-03-06,0.0,-0.13185825943946838,-0.6067606210708618,0.23905551433563232
