,Alabama,forecast,interval_low,interval_high
2020-03-09,0.0,409.8503112792969,320.3510437011719,465.49786376953125
2020-03-10,0.0,428.9148254394531,348.6329040527344,482.2247619628906
2020-03-11,0.0,546.4962768554688,463.0180358886719,605.9571533203125
2020-03-12,0.0,589.7832641601562,495.41455078125,655.8878784179688
2020-03-13,5.0,653.9896240234375,566.5559692382812,705.6072387695312
2020-03-14,7.0,721.3118286132812,610.5153198242188,788.142333984375
2020-03-15,11.0,329.11572265625,268.5679931640625,370.25811767578125
2020-03-16,29.0,409.8503112792969,320.3510437011719,465.49786376953125
2020-03-17,39.0,428.9148254394531,348.6329040527344,482.2247619628906
2020-03-18,51.0,546.4962768554688,463.0180358886719,605.9571533203125
2020-03-19,78.0,589.7832641601562,495.41455078125,655.8878784179688
2020-03-20,106.0,653.9896240234375,566.5559692382812,705.6072387695312
2020-03-21,131.0,721.3118286132812,610.5153198242188,788.142333984375
2020-03-22,157.0,340.400634765625,278.8886413574219,381.5272521972656
2020-03-23,196.0,419.5329284667969,329.1256103515625,475.1720275878906
2020-03-24,242.0,442.2403259277344,360.9857482910156,495.5168762207031
2020-03-25,381.0,554.6090698242188,470.29632568359375,614.0503540039062
2020-03-26,517.0,600.832275390625,505.39593505859375,666.8878784179688
2020-03-27,587.0,666.9083251953125,578.5762939453125,718.4940795898438
2020-03-28,694.0,733.1205444335938,621.3975219726562,799.9063720703125
2020-03-29,825.0,462.714111328125,394.3663635253906,504.0291442871094
2020-03-30,899.0,537.6232299804688,441.09576416015625,593.548095703125
2020-03-31,987.0,575.0440063476562,487.58453369140625,628.3328247070312
2020-04-01,1060.0,671.3722534179688,580.7963256835938,730.8316650390625
2020-04-02,1233.0,729.7706909179688,626.9609985351562,795.5923461914062
2020-04-03,1495.0,802.4833984375,708.3515625,854.0525512695312
2020-04-04,1614.0,867.222900390625,749.644287109375,933.84619140625
2020-04-05,1765.0,1029.09765625,933.6785888671875,1081.913330078125
2020-04-06,1952.0,1096.0211181640625,975.639892578125,1158.7847900390625
2020-04-07,2169.0,1179.7796630859375,1068.591796875,1237.2333984375
2020-04-08,2328.0,1237.183349609375,1121.484130859375,1296.9854736328125
2020-04-09,2703.0,1334.5762939453125,1202.8919677734375,1401.14794921875
2020-04-10,2947.0,1427.4564208984375,1311.02685546875,1492.0848388671875
2020-04-11,3217.0,1494.0836181640625,1354.2769775390625,1567.6973876953125
2020-04-12,3563.0,1963.3642578125,1830.215087890625,2051.19580078125
2020-04-13,3734.0,2026.873046875,1873.4088134765625,2119.536865234375
2020-04-14,3953.0,2169.571044921875,2025.962646484375,2258.234130859375
2020-04-15,4075.0,2190.681396484375,2039.7362060546875,2280.9228515625
2020-04-16,4345.0,2338.03369140625,2166.56298828125,2444.9609375
2020-04-17,4571.0,2459.593994140625,2312.466064453125,2554.259033203125
2020-04-18,4712.0,2535.0390625,2365.105224609375,2639.107421875
2020-04-19,4888.0,3628.355224609375,3439.908447265625,3765.738037109375
2020-04-20,5079.0,3703.419677734375,3500.967041015625,3839.002197265625
2020-04-21,5317.0,3921.040283203125,3730.3369140625,4054.0009765625
2020-04-22,5593.0,3924.756591796875,3721.3046875,4065.51806640625
2020-04-23,5832.0,4140.2314453125,3911.369140625,4304.52001953125
2020-04-24,6026.0,4299.16455078125,4106.9482421875,4437.501953125
2020-04-25,6026.0,4403.46337890625,4189.86572265625,4551.21875
2020-04-26,6421.0,5257.43994140625,5044.134765625,5411.90771484375
2020-04-27,6539.0,5388.87646484375,5166.4736328125,5536.7998046875
2020-04-28,6750.0,5597.11181640625,5389.27099609375,5742.5771484375
2020-04-29,6912.0,5715.14599609375,5487.28515625,5876.98095703125
2020-04-30,7088.0,5931.08740234375,5679.0634765625,6116.3759765625
2020-05-01,7294.0,6103.03857421875,5894.13720703125,6255.44140625
2020-05-02,7611.0,6262.16357421875,6035.39111328125,6421.4384765625
2020-05-03,7888.0,6837.474609375,6601.15673828125,7007.763671875
2020-05-04,8112.0,7011.1171875,6768.3681640625,7172.7744140625
2020-05-05,8437.0,7237.70458984375,7011.43896484375,7397.63525390625
2020-05-06,8691.0,7420.765625,7170.572265625,7602.1650390625
2020-05-07,9046.0,7663.505859375,7390.015625,7868.18896484375
2020-05-08,9385.0,7860.80078125,7634.19091796875,8029.11376953125
2020-05-09,9668.0,8064.33740234375,7822.6376953125,8237.294921875
2020-05-10,9889.0,8406.1767578125,8144.8154296875,8594.9677734375
2020-05-11,10164.0,8604.0234375,8336.642578125,8784.7119140625
2020-05-12,10464.0,8886.4716796875,8636.9150390625,9066.51953125
2020-05-13,10700.0,9073.3037109375,8798.9990234375,9276.73046875
2020-05-14,11101.0,9375.5712890625,9078.072265625,9602.458984375
2020-05-15,11373.0,9614.2275390625,9365.17578125,9804.0810546875
2020-05-16,11674.0,9850.0654296875,9587.7294921875,10042.99609375
2020-05-17,11771.0,10616.6474609375,10337.1669921875,10813.6796875
2020-05-18,12086.0,10874.4970703125,10587.802734375,11066.2587890625
2020-05-19,12376.0,11192.1513671875,10925.3232421875,11384.4013671875
2020-05-20,13052.0,11453.41796875,11160.5390625,11672.22265625
2020-05-21,13288.0,11809.75390625,11497.4501953125,12047.9716796875
2020-05-22,13670.0,12090.7841796875,11825.244140625,12295.6826171875
2020-05-23,14117.0,12390.0986328125,12114.228515625,12594.8671875
2020-05-24,14478.0,12833.2734375,12555.2724609375,13018.5546875
2020-05-25,14986.0,13169.6748046875,12881.9111328125,13354.076171875
2020-05-26,15650.0,13492.5419921875,13225.86328125,13679.1845703125
2020-05-27,16032.0,13876.2265625,13584.2099609375,14090.8017578125
2020-05-28,16530.0,14265.8896484375,13960.390625,14493.1044921875
2020-05-29,17031.0,14587.4033203125,14323.20703125,14789.5283203125
2020-05-30,17359.0,14959.34375,14688.4404296875,15156.7841796875
2020-05-31,17952.0,15715.0478515625,15429.6748046875,15896.7001953125
2020-06-01,18630.0,16100.12109375,15796.494140625,16292.2158203125
2020-06-02,18766.0,16540.537109375,16258.490234375,16737.943359375
2020-06-03,18851.0,16911.435546875,16613.279296875,17129.849609375
2020-06-04,19072.0,17433.068359375,17125.119140625,17658.6015625
2020-06-05,19387.0,17855.48046875,17577.99609375,18071.46875
2020-06-06,20043.0,18286.396484375,18004.037109375,18494.029296875
2020-06-07,20500.0,19500.369140625,19237.068359375,19645.794921875
2020-06-08,20925.0,20016.556640625,19722.935546875,20187.67578125
2020-06-09,21422.0,20498.9453125,20227.185546875,20679.619140625
2020-06-10,21989.0,21034.65625,20757.326171875,21229.515625
2020-06-11,22845.0,21656.89453125,21379.103515625,21846.10546875
2020-06-12,23710.0,22166.810546875,21903.37109375,22369.5
2020-06-13,24601.0,22726.185546875,22460.048828125,22914.388671875
2020-06-14,25615.0,22464.40625,22240.55078125,22592.48046875
2020-06-15,26272.0,23101.052734375,22837.615234375,23233.54296875
2020-06-16,26912.0,23590.6328125,23347.712890625,23737.689453125
2020-06-17,27312.0,24305.2578125,24068.396484375,24457.77734375
2020-06-18,28206.0,24983.505859375,24752.34375,25121.17578125
2020-06-19,29002.0,25573.076171875,25343.44921875,25742.861328125
2020-06-20,29549.0,26238.919921875,26008.109375,26388.49609375
2020-06-21,30021.0,27620.822265625,27398.0703125,27758.955078125
2020-06-22,30454.0,28353.9765625,28063.21484375,28505.8828125
2020-06-23,31097.0,29103.71875,28835.466796875,29274.9375
2020-06-24,32064.0,29766.935546875,29530.931640625,29921.3125
2020-06-25,33206.0,30737.978515625,30505.66796875,30872.474609375
2020-06-26,34183.0,31528.4765625,31278.548828125,31725.705078125
2020-06-27,35083.0,32336.265625,32075.896484375,32514.36328125
2020-06-28,35441.0,33284.76953125,33148.0390625,33433.2734375
2020-06-29,37175.0,34323.73828125,34106.48046875,34476.9375
2020-06-30,38045.0,35000.609375,34804.56640625,35102.484375
2020-07-01,38962.0,36201.23828125,36055.36328125,36283.015625
2020-07-02,40111.0,37224.34375,37074.5703125,37329.37109375
2020-07-03,41865.0,38172.15234375,38007.83203125,38287.55859375
2020-07-04,42862.0,39251.9375,39070.19921875,39343.21484375
2020-07-05,43953.0,39578.55859375,39402.3515625,39725.58984375
2020-07-06,44878.0,40761.13671875,40474.6875,40922.0390625
2020-07-07,45785.0,41785.7890625,41529.03125,41946.2421875
2020-07-08,46962.0,42991.59765625,42809.33984375,43099.390625
2020-07-09,49174.0,44360.82421875,44132.16015625,44482.34375
2020-07-10,50508.0,45619.66796875,45399.80859375,45801.4453125
2020-07-11,51947.0,46919.01171875,46654.34375,47088.8515625
2020-07-12,53587.0,47891.84765625,47559.875,48093.140625
2020-07-13,55545.0,49356.78515625,48894.9296875,49645.859375
2020-07-14,57255.0,50729.30078125,50318.20703125,51056.203125
2020-07-15,59067.0,52219.12109375,51875.8125,52500.48828125
2020-07-16,61088.0,53964.11328125,53471.50390625,54351.0234375
2020-07-17,63091.0,55609.125,55229.54296875,55964.2265625
2020-07-18,65234.0,57337.078125,56861.6484375,57710.42578125
2020-07-19,,57426.453125,56634.61328125,58136.5625
2020-07-20,,59069.00390625,58130.20703125,59827.83984375
2020-07-21,,61231.6875,60378.171875,62030.4453125
2020-07-22,,62650.48046875,61821.8515625,63443.31640625
2020-07-23,,65005.28125,63816.4375,66105.0546875
2020-07-24,,67253.25,66394.3515625,68109.7734375
2020-07-25,,69499.2265625,68455.0390625,70442.9921875
