,Nebraska,forecast,interval_low,interval_high
2020-01-23,0.0,0.007323837373405695,-0.1669641137123108,0.1689969301223755
2020-01-24,0.0,-0.24353420734405518,-1.009181261062622,0.00573614239692688
2020-01-25,0.0,0.050933707505464554,-0.06049555540084839,0.2791096270084381
2020-01-26,0.0,0.02864345908164978,-0.002730250358581543,0.08183661103248596
2020-01-27,0.0,0.41259580850601196,-0.006468534469604492,1.8294981718063354
2020-01-28,0.0,-0.11304114013910294,-0.36956435441970825,-0.001975417137145996
2020-01-29,0.0,6.343174457550049,-0.05397474765777588,31.730968475341797
2020-01-30,0.0,0.0005850493907928467,-0.0348014235496521,0.028215795755386353
2020-01-31,0.0,0.6986809968948364,-0.03506118059158325,3.53676700592041
2020-02-01,0.0,0.008313548751175404,-0.04422503709793091,0.11531791090965271
2020-02-02,0.0,-0.1302177608013153,-0.32902222871780396,-0.009723067283630371
2020-02-03,0.0,0.0035959421657025814,-0.12759840488433838,0.06275877356529236
2020-02-04,0.0,0.042652975767850876,-0.034263789653778076,0.2308495044708252
2020-02-05,0.0,-0.0041498481296002865,-0.13181602954864502,0.14086735248565674
2020-02-06,0.0,0.0040547787211835384,-0.06327307224273682,0.11237770318984985
2020-02-07,0.0,0.17069023847579956,0.024460971355438232,0.6217392683029175
2020-02-08,0.0,0.3976798951625824,-0.03412705659866333,2.064876079559326
2020-02-09,0.0,-0.09333301335573196,-0.5550662279129028,0.10449117422103882
2020-02-10,0.0,0.1449768841266632,-0.14440113306045532,0.8299474716186523
2020-02-11,0.0,0.08616472780704498,-0.06034129858016968,0.6291906833648682
2020-02-12,0.0,0.2796131670475006,-0.00827401876449585,1.0847406387329102
2020-02-13,0.0,0.06399518251419067,-0.18885576725006104,0.42677637934684753
2020-02-14,0.0,-0.17511481046676636,-0.4813928008079529,0.07004532217979431
2020-02-15,0.0,-0.10731269419193268,-0.3180472254753113,0.1212567389011383
2020-02-16,0.0,0.10807009786367416,-0.004145503044128418,0.1961372196674347
2020-02-17,0.0,0.05110648274421692,-0.0012540817260742188,0.09336572885513306
2020-02-18,0.0,0.8549564480781555,-0.05954998731613159,4.406625747680664
2020-02-19,0.0,-0.45429205894470215,-2.365046739578247,0.08451271057128906
2020-02-20,0.0,-0.3245650827884674,-1.7497780323028564,0.1990140676498413
2020-02-21,0.0,-0.9558032751083374,-2.9679524898529053,0.038895875215530396
2020-02-22,0.0,-0.27986282110214233,-1.1275056600570679,0.01663339138031006
2020-02-23,0.0,0.8242181539535522,-0.01968991756439209,4.1281514167785645
2020-02-24,0.0,0.20933417975902557,-0.06064772605895996,0.818604588508606
2020-02-25,0.0,0.012755369767546654,-0.0037169456481933594,0.02756112813949585
2020-02-26,0.0,-0.2285858690738678,-0.9510830640792847,0.0387873649597168
2020-02-27,0.0,0.10135333240032196,-0.09605032205581665,0.3169634938240051
2020-02-28,0.0,0.032037388533353806,-0.08255940675735474,0.1383976936340332
2020-02-29,0.0,7.249037742614746,-0.5628037452697754,36.84618377685547
2020-03-01,0.0,0.025151122361421585,-0.010486841201782227,0.08756944537162781
