,Pennsylvania,forecast,interval_low,interval_high
2020-04-08,71.0,36.46302958823468,36.46302958823468,36.46302958823468
2020-04-09,27.0,0.0,0.0,0.0
2020-04-10,73.0,80.2979136938971,80.2979136938971,80.2979136938971
2020-04-11,85.0,41.16051499117891,41.16051499117891,41.16051499117891
2020-04-12,54.0,17.06236430710134,17.06236430710134,17.06236430710134
2020-04-13,32.0,36.70938543413499,36.70938543413499,36.70938543413499
2020-04-14,102.0,120.5470838681068,120.5470838681068,120.5470838681068
2020-04-15,88.0,37.548442575426506,37.548442575426506,37.548442575426506
2020-04-16,62.0,54.683963921033936,54.683963921033936,54.683963921033936
2020-04-17,80.0,95.66085062720595,95.66085062720595,95.66085062720595
2020-04-18,121.0,105.96937872788774,105.96937872788774,105.96937872788774
2020-04-19,234.0,181.34602051735942,181.34602051735942,181.34602051735942
2020-04-20,72.0,0.0,0.0,0.0
2020-04-21,266.0,310.17211930808446,310.17211930808446,310.17211930808446
2020-04-22,59.0,0.0,0.0,0.0
2020-04-23,51.0,90.80038254035489,90.80038254035489,90.80038254035489
2020-04-24,23.0,25.97291430208709,25.97291430208709,25.97291430208709
2020-04-25,46.0,130.35279255238166,130.35279255238166,130.35279255238166
2020-04-26,23.0,47.568156661187544,47.568156661187544,47.568156661187544
2020-04-27,70.0,195.54665215584993,195.54665215584993,195.54665215584993
2020-04-28,160.0,191.5750202845445,191.5750202845445,191.5750202845445
2020-04-29,327.0,283.6310313675426,283.6310313675426,283.6310313675426
2020-04-30,102.0,0.0,0.0,0.0
2020-05-01,160.0,181.54118548810615,181.54118548810615,181.54118548810615
2020-05-02,60.0,0.0,0.0,0.0
2020-05-03,25.0,8.124389379159826,8.124389379159826,8.124389379159826
2020-05-04,118.0,146.62108455115637,146.62108455115637,146.62108455115637
2020-05-05,341.0,404.124937142267,404.124937142267,404.124937142267
2020-05-06,166.0,54.70177948749124,54.70177948749124,54.70177948749124
2020-05-07,244.0,309.39618662127333,309.39618662127333,309.39618662127333
2020-05-08,126.0,30.538676275119684,30.538676275119684,30.538676275119684
2020-05-09,64.0,21.73778262333346,21.73778262333346,21.73778262333346
2020-05-10,27.0,14.860125652504102,14.860125652504102,14.860125652504102
2020-05-11,26.0,139.99881908511594,139.99881908511594,139.99881908511594
2020-05-12,82.0,169.83077191430917,169.83077191430917,169.83077191430917
2020-05-13,180.0,267.9492415060214,267.9492415060214,267.9492415060214
2020-05-14,194.0,198.90368958854387,198.90368958854387,198.90368958854387
2020-05-15,134.0,110.3211192112366,110.3211192112366,110.3211192112366
2020-05-16,58.0,32.21784767875644,32.21784767875644,32.21784767875644
2020-05-17,15.0,0.0,0.0,0.0
2020-05-18,20.0,24.422698953711176,24.422698953711176,24.422698953711176
2020-05-19,113.0,161.1694528402216,161.1694528402216,161.1694528402216
2020-05-20,142.0,169.6947398877531,169.6947398877531,169.6947398877531
2020-05-21,99.0,126.23370297899194,126.23370297899194,126.23370297899194
2020-05-22,141.0,163.1755552308673,163.1755552308673,163.1755552308673
2020-05-23,102.0,40.71590114153568,40.71590114153568,40.71590114153568
2020-05-24,24.0,0.0,0.0,0.0
2020-05-25,10.0,40.9662229730037,40.9662229730037,40.9662229730037
2020-05-26,17.0,66.2632585081429,66.2632585081429,66.2632585081429
2020-05-27,102.0,143.52524473868567,143.52524473868567,143.52524473868567
2020-05-28,108.0,119.95725306821438,119.95725306821438,119.95725306821438
2020-05-29,91.0,117.00916846526232,117.00916846526232,117.00916846526232
2020-05-30,73.0,69.71014606555215,69.71014606555215,69.71014606555215
2020-05-31,18.0,0.0,0.0,0.0
2020-06-01,12.0,7.638351709764272,7.638351709764272,7.638351709764272
2020-06-02,100.0,120.6937383009282,120.6937383009282,120.6937383009282
2020-06-03,75.0,58.36013987800729,58.36013987800729,58.36013987800729
2020-06-04,90.0,118.94765846104579,118.94765846104579,118.94765846104579
2020-06-05,66.0,68.92405492439951,68.92405492439951,68.92405492439951
2020-06-06,33.0,24.513972367096553,24.513972367096553,24.513972367096553
2020-06-07,12.0,1.0369900566593167,1.0369900566593167,1.0369900566593167
2020-06-08,10.0,37.63650612670002,37.63650612670002,37.63650612670002
2020-06-09,61.0,91.32091292182075,91.32091292182075,91.32091292182075
2020-06-10,48.0,57.4501525948159,57.4501525948159,57.4501525948159
2020-06-11,51.0,79.93275916262014,79.93275916262014,79.93275916262014
2020-06-12,49.0,54.208813466109405,54.208813466109405,54.208813466109405
2020-06-13,49.0,37.32044794456187,37.32044794456187,37.32044794456187
2020-06-14,4.0,0.0,0.0,0.0
2020-06-15,28.0,54.365507341346074,54.365507341346074,54.365507341346074
2020-06-16,33.0,34.218262178968615,34.218262178968615,34.218262178968615
2020-06-17,43.0,52.787879009856105,52.787879009856105,52.787879009856105
2020-06-18,42.0,48.742415823543126,48.742415823543126,48.742415823543126
2020-06-19,38.0,48.724416868892504,48.724416868892504,48.724416868892504
2020-06-20,20.0,11.821209156132982,11.821209156132982,11.821209156132982
2020-06-21,4.0,7.7466747588509435,7.7466747588509435,7.7466747588509435
2020-06-22,3.0,15.650620506999148,15.650620506999148,15.650620506999148
2020-06-23,38.0,54.63742245406357,54.63742245406357,54.63742245406357
2020-06-24,54.0,52.006867571899576,52.006867571899576,52.006867571899576
2020-06-25,39.0,37.02814522495518,37.02814522495518,37.02814522495518
2020-06-26,22.0,24.894195837714456,24.894195837714456,24.894195837714456
2020-06-27,24.0,20.343097431444647,20.343097431444647,20.343097431444647
2020-06-28,3.0,0.0,0.0,0.0
2020-06-29,8.0,19.774879820171645,19.774879820171645,19.774879820171645
2020-06-30,35.0,52.53683685953014,52.53683685953014,52.53683685953014
2020-07-01,35.0,37.30302832290217,37.30302832290217,37.30302832290217
2020-07-02,28.0,31.068453342413065,31.068453342413065,31.068453342413065
2020-07-03,34.0,38.426795317975696,38.426795317975696,38.426795317975696
2020-07-04,3.0,0.0,0.0,0.0
2020-07-05,4.0,9.075672650977225,9.075672650977225,9.075672650977225
2020-07-06,1.0,8.039040084680849,8.039040084680849,8.039040084680849
2020-07-07,33.0,49.12637799901682,49.12637799901682,49.12637799901682
2020-07-08,25.0,20.232737908333043,20.232737908333043,20.232737908333043
2020-07-09,36.0,49.09248203687573,49.09248203687573,49.09248203687573
2020-07-10,32.0,21.570634529494505,21.570634529494505,21.570634529494505
2020-07-11,17.0,5.238958849914425,5.238958849914425,5.238958849914425
2020-07-12,7.0,0.0,0.0,0.0
2020-07-13,7.0,13.131275809484162,13.131275809484162,13.131275809484162
2020-07-14,20.0,26.10772927830135,26.10772927830135,26.10772927830135
2020-07-15,26.0,31.093782055344757,31.093782055344757,31.093782055344757
2020-07-16,27.0,33.95773654503533,33.95773654503533,33.95773654503533
2020-07-17,20.0,21.646849981024495,21.646849981024495,21.646849981024495
2020-07-18,11.0,9.364772853238092,9.364772853238092,9.364772853238092
2020-07-19,7.0,5.290859190772431,5.290859190772431,5.290859190772431
2020-07-20,3.0,5.888843853176653,5.888843853176653,5.888843853176653
2020-07-21,26.0,36.11399499719549,36.11399499719549,36.11399499719549
2020-07-22,,23.531821052814614,-46.538701846791646,93.60234395242088
2020-07-23,,27.9007866648282,-45.77319148928785,101.57476481894426
2020-07-24,,23.057302784690464,-54.599853313447824,100.71445888282875
2020-07-25,,17.347240261682423,-60.68249700670439,95.37697753006924
2020-07-26,,9.26516402771795,-68.76535413547683,87.29568219091271
2020-07-27,,13.38431807726062,-65.07584948329612,91.84448563781736
2020-07-28,,15.706635248513845,-65.39992500619375,96.81319550322145
