,Ohio,forecast,interval_low,interval_high
2020-03-08,0.0,678.7824096679688,590.0089721679688,848.5616455078125
2020-03-09,0.0,759.0029907226562,681.598876953125,904.73974609375
2020-03-10,3.0,952.8983764648438,860.9058837890625,1110.6597900390625
2020-03-11,4.0,1068.94677734375,991.9730834960938,1210.51416015625
2020-03-12,5.0,1283.2705078125,1178.6053466796875,1479.9649658203125
2020-03-13,12.0,1467.42724609375,1329.0064697265625,1697.7086181640625
2020-03-14,26.0,1606.2493896484375,1484.999267578125,1821.4627685546875
2020-03-15,30.0,678.9945678710938,590.280029296875,848.7189331054688
2020-03-16,50.0,759.3546752929688,682.0162353515625,905.03271484375
2020-03-17,67.0,953.2243041992188,861.3095703125,1110.915283203125
2020-03-18,89.0,1069.38916015625,992.4057006835938,1210.8809814453125
2020-03-19,119.0,1283.6724853515625,1179.0924072265625,1480.291259765625
2020-03-20,173.0,1467.7894287109375,1329.44677734375,1698.0001220703125
2020-03-21,247.0,1606.5902099609375,1485.4378662109375,1821.716796875
2020-03-22,356.0,702.0169067382812,616.8377685546875,868.5382690429688
2020-03-23,443.0,786.6069946289062,712.8692016601562,929.235107421875
2020-03-24,567.0,980.0938110351562,892.291748046875,1134.221435546875
2020-03-25,704.0,1099.504638671875,1021.8992919921875,1237.610107421875
2020-03-26,868.0,1312.76416015625,1212.370361328125,1505.7490234375
2020-03-27,1137.0,1495.60595703125,1361.47119140625,1722.1329345703125
2020-03-28,1406.0,1634.8721923828125,1518.6705322265625,1845.79296875
2020-03-29,1653.0,932.9445190429688,848.5772705078125,1073.715576171875
2020-03-30,1933.0,1048.18115234375,974.1738891601562,1167.0224609375
2020-03-31,2199.0,1238.9913330078125,1167.7291259765625,1365.36962890625
2020-04-01,2547.0,1381.6995849609375,1298.65966796875,1494.4873046875
2020-04-02,2901.0,1588.0654296875,1490.73583984375,1752.993408203125
2020-04-03,3312.0,1762.7637939453125,1662.3934326171875,1960.1280517578125
2020-04-04,3739.0,1908.0579833984375,1806.67333984375,2086.604248046875
2020-04-05,4043.0,2022.8988037109375,1925.8677978515625,2074.207275390625
2020-04-06,4453.0,2224.18701171875,2128.402587890625,2279.71044921875
2020-04-07,4782.0,2409.434814453125,2317.93994140625,2465.572998046875
2020-04-08,5148.0,2616.045654296875,2511.47900390625,2684.864013671875
2020-04-09,5512.0,2807.037109375,2691.435791015625,2881.0400390625
2020-04-10,5878.0,2966.270263671875,2850.917236328125,3065.074951171875
2020-04-11,6250.0,3145.555908203125,3017.172607421875,3220.148681640625
2020-04-12,6604.0,4328.55517578125,4208.2431640625,4520.04345703125
2020-04-13,6975.0,4621.92919921875,4486.02294921875,4818.11376953125
2020-04-14,7285.0,4806.71044921875,4678.9765625,5013.587890625
2020-04-15,7794.0,5082.30029296875,4939.8359375,5274.89404296875
2020-04-16,8414.0,5266.96337890625,5120.3271484375,5454.24560546875
2020-04-17,9107.0,5432.06103515625,5284.38037109375,5612.24169921875
2020-04-18,10222.0,5682.22216796875,5506.61083984375,5910.1669921875
2020-04-19,11602.0,7010.787109375,6858.39990234375,7307.41259765625
2020-04-20,12919.0,7348.828125,7172.84619140625,7645.69140625
2020-04-21,13725.0,7543.79150390625,7379.94677734375,7852.2705078125
2020-04-22,14117.0,7857.87548828125,7677.5927734375,8127.02001953125
2020-04-23,14694.0,8053.107421875,7876.66015625,8338.9921875
2020-04-24,15169.0,8253.9375,8074.07373046875,8550.869140625
2020-04-25,15587.0,8577.3408203125,8356.521484375,8919.9765625
2020-04-26,15972.0,11256.9345703125,10859.234375,11843.533203125
2020-04-27,16325.0,11880.203125,11526.53515625,12475.931640625
2020-04-28,16769.0,12109.109375,11707.193359375,12740.0615234375
2020-04-29,17303.0,12638.41015625,12308.3447265625,13222.3369140625
2020-04-30,18027.0,12810.1474609375,12422.8486328125,13436.7158203125
2020-05-01,18743.0,12972.2763671875,12578.228515625,13608.91015625
2020-05-02,19335.0,13365.2060546875,12943.837890625,14086.814453125
2020-05-03,19914.0,16896.513671875,16599.990234375,17421.4609375
2020-05-04,20474.0,17356.541015625,17061.275390625,17891.654296875
2020-05-05,20969.0,17658.828125,17378.302734375,18186.505859375
2020-05-06,21576.0,18107.291015625,17799.796875,18575.017578125
2020-05-07,22131.0,18374.3671875,18097.4453125,18904.486328125
2020-05-08,23016.0,18733.009765625,18443.466796875,19292.318359375
2020-05-09,23697.0,19234.16796875,18881.251953125,19823.69921875
2020-05-10,24081.0,20860.5234375,20527.9921875,21457.53125
2020-05-11,24777.0,21393.591796875,21056.50390625,22015.12890625
2020-05-12,25250.0,21764.197265625,21438.66796875,22369.73828125
2020-05-13,25721.0,22285.775390625,21927.689453125,22847.11328125
2020-05-14,26357.0,22591.90625,22272.623046875,23220.84765625
2020-05-15,26954.0,23001.791015625,22667.4140625,23647.591796875
2020-05-16,27474.0,23544.697265625,23145.296875,24222.87890625
2020-05-17,27923.0,25467.380859375,25161.9296875,26067.09375
2020-05-18,28454.0,26016.671875,25637.248046875,26659.58203125
2020-05-19,28952.0,26472.794921875,26099.76171875,27080.904296875
2020-05-20,29436.0,27038.0859375,26627.435546875,27626.90234375
2020-05-21,30167.0,27411.3203125,27047.673828125,28064.03125
2020-05-22,30794.0,27913.962890625,27531.91796875,28566.39453125
2020-05-23,31408.0,28500.498046875,28055.443359375,29176.419921875
2020-05-24,31911.0,29728.353515625,29384.287109375,30285.884765625
2020-05-25,32477.0,30262.3671875,29846.876953125,30881.443359375
2020-05-26,33006.0,30799.2421875,30384.25390625,31364.357421875
2020-05-27,33439.0,31389.685546875,30933.36328125,31962.501953125
2020-05-28,33915.0,31837.521484375,31434.068359375,32461.671875
2020-05-29,34566.0,32441.3046875,32016.986328125,33047.40234375
2020-05-30,35033.0,33066.53515625,32582.931640625,33684.37890625
2020-05-31,35513.0,33923.98828125,33537.4609375,34482.00390625
2020-06-01,35984.0,34491.515625,34037.63671875,35130.43359375
2020-06-02,36350.0,35115.13671875,34655.5859375,35691.74609375
2020-06-03,36792.0,35756.58984375,35251.703125,36369.4609375
2020-06-04,37282.0,36281.31640625,35832.2734375,36927.44140625
2020-06-05,37758.0,36957.31640625,36487.609375,37562.97265625
2020-06-06,38111.0,37621.71484375,37095.97265625,38240.53125
2020-06-07,38476.0,37880.50390625,37453.41796875,38403.234375
2020-06-08,38837.0,38443.578125,37954.73046875,39062.23828125
2020-06-09,39162.0,39144.5234375,38644.34375,39694.2265625
2020-06-10,39575.0,39815.58203125,39267.62890625,40424.39453125
2020-06-11,40004.0,40421.80859375,39930.9921875,41039.19140625
2020-06-12,40424.0,41183.56640625,40673.15234375,41744.26171875
2020-06-13,40851.0,41894.95703125,41330.99609375,42464.9765625
2020-06-14,41148.0,41199.83984375,40737.23046875,41697.01953125
2020-06-15,41576.0,41762.265625,41242.921875,42365.62890625
2020-06-16,42010.0,42524.59765625,41989.70703125,43059.0390625
2020-06-17,42422.0,43222.46484375,42638.28125,43831.21875
2020-06-18,43122.0,43900.60546875,43373.11328125,44492.2734375
2020-06-19,43731.0,44732.69921875,44188.05078125,45257.12890625
2020-06-20,44261.0,45491.359375,44893.78125,46023.56640625
2020-06-21,44808.0,44068.53515625,43572.3046875,44583.77734375
2020-06-22,45537.0,44670.59375,44121.265625,45300.6328125
2020-06-23,46127.0,45486.94140625,44919.23046875,46057.49609375
2020-06-24,46759.0,46226.375,45607.8671875,46881.7421875
2020-06-25,47651.0,46968.66015625,46404.6640625,47582.7578125
2020-06-26,48638.0,47839.18359375,47262.37890625,48375.87109375
2020-06-27,49455.0,48644.25,48013.0546875,49195.9609375
2020-06-28,50309.0,47605.97265625,47063.05078125,48226.27734375
2020-06-29,51046.0,48327.26171875,47734.10546875,49072.59375
2020-06-30,51789.0,49217.30078125,48603.73828125,49930.34765625
2020-07-01,52865.0,50034.625,49368.15625,50840.1953125
2020-07-02,54166.0,50859.79296875,50242.44921875,51593.73046875
2020-07-03,55257.0,51735.890625,51114.30859375,52377.703125
2020-07-04,56183.0,52610.15625,51929.3359375,53291.37890625
2020-07-05,57150.0,52713.29296875,52098.46875,53522.9140625
2020-07-06,57956.0,53610.37109375,52947.6328125,54551.23046875
2020-07-07,58904.0,54602.12890625,53918.609375,55566.453125
2020-07-08,60181.0,55522.05078125,54784.80859375,56571.5625
2020-07-09,61331.0,56473.96875,55775.1328125,57401.20703125
2020-07-10,62856.0,57351.78515625,56664.140625,58178.13671875
2020-07-11,64214.0,58361.48828125,57601.859375,59265.87109375
2020-07-12,65592.0,59275.578125,58560.34765625,60395.0390625
2020-07-13,66853.0,60414.109375,59648.9375,61657.66796875
2020-07-14,67995.0,61516.828125,60735.4765625,62888.49609375
2020-07-15,69311.0,62558.19140625,61726.71484375,63969.08203125
2020-07-16,70601.0,63680.27734375,62868.53515625,64889.859375
2020-07-17,72280.0,64550.78515625,63776.08203125,65673.1875
2020-07-18,73821.0,65800.1328125,64924.0390625,67057.0234375
2020-07-19,,66777.6875,65907.5078125,68500.0546875
2020-07-20,,68339.8984375,67423.9765625,70163.0703125
2020-07-21,,69564.546875,68342.78125,71704.671875
2020-07-22,,70761.8984375,69650.9453125,72829.828125
2020-07-23,,72088.75,71121.5703125,73853.6953125
2020-07-24,,72863.9921875,71973.6640625,74581.765625
2020-07-25,,74499.4453125,73451.2578125,76455.3671875
