,Delaware,forecast,interval_low,interval_high
2020-04-04,143.0,142.76356506347656,142.66221618652344,142.88970947265625
2020-04-05,80.0,78.37049865722656,71.38565826416016,80.21310424804688
2020-04-06,110.0,110.0487289428711,109.9796142578125,110.17477416992188
2020-04-07,145.0,143.91607666015625,97.42868041992188,187.08267211914062
2020-04-08,188.0,166.3134307861328,80.71370697021484,187.8107452392578
2020-04-09,93.0,115.7423095703125,93.08740234375,182.45004272460938
2020-04-10,117.0,131.07144165039062,116.95783996582031,152.14076232910156
2020-04-11,153.0,153.18914794921875,152.8463592529297,154.11073303222656
2020-04-12,146.0,130.31753540039062,67.96058654785156,145.987548828125
2020-04-13,133.0,134.49624633789062,119.24028778076172,153.8647918701172
2020-04-14,168.0,151.32174682617188,85.18293762207031,167.9723663330078
2020-04-15,88.0,91.98371887207031,88.06027221679688,100.05636596679688
2020-04-16,56.0,90.95806884765625,56.062923431396484,230.17767333984375
2020-04-17,247.0,246.6727294921875,246.4814453125,246.7859649658203
2020-04-18,221.0,225.40280151367188,220.96786499023438,242.7709503173828
2020-04-19,0.0,186.70523071289062,0.21606680750846863,323.71441650390625
2020-04-20,207.0,194.66543579101562,163.454345703125,206.93885803222656
2020-04-21,186.0,186.19393920898438,186.13992309570312,186.25164794921875
2020-04-22,269.0,240.8550567626953,129.42373657226562,268.9043273925781
2020-04-23,108.0,108.11275482177734,107.96766662597656,108.24971008300781
2020-04-24,134.0,162.6331329345703,133.985107421875,217.98739624023438
2020-04-25,134.0,188.96763610839844,134.02200317382812,408.6419677734375
2020-04-26,458.0,325.0192565917969,111.70143127441406,457.9617919921875
2020-04-27,128.0,241.17916870117188,128.00506591796875,412.3930969238281
2020-04-28,413.0,347.7016296386719,87.29601287841797,412.9350280761719
2020-04-29,80.0,80.1197738647461,80.02747344970703,80.24015808105469
2020-04-30,79.0,77.60699462890625,73.9675064086914,79.01408386230469
2020-05-01,184.0,172.75238037109375,128.07656860351562,183.99600219726562
2020-05-02,120.0,132.2994384765625,120.02169036865234,180.92547607421875
2020-05-03,170.0,153.55398559570312,87.97856140136719,170.00706481933594
2020-05-04,80.0,80.03076934814453,79.97985076904297,80.12133026123047
2020-05-05,83.0,83.06230163574219,82.9928970336914,83.11906433105469
2020-05-06,407.0,406.7277526855469,406.4919128417969,406.8509216308594
2020-05-07,161.0,161.28533935546875,161.1166534423828,161.49989318847656
2020-05-08,172.0,171.36056518554688,168.9187469482422,172.03485107421875
2020-05-09,166.0,165.90365600585938,165.78443908691406,166.05262756347656
2020-05-10,0.0,80.34156036376953,0.07124921679496765,212.14279174804688
2020-05-11,288.0,261.8210144042969,157.86334228515625,287.9100036621094
2020-05-12,176.0,183.8474884033203,176.1194610595703,213.982421875
2020-05-13,211.0,211.0048065185547,210.9729766845703,211.03713989257812
2020-05-14,271.0,245.70199584960938,145.78933715820312,270.8084411621094
2020-05-15,150.0,159.82797241210938,150.2230987548828,197.90281677246094
2020-05-16,174.0,173.84014892578125,173.62149047851562,174.12591552734375
2020-05-17,123.0,128.84889221191406,122.98664093017578,151.79061889648438
2020-05-18,199.0,193.17601013183594,170.3874053955078,198.9794158935547
2020-05-19,168.0,167.86923217773438,166.85653686523438,168.3961944580078
2020-05-20,157.0,157.17381286621094,156.94573974609375,157.4948272705078
2020-05-21,192.0,191.69650268554688,191.56951904296875,191.782958984375
2020-05-22,143.0,143.1641845703125,143.01522827148438,143.38449096679688
2020-05-23,0.0,127.48748779296875,0.06760427355766296,237.11517333984375
2020-05-24,280.0,226.8922119140625,14.993844985961914,279.89208984375
2020-05-25,156.0,145.44395446777344,102.7276382446289,156.16790771484375
2020-05-26,101.0,100.86705780029297,100.69381713867188,100.9820785522461
2020-05-27,30.0,60.2487907409668,29.964977264404297,99.75341033935547
2020-05-28,75.0,74.57511901855469,72.53546142578125,75.24385070800781
2020-05-29,65.0,65.03347778320312,64.9124526977539,65.1461181640625
2020-05-30,186.0,162.63929748535156,69.98979949951172,185.88058471679688
2020-05-31,76.0,76.09332275390625,76.0335922241211,76.18812561035156
2020-06-01,107.0,106.9488754272461,106.88634490966797,106.98997497558594
2020-06-02,80.0,64.12403106689453,26.06392478942871,80.01817321777344
2020-06-03,27.0,27.081207275390625,26.927196502685547,27.2653865814209
2020-06-04,34.0,31.80364990234375,23.304157257080078,34.1483039855957
2020-06-05,27.0,45.308998107910156,27.118162155151367,73.43079376220703
2020-06-06,72.0,81.31466674804688,71.98713684082031,97.26634979248047
2020-06-07,97.0,96.8297348022461,96.76854705810547,96.89531707763672
2020-06-08,30.0,30.215967178344727,30.103229522705078,30.347532272338867
2020-06-09,48.0,45.80492401123047,37.93746566772461,47.937408447265625
2020-06-10,36.0,36.079811096191406,35.9827766418457,36.19406509399414
2020-06-11,50.0,58.246337890625,49.892547607421875,71.61210632324219
2020-06-12,67.0,67.50358581542969,48.28166198730469,88.86744689941406
2020-06-13,56.0,56.05085372924805,55.932952880859375,56.24130630493164
2020-06-14,35.0,44.580360412597656,35.11904525756836,82.12007141113281
2020-06-15,76.0,63.66998291015625,31.064224243164062,75.99829864501953
2020-06-16,63.0,57.9113883972168,37.65519714355469,63.08719253540039
2020-06-17,41.0,40.41167449951172,37.62065505981445,41.22965621948242
2020-06-18,55.0,74.64297485351562,54.978031158447266,111.90255737304688
2020-06-19,112.0,101.1806640625,58.82703399658203,111.86351776123047
2020-06-20,70.0,70.05464172363281,69.93563842773438,70.1769790649414
2020-06-21,94.0,88.6551284790039,67.52507019042969,93.98804473876953
2020-06-22,45.0,52.78728103637695,44.9553108215332,65.7348861694336
2020-06-23,27.0,33.611854553222656,26.955299377441406,59.88351058959961
2020-06-24,42.0,50.865760803222656,41.94685363769531,86.42245483398438
2020-06-25,91.0,90.83201599121094,90.73790740966797,90.98601531982422
2020-06-26,37.0,57.139862060546875,37.17982864379883,136.71527099609375
2020-06-27,74.0,73.95368957519531,73.90818786621094,74.02283477783203
2020-06-28,135.0,135.0061798095703,134.98098754882812,135.04379272460938
2020-06-29,150.0,139.68869018554688,98.72420501708984,150.00576782226562
2020-06-30,98.0,108.73966979980469,98.02901458740234,151.40257263183594
2020-07-01,36.0,105.08161926269531,35.9921989440918,209.5841827392578
2020-07-02,221.0,205.51669311523438,143.99844360351562,220.97750854492188
2020-07-03,192.0,191.99270629882812,191.89271545410156,192.1459197998047
2020-07-04,73.0,73.1122817993164,73.00272369384766,73.23894500732422
2020-07-05,132.0,131.9536590576172,131.87966918945312,131.98056030273438
2020-07-06,165.0,155.6328582763672,118.12499237060547,165.06658935546875
2020-07-07,121.0,105.19625091552734,58.33122253417969,121.01771545410156
2020-07-08,48.0,52.39814376831055,47.95023727416992,69.95398712158203
2020-07-09,69.0,69.10733032226562,68.99735260009766,69.22721099853516
2020-07-10,121.0,120.86907958984375,120.79566192626953,120.971435546875
2020-07-11,91.0,87.04094696044922,71.1246566772461,91.0831069946289
2020-07-12,61.0,66.7901382446289,60.972190856933594,89.92900848388672
2020-07-13,75.0,75.01982116699219,74.97238159179688,75.08716583251953
2020-07-14,90.0,90.0173568725586,89.98963928222656,90.07422637939453
2020-07-15,81.0,79.07745361328125,71.70155334472656,80.97734069824219
2020-07-16,64.0,114.43509674072266,64.04508972167969,207.72618103027344
2020-07-17,223.0,193.4647979736328,75.24440002441406,223.101806640625
2020-07-18,92.0,101.04972839355469,58.0610237121582,171.07008361816406
2020-07-19,,97.4106216430664,62.130226135253906,171.34291076660156
2020-07-20,,144.90579223632812,68.96003723144531,189.02378845214844
2020-07-21,,149.09515380859375,74.39730834960938,191.38719177246094
2020-07-22,,139.4337158203125,55.99243927001953,187.53564453125
2020-07-23,,149.96737670898438,58.590999603271484,189.24244689941406
2020-07-24,,179.1106719970703,77.91423034667969,216.2772216796875
2020-07-25,,103.56532287597656,70.03734588623047,166.37112426757812
