,Virgin Islands,forecast,interval_low,interval_high
2020-04-21,53.0,50.09450149536133,46.76081466674805,52.735469818115234
2020-04-22,54.0,49.224700927734375,45.89476776123047,51.84086990356445
2020-04-23,54.0,49.79312515258789,46.231571197509766,52.51267623901367
2020-04-24,54.0,49.25126647949219,46.51213073730469,51.39619445800781
2020-04-25,55.0,49.7170524597168,46.453636169433594,51.925167083740234
2020-04-26,57.0,51.374298095703125,49.54188537597656,52.66014099121094
2020-04-27,57.0,52.09196853637695,49.122222900390625,53.75674819946289
2020-04-28,57.0,52.221588134765625,49.6804313659668,53.90224075317383
2020-04-29,57.0,51.612396240234375,49.347068786621094,52.94982147216797
2020-04-30,66.0,51.759456634521484,49.21223449707031,53.25210189819336
2020-05-01,66.0,51.783111572265625,50.00145721435547,52.75436782836914
2020-05-02,66.0,51.67329025268555,49.47895050048828,52.99357604980469
2020-05-03,66.0,55.16746139526367,53.19612503051758,56.570228576660156
2020-05-04,66.0,56.01736068725586,52.827701568603516,57.822879791259766
2020-05-05,66.0,56.298095703125,53.528282165527344,58.13086700439453
2020-05-06,66.0,55.754581451416016,53.322303771972656,57.20949935913086
2020-05-07,66.0,56.1183967590332,53.293399810791016,57.80244445800781
2020-05-08,68.0,56.317256927490234,54.335243225097656,57.4398078918457
2020-05-09,68.0,56.416229248046875,53.904850006103516,57.83552551269531
2020-05-10,69.0,67.67292022705078,65.19232940673828,69.56332397460938
2020-05-11,69.0,68.16748046875,64.46678161621094,70.33589935302734
2020-05-12,69.0,69.11536407470703,65.75675201416016,71.32233428955078
2020-05-13,69.0,69.89790344238281,66.90766906738281,71.79133605957031
2020-05-14,69.0,70.71548461914062,67.012451171875,73.0453109741211
2020-05-15,69.0,71.81928253173828,69.04190826416016,73.56915283203125
2020-05-16,69.0,72.63206481933594,68.96102142333984,74.60386657714844
2020-05-17,69.0,70.69934844970703,69.08297729492188,71.56869506835938
2020-05-18,69.0,70.73342895507812,67.8724594116211,72.40045166015625
2020-05-19,69.0,72.27381134033203,69.60143280029297,73.61101531982422
2020-05-20,69.0,73.41277313232422,71.45758056640625,74.68633270263672
2020-05-21,69.0,74.15835571289062,71.31136322021484,75.73667907714844
2020-05-22,69.0,75.95185852050781,74.03012084960938,77.1821060180664
2020-05-23,69.0,76.6119384765625,73.7525863647461,78.58037567138672
2020-05-24,69.0,71.58685302734375,70.85841369628906,72.47724914550781
2020-05-25,69.0,70.81970977783203,68.94290924072266,72.57020568847656
2020-05-26,69.0,72.8231430053711,70.99545288085938,74.28512573242188
2020-05-27,69.0,74.39395141601562,73.53118896484375,75.82594299316406
2020-05-28,69.0,74.7490234375,72.95565795898438,76.4796371459961
2020-05-29,69.0,77.08991241455078,76.14794158935547,78.50684356689453
2020-05-30,69.0,77.3361587524414,75.53450775146484,79.50569915771484
2020-05-31,69.0,71.58685302734375,70.85841369628906,72.47724914550781
2020-06-01,70.0,70.81970977783203,68.94290924072266,72.57020568847656
2020-06-02,70.0,72.8231430053711,70.99545288085938,74.28512573242188
2020-06-03,70.0,74.39395141601562,73.53118896484375,75.82594299316406
2020-06-04,71.0,74.7490234375,72.95565795898438,76.4796371459961
2020-06-05,71.0,77.08991241455078,76.14794158935547,78.50684356689453
2020-06-06,71.0,77.3361587524414,75.53450775146484,79.50569915771484
2020-06-07,71.0,71.94121551513672,71.07068634033203,72.81541442871094
2020-06-08,71.0,71.39923095703125,69.34513854980469,73.15229034423828
2020-06-09,71.0,73.37960815429688,71.38357543945312,74.84129333496094
2020-06-10,72.0,74.85418701171875,73.81004333496094,76.26863861083984
2020-06-11,72.0,75.35733032226562,73.35640716552734,77.08043670654297
2020-06-12,72.0,77.66094207763672,76.53691101074219,79.05655670166016
